direction,corrAns,instruction_csv,practice_run_loop.thisRepN,practice_run_loop.thisTrialN,practice_run_loop.thisN,practice_run_loop.thisIndex,first_run_loop.thisRepN,first_run_loop.thisTrialN,first_run_loop.thisN,first_run_loop.thisIndex,thisRow.t,notes,instruction.started,textInstr.started,respInstr.started,instruction.stopped,respInstr.keys,respInstr.rt,respInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,instruction_1.started,textInst1.started,respInstr1.started,instruction_1.stopped,respInstr1.keys,respInstr1.rt,respInstr1.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.042828799996641465,0.0640108000006876,0.0640108000006876,1.1683185000001686,space,1.09125579999818,None,,,,,,,,,,,,,,,,,,,,,,,,,sub-062905,001,2024-03-08_19h55.15.761,random_dot,2023.2.3,59.933533711724394,2024-03-08 19h55.20.156213 +0100,
left,left,None,0,0,0,0,,,,,1.1809232999949018,,,,,,,,,1.17263439999806,1.5312924999961979,2.3319637999957195,2.3156438000005437,2.3156553999942844,2.3319637999957195,2.3319637999957195,2.3319637999957195,3.0001276999973925,left,1,0.6550679000065429,None,3.000498900000821,3.015825799993763,3.516314099993906,3.5000194999956875,,,,,,,,sub-062905,001,2024-03-08_19h55.15.761,random_dot,2023.2.3,59.933533711724394,2024-03-08 19h55.20.156213 +0100,
right,right,None,0,1,1,1,,,,,3.516314099993906,,,,,,,,,3.500221700000111,4.300213700000313,5.101153899995552,5.084952899997006,5.084965299996838,5.101153899995552,5.101153899995552,5.101153899995552,5.319115599995712,left,0,0.20603890000347747,None,5.3193866000001435,5.334369500000321,5.835281899999245,5.818852199998219,,,,,,,,sub-062905,001,2024-03-08_19h55.15.761,random_dot,2023.2.3,59.933533711724394,2024-03-08 19h55.20.156213 +0100,
right,right,None,1,0,2,1,,,,,5.835281899999245,,,,,,,,,5.81903759999841,6.6189181999943685,7.419471099994553,7.403254299999389,7.403266399996937,7.419471099994553,7.419471099994553,7.419471099994553,7.620949299998756,left,0,0.19218389999878127,None,7.621208199998364,7.63656120000087,8.136975199995504,8.120457400000305,,,,,,,,sub-062905,001,2024-03-08_19h55.15.761,random_dot,2023.2.3,59.933533711724394,2024-03-08 19h55.20.156213 +0100,
left,left,None,1,1,3,0,,,,,8.136975199995504,,,,,,,,,8.120642999994743,8.220255599997472,9.02088289999665,9.004561699999613,9.004574399994453,9.02088289999665,9.02088289999665,9.02088289999665,9.472379699996964,left,1,0.4377902000051108,None,9.4726296000008,9.487801499999478,9.989078999999037,9.972368199996708,,,,,,,,sub-062905,001,2024-03-08_19h55.15.761,random_dot,2023.2.3,59.933533711724394,2024-03-08 19h55.20.156213 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.972405199994682,9.989078999999037,9.989078999999037,11.80702939999901,space,1.8141299999988405,None,sub-062905,001,2024-03-08_19h55.15.761,random_dot,2023.2.3,59.933533711724394,2024-03-08 19h55.20.156213 +0100,
right,right,None,,,,,0,0,0,1,11.823201999999583,,,,,,,,,11.810956499997701,12.607186699999147,13.407831500000611,13.391518399999768,13.391530999993847,13.407831500000611,13.407831500000611,13.407831500000611,13.875914799995371,left,0,0.4668376999979955,None,,,,,,,,,,,,sub-062905,001,2024-03-08_19h55.15.761,random_dot,2023.2.3,59.933533711724394,2024-03-08 19h55.20.156213 +0100,
left,left,None,,,,,0,1,1,0,13.892053600000509,,,,,,,,,13.876626799996302,14.675551000000269,15.476190999994287,15.459802400000626,15.45981380000012,15.476190999994287,15.476190999994287,15.476190999994287,15.794188699997903,left,1,0.302569699997548,None,,,,,,,,,,,,sub-062905,001,2024-03-08_19h55.15.761,random_dot,2023.2.3,59.933533711724394,2024-03-08 19h55.20.156213 +0100,
,,,,,,,,,,,15.809936799996649,,,,,,,,,15.79473180000059,16.994060499993793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
