direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-79807812
left,left,NA,0,0,0,NA,NA,NA,left,1,2.9366134,sub-79807812
right,right,NA,0,1,1,NA,NA,NA,right,1,1.373916399,sub-79807812
right,right,NA,1,0,2,NA,NA,NA,left,0,1.629443299,sub-79807812
left,left,NA,1,1,3,NA,NA,NA,right,0,1.557457797,sub-79807812
left,left,NA,2,0,4,NA,NA,NA,left,1,2.5176626,sub-79807812
right,right,NA,2,1,5,NA,NA,NA,right,1,1.540875401,sub-79807812
left,left,NA,3,0,6,NA,NA,NA,right,0,1.609938897,sub-79807812
right,right,NA,3,1,7,NA,NA,NA,right,1,5.183370799,sub-79807812
left,left,NA,4,0,8,NA,NA,NA,left,1,3.144282199,sub-79807812
right,right,NA,4,1,9,NA,NA,NA,right,1,2.749241002,sub-79807812
right,right,NA,5,0,10,NA,NA,NA,right,1,3.161500499,sub-79807812
left,left,NA,5,1,11,NA,NA,NA,left,1,2.050125599,sub-79807812
left,left,NA,6,0,12,NA,NA,NA,left,1,1.855019402,sub-79807812
right,right,NA,6,1,13,NA,NA,NA,left,0,2.021276902,sub-79807812
right,right,NA,7,0,14,NA,NA,NA,right,1,1.617891502,sub-79807812
left,left,NA,7,1,15,NA,NA,NA,right,0,1.8293266,sub-79807812
left,left,NA,8,0,16,NA,NA,NA,left,1,3.099403698,sub-79807812
right,right,NA,8,1,17,NA,NA,NA,left,0,2.2512477,sub-79807812
left,left,NA,9,0,18,NA,NA,NA,right,0,2.948573999,sub-79807812
right,right,NA,9,1,19,NA,NA,NA,right,1,5.3868136,sub-79807812
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-79807812
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-79807812
right,right,speed,NA,NA,NA,0,0,0,left,0,3.954119101,sub-79807812
left,left,speed,NA,NA,NA,0,1,1,right,0,2.555454101,sub-79807812
left,left,speed,NA,NA,NA,1,0,2,left,1,3.1431331,sub-79807812
right,right,speed,NA,NA,NA,1,1,3,right,1,0.668814898,sub-79807812
right,right,speed,NA,NA,NA,2,0,4,left,0,0.560667403,sub-79807812
left,left,speed,NA,NA,NA,2,1,5,left,1,1.833501499,sub-79807812
right,right,speed,NA,NA,NA,3,0,6,right,1,2.068195701,sub-79807812
left,left,speed,NA,NA,NA,3,1,7,left,1,4.856235102,sub-79807812
left,left,speed,NA,NA,NA,4,0,8,right,0,0.939607702,sub-79807812
right,right,speed,NA,NA,NA,4,1,9,right,1,1.8433038,sub-79807812
left,left,speed,NA,NA,NA,5,0,10,left,1,2.1990606,sub-79807812
right,right,speed,NA,NA,NA,5,1,11,right,1,2.196116999,sub-79807812
left,left,speed,NA,NA,NA,6,0,12,left,1,0.968086001,sub-79807812
right,right,speed,NA,NA,NA,6,1,13,right,1,2.3232194,sub-79807812
left,left,speed,NA,NA,NA,7,0,14,left,1,3.3872355,sub-79807812
right,right,speed,NA,NA,NA,7,1,15,right,1,1.913263001,sub-79807812
left,left,speed,NA,NA,NA,8,0,16,right,0,1.964946602,sub-79807812
right,right,speed,NA,NA,NA,8,1,17,left,0,2.350571301,sub-79807812
right,right,speed,NA,NA,NA,9,0,18,right,1,2.467372097,sub-79807812
left,left,speed,NA,NA,NA,9,1,19,right,0,1.046252798,sub-79807812
left,left,speed,NA,NA,NA,10,0,20,right,0,2.013459601,sub-79807812
right,right,speed,NA,NA,NA,10,1,21,left,0,1.364822097,sub-79807812
left,left,speed,NA,NA,NA,11,0,22,left,1,1.6979561,sub-79807812
right,right,speed,NA,NA,NA,11,1,23,right,1,3.886912301,sub-79807812
right,right,speed,NA,NA,NA,12,0,24,left,0,2.4357141,sub-79807812
left,left,speed,NA,NA,NA,12,1,25,left,1,5.378902398,sub-79807812
left,left,speed,NA,NA,NA,13,0,26,left,1,2.884684302,sub-79807812
right,right,speed,NA,NA,NA,13,1,27,right,1,1.108110301,sub-79807812
right,right,speed,NA,NA,NA,14,0,28,right,1,0.7721809,sub-79807812
left,left,speed,NA,NA,NA,14,1,29,right,0,2.058001202,sub-79807812
left,left,speed,NA,NA,NA,15,0,30,left,1,0.641363598,sub-79807812
right,right,speed,NA,NA,NA,15,1,31,right,1,1.460276101,sub-79807812
right,right,speed,NA,NA,NA,16,0,32,right,1,0.877414398,sub-79807812
left,left,speed,NA,NA,NA,16,1,33,left,1,0.8016777,sub-79807812
right,right,speed,NA,NA,NA,17,0,34,left,0,1.254945498,sub-79807812
left,left,speed,NA,NA,NA,17,1,35,left,1,1.467696901,sub-79807812
right,right,speed,NA,NA,NA,18,0,36,right,1,0.915990502,sub-79807812
left,left,speed,NA,NA,NA,18,1,37,left,1,0.652530503,sub-79807812
right,right,speed,NA,NA,NA,19,0,38,left,0,2.285741698,sub-79807812
left,left,speed,NA,NA,NA,19,1,39,right,0,2.448344402,sub-79807812
right,right,speed,NA,NA,NA,20,0,40,left,0,0.971400201,sub-79807812
left,left,speed,NA,NA,NA,20,1,41,right,0,1.303439699,sub-79807812
right,right,speed,NA,NA,NA,21,0,42,left,0,0.769033499,sub-79807812
left,left,speed,NA,NA,NA,21,1,43,right,0,0.736512002,sub-79807812
right,right,speed,NA,NA,NA,22,0,44,right,1,0.496746998,sub-79807812
left,left,speed,NA,NA,NA,22,1,45,right,0,0.712018199,sub-79807812
right,right,speed,NA,NA,NA,23,0,46,right,1,2.419227,sub-79807812
left,left,speed,NA,NA,NA,23,1,47,right,0,1.4383775,sub-79807812
right,right,speed,NA,NA,NA,24,0,48,left,0,0.609796502,sub-79807812
left,left,speed,NA,NA,NA,24,1,49,right,0,0.597916499,sub-79807812
left,left,speed,NA,NA,NA,25,0,50,left,1,0.5439835,sub-79807812
right,right,speed,NA,NA,NA,25,1,51,left,0,0.714005597,sub-79807812
right,right,speed,NA,NA,NA,26,0,52,right,1,0.542758901,sub-79807812
left,left,speed,NA,NA,NA,26,1,53,right,0,0.636046797,sub-79807812
right,right,speed,NA,NA,NA,27,0,54,right,1,1.058812901,sub-79807812
left,left,speed,NA,NA,NA,27,1,55,right,0,1.158971101,sub-79807812
right,right,speed,NA,NA,NA,28,0,56,left,0,0.979611401,sub-79807812
left,left,speed,NA,NA,NA,28,1,57,left,1,1.0477001,sub-79807812
left,left,speed,NA,NA,NA,29,0,58,left,1,1.9695834,sub-79807812
right,right,speed,NA,NA,NA,29,1,59,right,1,2.8733151,sub-79807812
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-79807812
right,right,accuracy,NA,NA,NA,0,0,0,right,1,2.487871099,sub-79807812
left,left,accuracy,NA,NA,NA,0,1,1,left,1,1.0329534,sub-79807812
right,right,accuracy,NA,NA,NA,1,0,2,right,1,1.6354369,sub-79807812
left,left,accuracy,NA,NA,NA,1,1,3,left,1,0.605905499,sub-79807812
right,right,accuracy,NA,NA,NA,2,0,4,right,1,0.671121597,sub-79807812
left,left,accuracy,NA,NA,NA,2,1,5,right,0,3.081932399,sub-79807812
left,left,accuracy,NA,NA,NA,3,0,6,left,1,0.871868201,sub-79807812
right,right,accuracy,NA,NA,NA,3,1,7,left,0,0.752725698,sub-79807812
left,left,accuracy,NA,NA,NA,4,0,8,left,1,1.934304401,sub-79807812
right,right,accuracy,NA,NA,NA,4,1,9,left,0,2.586340901,sub-79807812
right,right,accuracy,NA,NA,NA,5,0,10,left,0,2.758013599,sub-79807812
left,left,accuracy,NA,NA,NA,5,1,11,right,0,1.8088079990000001,sub-79807812
right,right,accuracy,NA,NA,NA,6,0,12,right,1,0.6879999,sub-79807812
left,left,accuracy,NA,NA,NA,6,1,13,right,0,0.6918047,sub-79807812
right,right,accuracy,NA,NA,NA,7,0,14,left,0,0.565623902,sub-79807812
left,left,accuracy,NA,NA,NA,7,1,15,right,0,0.5850305,sub-79807812
right,right,accuracy,NA,NA,NA,8,0,16,left,0,0.528329197,sub-79807812
left,left,accuracy,NA,NA,NA,8,1,17,left,1,1.757532198,sub-79807812
left,left,accuracy,NA,NA,NA,9,0,18,right,0,0.6168226,sub-79807812
right,right,accuracy,NA,NA,NA,9,1,19,right,1,0.603128701,sub-79807812
left,left,accuracy,NA,NA,NA,10,0,20,right,0,0.979694601,sub-79807812
right,right,accuracy,NA,NA,NA,10,1,21,left,0,0.458174098,sub-79807812
right,right,accuracy,NA,NA,NA,11,0,22,left,0,0.645542599,sub-79807812
left,left,accuracy,NA,NA,NA,11,1,23,left,1,1.339460801,sub-79807812
right,right,accuracy,NA,NA,NA,12,0,24,right,1,0.552236598,sub-79807812
left,left,accuracy,NA,NA,NA,12,1,25,right,0,0.673249397,sub-79807812
right,right,accuracy,NA,NA,NA,13,0,26,right,1,0.716300599,sub-79807812
left,left,accuracy,NA,NA,NA,13,1,27,left,1,0.703993402,sub-79807812
left,left,accuracy,NA,NA,NA,14,0,28,left,1,0.636094101,sub-79807812
