direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-60501987
left,left,NA,0,0,0,NA,NA,NA,left,1,2.3269364,sub-60501987
right,right,NA,0,1,1,NA,NA,NA,right,1,0.8988585,sub-60501987
left,left,NA,1,0,2,NA,NA,NA,left,1,1.6698439,sub-60501987
right,right,NA,1,1,3,NA,NA,NA,right,1,1.3179772,sub-60501987
left,left,NA,2,0,4,NA,NA,NA,left,1,0.9717063,sub-60501987
right,right,NA,2,1,5,NA,NA,NA,right,1,0.8097398,sub-60501987
right,right,NA,3,0,6,NA,NA,NA,left,0,1.1442057,sub-60501987
left,left,NA,3,1,7,NA,NA,NA,left,1,1.1955756,sub-60501987
left,left,NA,4,0,8,NA,NA,NA,left,1,0.9962287,sub-60501987
right,right,NA,4,1,9,NA,NA,NA,right,1,0.6079918,sub-60501987
right,right,NA,5,0,10,NA,NA,NA,right,1,0.693978,sub-60501987
left,left,NA,5,1,11,NA,NA,NA,left,1,0.9444622,sub-60501987
right,right,NA,6,0,12,NA,NA,NA,right,1,0.7262468,sub-60501987
left,left,NA,6,1,13,NA,NA,NA,left,1,1.5828914,sub-60501987
right,right,NA,7,0,14,NA,NA,NA,right,1,1.5784765,sub-60501987
left,left,NA,7,1,15,NA,NA,NA,left,1,2.2466256,sub-60501987
right,right,NA,8,0,16,NA,NA,NA,right,1,0.6271856,sub-60501987
left,left,NA,8,1,17,NA,NA,NA,left,1,0.525061,sub-60501987
right,right,NA,9,0,18,NA,NA,NA,right,1,0.7743552,sub-60501987
left,left,NA,9,1,19,NA,NA,NA,left,1,0.6622485,sub-60501987
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-60501987
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-60501987
left,left,speed,NA,NA,NA,0,0,0,left,1,0.7595247,sub-60501987
right,right,speed,NA,NA,NA,0,1,1,right,1,0.7136567,sub-60501987
left,left,speed,NA,NA,NA,1,0,2,left,1,0.5799344,sub-60501987
right,right,speed,NA,NA,NA,1,1,3,right,1,0.7468863,sub-60501987
left,left,speed,NA,NA,NA,2,0,4,left,1,0.5493279,sub-60501987
right,right,speed,NA,NA,NA,2,1,5,right,1,0.531098,sub-60501987
left,left,speed,NA,NA,NA,3,0,6,left,1,0.810546,sub-60501987
right,right,speed,NA,NA,NA,3,1,7,right,1,0.6950734,sub-60501987
right,right,speed,NA,NA,NA,4,0,8,right,1,1.2562927,sub-60501987
left,left,speed,NA,NA,NA,4,1,9,left,1,0.6718812,sub-60501987
right,right,speed,NA,NA,NA,5,0,10,right,1,0.6715775,sub-60501987
