direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-57003784
left,left,NA,0,0,0,NA,NA,NA,right,0,3.4419837140012532,sub-57003784
right,right,NA,0,1,1,NA,NA,NA,right,1,1.697994104004465,sub-57003784
right,right,NA,1,0,2,NA,NA,NA,left,0,1.411471173996688,sub-57003784
left,left,NA,1,1,3,NA,NA,NA,left,1,1.7225992410021718,sub-57003784
left,left,NA,2,0,4,NA,NA,NA,right,0,4.1926649380038725,sub-57003784
right,right,NA,2,1,5,NA,NA,NA,right,1,1.436232246000145,sub-57003784
right,right,NA,3,0,6,NA,NA,NA,left,0,1.0419014430008249,sub-57003784
left,left,NA,3,1,7,NA,NA,NA,right,0,0.9553088230022696,sub-57003784
right,right,NA,4,0,8,NA,NA,NA,right,1,2.156926880001265,sub-57003784
left,left,NA,4,1,9,NA,NA,NA,left,1,1.28881049699703,sub-57003784
right,right,NA,5,0,10,NA,NA,NA,right,1,0.900599468004657,sub-57003784
left,left,NA,5,1,11,NA,NA,NA,left,1,3.379630682997231,sub-57003784
left,left,NA,6,0,12,NA,NA,NA,right,0,1.054141697997693,sub-57003784
right,right,NA,6,1,13,NA,NA,NA,left,0,1.1913915579934835,sub-57003784
right,right,NA,7,0,14,NA,NA,NA,right,1,0.8750206290060305,sub-57003784
left,left,NA,7,1,15,NA,NA,NA,right,0,1.6219052579981508,sub-57003784
right,right,NA,8,0,16,NA,NA,NA,right,1,0.9915475060042808,sub-57003784
left,left,NA,8,1,17,NA,NA,NA,right,0,1.0474768310014042,sub-57003784
left,left,NA,9,0,18,NA,NA,NA,left,1,2.442382307999651,sub-57003784
right,right,NA,9,1,19,NA,NA,NA,right,1,0.8796061360044405,sub-57003784
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-57003784
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-57003784
left,left,speed,NA,NA,NA,0,0,0,left,1,0.9401360579940956,sub-57003784
right,right,speed,NA,NA,NA,0,1,1,right,1,1.1333633809990715,sub-57003784
left,left,speed,NA,NA,NA,1,0,2,right,0,2.385253824002575,sub-57003784
right,right,speed,NA,NA,NA,1,1,3,right,1,1.5845825059950585,sub-57003784
left,left,speed,NA,NA,NA,2,0,4,left,1,0.738036270995508,sub-57003784
right,right,speed,NA,NA,NA,2,1,5,right,1,0.549766495001677,sub-57003784
left,left,speed,NA,NA,NA,3,0,6,right,0,0.9990745920003974,sub-57003784
right,right,speed,NA,NA,NA,3,1,7,right,1,1.1028433940009563,sub-57003784
left,left,speed,NA,NA,NA,4,0,8,left,1,0.6501742519976688,sub-57003784
right,right,speed,NA,NA,NA,4,1,9,right,1,1.303320350998547,sub-57003784
right,right,speed,NA,NA,NA,5,0,10,right,1,1.683003116006148,sub-57003784
