direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-67030306
left,left,NA,0,0,0,NA,NA,NA,right,0,16.7456696331501,sub-67030306
right,right,NA,0,1,1,NA,NA,NA,left,0,5.405445136129856,sub-67030306
right,right,NA,1,0,2,NA,NA,NA,right,1,5.423921492882073,sub-67030306
left,left,NA,1,1,3,NA,NA,NA,left,1,2.0702683650888503,sub-67030306
left,left,NA,2,0,4,NA,NA,NA,right,0,3.0504710518289357,sub-67030306
right,right,NA,2,1,5,NA,NA,NA,left,0,4.9457849259488285,sub-67030306
left,left,NA,3,0,6,NA,NA,NA,left,1,5.420394150074571,sub-67030306
right,right,NA,3,1,7,NA,NA,NA,left,0,1.496371957939118,sub-67030306
right,right,NA,4,0,8,NA,NA,NA,left,0,5.012156039942056,sub-67030306
left,left,NA,4,1,9,NA,NA,NA,left,1,5.588442085077986,sub-67030306
left,left,NA,5,0,10,NA,NA,NA,left,1,2.4135069688782096,sub-67030306
right,right,NA,5,1,11,NA,NA,NA,right,1,1.4505203829612583,sub-67030306
right,right,NA,6,0,12,NA,NA,NA,left,0,1.1196184060536325,sub-67030306
left,left,NA,6,1,13,NA,NA,NA,right,0,1.03169287298806,sub-67030306
right,right,NA,7,0,14,NA,NA,NA,left,0,3.645606674952433,sub-67030306
left,left,NA,7,1,15,NA,NA,NA,right,0,3.6585776598658417,sub-67030306
right,right,NA,8,0,16,NA,NA,NA,left,0,4.6830694349482656,sub-67030306
left,left,NA,8,1,17,NA,NA,NA,left,1,4.495706439949572,sub-67030306
right,right,NA,9,0,18,NA,NA,NA,left,0,5.710797298932448,sub-67030306
left,left,NA,9,1,19,NA,NA,NA,right,0,1.3170087339822203,sub-67030306
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-67030306
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-67030306
left,left,accuracy,NA,NA,NA,0,0,0,left,1,2.308697008062154,sub-67030306
right,right,accuracy,NA,NA,NA,0,1,1,left,0,3.98583547398448,sub-67030306
left,left,accuracy,NA,NA,NA,1,0,2,right,0,1.995708328904584,sub-67030306
right,right,accuracy,NA,NA,NA,1,1,3,left,0,4.951826577074826,sub-67030306
