direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-21582383
left,left,NA,0,0,0,NA,NA,NA,left,1,7.3711089529970195,sub-21582383
right,right,NA,0,1,1,NA,NA,NA,right,1,5.750229277997278,sub-21582383
left,left,NA,1,0,2,NA,NA,NA,right,0,5.754141750003328,sub-21582383
right,right,NA,1,1,3,NA,NA,NA,left,0,6.244829080002091,sub-21582383
right,right,NA,2,0,4,NA,NA,NA,right,1,6.243710372997157,sub-21582383
left,left,NA,2,1,5,NA,NA,NA,right,0,5.931662620001589,sub-21582383
right,right,NA,3,0,6,NA,NA,NA,right,1,6.152432378999947,sub-21582383
left,left,NA,3,1,7,NA,NA,NA,left,1,6.694913792001898,sub-21582383
left,left,NA,4,0,8,NA,NA,NA,left,1,8.377585033995274,sub-21582383
right,right,NA,4,1,9,NA,NA,NA,right,1,5.576268662996881,sub-21582383
left,left,NA,5,0,10,NA,NA,NA,right,0,5.557495322995237,sub-21582383
right,right,NA,5,1,11,NA,NA,NA,right,1,2.7581747010044637,sub-21582383
left,left,NA,6,0,12,NA,NA,NA,left,1,2.2668742870009737,sub-21582383
right,right,NA,6,1,13,NA,NA,NA,right,1,2.314195354003459,sub-21582383
right,right,NA,7,0,14,NA,NA,NA,right,1,5.6402278509995085,sub-21582383
left,left,NA,7,1,15,NA,NA,NA,left,1,5.711406335001811,sub-21582383
left,left,NA,8,0,16,NA,NA,NA,right,0,7.667827197998122,sub-21582383
right,right,NA,8,1,17,NA,NA,NA,right,1,5.734272527995927,sub-21582383
right,right,NA,9,0,18,NA,NA,NA,left,0,3.1373955980016035,sub-21582383
left,left,NA,9,1,19,NA,NA,NA,left,1,0.9341982400001144,sub-21582383
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-21582383
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-21582383
right,right,speed,NA,NA,NA,0,0,0,right,1,1.1134196530038023,sub-21582383
left,left,speed,NA,NA,NA,0,1,1,left,1,1.093073725998693,sub-21582383
right,right,speed,NA,NA,NA,1,0,2,right,1,1.9312494059995515,sub-21582383
left,left,speed,NA,NA,NA,1,1,3,left,1,2.8488670000006096,sub-21582383
left,left,speed,NA,NA,NA,2,0,4,left,1,2.115668402002484,sub-21582383
right,right,speed,NA,NA,NA,2,1,5,right,1,3.2980230140019557,sub-21582383
right,right,speed,NA,NA,NA,3,0,6,right,1,3.1367843819971313,sub-21582383
left,left,speed,NA,NA,NA,3,1,7,left,1,3.276734219005448,sub-21582383
left,left,speed,NA,NA,NA,4,0,8,right,0,6.175770649999322,sub-21582383
right,right,speed,NA,NA,NA,4,1,9,right,1,4.710840872001427,sub-21582383
right,right,speed,NA,NA,NA,5,0,10,left,0,4.595346772999619,sub-21582383
left,left,speed,NA,NA,NA,5,1,11,left,1,1.842689662000339,sub-21582383
left,left,speed,NA,NA,NA,6,0,12,left,1,2.8074595110010705,sub-21582383
