direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-5886550
right,right,NA,0,0,0,NA,NA,NA,right,1,4.5016907000681385,sub-5886550
left,left,NA,0,1,1,NA,NA,NA,left,1,2.5307530999416485,sub-5886550
left,left,NA,1,0,2,NA,NA,NA,right,0,3.480867899954319,sub-5886550
right,right,NA,1,1,3,NA,NA,NA,right,1,4.524695800035261,sub-5886550
left,left,NA,2,0,4,NA,NA,NA,left,1,2.4310976000269875,sub-5886550
right,right,NA,2,1,5,NA,NA,NA,right,1,1.6714560999535024,sub-5886550
left,left,NA,3,0,6,NA,NA,NA,right,0,2.3148500999668613,sub-5886550
right,right,NA,3,1,7,NA,NA,NA,right,1,1.4457175999414176,sub-5886550
left,left,NA,4,0,8,NA,NA,NA,left,1,2.9365415000356734,sub-5886550
right,right,NA,4,1,9,NA,NA,NA,right,1,1.523532799910754,sub-5886550
left,left,NA,5,0,10,NA,NA,NA,left,1,2.576940600061789,sub-5886550
right,right,NA,5,1,11,NA,NA,NA,right,1,1.4984224999789149,sub-5886550
right,right,NA,6,0,12,NA,NA,NA,right,1,1.4435019000666216,sub-5886550
left,left,NA,6,1,13,NA,NA,NA,left,1,1.3132441999623552,sub-5886550
right,right,NA,7,0,14,NA,NA,NA,right,1,1.1030351999215782,sub-5886550
left,left,NA,7,1,15,NA,NA,NA,left,1,0.925115799997002,sub-5886550
left,left,NA,8,0,16,NA,NA,NA,left,1,1.5789970000041649,sub-5886550
right,right,NA,8,1,17,NA,NA,NA,right,1,0.8955664000241086,sub-5886550
right,right,NA,9,0,18,NA,NA,NA,left,0,1.9221844000276176,sub-5886550
left,left,NA,9,1,19,NA,NA,NA,left,1,1.9529933000449091,sub-5886550
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-5886550
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-5886550
left,left,speed,NA,NA,NA,0,0,0,left,1,0.8241774999769405,sub-5886550
right,right,speed,NA,NA,NA,0,1,1,right,1,0.5987381999148056,sub-5886550
right,right,speed,NA,NA,NA,1,0,2,right,1,0.7456511000636965,sub-5886550
left,left,speed,NA,NA,NA,1,1,3,left,1,0.7143554999493062,sub-5886550
right,right,speed,NA,NA,NA,2,0,4,right,1,0.6870364000787959,sub-5886550
left,left,speed,NA,NA,NA,2,1,5,left,1,1.1113881999626756,sub-5886550
left,left,speed,NA,NA,NA,3,0,6,right,0,0.5219003999372944,sub-5886550
right,right,speed,NA,NA,NA,3,1,7,right,1,0.7768894999753684,sub-5886550
right,right,speed,NA,NA,NA,4,0,8,left,0,1.0894227999961004,sub-5886550
left,left,speed,NA,NA,NA,4,1,9,left,1,1.224210900021717,sub-5886550
right,right,speed,NA,NA,NA,5,0,10,right,1,0.7727710999315605,sub-5886550
left,left,speed,NA,NA,NA,5,1,11,left,1,1.0250583000015467,sub-5886550
