direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-17504090
left,left,NA,0,0,0,NA,NA,NA,right,0,4.196546499999386,sub-17504090
right,right,NA,0,1,1,NA,NA,NA,right,1,4.0777907999981835,sub-17504090
right,right,NA,1,0,2,NA,NA,NA,right,1,6.048570999999356,sub-17504090
left,left,NA,1,1,3,NA,NA,NA,left,1,3.154299000001629,sub-17504090
left,left,NA,2,0,4,NA,NA,NA,right,0,4.875918800000363,sub-17504090
right,right,NA,2,1,5,NA,NA,NA,left,0,2.0614903999994567,sub-17504090
left,left,NA,3,0,6,NA,NA,NA,right,0,5.024923799999669,sub-17504090
right,right,NA,3,1,7,NA,NA,NA,right,1,5.60972910000055,sub-17504090
left,left,NA,4,0,8,NA,NA,NA,left,1,0.6180473000022175,sub-17504090
right,right,NA,4,1,9,NA,NA,NA,right,1,0.6507171000012022,sub-17504090
right,right,NA,5,0,10,NA,NA,NA,right,1,0.8218035999998392,sub-17504090
left,left,NA,5,1,11,NA,NA,NA,left,1,0.692730799997662,sub-17504090
left,left,NA,6,0,12,NA,NA,NA,left,1,1.1177084000009927,sub-17504090
right,right,NA,6,1,13,NA,NA,NA,left,0,1.1777932000004512,sub-17504090
right,right,NA,7,0,14,NA,NA,NA,right,1,1.1629983999991964,sub-17504090
left,left,NA,7,1,15,NA,NA,NA,left,1,1.204240099999879,sub-17504090
left,left,NA,8,0,16,NA,NA,NA,left,1,1.3679530000008526,sub-17504090
right,right,NA,8,1,17,NA,NA,NA,left,0,2.3686578999986523,sub-17504090
right,right,NA,9,0,18,NA,NA,NA,right,1,0.44353120000232593,sub-17504090
left,left,NA,9,1,19,NA,NA,NA,right,0,0.3218446999999287,sub-17504090
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-17504090
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-17504090
left,left,accuracy,NA,NA,NA,0,0,0,left,1,1.4433133999991696,sub-17504090
right,right,accuracy,NA,NA,NA,0,1,1,left,0,2.1381631000003836,sub-17504090
left,left,accuracy,NA,NA,NA,1,0,2,right,0,1.4206924000027357,sub-17504090
right,right,accuracy,NA,NA,NA,1,1,3,right,1,2.081841200000781,sub-17504090
right,right,accuracy,NA,NA,NA,2,0,4,left,0,0.9990183999980218,sub-17504090
left,left,accuracy,NA,NA,NA,2,1,5,right,0,1.4289575000002517,sub-17504090
right,right,accuracy,NA,NA,NA,3,0,6,right,1,2.117550200000551,sub-17504090
left,left,accuracy,NA,NA,NA,3,1,7,left,1,1.3834301000024425,sub-17504090
right,right,accuracy,NA,NA,NA,4,0,8,left,0,1.8756680000005872,sub-17504090
left,left,accuracy,NA,NA,NA,4,1,9,left,1,1.2995279999995546,sub-17504090
left,left,accuracy,NA,NA,NA,5,0,10,left,1,1.718766500001948,sub-17504090
right,right,accuracy,NA,NA,NA,5,1,11,right,1,1.2329935999987356,sub-17504090
left,left,accuracy,NA,NA,NA,6,0,12,right,0,3.907381600001827,sub-17504090
right,right,accuracy,NA,NA,NA,6,1,13,right,1,5.44264590000239,sub-17504090
right,right,accuracy,NA,NA,NA,7,0,14,right,1,5.7939339999975346,sub-17504090
left,left,accuracy,NA,NA,NA,7,1,15,left,1,1.7715992000012193,sub-17504090
