direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-45783025
right,right,NA,0,0,0,NA,NA,NA,left,0,12.4824713,sub-45783025
left,left,NA,0,1,1,NA,NA,NA,right,0,2.5655328,sub-45783025
right,right,NA,1,0,2,NA,NA,NA,right,1,5.765216,sub-45783025
left,left,NA,1,1,3,NA,NA,NA,right,0,5.6860535,sub-45783025
left,left,NA,2,0,4,NA,NA,NA,left,1,6.4844007,sub-45783025
right,right,NA,2,1,5,NA,NA,NA,left,0,6.4374746,sub-45783025
right,right,NA,3,0,6,NA,NA,NA,right,1,5.9407381,sub-45783025
left,left,NA,3,1,7,NA,NA,NA,left,1,5.3455032,sub-45783025
right,right,NA,4,0,8,NA,NA,NA,right,1,6.129973,sub-45783025
left,left,NA,4,1,9,NA,NA,NA,left,1,3.6489382,sub-45783025
right,right,NA,5,0,10,NA,NA,NA,right,1,4.1865061,sub-45783025
left,left,NA,5,1,11,NA,NA,NA,left,1,4.2122389,sub-45783025
left,left,NA,6,0,12,NA,NA,NA,right,0,5.8887401,sub-45783025
right,right,NA,6,1,13,NA,NA,NA,right,1,3.5962972,sub-45783025
right,right,NA,7,0,14,NA,NA,NA,right,1,5.7488235,sub-45783025
left,left,NA,7,1,15,NA,NA,NA,left,1,3.4815974,sub-45783025
left,left,NA,8,0,16,NA,NA,NA,left,1,2.1448144,sub-45783025
right,right,NA,8,1,17,NA,NA,NA,right,1,1.443847,sub-45783025
right,right,NA,9,0,18,NA,NA,NA,right,1,4.2120388,sub-45783025
left,left,NA,9,1,19,NA,NA,NA,left,1,5.7470812,sub-45783025
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-45783025
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-45783025
left,left,accuracy,NA,NA,NA,0,0,0,left,1,1.5411159,sub-45783025
right,right,accuracy,NA,NA,NA,0,1,1,right,1,1.3597049,sub-45783025
right,right,accuracy,NA,NA,NA,1,0,2,right,1,1.4176295,sub-45783025
left,left,accuracy,NA,NA,NA,1,1,3,left,1,2.9248092,sub-45783025
left,left,accuracy,NA,NA,NA,2,0,4,left,1,3.6995344,sub-45783025
right,right,accuracy,NA,NA,NA,2,1,5,right,1,2.243806,sub-45783025
left,left,accuracy,NA,NA,NA,3,0,6,left,1,2.7703978,sub-45783025
right,right,accuracy,NA,NA,NA,3,1,7,right,1,3.4925523,sub-45783025
left,left,accuracy,NA,NA,NA,4,0,8,left,1,4.4168422,sub-45783025
right,right,accuracy,NA,NA,NA,4,1,9,left,0,5.771419,sub-45783025
left,left,accuracy,NA,NA,NA,5,0,10,left,1,3.679722,sub-45783025
right,right,accuracy,NA,NA,NA,5,1,11,right,1,3.2038847,sub-45783025
left,left,accuracy,NA,NA,NA,6,0,12,left,1,3.8390132,sub-45783025
right,right,accuracy,NA,NA,NA,6,1,13,right,1,4.8957353,sub-45783025
left,left,accuracy,NA,NA,NA,7,0,14,left,1,2.5655889,sub-45783025
right,right,accuracy,NA,NA,NA,7,1,15,right,1,3.1252803,sub-45783025
right,right,accuracy,NA,NA,NA,8,0,16,right,1,5.5050634,sub-45783025
left,left,accuracy,NA,NA,NA,8,1,17,left,1,3.3549715,sub-45783025
right,right,accuracy,NA,NA,NA,9,0,18,right,1,5.3267535,sub-45783025
