direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48854097
right,right,NA,0,0,0,NA,NA,NA,right,1,7.390624699997716,sub-48854097
left,left,NA,0,1,1,NA,NA,NA,left,1,2.086750700000266,sub-48854097
left,left,NA,1,0,2,NA,NA,NA,right,0,3.022688699995342,sub-48854097
right,right,NA,1,1,3,NA,NA,NA,right,1,3.9059139999953914,sub-48854097
right,right,NA,2,0,4,NA,NA,NA,right,1,6.008755000002566,sub-48854097
left,left,NA,2,1,5,NA,NA,NA,left,1,1.4660615000029793,sub-48854097
right,right,NA,3,0,6,NA,NA,NA,right,1,1.0607453000047826,sub-48854097
left,left,NA,3,1,7,NA,NA,NA,left,1,2.76645180000196,sub-48854097
left,left,NA,4,0,8,NA,NA,NA,left,1,1.501012399996398,sub-48854097
right,right,NA,4,1,9,NA,NA,NA,right,1,2.3686573000013595,sub-48854097
left,left,NA,5,0,10,NA,NA,NA,left,1,1.728413199998613,sub-48854097
right,right,NA,5,1,11,NA,NA,NA,right,1,5.567581999996037,sub-48854097
left,left,NA,6,0,12,NA,NA,NA,left,1,5.866733399998338,sub-48854097
right,right,NA,6,1,13,NA,NA,NA,right,1,5.470059500003117,sub-48854097
left,left,NA,7,0,14,NA,NA,NA,left,1,1.3952684000032605,sub-48854097
right,right,NA,7,1,15,NA,NA,NA,right,1,1.1188735000032466,sub-48854097
right,right,NA,8,0,16,NA,NA,NA,left,0,3.933860599994659,sub-48854097
left,left,NA,8,1,17,NA,NA,NA,left,1,3.772998899999948,sub-48854097
right,right,NA,9,0,18,NA,NA,NA,right,1,5.326078800004325,sub-48854097
left,left,NA,9,1,19,NA,NA,NA,left,1,4.006039200001396,sub-48854097
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48854097
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48854097
left,left,accuracy,NA,NA,NA,0,0,0,left,1,5.655452900005912,sub-48854097
right,right,accuracy,NA,NA,NA,0,1,1,right,1,5.935761199994886,sub-48854097
left,left,accuracy,NA,NA,NA,1,0,2,left,1,5.508357000006072,sub-48854097
right,right,accuracy,NA,NA,NA,1,1,3,right,1,3.3061358999984805,sub-48854097
right,right,accuracy,NA,NA,NA,2,0,4,right,1,9.546520200005034,sub-48854097
left,left,accuracy,NA,NA,NA,2,1,5,left,1,5.364761700002418,sub-48854097
left,left,accuracy,NA,NA,NA,3,0,6,right,0,5.4063174000039,sub-48854097
right,right,accuracy,NA,NA,NA,3,1,7,right,1,1.764446900000621,sub-48854097
left,left,accuracy,NA,NA,NA,4,0,8,left,1,3.7309612999961246,sub-48854097
right,right,accuracy,NA,NA,NA,4,1,9,right,1,2.851341200002935,sub-48854097
right,right,accuracy,NA,NA,NA,5,0,10,right,1,1.7992560999991838,sub-48854097
left,left,accuracy,NA,NA,NA,5,1,11,left,1,2.4134810000032303,sub-48854097
right,right,accuracy,NA,NA,NA,6,0,12,right,1,1.4288205999982893,sub-48854097
left,left,accuracy,NA,NA,NA,6,1,13,left,1,5.3347400999991805,sub-48854097
right,right,accuracy,NA,NA,NA,7,0,14,right,1,1.1831134000021848,sub-48854097
left,left,accuracy,NA,NA,NA,7,1,15,left,1,2.6818415999950957,sub-48854097
right,right,accuracy,NA,NA,NA,8,0,16,right,1,1.1713664999988396,sub-48854097
left,left,accuracy,NA,NA,NA,8,1,17,left,1,5.980460800004948,sub-48854097
left,left,accuracy,NA,NA,NA,9,0,18,right,0,3.979611199996725,sub-48854097
right,right,accuracy,NA,NA,NA,9,1,19,right,1,5.354792299993278,sub-48854097
left,left,accuracy,NA,NA,NA,10,0,20,right,0,5.538701600002241,sub-48854097
right,right,accuracy,NA,NA,NA,10,1,21,right,1,4.070372800000769,sub-48854097
left,left,accuracy,NA,NA,NA,11,0,22,left,1,4.716736000002129,sub-48854097
right,right,accuracy,NA,NA,NA,11,1,23,right,1,0.995962299995881,sub-48854097
left,left,accuracy,NA,NA,NA,12,0,24,left,1,3.743101500003831,sub-48854097
right,right,accuracy,NA,NA,NA,12,1,25,right,1,2.1776689999969676,sub-48854097
right,right,accuracy,NA,NA,NA,13,0,26,right,1,5.294232799999008,sub-48854097
left,left,accuracy,NA,NA,NA,13,1,27,left,1,1.1288370000038412,sub-48854097
left,left,accuracy,NA,NA,NA,14,0,28,right,0,4.905267699999968,sub-48854097
right,right,accuracy,NA,NA,NA,14,1,29,right,1,4.314722600000096,sub-48854097
right,right,accuracy,NA,NA,NA,15,0,30,right,1,2.0860451999978977,sub-48854097
left,left,accuracy,NA,NA,NA,15,1,31,left,1,0.9722768999999972,sub-48854097
left,left,accuracy,NA,NA,NA,16,0,32,left,1,1.416457100000116,sub-48854097
right,right,accuracy,NA,NA,NA,16,1,33,right,1,3.1307706000006874,sub-48854097
right,right,accuracy,NA,NA,NA,17,0,34,right,1,3.118535100002191,sub-48854097
left,left,accuracy,NA,NA,NA,17,1,35,left,1,1.4880259999990813,sub-48854097
right,right,accuracy,NA,NA,NA,18,0,36,right,1,2.301793299993733,sub-48854097
left,left,accuracy,NA,NA,NA,18,1,37,left,1,1.462285099994915,sub-48854097
right,right,accuracy,NA,NA,NA,19,0,38,right,1,1.8283584999953744,sub-48854097
left,left,accuracy,NA,NA,NA,19,1,39,left,1,2.357156300000497,sub-48854097
left,left,accuracy,NA,NA,NA,20,0,40,left,1,5.596998900000472,sub-48854097
right,right,accuracy,NA,NA,NA,20,1,41,right,1,1.8868160999991233,sub-48854097
left,left,accuracy,NA,NA,NA,21,0,42,left,1,2.4496635000032256,sub-48854097
right,right,accuracy,NA,NA,NA,21,1,43,right,1,1.909939499993925,sub-48854097
left,left,accuracy,NA,NA,NA,22,0,44,left,1,3.333818999999494,sub-48854097
right,right,accuracy,NA,NA,NA,22,1,45,right,1,1.5346461000008276,sub-48854097
right,right,accuracy,NA,NA,NA,23,0,46,right,1,2.192881599999964,sub-48854097
left,left,accuracy,NA,NA,NA,23,1,47,left,1,4.203344800000195,sub-48854097
left,left,accuracy,NA,NA,NA,24,0,48,left,1,5.494051599998784,sub-48854097
right,right,accuracy,NA,NA,NA,24,1,49,right,1,4.669016500003636,sub-48854097
right,right,accuracy,NA,NA,NA,25,0,50,right,1,3.9557730999949854,sub-48854097
left,left,accuracy,NA,NA,NA,25,1,51,left,1,4.901913399997284,sub-48854097
left,left,accuracy,NA,NA,NA,26,0,52,right,0,4.578015999999479,sub-48854097
right,right,accuracy,NA,NA,NA,26,1,53,right,1,5.283557399998244,sub-48854097
left,left,accuracy,NA,NA,NA,27,0,54,left,1,5.297392799999216,sub-48854097
right,right,accuracy,NA,NA,NA,27,1,55,left,0,4.458828599999833,sub-48854097
left,left,accuracy,NA,NA,NA,28,0,56,left,1,2.812862699996913,sub-48854097
right,right,accuracy,NA,NA,NA,28,1,57,left,0,5.345758999996178,sub-48854097
right,right,accuracy,NA,NA,NA,29,0,58,right,1,5.069602299998223,sub-48854097
left,left,accuracy,NA,NA,NA,29,1,59,left,1,5.910391899997194,sub-48854097
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48854097
left,left,speed,NA,NA,NA,0,0,0,left,1,2.084405500005232,sub-48854097
right,right,speed,NA,NA,NA,0,1,1,left,0,1.6035618000023533,sub-48854097
left,left,speed,NA,NA,NA,1,0,2,left,1,2.7870992999960436,sub-48854097
right,right,speed,NA,NA,NA,1,1,3,left,0,2.0323506999993697,sub-48854097
right,right,speed,NA,NA,NA,2,0,4,left,0,4.6598485999929835,sub-48854097
left,left,speed,NA,NA,NA,2,1,5,left,1,1.085514599995804,sub-48854097
left,left,speed,NA,NA,NA,3,0,6,left,1,5.458644399994228,sub-48854097
right,right,speed,NA,NA,NA,3,1,7,left,0,2.144509199999447,sub-48854097
right,right,speed,NA,NA,NA,4,0,8,right,1,2.374437399994349,sub-48854097
left,left,speed,NA,NA,NA,4,1,9,right,0,4.812521599997126,sub-48854097
right,right,speed,NA,NA,NA,5,0,10,right,1,2.2276238999984344,sub-48854097
left,left,speed,NA,NA,NA,5,1,11,left,1,3.695175000000745,sub-48854097
left,left,speed,NA,NA,NA,6,0,12,right,0,1.3557786000019405,sub-48854097
right,right,speed,NA,NA,NA,6,1,13,right,1,2.928091800000402,sub-48854097
left,left,speed,NA,NA,NA,7,0,14,left,1,3.3873741000061273,sub-48854097
right,right,speed,NA,NA,NA,7,1,15,right,1,1.1180242999980692,sub-48854097
left,left,speed,NA,NA,NA,8,0,16,right,0,3.3105948000011267,sub-48854097
right,right,speed,NA,NA,NA,8,1,17,right,1,2.694657799998822,sub-48854097
right,right,speed,NA,NA,NA,9,0,18,right,1,1.565946000002441,sub-48854097
left,left,speed,NA,NA,NA,9,1,19,left,1,1.5823470999966958,sub-48854097
left,left,speed,NA,NA,NA,10,0,20,right,0,0.8176265000001877,sub-48854097
right,right,speed,NA,NA,NA,10,1,21,right,1,2.5258337999985088,sub-48854097
right,right,speed,NA,NA,NA,11,0,22,right,1,1.0696316999965347,sub-48854097
left,left,speed,NA,NA,NA,11,1,23,left,1,1.702866300001915,sub-48854097
left,left,speed,NA,NA,NA,12,0,24,right,0,1.9209677999970152,sub-48854097
right,right,speed,NA,NA,NA,12,1,25,right,1,0.7968285999959335,sub-48854097
right,right,speed,NA,NA,NA,13,0,26,right,1,0.8314248999959091,sub-48854097
left,left,speed,NA,NA,NA,13,1,27,right,0,3.05930609999632,sub-48854097
left,left,speed,NA,NA,NA,14,0,28,left,1,5.297013900002639,sub-48854097
right,right,speed,NA,NA,NA,14,1,29,right,1,0.9992261000006692,sub-48854097
left,left,speed,NA,NA,NA,15,0,30,left,1,1.0842103000031784,sub-48854097
right,right,speed,NA,NA,NA,15,1,31,right,1,0.7051070000015898,sub-48854097
left,left,speed,NA,NA,NA,16,0,32,left,1,5.180707699997583,sub-48854097
right,right,speed,NA,NA,NA,16,1,33,right,1,0.9559197000053246,sub-48854097
right,right,speed,NA,NA,NA,17,0,34,left,0,1.6609199000013175,sub-48854097
left,left,speed,NA,NA,NA,17,1,35,right,0,5.492229899995436,sub-48854097
right,right,speed,NA,NA,NA,18,0,36,left,0,4.7672008000008645,sub-48854097
left,left,speed,NA,NA,NA,18,1,37,left,1,1.0444266999984393,sub-48854097
right,right,speed,NA,NA,NA,19,0,38,right,1,1.9199502999981632,sub-48854097
left,left,speed,NA,NA,NA,19,1,39,left,1,3.942403200002446,sub-48854097
right,right,speed,NA,NA,NA,20,0,40,right,1,4.367235800003982,sub-48854097
left,left,speed,NA,NA,NA,20,1,41,left,1,2.914052599997376,sub-48854097
right,right,speed,NA,NA,NA,21,0,42,right,1,2.5426038000005065,sub-48854097
left,left,speed,NA,NA,NA,21,1,43,left,1,1.6805519000045024,sub-48854097
left,left,speed,NA,NA,NA,22,0,44,left,1,1.7186638999992283,sub-48854097
right,right,speed,NA,NA,NA,22,1,45,right,1,5.20234000000346,sub-48854097
right,right,speed,NA,NA,NA,23,0,46,left,0,2.760908799995377,sub-48854097
left,left,speed,NA,NA,NA,23,1,47,left,1,3.491371199997957,sub-48854097
right,right,speed,NA,NA,NA,24,0,48,right,1,3.0925270000007004,sub-48854097
