direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-2169005
right,right,NA,0,0,0,NA,NA,NA,left,0,9.967240000027232,sub-2169005
left,left,NA,0,1,1,NA,NA,NA,left,1,3.1269047000678256,sub-2169005
left,left,NA,1,0,2,NA,NA,NA,right,0,3.456787299946882,sub-2169005
right,right,NA,1,1,3,NA,NA,NA,left,0,4.67495430004783,sub-2169005
left,left,NA,2,0,4,NA,NA,NA,left,1,5.8711262999568135,sub-2169005
right,right,NA,2,1,5,NA,NA,NA,right,1,2.135313699953258,sub-2169005
right,right,NA,3,0,6,NA,NA,NA,right,1,2.267910100053996,sub-2169005
left,left,NA,3,1,7,NA,NA,NA,left,1,1.5279702000552788,sub-2169005
left,left,NA,4,0,8,NA,NA,NA,left,1,2.461922000045888,sub-2169005
right,right,NA,4,1,9,NA,NA,NA,right,1,3.8694161000894383,sub-2169005
left,left,NA,5,0,10,NA,NA,NA,left,1,1.229450299986638,sub-2169005
right,right,NA,5,1,11,NA,NA,NA,right,1,5.397436699946411,sub-2169005
left,left,NA,6,0,12,NA,NA,NA,left,1,1.3564067999832332,sub-2169005
right,right,NA,6,1,13,NA,NA,NA,right,1,1.366039099986665,sub-2169005
right,right,NA,7,0,14,NA,NA,NA,right,1,1.141465699998662,sub-2169005
left,left,NA,7,1,15,NA,NA,NA,left,1,1.2538596000522375,sub-2169005
left,left,NA,8,0,16,NA,NA,NA,left,1,1.1501964000053704,sub-2169005
right,right,NA,8,1,17,NA,NA,NA,right,1,1.6392559999367222,sub-2169005
right,right,NA,9,0,18,NA,NA,NA,left,0,1.8942442000843585,sub-2169005
left,left,NA,9,1,19,NA,NA,NA,left,1,1.4191907999338582,sub-2169005
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-2169005
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-2169005
left,left,accuracy,NA,NA,NA,0,0,0,left,1,1.4964650999754667,sub-2169005
right,right,accuracy,NA,NA,NA,0,1,1,right,1,2.398074199911207,sub-2169005
right,right,accuracy,NA,NA,NA,1,0,2,left,0,6.038196400040761,sub-2169005
left,left,accuracy,NA,NA,NA,1,1,3,left,1,0.9809122999431564,sub-2169005
left,left,accuracy,NA,NA,NA,2,0,4,right,0,1.570468800025992,sub-2169005
right,right,accuracy,NA,NA,NA,2,1,5,right,1,2.0952924999874085,sub-2169005
right,right,accuracy,NA,NA,NA,3,0,6,left,0,2.424941200064495,sub-2169005
left,left,accuracy,NA,NA,NA,3,1,7,left,1,1.0868033000733703,sub-2169005
right,right,accuracy,NA,NA,NA,4,0,8,right,1,6.136545799905434,sub-2169005
left,left,accuracy,NA,NA,NA,4,1,9,left,1,1.2030423999531197,sub-2169005
left,left,accuracy,NA,NA,NA,5,0,10,left,1,1.030810899916105,sub-2169005
right,right,accuracy,NA,NA,NA,5,1,11,right,1,5.380997100030072,sub-2169005
right,right,accuracy,NA,NA,NA,6,0,12,right,1,8.354607500019483,sub-2169005
left,left,accuracy,NA,NA,NA,6,1,13,left,1,1.288919600076042,sub-2169005
