direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-47415457
right,right,NA,0,0,0,NA,NA,NA,right,1,5.130867300031241,sub-47415457
left,left,NA,0,1,1,NA,NA,NA,right,0,4.349330700002611,sub-47415457
left,left,NA,1,0,2,NA,NA,NA,right,0,4.410101899993606,sub-47415457
right,right,NA,1,1,3,NA,NA,NA,right,1,4.2329214999917895,sub-47415457
right,right,NA,2,0,4,NA,NA,NA,left,0,1.8197934000054377,sub-47415457
left,left,NA,2,1,5,NA,NA,NA,left,1,1.7565838999580592,sub-47415457
left,left,NA,3,0,6,NA,NA,NA,right,0,3.629863000009209,sub-47415457
right,right,NA,3,1,7,NA,NA,NA,right,1,1.745474399998784,sub-47415457
left,left,NA,4,0,8,NA,NA,NA,right,0,2.356481100025121,sub-47415457
right,right,NA,4,1,9,NA,NA,NA,right,1,6.499501099984627,sub-47415457
left,left,NA,5,0,10,NA,NA,NA,left,1,3.718504300049972,sub-47415457
right,right,NA,5,1,11,NA,NA,NA,right,1,2.110964099992998,sub-47415457
right,right,NA,6,0,12,NA,NA,NA,left,0,1.335320400015917,sub-47415457
left,left,NA,6,1,13,NA,NA,NA,right,0,3.5059644000139087,sub-47415457
left,left,NA,7,0,14,NA,NA,NA,left,1,3.54793790000258,sub-47415457
right,right,NA,7,1,15,NA,NA,NA,left,0,1.65898659999948,sub-47415457
left,left,NA,8,0,16,NA,NA,NA,left,1,1.163282800000161,sub-47415457
right,right,NA,8,1,17,NA,NA,NA,right,1,1.897459899948444,sub-47415457
left,left,NA,9,0,18,NA,NA,NA,left,1,1.1476631999830715,sub-47415457
right,right,NA,9,1,19,NA,NA,NA,right,1,1.0200079000205733,sub-47415457
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-47415457
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-47415457
left,left,speed,NA,NA,NA,0,0,0,left,1,0.6376391999656335,sub-47415457
right,right,speed,NA,NA,NA,0,1,1,right,1,0.7591838000225835,sub-47415457
left,left,speed,NA,NA,NA,1,0,2,left,1,0.8547529999632388,sub-47415457
right,right,speed,NA,NA,NA,1,1,3,left,0,0.780723300005775,sub-47415457
right,right,speed,NA,NA,NA,2,0,4,left,0,0.7887826000223868,sub-47415457
left,left,speed,NA,NA,NA,2,1,5,right,0,0.6809169999905862,sub-47415457
left,left,speed,NA,NA,NA,3,0,6,right,0,1.1798301000380889,sub-47415457
right,right,speed,NA,NA,NA,3,1,7,right,1,1.0488648999598809,sub-47415457
left,left,speed,NA,NA,NA,4,0,8,left,1,0.7594441000255756,sub-47415457
right,right,speed,NA,NA,NA,4,1,9,left,0,1.2147164000198245,sub-47415457
left,left,speed,NA,NA,NA,5,0,10,right,0,0.7396834999672137,sub-47415457
right,right,speed,NA,NA,NA,5,1,11,right,1,1.022241800033953,sub-47415457
left,left,speed,NA,NA,NA,6,0,12,left,1,0.8000331000075676,sub-47415457
right,right,speed,NA,NA,NA,6,1,13,left,0,0.9729611999937332,sub-47415457
right,right,speed,NA,NA,NA,7,0,14,left,0,1.0509580000070855,sub-47415457
left,left,speed,NA,NA,NA,7,1,15,right,0,1.0829260000027716,sub-47415457
right,right,speed,NA,NA,NA,8,0,16,right,1,0.7909279000014067,sub-47415457
left,left,speed,NA,NA,NA,8,1,17,right,0,0.9020128000411204,sub-47415457
right,right,speed,NA,NA,NA,9,0,18,right,1,1.337099299998954,sub-47415457
left,left,speed,NA,NA,NA,9,1,19,right,0,1.4788668000255711,sub-47415457
left,left,speed,NA,NA,NA,10,0,20,left,1,1.1557595999911427,sub-47415457
right,right,speed,NA,NA,NA,10,1,21,right,1,1.171255499997642,sub-47415457
right,right,speed,NA,NA,NA,11,0,22,left,0,1.3697313999873586,sub-47415457
left,left,speed,NA,NA,NA,11,1,23,left,1,1.0476295999833385,sub-47415457
left,left,speed,NA,NA,NA,12,0,24,left,1,1.1097722999984398,sub-47415457
right,right,speed,NA,NA,NA,12,1,25,right,1,1.044921400025487,sub-47415457
left,left,speed,NA,NA,NA,13,0,26,left,1,1.6662440999643875,sub-47415457
right,right,speed,NA,NA,NA,13,1,27,right,1,1.3198812000337057,sub-47415457
left,left,speed,NA,NA,NA,14,0,28,left,1,1.1889068000018597,sub-47415457
right,right,speed,NA,NA,NA,14,1,29,right,1,1.0106651000096465,sub-47415457
right,right,speed,NA,NA,NA,15,0,30,right,1,1.1048250999883749,sub-47415457
left,left,speed,NA,NA,NA,15,1,31,left,1,0.9099225999671036,sub-47415457
right,right,speed,NA,NA,NA,16,0,32,right,1,0.914285100006964,sub-47415457
left,left,speed,NA,NA,NA,16,1,33,left,1,0.7497216999763623,sub-47415457
right,right,speed,NA,NA,NA,17,0,34,right,1,0.9108469000202604,sub-47415457
left,left,speed,NA,NA,NA,17,1,35,left,1,1.7068597999750637,sub-47415457
right,right,speed,NA,NA,NA,18,0,36,right,1,1.0318594999844208,sub-47415457
left,left,speed,NA,NA,NA,18,1,37,left,1,0.9689638999989256,sub-47415457
left,left,speed,NA,NA,NA,19,0,38,left,1,0.9788286000257358,sub-47415457
right,right,speed,NA,NA,NA,19,1,39,right,1,0.8471771000185981,sub-47415457
right,right,speed,NA,NA,NA,20,0,40,left,0,0.7689300999627449,sub-47415457
left,left,speed,NA,NA,NA,20,1,41,right,0,0.7358742000069469,sub-47415457
left,left,speed,NA,NA,NA,21,0,42,left,1,0.9686489999876358,sub-47415457
right,right,speed,NA,NA,NA,21,1,43,right,1,0.8963269999949262,sub-47415457
right,right,speed,NA,NA,NA,22,0,44,right,1,0.9390172999701464,sub-47415457
left,left,speed,NA,NA,NA,22,1,45,left,1,0.6807935999822803,sub-47415457
