direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-31721041
right,right,NA,0,0,0,NA,NA,NA,left,0,12.3652196,sub-31721041
left,left,NA,0,1,1,NA,NA,NA,left,1,7.7145443,sub-31721041
right,right,NA,1,0,2,NA,NA,NA,right,1,5.614889501,sub-31721041
left,left,NA,1,1,3,NA,NA,NA,right,0,5.610832501,sub-31721041
left,left,NA,2,0,4,NA,NA,NA,right,0,2.3284823,sub-31721041
right,right,NA,2,1,5,NA,NA,NA,left,0,1.2290178,sub-31721041
left,left,NA,3,0,6,NA,NA,NA,left,1,1.1439279,sub-31721041
right,right,NA,3,1,7,NA,NA,NA,right,1,2.7351992,sub-31721041
left,left,NA,4,0,8,NA,NA,NA,right,0,0.945738101,sub-31721041
right,right,NA,4,1,9,NA,NA,NA,right,1,2.171492001,sub-31721041
left,left,NA,5,0,10,NA,NA,NA,right,0,1.2700978,sub-31721041
right,right,NA,5,1,11,NA,NA,NA,left,0,2.397704499,sub-31721041
right,right,NA,6,0,12,NA,NA,NA,left,0,2.8585553,sub-31721041
left,left,NA,6,1,13,NA,NA,NA,left,1,2.527536599,sub-31721041
right,right,NA,7,0,14,NA,NA,NA,left,0,0.934598701,sub-31721041
left,left,NA,7,1,15,NA,NA,NA,left,1,3.238609901,sub-31721041
left,left,NA,8,0,16,NA,NA,NA,right,0,4.6008796,sub-31721041
right,right,NA,8,1,17,NA,NA,NA,right,1,4.903314501,sub-31721041
left,left,NA,9,0,18,NA,NA,NA,left,1,3.0676293,sub-31721041
right,right,NA,9,1,19,NA,NA,NA,left,0,2.300787499,sub-31721041
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-31721041
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-31721041
right,right,accuracy,NA,NA,NA,0,0,0,left,0,5.337805701,sub-31721041
left,left,accuracy,NA,NA,NA,0,1,1,left,1,3.9013774,sub-31721041
left,left,accuracy,NA,NA,NA,1,0,2,right,0,1.375882601,sub-31721041
right,right,accuracy,NA,NA,NA,1,1,3,left,0,3.373202302,sub-31721041
right,right,accuracy,NA,NA,NA,2,0,4,left,0,1.803212499,sub-31721041
left,left,accuracy,NA,NA,NA,2,1,5,right,0,0.9634766,sub-31721041
left,left,accuracy,NA,NA,NA,3,0,6,right,0,1.0299288,sub-31721041
right,right,accuracy,NA,NA,NA,3,1,7,left,0,3.201498,sub-31721041
right,right,accuracy,NA,NA,NA,4,0,8,left,0,2.954459099,sub-31721041
left,left,accuracy,NA,NA,NA,4,1,9,right,0,3.523043601,sub-31721041
left,left,accuracy,NA,NA,NA,5,0,10,left,1,5.036058599,sub-31721041
right,right,accuracy,NA,NA,NA,5,1,11,left,0,0.807547299,sub-31721041
left,left,accuracy,NA,NA,NA,6,0,12,right,0,0.815259701,sub-31721041
right,right,accuracy,NA,NA,NA,6,1,13,right,1,1.7914072,sub-31721041
right,right,accuracy,NA,NA,NA,7,0,14,left,0,5.466405001,sub-31721041
left,left,accuracy,NA,NA,NA,7,1,15,right,0,0.8954686,sub-31721041
left,left,accuracy,NA,NA,NA,8,0,16,left,1,3.996824,sub-31721041
right,right,accuracy,NA,NA,NA,8,1,17,right,1,1.668497499,sub-31721041
right,right,accuracy,NA,NA,NA,9,0,18,left,0,2.6476031,sub-31721041
left,left,accuracy,NA,NA,NA,9,1,19,left,1,1.207662299,sub-31721041
right,right,accuracy,NA,NA,NA,10,0,20,right,1,3.483785499,sub-31721041
left,left,accuracy,NA,NA,NA,10,1,21,left,1,2.7674523,sub-31721041
left,left,accuracy,NA,NA,NA,11,0,22,right,0,1.4662684,sub-31721041
right,right,accuracy,NA,NA,NA,11,1,23,left,0,2.9776338,sub-31721041
left,left,accuracy,NA,NA,NA,12,0,24,left,1,2.752121201,sub-31721041
right,right,accuracy,NA,NA,NA,12,1,25,right,1,4.778631002,sub-31721041
right,right,accuracy,NA,NA,NA,13,0,26,right,1,1.333609801,sub-31721041
left,left,accuracy,NA,NA,NA,13,1,27,left,1,0.771132099,sub-31721041
right,right,accuracy,NA,NA,NA,14,0,28,left,0,1.4408499,sub-31721041
left,left,accuracy,NA,NA,NA,14,1,29,right,0,5.476213999,sub-31721041
left,left,accuracy,NA,NA,NA,15,0,30,left,1,1.2634288,sub-31721041
right,right,accuracy,NA,NA,NA,15,1,31,left,0,3.9556779,sub-31721041
right,right,accuracy,NA,NA,NA,16,0,32,right,1,2.222381299,sub-31721041
left,left,accuracy,NA,NA,NA,16,1,33,right,0,0.7536736,sub-31721041
left,left,accuracy,NA,NA,NA,17,0,34,right,0,0.9417565,sub-31721041
right,right,accuracy,NA,NA,NA,17,1,35,left,0,1.213750299,sub-31721041
right,right,accuracy,NA,NA,NA,18,0,36,left,0,1.081135102,sub-31721041
left,left,accuracy,NA,NA,NA,18,1,37,right,0,1.8853113,sub-31721041
right,right,accuracy,NA,NA,NA,19,0,38,right,1,1.735750901,sub-31721041
left,left,accuracy,NA,NA,NA,19,1,39,right,0,0.817531999,sub-31721041
right,right,accuracy,NA,NA,NA,20,0,40,left,0,1.813590201,sub-31721041
left,left,accuracy,NA,NA,NA,20,1,41,right,0,5.224105,sub-31721041
right,right,accuracy,NA,NA,NA,21,0,42,right,1,0.8977286,sub-31721041
left,left,accuracy,NA,NA,NA,21,1,43,left,1,2.3698048,sub-31721041
left,left,accuracy,NA,NA,NA,22,0,44,right,0,3.3168361,sub-31721041
right,right,accuracy,NA,NA,NA,22,1,45,right,1,0.913768999,sub-31721041
right,right,accuracy,NA,NA,NA,23,0,46,left,0,1.111942401,sub-31721041
left,left,accuracy,NA,NA,NA,23,1,47,right,0,2.624980601,sub-31721041
left,left,accuracy,NA,NA,NA,24,0,48,right,0,1.040576098,sub-31721041
right,right,accuracy,NA,NA,NA,24,1,49,left,0,3.3706716,sub-31721041
right,right,accuracy,NA,NA,NA,25,0,50,right,1,3.853451001,sub-31721041
left,left,accuracy,NA,NA,NA,25,1,51,right,0,3.012435101,sub-31721041
left,left,accuracy,NA,NA,NA,26,0,52,right,0,0.665346,sub-31721041
right,right,accuracy,NA,NA,NA,26,1,53,left,0,0.7293857,sub-31721041
left,left,accuracy,NA,NA,NA,27,0,54,left,1,0.6838076,sub-31721041
right,right,accuracy,NA,NA,NA,27,1,55,right,1,1.324855501,sub-31721041
right,right,accuracy,NA,NA,NA,28,0,56,right,1,2.947334299,sub-31721041
left,left,accuracy,NA,NA,NA,28,1,57,left,1,2.7897489,sub-31721041
right,right,accuracy,NA,NA,NA,29,0,58,left,0,0.852801301,sub-31721041
left,left,accuracy,NA,NA,NA,29,1,59,right,0,1.045654699,sub-31721041
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-31721041
right,right,speed,NA,NA,NA,0,0,0,left,0,0.577021999,sub-31721041
left,left,speed,NA,NA,NA,0,1,1,right,0,0.479878101,sub-31721041
