direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-8117868
right,right,NA,0,0,0,NA,NA,NA,right,1,7.1782399,sub-8117868
left,left,NA,0,1,1,NA,NA,NA,left,1,3.7234071,sub-8117868
right,right,NA,1,0,2,NA,NA,NA,left,0,3.9642665,sub-8117868
left,left,NA,1,1,3,NA,NA,NA,left,1,2.0930114,sub-8117868
right,right,NA,2,0,4,NA,NA,NA,right,1,5.2989904,sub-8117868
left,left,NA,2,1,5,NA,NA,NA,left,1,1.5061418,sub-8117868
right,right,NA,3,0,6,NA,NA,NA,right,1,0.9580888,sub-8117868
left,left,NA,3,1,7,NA,NA,NA,left,1,0.7930703,sub-8117868
right,right,NA,4,0,8,NA,NA,NA,right,1,1.1313193,sub-8117868
left,left,NA,4,1,9,NA,NA,NA,left,1,1.3412727,sub-8117868
left,left,NA,5,0,10,NA,NA,NA,right,0,1.2500001,sub-8117868
right,right,NA,5,1,11,NA,NA,NA,right,1,0.7594956,sub-8117868
right,right,NA,6,0,12,NA,NA,NA,left,0,2.1798636,sub-8117868
left,left,NA,6,1,13,NA,NA,NA,right,0,0.7013459,sub-8117868
left,left,NA,7,0,14,NA,NA,NA,left,1,1.7633169,sub-8117868
right,right,NA,7,1,15,NA,NA,NA,right,1,0.6788757,sub-8117868
right,right,NA,8,0,16,NA,NA,NA,right,1,2.0209569,sub-8117868
left,left,NA,8,1,17,NA,NA,NA,left,1,1.9023304,sub-8117868
right,right,NA,9,0,18,NA,NA,NA,right,1,1.1483953,sub-8117868
left,left,NA,9,1,19,NA,NA,NA,left,1,0.7427228,sub-8117868
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-8117868
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-8117868
right,right,speed,NA,NA,NA,0,0,0,right,1,0.7079742,sub-8117868
left,left,speed,NA,NA,NA,0,1,1,left,1,0.595704,sub-8117868
right,right,speed,NA,NA,NA,1,0,2,right,1,0.6297015,sub-8117868
left,left,speed,NA,NA,NA,1,1,3,left,1,0.663734,sub-8117868
left,left,speed,NA,NA,NA,2,0,4,left,1,0.6076534,sub-8117868
right,right,speed,NA,NA,NA,2,1,5,right,1,0.4578929,sub-8117868
left,left,speed,NA,NA,NA,3,0,6,left,1,0.7664618,sub-8117868
right,right,speed,NA,NA,NA,3,1,7,right,1,0.5160384,sub-8117868
left,left,speed,NA,NA,NA,4,0,8,left,1,0.6339912,sub-8117868
right,right,speed,NA,NA,NA,4,1,9,left,0,0.4782986,sub-8117868
right,right,speed,NA,NA,NA,5,0,10,right,1,0.5484499,sub-8117868
left,left,speed,NA,NA,NA,5,1,11,left,1,0.960385,sub-8117868
left,left,speed,NA,NA,NA,6,0,12,right,0,0.5865588,sub-8117868
right,right,speed,NA,NA,NA,6,1,13,right,1,1.6301219,sub-8117868
left,left,speed,NA,NA,NA,7,0,14,right,0,1.5066229,sub-8117868
right,right,speed,NA,NA,NA,7,1,15,left,0,0.7182545,sub-8117868
right,right,speed,NA,NA,NA,8,0,16,right,1,0.5274091,sub-8117868
left,left,speed,NA,NA,NA,8,1,17,left,1,0.7329927,sub-8117868
right,right,speed,NA,NA,NA,9,0,18,right,1,0.7409743,sub-8117868
left,left,speed,NA,NA,NA,9,1,19,left,1,0.8316358,sub-8117868
right,right,speed,NA,NA,NA,10,0,20,right,1,0.8934873,sub-8117868
left,left,speed,NA,NA,NA,10,1,21,left,1,0.9208114,sub-8117868
right,right,speed,NA,NA,NA,11,0,22,right,1,0.6558277,sub-8117868
left,left,speed,NA,NA,NA,11,1,23,left,1,0.7285747,sub-8117868
right,right,speed,NA,NA,NA,12,0,24,left,0,1.1009804,sub-8117868
left,left,speed,NA,NA,NA,12,1,25,left,1,0.6787493,sub-8117868
right,right,speed,NA,NA,NA,13,0,26,right,1,0.6523405,sub-8117868
left,left,speed,NA,NA,NA,13,1,27,left,1,0.7419951,sub-8117868
right,right,speed,NA,NA,NA,14,0,28,right,1,0.6328562,sub-8117868
left,left,speed,NA,NA,NA,14,1,29,left,1,0.6410173,sub-8117868
left,left,speed,NA,NA,NA,15,0,30,right,0,0.6224636,sub-8117868
right,right,speed,NA,NA,NA,15,1,31,left,0,0.6908127,sub-8117868
left,left,speed,NA,NA,NA,16,0,32,right,0,0.749607,sub-8117868
right,right,speed,NA,NA,NA,16,1,33,left,0,0.5957005,sub-8117868
right,right,speed,NA,NA,NA,17,0,34,left,0,1.0629364,sub-8117868
left,left,speed,NA,NA,NA,17,1,35,left,1,0.8193793,sub-8117868
right,right,speed,NA,NA,NA,18,0,36,right,1,0.5717822,sub-8117868
left,left,speed,NA,NA,NA,18,1,37,right,0,1.3199905,sub-8117868
right,right,speed,NA,NA,NA,19,0,38,right,1,0.68413330000000006,sub-8117868
left,left,speed,NA,NA,NA,19,1,39,left,1,0.4707477,sub-8117868
right,right,speed,NA,NA,NA,20,0,40,right,1,0.4250707,sub-8117868
left,left,speed,NA,NA,NA,20,1,41,left,1,0.5633439,sub-8117868
left,left,speed,NA,NA,NA,21,0,42,left,1,0.5493909,sub-8117868
right,right,speed,NA,NA,NA,21,1,43,right,1,0.468333,sub-8117868
right,right,speed,NA,NA,NA,22,0,44,right,1,0.3707086,sub-8117868
left,left,speed,NA,NA,NA,22,1,45,left,1,0.5489625,sub-8117868
right,right,speed,NA,NA,NA,23,0,46,right,1,1.0627668,sub-8117868
left,left,speed,NA,NA,NA,23,1,47,left,1,0.5825785,sub-8117868
right,right,speed,NA,NA,NA,24,0,48,right,1,0.5308892,sub-8117868
left,left,speed,NA,NA,NA,24,1,49,left,1,0.5239986,sub-8117868
right,right,speed,NA,NA,NA,25,0,50,right,1,0.4857749,sub-8117868
left,left,speed,NA,NA,NA,25,1,51,left,1,0.5207145,sub-8117868
left,left,speed,NA,NA,NA,26,0,52,right,0,0.467946,sub-8117868
right,right,speed,NA,NA,NA,26,1,53,left,0,0.3764355,sub-8117868
left,left,speed,NA,NA,NA,27,0,54,left,1,0.7631609,sub-8117868
right,right,speed,NA,NA,NA,27,1,55,right,1,0.541845,sub-8117868
left,left,speed,NA,NA,NA,28,0,56,left,1,0.5334016,sub-8117868
right,right,speed,NA,NA,NA,28,1,57,left,0,0.4196558,sub-8117868
right,right,speed,NA,NA,NA,29,0,58,left,0,0.9660434,sub-8117868
left,left,speed,NA,NA,NA,29,1,59,left,1,0.6267812,sub-8117868
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-8117868
left,left,accuracy,NA,NA,NA,0,0,0,left,1,1.4205676,sub-8117868
right,right,accuracy,NA,NA,NA,0,1,1,right,1,1.7341895,sub-8117868
right,right,accuracy,NA,NA,NA,1,0,2,right,1,0.6998458,sub-8117868
left,left,accuracy,NA,NA,NA,1,1,3,left,1,0.5649327,sub-8117868
left,left,accuracy,NA,NA,NA,2,0,4,left,1,1.3498479,sub-8117868
right,right,accuracy,NA,NA,NA,2,1,5,right,1,0.9166852,sub-8117868
left,left,accuracy,NA,NA,NA,3,0,6,left,1,1.2942044,sub-8117868
right,right,accuracy,NA,NA,NA,3,1,7,right,1,0.9846261,sub-8117868
right,right,accuracy,NA,NA,NA,4,0,8,right,1,1.207755,sub-8117868
left,left,accuracy,NA,NA,NA,4,1,9,left,1,0.9530475,sub-8117868
right,right,accuracy,NA,NA,NA,5,0,10,right,1,1.095986,sub-8117868
left,left,accuracy,NA,NA,NA,5,1,11,left,1,0.7160724,sub-8117868
right,right,accuracy,NA,NA,NA,6,0,12,right,1,0.7051916,sub-8117868
left,left,accuracy,NA,NA,NA,6,1,13,left,1,0.5146803,sub-8117868
left,left,accuracy,NA,NA,NA,7,0,14,left,1,0.7604946,sub-8117868
right,right,accuracy,NA,NA,NA,7,1,15,right,1,0.4780169,sub-8117868
left,left,accuracy,NA,NA,NA,8,0,16,left,1,0.560571,sub-8117868
right,right,accuracy,NA,NA,NA,8,1,17,right,1,0.498499,sub-8117868
right,right,accuracy,NA,NA,NA,9,0,18,left,0,0.6238848,sub-8117868
left,left,accuracy,NA,NA,NA,9,1,19,left,1,0.8092193,sub-8117868
right,right,accuracy,NA,NA,NA,10,0,20,right,1,0.62121,sub-8117868
left,left,accuracy,NA,NA,NA,10,1,21,left,1,0.7687203,sub-8117868
left,left,accuracy,NA,NA,NA,11,0,22,left,1,0.6287818,sub-8117868
right,right,accuracy,NA,NA,NA,11,1,23,right,1,0.5433179,sub-8117868
right,right,accuracy,NA,NA,NA,12,0,24,left,0,1.4648067,sub-8117868
left,left,accuracy,NA,NA,NA,12,1,25,left,1,0.9254548,sub-8117868
right,right,accuracy,NA,NA,NA,13,0,26,right,1,1.1010499,sub-8117868
left,left,accuracy,NA,NA,NA,13,1,27,left,1,0.6932247,sub-8117868
left,left,accuracy,NA,NA,NA,14,0,28,left,1,0.8673737,sub-8117868
right,right,accuracy,NA,NA,NA,14,1,29,right,1,1.4435882,sub-8117868
right,right,accuracy,NA,NA,NA,15,0,30,left,0,1.840327,sub-8117868
left,left,accuracy,NA,NA,NA,15,1,31,left,1,0.625727,sub-8117868
left,left,accuracy,NA,NA,NA,16,0,32,left,1,0.6888945,sub-8117868
right,right,accuracy,NA,NA,NA,16,1,33,right,1,0.9592499,sub-8117868
right,right,accuracy,NA,NA,NA,17,0,34,right,1,1.006363,sub-8117868
left,left,accuracy,NA,NA,NA,17,1,35,left,1,0.5333895,sub-8117868
right,right,accuracy,NA,NA,NA,18,0,36,left,0,2.8291122,sub-8117868
left,left,accuracy,NA,NA,NA,18,1,37,left,1,0.7244947,sub-8117868
left,left,accuracy,NA,NA,NA,19,0,38,left,1,0.600522,sub-8117868
right,right,accuracy,NA,NA,NA,19,1,39,right,1,0.4965082,sub-8117868
left,left,accuracy,NA,NA,NA,20,0,40,left,1,0.6355284,sub-8117868
right,right,accuracy,NA,NA,NA,20,1,41,right,1,1.5778029,sub-8117868
right,right,accuracy,NA,NA,NA,21,0,42,right,1,0.5663855,sub-8117868
left,left,accuracy,NA,NA,NA,21,1,43,left,1,0.5182126,sub-8117868
left,left,accuracy,NA,NA,NA,22,0,44,left,1,0.4979365,sub-8117868
right,right,accuracy,NA,NA,NA,22,1,45,right,1,0.582701,sub-8117868
left,left,accuracy,NA,NA,NA,23,0,46,left,1,0.5719895,sub-8117868
right,right,accuracy,NA,NA,NA,23,1,47,right,1,0.4764852,sub-8117868
left,left,accuracy,NA,NA,NA,24,0,48,left,1,0.5164611,sub-8117868
right,right,accuracy,NA,NA,NA,24,1,49,right,1,1.1318219,sub-8117868
left,left,accuracy,NA,NA,NA,25,0,50,left,1,0.6392809,sub-8117868
right,right,accuracy,NA,NA,NA,25,1,51,right,1,0.733969,sub-8117868
left,left,accuracy,NA,NA,NA,26,0,52,left,1,0.809094,sub-8117868
right,right,accuracy,NA,NA,NA,26,1,53,left,0,2.7955785,sub-8117868
left,left,accuracy,NA,NA,NA,27,0,54,left,1,1.039917,sub-8117868
right,right,accuracy,NA,NA,NA,27,1,55,right,1,0.575278,sub-8117868
right,right,accuracy,NA,NA,NA,28,0,56,right,1,0.5639284,sub-8117868
left,left,accuracy,NA,NA,NA,28,1,57,left,1,0.5769939,sub-8117868
left,left,accuracy,NA,NA,NA,29,0,58,left,1,0.4921572,sub-8117868
right,right,accuracy,NA,NA,NA,29,1,59,right,1,0.7547092,sub-8117868
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-8117868
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-8117868
