direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-89740740
right,right,NA,0,0,0,NA,NA,NA,right,1,0.9072568000001412,sub-89740740
left,left,NA,0,1,1,NA,NA,NA,left,1,0.9141187000000172,sub-89740740
right,right,NA,1,0,2,NA,NA,NA,right,1,1.2159291000002668,sub-89740740
left,left,NA,1,1,3,NA,NA,NA,left,1,1.0344200999998066,sub-89740740
right,right,NA,2,0,4,NA,NA,NA,left,0,1.9351442999995925,sub-89740740
left,left,NA,2,1,5,NA,NA,NA,right,0,0.781039200000123,sub-89740740
left,left,NA,3,0,6,NA,NA,NA,left,1,0.6400353000003633,sub-89740740
right,right,NA,3,1,7,NA,NA,NA,left,0,0.7498648000000685,sub-89740740
right,right,NA,4,0,8,NA,NA,NA,right,1,0.7583205999999336,sub-89740740
left,left,NA,4,1,9,NA,NA,NA,left,1,0.9266609000001154,sub-89740740
right,right,NA,5,0,10,NA,NA,NA,right,1,0.9461676000000808,sub-89740740
left,left,NA,5,1,11,NA,NA,NA,left,1,0.6960175999997773,sub-89740740
left,left,NA,6,0,12,NA,NA,NA,left,1,0.968338700000004,sub-89740740
right,right,NA,6,1,13,NA,NA,NA,right,1,0.8126317999999628,sub-89740740
right,right,NA,7,0,14,NA,NA,NA,left,0,0.6215832999996564,sub-89740740
left,left,NA,7,1,15,NA,NA,NA,right,0,0.4894279999998616,sub-89740740
left,left,NA,8,0,16,NA,NA,NA,right,0,0.47995159999982207,sub-89740740
right,right,NA,8,1,17,NA,NA,NA,left,0,0.30734819999997853,sub-89740740
left,left,NA,9,0,18,NA,NA,NA,right,0,0.4388400000002548,sub-89740740
right,right,NA,9,1,19,NA,NA,NA,right,1,0.6812198999996326,sub-89740740
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-89740740
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-89740740
right,right,speed,NA,NA,NA,0,0,0,left,0,0.6628068999998504,sub-89740740
left,left,speed,NA,NA,NA,0,1,1,right,0,0.7803613000000951,sub-89740740
left,left,speed,NA,NA,NA,1,0,2,left,1,0.7082614000000831,sub-89740740
right,right,speed,NA,NA,NA,1,1,3,left,0,0.9922663000002104,sub-89740740
right,right,speed,NA,NA,NA,2,0,4,right,1,0.8953702999997404,sub-89740740
left,left,speed,NA,NA,NA,2,1,5,left,1,0.8656091000002561,sub-89740740
right,right,speed,NA,NA,NA,3,0,6,right,1,0.4907483000001775,sub-89740740
left,left,speed,NA,NA,NA,3,1,7,left,1,0.9721229000001586,sub-89740740
left,left,speed,NA,NA,NA,4,0,8,left,1,1.110609100000147,sub-89740740
right,right,speed,NA,NA,NA,4,1,9,left,0,1.3655961999998,sub-89740740
left,left,speed,NA,NA,NA,5,0,10,left,1,1.2091698999997789,sub-89740740
right,right,speed,NA,NA,NA,5,1,11,right,1,1.4339751000002252,sub-89740740
right,right,speed,NA,NA,NA,6,0,12,left,0,1.433245199999874,sub-89740740
left,left,speed,NA,NA,NA,6,1,13,left,1,1.6220161999999618,sub-89740740
right,right,speed,NA,NA,NA,7,0,14,right,1,2.035063700000137,sub-89740740
left,left,speed,NA,NA,NA,7,1,15,right,0,1.488043700000162,sub-89740740
left,left,speed,NA,NA,NA,8,0,16,left,1,1.2992122000000563,sub-89740740
right,right,speed,NA,NA,NA,8,1,17,left,0,1.8293092000003528,sub-89740740
right,right,speed,NA,NA,NA,9,0,18,left,0,1.6741009999996097,sub-89740740
left,left,speed,NA,NA,NA,9,1,19,right,0,1.2506905999998708,sub-89740740
right,right,speed,NA,NA,NA,10,0,20,left,0,1.4561710000002677,sub-89740740
left,left,speed,NA,NA,NA,10,1,21,right,0,1.7909905000001345,sub-89740740
left,left,speed,NA,NA,NA,11,0,22,left,1,2.1602342000001045,sub-89740740
right,right,speed,NA,NA,NA,11,1,23,left,0,2.197648599999866,sub-89740740
left,left,speed,NA,NA,NA,12,0,24,right,0,1.8304052999997111,sub-89740740
right,right,speed,NA,NA,NA,12,1,25,right,1,1.578702499999963,sub-89740740
left,left,speed,NA,NA,NA,13,0,26,left,1,1.479121899999882,sub-89740740
right,right,speed,NA,NA,NA,13,1,27,left,0,1.5870657000000392,sub-89740740
left,left,speed,NA,NA,NA,14,0,28,left,1,1.203015200000209,sub-89740740
right,right,speed,NA,NA,NA,14,1,29,right,1,1.1425805000003493,sub-89740740
left,left,speed,NA,NA,NA,15,0,30,left,1,2.687165300000288,sub-89740740
right,right,speed,NA,NA,NA,15,1,31,right,1,1.0853348000000551,sub-89740740
left,left,speed,NA,NA,NA,16,0,32,right,0,2.32375090000005,sub-89740740
right,right,speed,NA,NA,NA,16,1,33,right,1,2.1618376000001263,sub-89740740
right,right,speed,NA,NA,NA,17,0,34,right,1,1.0760436000000482,sub-89740740
left,left,speed,NA,NA,NA,17,1,35,left,1,1.7630483999996611,sub-89740740
left,left,speed,NA,NA,NA,18,0,36,left,1,1.41432739999982,sub-89740740
right,right,speed,NA,NA,NA,18,1,37,right,1,1.4408966999999393,sub-89740740
right,right,speed,NA,NA,NA,19,0,38,left,0,1.5255084999998871,sub-89740740
left,left,speed,NA,NA,NA,19,1,39,right,0,1.3817495000002964,sub-89740740
right,right,speed,NA,NA,NA,20,0,40,left,0,2.2084328999999343,sub-89740740
left,left,speed,NA,NA,NA,20,1,41,left,1,1.859350500000346,sub-89740740
left,left,speed,NA,NA,NA,21,0,42,right,0,1.4279216999998423,sub-89740740
right,right,speed,NA,NA,NA,21,1,43,right,1,1.4792679000001954,sub-89740740
right,right,speed,NA,NA,NA,22,0,44,left,0,1.154391200000191,sub-89740740
left,left,speed,NA,NA,NA,22,1,45,left,1,1.187325299999884,sub-89740740
right,right,speed,NA,NA,NA,23,0,46,left,0,1.1115340999999717,sub-89740740
left,left,speed,NA,NA,NA,23,1,47,right,0,1.2607210000001032,sub-89740740
right,right,speed,NA,NA,NA,24,0,48,left,0,1.8874345000003816,sub-89740740
left,left,speed,NA,NA,NA,24,1,49,left,1,1.3046197000003303,sub-89740740
left,left,speed,NA,NA,NA,25,0,50,right,0,2.625925599999846,sub-89740740
right,right,speed,NA,NA,NA,25,1,51,left,0,1.4168334000000868,sub-89740740
right,right,speed,NA,NA,NA,26,0,52,left,0,1.020969199999854,sub-89740740
left,left,speed,NA,NA,NA,26,1,53,left,1,1.912767199999962,sub-89740740
right,right,speed,NA,NA,NA,27,0,54,left,0,2.8429446999998618,sub-89740740
left,left,speed,NA,NA,NA,27,1,55,right,0,0.9427452999998422,sub-89740740
left,left,speed,NA,NA,NA,28,0,56,right,0,2.320596900000055,sub-89740740
right,right,speed,NA,NA,NA,28,1,57,right,1,1.4966967000000295,sub-89740740
left,left,speed,NA,NA,NA,29,0,58,right,0,1.2642901000003803,sub-89740740
right,right,speed,NA,NA,NA,29,1,59,right,1,1.9242531999998391,sub-89740740
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-89740740
right,right,accuracy,NA,NA,NA,0,0,0,left,0,1.6793086999996376,sub-89740740
left,left,accuracy,NA,NA,NA,0,1,1,left,1,1.878413399999772,sub-89740740
left,left,accuracy,NA,NA,NA,1,0,2,left,1,1.444180999999844,sub-89740740
right,right,accuracy,NA,NA,NA,1,1,3,right,1,1.3582744000000275,sub-89740740
left,left,accuracy,NA,NA,NA,2,0,4,right,0,1.9022892999996657,sub-89740740
right,right,accuracy,NA,NA,NA,2,1,5,left,0,2.522433799999817,sub-89740740
left,left,accuracy,NA,NA,NA,3,0,6,left,1,1.2820098000001965,sub-89740740
right,right,accuracy,NA,NA,NA,3,1,7,right,1,1.2684401999999864,sub-89740740
right,right,accuracy,NA,NA,NA,4,0,8,right,1,2.661033899999893,sub-89740740
left,left,accuracy,NA,NA,NA,4,1,9,left,1,0.9714674000001652,sub-89740740
right,right,accuracy,NA,NA,NA,5,0,10,right,1,2.5666678999996293,sub-89740740
left,left,accuracy,NA,NA,NA,5,1,11,left,1,2.131399800000054,sub-89740740
left,left,accuracy,NA,NA,NA,6,0,12,left,1,1.172504200000276,sub-89740740
right,right,accuracy,NA,NA,NA,6,1,13,right,1,1.8152514000003064,sub-89740740
left,left,accuracy,NA,NA,NA,7,0,14,left,1,0.892148399999769,sub-89740740
right,right,accuracy,NA,NA,NA,7,1,15,left,0,2.195410599999832,sub-89740740
right,right,accuracy,NA,NA,NA,8,0,16,right,1,1.4837987000000794,sub-89740740
left,left,accuracy,NA,NA,NA,8,1,17,left,1,2.0655266999997366,sub-89740740
left,left,accuracy,NA,NA,NA,9,0,18,right,0,1.2327742000002218,sub-89740740
right,right,accuracy,NA,NA,NA,9,1,19,left,0,1.200028700000075,sub-89740740
left,left,accuracy,NA,NA,NA,10,0,20,right,0,2.2388778999998067,sub-89740740
right,right,accuracy,NA,NA,NA,10,1,21,left,0,1.3977068000003785,sub-89740740
left,left,accuracy,NA,NA,NA,11,0,22,left,1,1.847809099999722,sub-89740740
right,right,accuracy,NA,NA,NA,11,1,23,right,1,2.754158400000051,sub-89740740
left,left,accuracy,NA,NA,NA,12,0,24,right,0,2.0031895000001896,sub-89740740
right,right,accuracy,NA,NA,NA,12,1,25,right,1,2.1376062999997885,sub-89740740
right,right,accuracy,NA,NA,NA,13,0,26,right,1,1.3211943999999676,sub-89740740
left,left,accuracy,NA,NA,NA,13,1,27,right,0,1.2639632000000347,sub-89740740
right,right,accuracy,NA,NA,NA,14,0,28,right,1,2.273321300000134,sub-89740740
left,left,accuracy,NA,NA,NA,14,1,29,left,1,1.776556800000435,sub-89740740
left,left,accuracy,NA,NA,NA,15,0,30,right,0,4.506948699999612,sub-89740740
right,right,accuracy,NA,NA,NA,15,1,31,right,1,2.791327700000238,sub-89740740
left,left,accuracy,NA,NA,NA,16,0,32,left,1,2.394357500000297,sub-89740740
right,right,accuracy,NA,NA,NA,16,1,33,right,1,4.101108599999861,sub-89740740
