direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90748364
left,left,NA,0,0,0,NA,NA,NA,right,0,0.6781408749811817,sub-90748364
right,right,NA,0,1,1,NA,NA,NA,left,0,0.5899232079973444,sub-90748364
right,right,NA,1,0,2,NA,NA,NA,right,1,0.6407915409945417,sub-90748364
left,left,NA,1,1,3,NA,NA,NA,right,0,0.7205249170074239,sub-90748364
right,right,NA,2,0,4,NA,NA,NA,left,0,0.3588975000020582,sub-90748364
left,left,NA,2,1,5,NA,NA,NA,right,0,0.8234843749960419,sub-90748364
left,left,NA,3,0,6,NA,NA,NA,left,1,0.2903097499802243,sub-90748364
right,right,NA,3,1,7,NA,NA,NA,right,1,0.34833700000308454,sub-90748364
left,left,NA,4,0,8,NA,NA,NA,left,1,0.6914201669860631,sub-90748364
right,right,NA,4,1,9,NA,NA,NA,right,1,0.05963150001480244,sub-90748364
left,left,NA,5,0,10,NA,NA,NA,right,0,1.4590653750055935,sub-90748364
right,right,NA,5,1,11,NA,NA,NA,right,1,1.33136079198448,sub-90748364
right,right,NA,6,0,12,NA,NA,NA,right,1,1.2373542090062983,sub-90748364
left,left,NA,6,1,13,NA,NA,NA,right,0,0.9901529169874266,sub-90748364
left,left,NA,7,0,14,NA,NA,NA,right,0,1.0579512080003042,sub-90748364
right,right,NA,7,1,15,NA,NA,NA,left,0,0.46638258299208246,sub-90748364
right,right,NA,8,0,16,NA,NA,NA,right,1,2.0496012500079814,sub-90748364
left,left,NA,8,1,17,NA,NA,NA,right,0,1.968424500024412,sub-90748364
right,right,NA,9,0,18,NA,NA,NA,left,0,1.8566372920176943,sub-90748364
left,left,NA,9,1,19,NA,NA,NA,right,0,0.7076254170096945,sub-90748364
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90748364
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90748364
left,left,speed,NA,NA,NA,0,0,0,left,1,0.23905570799252016,sub-90748364
right,right,speed,NA,NA,NA,0,1,1,right,1,0.3256866669980809,sub-90748364
left,left,speed,NA,NA,NA,1,0,2,left,1,0.67938466600026,sub-90748364
right,right,speed,NA,NA,NA,1,1,3,left,0,1.11415570799727,sub-90748364
left,left,speed,NA,NA,NA,2,0,4,left,1,0.416276417003246,sub-90748364
right,right,speed,NA,NA,NA,2,1,5,right,1,0.26261362500372343,sub-90748364
right,right,speed,NA,NA,NA,3,0,6,left,0,0.5933442499954253,sub-90748364
left,left,speed,NA,NA,NA,3,1,7,right,0,0.6570835839956999,sub-90748364
right,right,speed,NA,NA,NA,4,0,8,right,1,0.5207281670009252,sub-90748364
left,left,speed,NA,NA,NA,4,1,9,left,1,0.7912543340062257,sub-90748364
right,right,speed,NA,NA,NA,5,0,10,right,1,0.3245420409948565,sub-90748364
left,left,speed,NA,NA,NA,5,1,11,right,0,0.8984227080072742,sub-90748364
right,right,speed,NA,NA,NA,6,0,12,right,1,0.43726366700138897,sub-90748364
left,left,speed,NA,NA,NA,6,1,13,left,1,0.44631908301380463,sub-90748364
left,left,speed,NA,NA,NA,7,0,14,left,1,1.1615431670215912,sub-90748364
right,right,speed,NA,NA,NA,7,1,15,right,1,0.6284215420018882,sub-90748364
right,right,speed,NA,NA,NA,8,0,16,right,1,0.7152612080099061,sub-90748364
left,left,speed,NA,NA,NA,8,1,17,right,0,1.3912849170155823,sub-90748364
right,right,speed,NA,NA,NA,9,0,18,left,0,1.5817744160012808,sub-90748364
