direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-81211423
right,right,NA,0,0,0,NA,NA,NA,right,1,1.9158205,sub-81211423
left,left,NA,0,1,1,NA,NA,NA,left,1,2.6669046,sub-81211423
right,right,NA,1,0,2,NA,NA,NA,right,1,1.7303651,sub-81211423
left,left,NA,1,1,3,NA,NA,NA,left,1,2.3970672,sub-81211423
left,left,NA,2,0,4,NA,NA,NA,left,1,1.949846,sub-81211423
right,right,NA,2,1,5,NA,NA,NA,right,1,2.3593637,sub-81211423
right,right,NA,3,0,6,NA,NA,NA,left,0,1.8022841,sub-81211423
left,left,NA,3,1,7,NA,NA,NA,left,1,1.3967562,sub-81211423
right,right,NA,4,0,8,NA,NA,NA,right,1,2.4194757,sub-81211423
left,left,NA,4,1,9,NA,NA,NA,left,1,1.3959231,sub-81211423
right,right,NA,5,0,10,NA,NA,NA,right,1,1.0856345,sub-81211423
left,left,NA,5,1,11,NA,NA,NA,left,1,1.1578308,sub-81211423
left,left,NA,6,0,12,NA,NA,NA,left,1,1.1422461,sub-81211423
right,right,NA,6,1,13,NA,NA,NA,right,1,0.9635377,sub-81211423
left,left,NA,7,0,14,NA,NA,NA,left,1,0.9869397,sub-81211423
right,right,NA,7,1,15,NA,NA,NA,right,1,0.9285643,sub-81211423
right,right,NA,8,0,16,NA,NA,NA,left,0,1.2467807,sub-81211423
left,left,NA,8,1,17,NA,NA,NA,left,1,4.5064143,sub-81211423
right,right,NA,9,0,18,NA,NA,NA,right,1,0.960794,sub-81211423
left,left,NA,9,1,19,NA,NA,NA,left,1,0.9952138,sub-81211423
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-81211423
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-81211423
right,right,accuracy,NA,NA,NA,0,0,0,right,1,2.3456113,sub-81211423
left,left,accuracy,NA,NA,NA,0,1,1,left,1,3.0679215,sub-81211423
right,right,accuracy,NA,NA,NA,1,0,2,right,1,1.8006533,sub-81211423
left,left,accuracy,NA,NA,NA,1,1,3,left,1,2.9618682,sub-81211423
right,right,accuracy,NA,NA,NA,2,0,4,right,1,3.1260946,sub-81211423
left,left,accuracy,NA,NA,NA,2,1,5,left,1,4.0532189,sub-81211423
left,left,accuracy,NA,NA,NA,3,0,6,right,0,6.0631314,sub-81211423
right,right,accuracy,NA,NA,NA,3,1,7,right,1,1.9635476,sub-81211423
left,left,accuracy,NA,NA,NA,4,0,8,left,1,1.8285413,sub-81211423
right,right,accuracy,NA,NA,NA,4,1,9,right,1,3.6059128,sub-81211423
left,left,accuracy,NA,NA,NA,5,0,10,left,1,1.8099226,sub-81211423
right,right,accuracy,NA,NA,NA,5,1,11,right,1,1.2658109,sub-81211423
right,right,accuracy,NA,NA,NA,6,0,12,right,1,2.8098241,sub-81211423
left,left,accuracy,NA,NA,NA,6,1,13,left,1,2.0639297,sub-81211423
