direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-85030616
right,right,NA,0,0,0,NA,NA,NA,right,1,3.6940541,sub-85030616
left,left,NA,0,1,1,NA,NA,NA,left,1,1.2169329,sub-85030616
left,left,NA,1,0,2,NA,NA,NA,left,1,4.2092867,sub-85030616
right,right,NA,1,1,3,NA,NA,NA,right,1,1.3383289,sub-85030616
left,left,NA,2,0,4,NA,NA,NA,left,1,1.0292965,sub-85030616
right,right,NA,2,1,5,NA,NA,NA,right,1,1.044812,sub-85030616
left,left,NA,3,0,6,NA,NA,NA,left,1,0.9011292,sub-85030616
right,right,NA,3,1,7,NA,NA,NA,right,1,0.8156014,sub-85030616
right,right,NA,4,0,8,NA,NA,NA,right,1,1.3274393,sub-85030616
left,left,NA,4,1,9,NA,NA,NA,left,1,0.7848611,sub-85030616
left,left,NA,5,0,10,NA,NA,NA,left,1,0.8003742,sub-85030616
right,right,NA,5,1,11,NA,NA,NA,right,1,0.7207036,sub-85030616
right,right,NA,6,0,12,NA,NA,NA,right,1,0.99321,sub-85030616
left,left,NA,6,1,13,NA,NA,NA,left,1,0.6106799,sub-85030616
left,left,NA,7,0,14,NA,NA,NA,left,1,0.5956948,sub-85030616
right,right,NA,7,1,15,NA,NA,NA,right,1,0.6906979,sub-85030616
left,left,NA,8,0,16,NA,NA,NA,left,1,0.5348983,sub-85030616
right,right,NA,8,1,17,NA,NA,NA,right,1,0.6068783,sub-85030616
left,left,NA,9,0,18,NA,NA,NA,left,1,0.5511596,sub-85030616
right,right,NA,9,1,19,NA,NA,NA,right,1,0.571513,sub-85030616
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-85030616
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-85030616
right,right,accuracy,NA,NA,NA,0,0,0,right,1,0.6785899,sub-85030616
left,left,accuracy,NA,NA,NA,0,1,1,left,1,1.1001104,sub-85030616
right,right,accuracy,NA,NA,NA,1,0,2,right,1,0.8388476,sub-85030616
left,left,accuracy,NA,NA,NA,1,1,3,left,1,0.884239,sub-85030616
left,left,accuracy,NA,NA,NA,2,0,4,right,0,1.9565095,sub-85030616
right,right,accuracy,NA,NA,NA,2,1,5,right,1,0.8942204,sub-85030616
right,right,accuracy,NA,NA,NA,3,0,6,right,1,0.862278,sub-85030616
left,left,accuracy,NA,NA,NA,3,1,7,left,1,0.6790094,sub-85030616
right,right,accuracy,NA,NA,NA,4,0,8,right,1,0.7017413,sub-85030616
left,left,accuracy,NA,NA,NA,4,1,9,left,1,0.5869382,sub-85030616
right,right,accuracy,NA,NA,NA,5,0,10,right,1,0.6269347,sub-85030616
left,left,accuracy,NA,NA,NA,5,1,11,left,1,0.6093686,sub-85030616
right,right,accuracy,NA,NA,NA,6,0,12,right,1,0.6167399,sub-85030616
left,left,accuracy,NA,NA,NA,6,1,13,left,1,0.8915853,sub-85030616
right,right,accuracy,NA,NA,NA,7,0,14,right,1,0.6028431,sub-85030616
left,left,accuracy,NA,NA,NA,7,1,15,left,1,0.6262291,sub-85030616
right,right,accuracy,NA,NA,NA,8,0,16,right,1,0.649748,sub-85030616
left,left,accuracy,NA,NA,NA,8,1,17,left,1,2.8015346,sub-85030616
left,left,accuracy,NA,NA,NA,9,0,18,left,1,4.0383624,sub-85030616
right,right,accuracy,NA,NA,NA,9,1,19,right,1,0.9525204,sub-85030616
left,left,accuracy,NA,NA,NA,10,0,20,right,0,3.8671371,sub-85030616
right,right,accuracy,NA,NA,NA,10,1,21,right,1,1.6158321,sub-85030616
right,right,accuracy,NA,NA,NA,11,0,22,right,1,6.116405,sub-85030616
left,left,accuracy,NA,NA,NA,11,1,23,right,0,3.3607661,sub-85030616
left,left,accuracy,NA,NA,NA,12,0,24,left,1,2.2785437,sub-85030616
right,right,accuracy,NA,NA,NA,12,1,25,left,0,3.4839651,sub-85030616
right,right,accuracy,NA,NA,NA,13,0,26,right,1,1.0472949,sub-85030616
left,left,accuracy,NA,NA,NA,13,1,27,left,1,4.5000007,sub-85030616
left,left,accuracy,NA,NA,NA,14,0,28,right,0,3.8572777,sub-85030616
right,right,accuracy,NA,NA,NA,14,1,29,right,1,1.2221092,sub-85030616
left,left,accuracy,NA,NA,NA,15,0,30,left,1,10.8915929,sub-85030616
right,right,accuracy,NA,NA,NA,15,1,31,right,1,0.868181,sub-85030616
left,left,accuracy,NA,NA,NA,16,0,32,left,1,2.2591625,sub-85030616
right,right,accuracy,NA,NA,NA,16,1,33,right,1,2.4123767,sub-85030616
right,right,accuracy,NA,NA,NA,17,0,34,right,1,1.349736,sub-85030616
left,left,accuracy,NA,NA,NA,17,1,35,left,1,1.575115,sub-85030616
left,left,accuracy,NA,NA,NA,18,0,36,left,1,1.2541626,sub-85030616
right,right,accuracy,NA,NA,NA,18,1,37,left,0,5.7141341,sub-85030616
left,left,accuracy,NA,NA,NA,19,0,38,left,1,1.1641712,sub-85030616
right,right,accuracy,NA,NA,NA,19,1,39,right,1,0.7141981,sub-85030616
right,right,accuracy,NA,NA,NA,20,0,40,right,1,1.0285514,sub-85030616
left,left,accuracy,NA,NA,NA,20,1,41,left,1,0.7191575,sub-85030616
right,right,accuracy,NA,NA,NA,21,0,42,right,1,0.6838781,sub-85030616
left,left,accuracy,NA,NA,NA,21,1,43,left,1,0.7697849,sub-85030616
right,right,accuracy,NA,NA,NA,22,0,44,right,1,0.9496921,sub-85030616
left,left,accuracy,NA,NA,NA,22,1,45,left,1,1.0452704,sub-85030616
left,left,accuracy,NA,NA,NA,23,0,46,right,0,3.6828265,sub-85030616
right,right,accuracy,NA,NA,NA,23,1,47,right,1,0.9932417,sub-85030616
left,left,accuracy,NA,NA,NA,24,0,48,left,1,1.2279834,sub-85030616
right,right,accuracy,NA,NA,NA,24,1,49,right,1,0.6982428,sub-85030616
right,right,accuracy,NA,NA,NA,25,0,50,right,1,0.9832421,sub-85030616
left,left,accuracy,NA,NA,NA,25,1,51,left,1,0.764472,sub-85030616
right,right,accuracy,NA,NA,NA,26,0,52,right,1,0.6792283,sub-85030616
left,left,accuracy,NA,NA,NA,26,1,53,left,1,0.6332845,sub-85030616
left,left,accuracy,NA,NA,NA,27,0,54,left,1,0.6935507,sub-85030616
right,right,accuracy,NA,NA,NA,27,1,55,right,1,0.5752707,sub-85030616
right,right,accuracy,NA,NA,NA,28,0,56,right,1,0.5534484,sub-85030616
left,left,accuracy,NA,NA,NA,28,1,57,left,1,0.6838606,sub-85030616
left,left,accuracy,NA,NA,NA,29,0,58,left,1,0.7557149,sub-85030616
right,right,accuracy,NA,NA,NA,29,1,59,right,1,0.6341719,sub-85030616
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-85030616
left,left,speed,NA,NA,NA,0,0,0,left,1,0.6671973,sub-85030616
right,right,speed,NA,NA,NA,0,1,1,right,1,0.5742687,sub-85030616
right,right,speed,NA,NA,NA,1,0,2,right,1,0.6228945,sub-85030616
left,left,speed,NA,NA,NA,1,1,3,left,1,0.8315734,sub-85030616
left,left,speed,NA,NA,NA,2,0,4,left,1,0.6609445,sub-85030616
right,right,speed,NA,NA,NA,2,1,5,right,1,0.6084065,sub-85030616
right,right,speed,NA,NA,NA,3,0,6,right,1,0.6786038,sub-85030616
left,left,speed,NA,NA,NA,3,1,7,left,1,0.54075,sub-85030616
right,right,speed,NA,NA,NA,4,0,8,right,1,0.679952,sub-85030616
left,left,speed,NA,NA,NA,4,1,9,left,1,0.5594335,sub-85030616
right,right,speed,NA,NA,NA,5,0,10,right,1,0.5293291,sub-85030616
left,left,speed,NA,NA,NA,5,1,11,left,1,0.616409,sub-85030616
left,left,speed,NA,NA,NA,6,0,12,left,1,1.1756998,sub-85030616
right,right,speed,NA,NA,NA,6,1,13,right,1,0.5943995,sub-85030616
right,right,speed,NA,NA,NA,7,0,14,right,1,2.3090421,sub-85030616
left,left,speed,NA,NA,NA,7,1,15,left,1,0.8123364,sub-85030616
right,right,speed,NA,NA,NA,8,0,16,right,1,0.6237901,sub-85030616
left,left,speed,NA,NA,NA,8,1,17,left,1,0.5689508,sub-85030616
left,left,speed,NA,NA,NA,9,0,18,right,0,3.1696365,sub-85030616
right,right,speed,NA,NA,NA,9,1,19,right,1,0.6926974,sub-85030616
left,left,speed,NA,NA,NA,10,0,20,left,1,0.6672509,sub-85030616
right,right,speed,NA,NA,NA,10,1,21,right,1,0.6711269,sub-85030616
right,right,speed,NA,NA,NA,11,0,22,right,1,0.9891858,sub-85030616
left,left,speed,NA,NA,NA,11,1,23,left,1,3.3973249,sub-85030616
left,left,speed,NA,NA,NA,12,0,24,left,1,2.0245366,sub-85030616
right,right,speed,NA,NA,NA,12,1,25,right,1,0.6712995,sub-85030616
left,left,speed,NA,NA,NA,13,0,26,left,1,0.7249599,sub-85030616
right,right,speed,NA,NA,NA,13,1,27,right,1,0.6865986,sub-85030616
right,right,speed,NA,NA,NA,14,0,28,right,1,0.6637132,sub-85030616
left,left,speed,NA,NA,NA,14,1,29,right,0,1.1969375,sub-85030616
right,right,speed,NA,NA,NA,15,0,30,right,1,0.9133558,sub-85030616
left,left,speed,NA,NA,NA,15,1,31,left,1,1.3687206,sub-85030616
left,left,speed,NA,NA,NA,16,0,32,left,1,1.4750517,sub-85030616
right,right,speed,NA,NA,NA,16,1,33,right,1,0.6623669,sub-85030616
right,right,speed,NA,NA,NA,17,0,34,right,1,0.6470733,sub-85030616
left,left,speed,NA,NA,NA,17,1,35,left,1,1.3617252,sub-85030616
right,right,speed,NA,NA,NA,18,0,36,right,1,0.6498769,sub-85030616
left,left,speed,NA,NA,NA,18,1,37,left,1,0.61987,sub-85030616
right,right,speed,NA,NA,NA,19,0,38,right,1,0.5787183,sub-85030616
left,left,speed,NA,NA,NA,19,1,39,left,1,1.1436331,sub-85030616
right,right,speed,NA,NA,NA,20,0,40,right,1,0.6302314,sub-85030616
left,left,speed,NA,NA,NA,20,1,41,left,1,0.7122704,sub-85030616
left,left,speed,NA,NA,NA,21,0,42,left,1,0.7492319,sub-85030616
right,right,speed,NA,NA,NA,21,1,43,right,1,0.9427383,sub-85030616
right,right,speed,NA,NA,NA,22,0,44,right,1,0.7392325,sub-85030616
left,left,speed,NA,NA,NA,22,1,45,left,1,0.5843816,sub-85030616
right,right,speed,NA,NA,NA,23,0,46,right,1,0.6125226,sub-85030616
left,left,speed,NA,NA,NA,23,1,47,left,1,0.6624817,sub-85030616
left,left,speed,NA,NA,NA,24,0,48,left,1,0.5542387,sub-85030616
right,right,speed,NA,NA,NA,24,1,49,right,1,0.8051003,sub-85030616
right,right,speed,NA,NA,NA,25,0,50,right,1,0.6165263,sub-85030616
left,left,speed,NA,NA,NA,25,1,51,left,1,0.6682506,sub-85030616
right,right,speed,NA,NA,NA,26,0,52,right,1,0.7999326,sub-85030616
left,left,speed,NA,NA,NA,26,1,53,left,1,0.5622216,sub-85030616
right,right,speed,NA,NA,NA,27,0,54,right,1,0.7130608,sub-85030616
left,left,speed,NA,NA,NA,27,1,55,left,1,0.5593678,sub-85030616
left,left,speed,NA,NA,NA,28,0,56,right,0,0.4200631,sub-85030616
right,right,speed,NA,NA,NA,28,1,57,right,1,0.7404063,sub-85030616
left,left,speed,NA,NA,NA,29,0,58,left,1,0.5511423,sub-85030616
right,right,speed,NA,NA,NA,29,1,59,right,1,0.4607686,sub-85030616
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-85030616
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-85030616
