direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-86476770
left,left,NA,0,0,0,NA,NA,NA,left,1,13.0952984,sub-86476770
right,right,NA,0,1,1,NA,NA,NA,left,0,3.5386633,sub-86476770
left,left,NA,1,0,2,NA,NA,NA,left,1,20.8374649,sub-86476770
right,right,NA,1,1,3,NA,NA,NA,left,0,6.6553313,sub-86476770
right,right,NA,2,0,4,NA,NA,NA,right,1,6.6166845,sub-86476770
left,left,NA,2,1,5,NA,NA,NA,right,0,6.107993,sub-86476770
right,right,NA,3,0,6,NA,NA,NA,right,1,6.2960451,sub-86476770
left,left,NA,3,1,7,NA,NA,NA,left,1,2.2941271,sub-86476770
left,left,NA,4,0,8,NA,NA,NA,left,1,1.4171514,sub-86476770
right,right,NA,4,1,9,NA,NA,NA,left,0,1.1272605,sub-86476770
left,left,NA,5,0,10,NA,NA,NA,left,1,1.1709634,sub-86476770
right,right,NA,5,1,11,NA,NA,NA,right,1,2.382488,sub-86476770
left,left,NA,6,0,12,NA,NA,NA,left,1,3.6782589,sub-86476770
right,right,NA,6,1,13,NA,NA,NA,right,1,4.104593,sub-86476770
left,left,NA,7,0,14,NA,NA,NA,right,0,4.4866624,sub-86476770
right,right,NA,7,1,15,NA,NA,NA,left,0,5.4973926,sub-86476770
right,right,NA,8,0,16,NA,NA,NA,left,0,5.6501547,sub-86476770
left,left,NA,8,1,17,NA,NA,NA,left,1,1.6577716,sub-86476770
left,left,NA,9,0,18,NA,NA,NA,left,1,1.3698488,sub-86476770
right,right,NA,9,1,19,NA,NA,NA,right,1,2.4754455,sub-86476770
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-86476770
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-86476770
right,right,speed,NA,NA,NA,0,0,0,right,1,1.3906151,sub-86476770
left,left,speed,NA,NA,NA,0,1,1,left,1,0.8777847,sub-86476770
right,right,speed,NA,NA,NA,1,0,2,right,1,0.9762439,sub-86476770
left,left,speed,NA,NA,NA,1,1,3,left,1,1.0981171,sub-86476770
right,right,speed,NA,NA,NA,2,0,4,right,1,1.1908005,sub-86476770
left,left,speed,NA,NA,NA,2,1,5,left,1,1.1035729,sub-86476770
left,left,speed,NA,NA,NA,3,0,6,left,1,1.300867,sub-86476770
right,right,speed,NA,NA,NA,3,1,7,right,1,1.3074156,sub-86476770
right,right,speed,NA,NA,NA,4,0,8,right,1,3.3308978,sub-86476770
left,left,speed,NA,NA,NA,4,1,9,left,1,1.7367297,sub-86476770
right,right,speed,NA,NA,NA,5,0,10,right,1,2.3169509,sub-86476770
left,left,speed,NA,NA,NA,5,1,11,right,0,3.5841952,sub-86476770
right,right,speed,NA,NA,NA,6,0,12,right,1,4.8667385,sub-86476770
left,left,speed,NA,NA,NA,6,1,13,left,1,1.0778655,sub-86476770
left,left,speed,NA,NA,NA,7,0,14,right,0,1.5824112,sub-86476770
right,right,speed,NA,NA,NA,7,1,15,left,0,4.4642018,sub-86476770
left,left,speed,NA,NA,NA,8,0,16,left,1,0.9247733,sub-86476770
right,right,speed,NA,NA,NA,8,1,17,right,1,1.0144053,sub-86476770
left,left,speed,NA,NA,NA,9,0,18,left,1,1.1462691,sub-86476770
right,right,speed,NA,NA,NA,9,1,19,right,1,1.4835896,sub-86476770
left,left,speed,NA,NA,NA,10,0,20,left,1,0.9541935,sub-86476770
right,right,speed,NA,NA,NA,10,1,21,right,1,0.7734999,sub-86476770
right,right,speed,NA,NA,NA,11,0,22,right,1,1.1097282,sub-86476770
left,left,speed,NA,NA,NA,11,1,23,left,1,0.8863124,sub-86476770
right,right,speed,NA,NA,NA,12,0,24,right,1,0.7120956,sub-86476770
left,left,speed,NA,NA,NA,12,1,25,left,1,0.7492157,sub-86476770
left,left,speed,NA,NA,NA,13,0,26,left,1,0.9234535,sub-86476770
right,right,speed,NA,NA,NA,13,1,27,right,1,4.060985,sub-86476770
left,left,speed,NA,NA,NA,14,0,28,left,1,1.367864,sub-86476770
right,right,speed,NA,NA,NA,14,1,29,right,1,1.2178318,sub-86476770
left,left,speed,NA,NA,NA,15,0,30,left,1,0.8886228,sub-86476770
