direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48177911
right,right,NA,0,0,0,NA,NA,NA,right,1,3.1703892,sub-48177911
left,left,NA,0,1,1,NA,NA,NA,left,1,5.5125096,sub-48177911
left,left,NA,1,0,2,NA,NA,NA,left,1,5.9763273,sub-48177911
right,right,NA,1,1,3,NA,NA,NA,left,0,5.634563,sub-48177911
left,left,NA,2,0,4,NA,NA,NA,left,1,5.7629192,sub-48177911
right,right,NA,2,1,5,NA,NA,NA,right,1,5.4581894,sub-48177911
left,left,NA,3,0,6,NA,NA,NA,left,1,5.4632747,sub-48177911
right,right,NA,3,1,7,NA,NA,NA,right,1,5.4126412,sub-48177911
right,right,NA,4,0,8,NA,NA,NA,right,1,5.4611225,sub-48177911
left,left,NA,4,1,9,NA,NA,NA,left,1,5.3794824,sub-48177911
left,left,NA,5,0,10,NA,NA,NA,left,1,5.4530449,sub-48177911
right,right,NA,5,1,11,NA,NA,NA,left,0,5.6536524,sub-48177911
left,left,NA,6,0,12,NA,NA,NA,left,1,5.3909274,sub-48177911
right,right,NA,6,1,13,NA,NA,NA,right,1,5.5466353,sub-48177911
left,left,NA,7,0,14,NA,NA,NA,left,1,5.3592184,sub-48177911
right,right,NA,7,1,15,NA,NA,NA,right,1,5.429902,sub-48177911
right,right,NA,8,0,16,NA,NA,NA,left,0,5.4078459,sub-48177911
left,left,NA,8,1,17,NA,NA,NA,left,1,5.4422822,sub-48177911
left,left,NA,9,0,18,NA,NA,NA,right,0,5.6955529,sub-48177911
right,right,NA,9,1,19,NA,NA,NA,right,1,5.4308405,sub-48177911
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48177911
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48177911
right,right,speed,NA,NA,NA,0,0,0,right,1,4.5028388,sub-48177911
left,left,speed,NA,NA,NA,0,1,1,left,1,4.677623,sub-48177911
right,right,speed,NA,NA,NA,1,0,2,right,1,2.1591332,sub-48177911
left,left,speed,NA,NA,NA,1,1,3,left,1,4.0526566,sub-48177911
right,right,speed,NA,NA,NA,2,0,4,right,1,2.8027442,sub-48177911
left,left,speed,NA,NA,NA,2,1,5,left,1,2.8047991,sub-48177911
left,left,speed,NA,NA,NA,3,0,6,right,0,1.3106937,sub-48177911
right,right,speed,NA,NA,NA,3,1,7,left,0,3.1050686,sub-48177911
right,right,speed,NA,NA,NA,4,0,8,right,1,4.2204914,sub-48177911
left,left,speed,NA,NA,NA,4,1,9,left,1,1.7297883,sub-48177911
left,left,speed,NA,NA,NA,5,0,10,left,1,4.5329406,sub-48177911
right,right,speed,NA,NA,NA,5,1,11,right,1,3.6241116,sub-48177911
right,right,speed,NA,NA,NA,6,0,12,right,1,2.4790965,sub-48177911
left,left,speed,NA,NA,NA,6,1,13,left,1,1.0195437,sub-48177911
right,right,speed,NA,NA,NA,7,0,14,left,0,3.2358914,sub-48177911
left,left,speed,NA,NA,NA,7,1,15,left,1,3.5001038,sub-48177911
left,left,speed,NA,NA,NA,8,0,16,right,0,5.3591135,sub-48177911
right,right,speed,NA,NA,NA,8,1,17,right,1,3.2549787,sub-48177911
left,left,speed,NA,NA,NA,9,0,18,left,1,4.0194875,sub-48177911
right,right,speed,NA,NA,NA,9,1,19,right,1,1.5331734,sub-48177911
right,right,speed,NA,NA,NA,10,0,20,right,1,1.6569633,sub-48177911
left,left,speed,NA,NA,NA,10,1,21,left,1,1.532009,sub-48177911
left,left,speed,NA,NA,NA,11,0,22,left,1,3.5678512,sub-48177911
right,right,speed,NA,NA,NA,11,1,23,right,1,3.7205253,sub-48177911
right,right,speed,NA,NA,NA,12,0,24,left,0,3.6499643,sub-48177911
left,left,speed,NA,NA,NA,12,1,25,left,1,2.5696077,sub-48177911
left,left,speed,NA,NA,NA,13,0,26,left,1,1.493393,sub-48177911
right,right,speed,NA,NA,NA,13,1,27,right,1,2.2662259,sub-48177911
left,left,speed,NA,NA,NA,14,0,28,left,1,5.8253965,sub-48177911
right,right,speed,NA,NA,NA,14,1,29,right,1,2.0426121,sub-48177911
right,right,speed,NA,NA,NA,15,0,30,right,1,2.0514867,sub-48177911
left,left,speed,NA,NA,NA,15,1,31,left,1,5.5817841,sub-48177911
left,left,speed,NA,NA,NA,16,0,32,left,1,2.3166823,sub-48177911
right,right,speed,NA,NA,NA,16,1,33,right,1,2.0623869,sub-48177911
left,left,speed,NA,NA,NA,17,0,34,right,0,3.4687653,sub-48177911
right,right,speed,NA,NA,NA,17,1,35,right,1,1.8372378,sub-48177911
right,right,speed,NA,NA,NA,18,0,36,right,1,2.4243281,sub-48177911
left,left,speed,NA,NA,NA,18,1,37,left,1,1.6595539,sub-48177911
right,right,speed,NA,NA,NA,19,0,38,right,1,1.6427193,sub-48177911
left,left,speed,NA,NA,NA,19,1,39,left,1,2.0845726,sub-48177911
left,left,speed,NA,NA,NA,20,0,40,left,1,9.7042419,sub-48177911
right,right,speed,NA,NA,NA,20,1,41,right,1,1.5003914,sub-48177911
left,left,speed,NA,NA,NA,21,0,42,left,1,2.2272497,sub-48177911
right,right,speed,NA,NA,NA,21,1,43,left,0,2.2423969,sub-48177911
left,left,speed,NA,NA,NA,22,0,44,left,1,2.4068737,sub-48177911
right,right,speed,NA,NA,NA,22,1,45,right,1,4.1894522,sub-48177911
left,left,speed,NA,NA,NA,23,0,46,left,1,4.9298364,sub-48177911
right,right,speed,NA,NA,NA,23,1,47,right,1,3.8748816,sub-48177911
right,right,speed,NA,NA,NA,24,0,48,left,0,2.0212272,sub-48177911
left,left,speed,NA,NA,NA,24,1,49,left,1,0.9591354,sub-48177911
right,right,speed,NA,NA,NA,25,0,50,right,1,0.8736594,sub-48177911
left,left,speed,NA,NA,NA,25,1,51,left,1,1.1309709,sub-48177911
right,right,speed,NA,NA,NA,26,0,52,right,1,1.1463057,sub-48177911
left,left,speed,NA,NA,NA,26,1,53,left,1,1.1270073,sub-48177911
right,right,speed,NA,NA,NA,27,0,54,right,1,1.4869932,sub-48177911
left,left,speed,NA,NA,NA,27,1,55,left,1,1.0459147,sub-48177911
left,left,speed,NA,NA,NA,28,0,56,left,1,1.1281279,sub-48177911
right,right,speed,NA,NA,NA,28,1,57,right,1,1.5114569,sub-48177911
right,right,speed,NA,NA,NA,29,0,58,left,0,1.4394482,sub-48177911
left,left,speed,NA,NA,NA,29,1,59,left,1,3.1689254,sub-48177911
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48177911
left,left,accuracy,NA,NA,NA,0,0,0,left,1,1.2189966,sub-48177911
right,right,accuracy,NA,NA,NA,0,1,1,right,1,3.2510294,sub-48177911
right,right,accuracy,NA,NA,NA,1,0,2,left,0,2.2950881,sub-48177911
left,left,accuracy,NA,NA,NA,1,1,3,left,1,4.054196,sub-48177911
left,left,accuracy,NA,NA,NA,2,0,4,right,0,4.8854916,sub-48177911
right,right,accuracy,NA,NA,NA,2,1,5,right,1,1.5044799,sub-48177911
right,right,accuracy,NA,NA,NA,3,0,6,left,0,3.8179114,sub-48177911
left,left,accuracy,NA,NA,NA,3,1,7,right,0,5.1506168,sub-48177911
left,left,accuracy,NA,NA,NA,4,0,8,left,1,2.3267075,sub-48177911
right,right,accuracy,NA,NA,NA,4,1,9,left,0,5.4890491,sub-48177911
right,right,accuracy,NA,NA,NA,5,0,10,right,1,1.6981643,sub-48177911
left,left,accuracy,NA,NA,NA,5,1,11,left,1,3.4820692,sub-48177911
left,left,accuracy,NA,NA,NA,6,0,12,right,0,3.5764976,sub-48177911
right,right,accuracy,NA,NA,NA,6,1,13,right,1,4.1539148,sub-48177911
left,left,accuracy,NA,NA,NA,7,0,14,left,1,1.594392,sub-48177911
right,right,accuracy,NA,NA,NA,7,1,15,right,1,1.7898023,sub-48177911
right,right,accuracy,NA,NA,NA,8,0,16,right,1,3.6301414,sub-48177911
left,left,accuracy,NA,NA,NA,8,1,17,left,1,5.2611853,sub-48177911
right,right,accuracy,NA,NA,NA,9,0,18,right,1,3.6806267,sub-48177911
left,left,accuracy,NA,NA,NA,9,1,19,right,0,4.3109117,sub-48177911
left,left,accuracy,NA,NA,NA,10,0,20,left,1,3.2301578,sub-48177911
right,right,accuracy,NA,NA,NA,10,1,21,left,0,3.3259003,sub-48177911
left,left,accuracy,NA,NA,NA,11,0,22,left,1,6.590096,sub-48177911
right,right,accuracy,NA,NA,NA,11,1,23,right,1,1.6198912,sub-48177911
left,left,accuracy,NA,NA,NA,12,0,24,left,1,2.3407231,sub-48177911
right,right,accuracy,NA,NA,NA,12,1,25,right,1,5.3094523,sub-48177911
right,right,accuracy,NA,NA,NA,13,0,26,left,0,2.9959911,sub-48177911
left,left,accuracy,NA,NA,NA,13,1,27,left,1,1.9314918,sub-48177911
right,right,accuracy,NA,NA,NA,14,0,28,right,1,1.8800286,sub-48177911
left,left,accuracy,NA,NA,NA,14,1,29,left,1,2.6667939,sub-48177911
left,left,accuracy,NA,NA,NA,15,0,30,left,1,1.3715062,sub-48177911
right,right,accuracy,NA,NA,NA,15,1,31,right,1,2.7235957,sub-48177911
left,left,accuracy,NA,NA,NA,16,0,32,left,1,1.2423809,sub-48177911
right,right,accuracy,NA,NA,NA,16,1,33,right,1,1.3815816,sub-48177911
right,right,accuracy,NA,NA,NA,17,0,34,left,0,1.7738925,sub-48177911
left,left,accuracy,NA,NA,NA,17,1,35,left,1,1.1232851,sub-48177911
right,right,accuracy,NA,NA,NA,18,0,36,right,1,2.7913944,sub-48177911
left,left,accuracy,NA,NA,NA,18,1,37,left,1,2.3819503,sub-48177911
right,right,accuracy,NA,NA,NA,19,0,38,left,0,1.4405088,sub-48177911
left,left,accuracy,NA,NA,NA,19,1,39,right,0,2.2191068,sub-48177911
right,right,accuracy,NA,NA,NA,20,0,40,left,0,4.1984948,sub-48177911
left,left,accuracy,NA,NA,NA,20,1,41,right,0,3.4450115,sub-48177911
right,right,accuracy,NA,NA,NA,21,0,42,left,0,2.3624319,sub-48177911
left,left,accuracy,NA,NA,NA,21,1,43,left,1,1.4701,sub-48177911
left,left,accuracy,NA,NA,NA,22,0,44,left,1,1.2616665,sub-48177911
right,right,accuracy,NA,NA,NA,22,1,45,right,1,1.9064422,sub-48177911
right,right,accuracy,NA,NA,NA,23,0,46,right,1,2.9505262,sub-48177911
left,left,accuracy,NA,NA,NA,23,1,47,left,1,3.2857485,sub-48177911
right,right,accuracy,NA,NA,NA,24,0,48,right,1,1.8264376,sub-48177911
left,left,accuracy,NA,NA,NA,24,1,49,left,1,1.6350436,sub-48177911
left,left,accuracy,NA,NA,NA,25,0,50,left,1,1.3575001,sub-48177911
right,right,accuracy,NA,NA,NA,25,1,51,right,1,1.7301029,sub-48177911
right,right,accuracy,NA,NA,NA,26,0,52,right,1,2.1287722,sub-48177911
left,left,accuracy,NA,NA,NA,26,1,53,left,1,1.5756659,sub-48177911
right,right,accuracy,NA,NA,NA,27,0,54,right,1,1.862074,sub-48177911
left,left,accuracy,NA,NA,NA,27,1,55,right,0,1.8652589,sub-48177911
left,left,accuracy,NA,NA,NA,28,0,56,right,0,2.6139327,sub-48177911
right,right,accuracy,NA,NA,NA,28,1,57,left,0,1.8987112,sub-48177911
right,right,accuracy,NA,NA,NA,29,0,58,left,0,2.965853,sub-48177911
left,left,accuracy,NA,NA,NA,29,1,59,left,1,3.9970152,sub-48177911
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48177911
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48177911
