direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-64776667
left,left,NA,0,0,0,NA,NA,NA,right,0,4.299790250001024,sub-64776667
right,right,NA,0,1,1,NA,NA,NA,left,0,2.2580205840004055,sub-64776667
left,left,NA,1,0,2,NA,NA,NA,left,1,2.3639396660000784,sub-64776667
right,right,NA,1,1,3,NA,NA,NA,right,1,2.153066500000932,sub-64776667
left,left,NA,2,0,4,NA,NA,NA,right,0,1.9156495419993007,sub-64776667
right,right,NA,2,1,5,NA,NA,NA,right,1,3.282372124998801,sub-64776667
right,right,NA,3,0,6,NA,NA,NA,left,0,1.9034886249992269,sub-64776667
left,left,NA,3,1,7,NA,NA,NA,right,0,2.700599040999805,sub-64776667
left,left,NA,4,0,8,NA,NA,NA,left,1,2.612015541999426,sub-64776667
right,right,NA,4,1,9,NA,NA,NA,right,1,3.1829046250004467,sub-64776667
right,right,NA,5,0,10,NA,NA,NA,right,1,2.623892125000566,sub-64776667
left,left,NA,5,1,11,NA,NA,NA,left,1,2.2881649999999354,sub-64776667
right,right,NA,6,0,12,NA,NA,NA,right,1,1.5949857909999992,sub-64776667
left,left,NA,6,1,13,NA,NA,NA,left,1,1.9656915420000587,sub-64776667
left,left,NA,7,0,14,NA,NA,NA,right,0,1.4702064999983122,sub-64776667
right,right,NA,7,1,15,NA,NA,NA,left,0,3.754521917000602,sub-64776667
right,right,NA,8,0,16,NA,NA,NA,right,1,1.6922610839992558,sub-64776667
left,left,NA,8,1,17,NA,NA,NA,right,0,1.5588254159993085,sub-64776667
right,right,NA,9,0,18,NA,NA,NA,left,0,2.518551666998974,sub-64776667
left,left,NA,9,1,19,NA,NA,NA,left,1,1.7682554580005672,sub-64776667
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-64776667
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-64776667
left,left,speed,NA,NA,NA,0,0,0,right,0,0.9043810420007504,sub-64776667
right,right,speed,NA,NA,NA,0,1,1,right,1,2.1408702500011714,sub-64776667
right,right,speed,NA,NA,NA,1,0,2,left,0,0.8538128750005853,sub-64776667
left,left,speed,NA,NA,NA,1,1,3,left,1,1.8898009169988657,sub-64776667
left,left,speed,NA,NA,NA,2,0,4,right,0,0.9556178330003604,sub-64776667
right,right,speed,NA,NA,NA,2,1,5,right,1,0.7482000420004624,sub-64776667
right,right,speed,NA,NA,NA,3,0,6,left,0,1.073518334000255,sub-64776667
left,left,speed,NA,NA,NA,3,1,7,right,0,0.7968353750002279,sub-64776667
left,left,speed,NA,NA,NA,4,0,8,right,0,1.4473943749999307,sub-64776667
right,right,speed,NA,NA,NA,4,1,9,right,1,2.357149125000433,sub-64776667
left,left,speed,NA,NA,NA,5,0,10,left,1,2.2577977079999982,sub-64776667
right,right,speed,NA,NA,NA,5,1,11,right,1,0.8237618340008339,sub-64776667
left,left,speed,NA,NA,NA,6,0,12,left,1,1.6070625409993229,sub-64776667
right,right,speed,NA,NA,NA,6,1,13,left,0,1.5578817499990691,sub-64776667
left,left,speed,NA,NA,NA,7,0,14,left,1,2.317441291999785,sub-64776667
right,right,speed,NA,NA,NA,7,1,15,right,1,0.8218689160003123,sub-64776667
right,right,speed,NA,NA,NA,8,0,16,right,1,1.8073690420005732,sub-64776667
left,left,speed,NA,NA,NA,8,1,17,left,1,2.566845416000433,sub-64776667
right,right,speed,NA,NA,NA,9,0,18,right,1,1.1996980419989995,sub-64776667
left,left,speed,NA,NA,NA,9,1,19,right,0,0.7957045829989511,sub-64776667
