direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-35196879
left,left,NA,0,0,0,NA,NA,NA,left,1,3.736191999982111,sub-35196879
right,right,NA,0,1,1,NA,NA,NA,right,1,2.501943900017068,sub-35196879
left,left,NA,1,0,2,NA,NA,NA,left,1,0.8696419000043534,sub-35196879
right,right,NA,1,1,3,NA,NA,NA,right,1,2.565685299981851,sub-35196879
right,right,NA,2,0,4,NA,NA,NA,left,0,2.356395600014366,sub-35196879
left,left,NA,2,1,5,NA,NA,NA,left,1,2.566747699980624,sub-35196879
right,right,NA,3,0,6,NA,NA,NA,right,1,1.3085859999991951,sub-35196879
left,left,NA,3,1,7,NA,NA,NA,left,1,1.0137866999721157,sub-35196879
left,left,NA,4,0,8,NA,NA,NA,left,1,2.5312702000373974,sub-35196879
right,right,NA,4,1,9,NA,NA,NA,right,1,0.6130938999704085,sub-35196879
right,right,NA,5,0,10,NA,NA,NA,right,1,0.60095029999502,sub-35196879
left,left,NA,5,1,11,NA,NA,NA,left,1,0.8466224999865517,sub-35196879
right,right,NA,6,0,12,NA,NA,NA,right,1,0.5574006999959238,sub-35196879
left,left,NA,6,1,13,NA,NA,NA,left,1,0.6423734999843873,sub-35196879
right,right,NA,7,0,14,NA,NA,NA,right,1,0.49267669999971986,sub-35196879
left,left,NA,7,1,15,NA,NA,NA,left,1,0.6424776000203565,sub-35196879
left,left,NA,8,0,16,NA,NA,NA,left,1,0.675604599993676,sub-35196879
right,right,NA,8,1,17,NA,NA,NA,left,0,1.606621700047981,sub-35196879
right,right,NA,9,0,18,NA,NA,NA,left,0,3.3034930999856442,sub-35196879
left,left,NA,9,1,19,NA,NA,NA,left,1,0.95774250000249594,sub-35196879
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-35196879
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-35196879
right,right,speed,NA,NA,NA,0,0,0,right,1,0.848636600014288,sub-35196879
left,left,speed,NA,NA,NA,0,1,1,left,1,0.9231613000156358,sub-35196879
right,right,speed,NA,NA,NA,1,0,2,right,1,0.5493641000357457,sub-35196879
left,left,speed,NA,NA,NA,1,1,3,left,1,0.5572068999754265,sub-35196879
right,right,speed,NA,NA,NA,2,0,4,left,0,0.8578736000345089,sub-35196879
left,left,speed,NA,NA,NA,2,1,5,right,0,0.4141216999851167,sub-35196879
right,right,speed,NA,NA,NA,3,0,6,right,1,0.5698301999946125,sub-35196879
left,left,speed,NA,NA,NA,3,1,7,left,1,0.6034790999838151,sub-35196879
left,left,speed,NA,NA,NA,4,0,8,left,1,0.4949076999910176,sub-35196879
right,right,speed,NA,NA,NA,4,1,9,right,1,0.40900390001479536,sub-35196879
left,left,speed,NA,NA,NA,5,0,10,left,1,0.5659615999902599,sub-35196879
right,right,speed,NA,NA,NA,5,1,11,right,1,0.562382800038904,sub-35196879
left,left,speed,NA,NA,NA,6,0,12,left,1,0.43409600004088134,sub-35196879
right,right,speed,NA,NA,NA,6,1,13,right,1,0.5225344999926165,sub-35196879
left,left,speed,NA,NA,NA,7,0,14,right,0,0.691310100024566,sub-35196879
right,right,speed,NA,NA,NA,7,1,15,right,1,0.5132333000074141,sub-35196879
right,right,speed,NA,NA,NA,8,0,16,left,0,0.8168221000232734,sub-35196879
left,left,speed,NA,NA,NA,8,1,17,right,0,0.5184501999756321,sub-35196879
left,left,speed,NA,NA,NA,9,0,18,left,1,0.5027983000036329,sub-35196879
right,right,speed,NA,NA,NA,9,1,19,right,1,0.7351584999705665,sub-35196879
right,right,speed,NA,NA,NA,10,0,20,right,1,0.5190368000185117,sub-35196879
left,left,speed,NA,NA,NA,10,1,21,left,1,0.5999109000549652,sub-35196879
left,left,speed,NA,NA,NA,11,0,22,left,1,0.5044360000174493,sub-35196879
right,right,speed,NA,NA,NA,11,1,23,right,1,0.5140358000062406,sub-35196879
