direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-80211554
right,right,NA,0,0,0,NA,NA,NA,left,0,13.4710106,sub-80211554
left,left,NA,0,1,1,NA,NA,NA,right,0,5.542168,sub-80211554
left,left,NA,1,0,2,NA,NA,NA,right,0,5.486336,sub-80211554
right,right,NA,1,1,3,NA,NA,NA,right,1,1.8620038,sub-80211554
left,left,NA,2,0,4,NA,NA,NA,right,0,6.4358688,sub-80211554
right,right,NA,2,1,5,NA,NA,NA,right,1,4.0478621,sub-80211554
right,right,NA,3,0,6,NA,NA,NA,right,1,4.5454213,sub-80211554
left,left,NA,3,1,7,NA,NA,NA,left,1,2.7136384,sub-80211554
left,left,NA,4,0,8,NA,NA,NA,left,1,5.0706463,sub-80211554
right,right,NA,4,1,9,NA,NA,NA,right,1,1.3908053,sub-80211554
right,right,NA,5,0,10,NA,NA,NA,right,1,5.0961045,sub-80211554
left,left,NA,5,1,11,NA,NA,NA,right,0,5.7056334,sub-80211554
right,right,NA,6,0,12,NA,NA,NA,right,1,1.4298039,sub-80211554
left,left,NA,6,1,13,NA,NA,NA,right,0,3.0850295,sub-80211554
right,right,NA,7,0,14,NA,NA,NA,right,1,2.3180524,sub-80211554
left,left,NA,7,1,15,NA,NA,NA,left,1,2.2249579,sub-80211554
left,left,NA,8,0,16,NA,NA,NA,left,1,5.3947894,sub-80211554
right,right,NA,8,1,17,NA,NA,NA,right,1,2.1701968,sub-80211554
right,right,NA,9,0,18,NA,NA,NA,right,1,1.6521249,sub-80211554
left,left,NA,9,1,19,NA,NA,NA,right,0,5.4533447,sub-80211554
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-80211554
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-80211554
right,right,speed,NA,NA,NA,0,0,0,right,1,1.1346129,sub-80211554
left,left,speed,NA,NA,NA,0,1,1,left,1,1.2889374,sub-80211554
right,right,speed,NA,NA,NA,1,0,2,right,1,1.1298955,sub-80211554
left,left,speed,NA,NA,NA,1,1,3,left,1,1.9955352,sub-80211554
left,left,speed,NA,NA,NA,2,0,4,left,1,2.2242696,sub-80211554
right,right,speed,NA,NA,NA,2,1,5,right,1,1.4143246,sub-80211554
left,left,speed,NA,NA,NA,3,0,6,left,1,2.1261732,sub-80211554
right,right,speed,NA,NA,NA,3,1,7,right,1,2.4494233,sub-80211554
right,right,speed,NA,NA,NA,4,0,8,right,1,3.0001594,sub-80211554
left,left,speed,NA,NA,NA,4,1,9,left,1,1.2389911,sub-80211554
left,left,speed,NA,NA,NA,5,0,10,left,1,1.5397477,sub-80211554
right,right,speed,NA,NA,NA,5,1,11,right,1,5.0661277,sub-80211554
right,right,speed,NA,NA,NA,6,0,12,right,1,2.7862469,sub-80211554
left,left,speed,NA,NA,NA,6,1,13,left,1,1.4812624,sub-80211554
right,right,speed,NA,NA,NA,7,0,14,right,1,1.0566794,sub-80211554
left,left,speed,NA,NA,NA,7,1,15,left,1,2.5887573,sub-80211554
left,left,speed,NA,NA,NA,8,0,16,left,1,3.3831483,sub-80211554
right,right,speed,NA,NA,NA,8,1,17,right,1,1.3394075,sub-80211554
right,right,speed,NA,NA,NA,9,0,18,right,1,1.9809371,sub-80211554
left,left,speed,NA,NA,NA,9,1,19,left,1,1.4029339,sub-80211554
left,left,speed,NA,NA,NA,10,0,20,left,1,1.2494856,sub-80211554
right,right,speed,NA,NA,NA,10,1,21,right,1,1.4488886,sub-80211554
right,right,speed,NA,NA,NA,11,0,22,right,1,1.4585883,sub-80211554
left,left,speed,NA,NA,NA,11,1,23,left,1,1.9370764,sub-80211554
right,right,speed,NA,NA,NA,12,0,24,right,1,1.9938989,sub-80211554
left,left,speed,NA,NA,NA,12,1,25,left,1,3.2730415,sub-80211554
right,right,speed,NA,NA,NA,13,0,26,right,1,1.1695901,sub-80211554
left,left,speed,NA,NA,NA,13,1,27,left,1,0.9571957,sub-80211554
left,left,speed,NA,NA,NA,14,0,28,left,1,1.4390365,sub-80211554
right,right,speed,NA,NA,NA,14,1,29,right,1,3.3634166,sub-80211554
left,left,speed,NA,NA,NA,15,0,30,left,1,3.2376578,sub-80211554
right,right,speed,NA,NA,NA,15,1,31,right,1,1.0830204,sub-80211554
left,left,speed,NA,NA,NA,16,0,32,left,1,4.8910364,sub-80211554
right,right,speed,NA,NA,NA,16,1,33,right,1,1.1505689,sub-80211554
left,left,speed,NA,NA,NA,17,0,34,left,1,2.1104825,sub-80211554
right,right,speed,NA,NA,NA,17,1,35,right,1,1.8194747,sub-80211554
right,right,speed,NA,NA,NA,18,0,36,right,1,1.5627694,sub-80211554
left,left,speed,NA,NA,NA,18,1,37,left,1,2.0263914,sub-80211554
left,left,speed,NA,NA,NA,19,0,38,left,1,3.8287706,sub-80211554
right,right,speed,NA,NA,NA,19,1,39,right,1,1.6706172,sub-80211554
right,right,speed,NA,NA,NA,20,0,40,right,1,1.9753097,sub-80211554
left,left,speed,NA,NA,NA,20,1,41,left,1,5.9858764,sub-80211554
left,left,speed,NA,NA,NA,21,0,42,left,1,3.1721307,sub-80211554
right,right,speed,NA,NA,NA,21,1,43,left,0,5.7356914,sub-80211554
left,left,speed,NA,NA,NA,22,0,44,right,0,6.1376235,sub-80211554
right,right,speed,NA,NA,NA,22,1,45,right,1,1.9838328,sub-80211554
left,left,speed,NA,NA,NA,23,0,46,left,1,2.1078097,sub-80211554
right,right,speed,NA,NA,NA,23,1,47,right,1,2.9916252,sub-80211554
right,right,speed,NA,NA,NA,24,0,48,right,1,1.797785,sub-80211554
left,left,speed,NA,NA,NA,24,1,49,left,1,1.2864668,sub-80211554
left,left,speed,NA,NA,NA,25,0,50,left,1,5.3433893,sub-80211554
right,right,speed,NA,NA,NA,25,1,51,right,1,2.1063057,sub-80211554
right,right,speed,NA,NA,NA,26,0,52,right,1,2.5031975,sub-80211554
left,left,speed,NA,NA,NA,26,1,53,right,0,3.4990298,sub-80211554
left,left,speed,NA,NA,NA,27,0,54,right,0,3.6717928,sub-80211554
right,right,speed,NA,NA,NA,27,1,55,left,0,5.3137952,sub-80211554
right,right,speed,NA,NA,NA,28,0,56,right,1,4.4756744,sub-80211554
left,left,speed,NA,NA,NA,28,1,57,left,1,2.0546128,sub-80211554
left,left,speed,NA,NA,NA,29,0,58,left,1,5.2767406,sub-80211554
right,right,speed,NA,NA,NA,29,1,59,right,1,3.2247341,sub-80211554
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-80211554
right,right,accuracy,NA,NA,NA,0,0,0,right,1,1.5569674,sub-80211554
left,left,accuracy,NA,NA,NA,0,1,1,left,1,3.208901,sub-80211554
left,left,accuracy,NA,NA,NA,1,0,2,right,0,5.4176818,sub-80211554
right,right,accuracy,NA,NA,NA,1,1,3,right,1,3.8769624,sub-80211554
right,right,accuracy,NA,NA,NA,2,0,4,right,1,4.0313083,sub-80211554
left,left,accuracy,NA,NA,NA,2,1,5,left,1,3.5664621,sub-80211554
right,right,accuracy,NA,NA,NA,3,0,6,right,1,3.8826361,sub-80211554
left,left,accuracy,NA,NA,NA,3,1,7,right,0,5.6958212,sub-80211554
right,right,accuracy,NA,NA,NA,4,0,8,right,1,6.0000288,sub-80211554
