direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-14106666
left,left,NA,0,0,0,NA,NA,NA,right,0,12.738566699999978,sub-14106666
right,right,NA,0,1,1,NA,NA,NA,left,0,4.444202000000018,sub-14106666
left,left,NA,1,0,2,NA,NA,NA,left,1,3.2109952999999223,sub-14106666
right,right,NA,1,1,3,NA,NA,NA,left,0,1.7942712000000256,sub-14106666
left,left,NA,2,0,4,NA,NA,NA,left,1,1.9901188000000047,sub-14106666
right,right,NA,2,1,5,NA,NA,NA,left,0,1.3181352999999945,sub-14106666
right,right,NA,3,0,6,NA,NA,NA,right,1,1.140113700000029,sub-14106666
left,left,NA,3,1,7,NA,NA,NA,left,1,1.6164959999999835,sub-14106666
left,left,NA,4,0,8,NA,NA,NA,right,0,1.5093247999999448,sub-14106666
right,right,NA,4,1,9,NA,NA,NA,right,1,2.552204999999958,sub-14106666
right,right,NA,5,0,10,NA,NA,NA,right,1,5.24057670000002,sub-14106666
left,left,NA,5,1,11,NA,NA,NA,left,1,1.3446866999998974,sub-14106666
left,left,NA,6,0,12,NA,NA,NA,left,1,3.3569962999999916,sub-14106666
right,right,NA,6,1,13,NA,NA,NA,right,1,1.5864013999999995,sub-14106666
right,right,NA,7,0,14,NA,NA,NA,left,0,1.0520246999999472,sub-14106666
left,left,NA,7,1,15,NA,NA,NA,left,1,1.7312511999999742,sub-14106666
right,right,NA,8,0,16,NA,NA,NA,right,1,1.0447132000000463,sub-14106666
left,left,NA,8,1,17,NA,NA,NA,right,0,3.457229200000029,sub-14106666
right,right,NA,9,0,18,NA,NA,NA,right,1,1.5840839999999616,sub-14106666
left,left,NA,9,1,19,NA,NA,NA,left,1,3.2537240999999995,sub-14106666
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-14106666
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-14106666
right,right,speed,NA,NA,NA,0,0,0,right,1,1.040697800000089,sub-14106666
left,left,speed,NA,NA,NA,0,1,1,left,1,1.4361777999999958,sub-14106666
left,left,speed,NA,NA,NA,1,0,2,left,1,1.390307399999983,sub-14106666
right,right,speed,NA,NA,NA,1,1,3,left,0,1.5240784999999732,sub-14106666
