direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-61405510
right,right,NA,0,0,0,NA,NA,NA,right,1,1.1496627499873284,sub-61405510
left,left,NA,0,1,1,NA,NA,NA,left,1,1.333310292000533,sub-61405510
left,left,NA,1,0,2,NA,NA,NA,left,1,1.5154408749949653,sub-61405510
right,right,NA,1,1,3,NA,NA,NA,right,1,1.3977372090012068,sub-61405510
left,left,NA,2,0,4,NA,NA,NA,left,1,1.181400040994049,sub-61405510
right,right,NA,2,1,5,NA,NA,NA,right,1,0.9654910409881268,sub-61405510
left,left,NA,3,0,6,NA,NA,NA,left,1,0.8981570420000935,sub-61405510
right,right,NA,3,1,7,NA,NA,NA,right,1,0.8271570420038188,sub-61405510
right,right,NA,4,0,8,NA,NA,NA,left,0,0.7148539170011645,sub-61405510
left,left,NA,4,1,9,NA,NA,NA,left,1,1.1083798750041751,sub-61405510
left,left,NA,5,0,10,NA,NA,NA,left,1,1.695894165997743,sub-61405510
right,right,NA,5,1,11,NA,NA,NA,right,1,1.172125249999226,sub-61405510
right,right,NA,6,0,12,NA,NA,NA,right,1,1.0654607499891426,sub-61405510
left,left,NA,6,1,13,NA,NA,NA,left,1,0.9840129160002108,sub-61405510
left,left,NA,7,0,14,NA,NA,NA,left,1,0.8159238340012962,sub-61405510
right,right,NA,7,1,15,NA,NA,NA,right,1,1.231226208008593,sub-61405510
left,left,NA,8,0,16,NA,NA,NA,left,1,1.114429665991338,sub-61405510
right,right,NA,8,1,17,NA,NA,NA,right,1,1.4269873750017723,sub-61405510
left,left,NA,9,0,18,NA,NA,NA,left,1,0.9529932089935756,sub-61405510
right,right,NA,9,1,19,NA,NA,NA,right,1,1.2404070000047795,sub-61405510
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-61405510
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-61405510
left,left,accuracy,NA,NA,NA,0,0,0,left,1,0.9927639579982496,sub-61405510
right,right,accuracy,NA,NA,NA,0,1,1,right,1,1.1943706250021933,sub-61405510
left,left,accuracy,NA,NA,NA,1,0,2,left,1,0.8874620839924319,sub-61405510
right,right,accuracy,NA,NA,NA,1,1,3,right,1,1.02364949999901,sub-61405510
left,left,accuracy,NA,NA,NA,2,0,4,left,1,1.604363458987791,sub-61405510
right,right,accuracy,NA,NA,NA,2,1,5,right,1,2.9644531669910066,sub-61405510
right,right,accuracy,NA,NA,NA,3,0,6,left,0,1.306754624994937,sub-61405510
left,left,accuracy,NA,NA,NA,3,1,7,left,1,0.8851887089986121,sub-61405510
left,left,accuracy,NA,NA,NA,4,0,8,right,0,1.616643458008184,sub-61405510
right,right,accuracy,NA,NA,NA,4,1,9,right,1,0.6714703330071643,sub-61405510
left,left,accuracy,NA,NA,NA,5,0,10,left,1,0.6363194160076091,sub-61405510
right,right,accuracy,NA,NA,NA,5,1,11,right,1,0.4688926249946235,sub-61405510
right,right,accuracy,NA,NA,NA,6,0,12,right,1,1.521291500001098,sub-61405510
left,left,accuracy,NA,NA,NA,6,1,13,left,1,0.7227397920069052,sub-61405510
left,left,accuracy,NA,NA,NA,7,0,14,left,1,1.0220523750031134,sub-61405510
right,right,accuracy,NA,NA,NA,7,1,15,right,1,0.928885542001808,sub-61405510
right,right,accuracy,NA,NA,NA,8,0,16,right,1,1.2145389579964103,sub-61405510
left,left,accuracy,NA,NA,NA,8,1,17,left,1,1.1957857090019388,sub-61405510
right,right,accuracy,NA,NA,NA,9,0,18,right,1,1.062451208010316,sub-61405510
left,left,accuracy,NA,NA,NA,9,1,19,left,1,1.03230895800516,sub-61405510
right,right,accuracy,NA,NA,NA,10,0,20,right,1,1.978877832996659,sub-61405510
left,left,accuracy,NA,NA,NA,10,1,21,left,1,0.985174041998107,sub-61405510
left,left,accuracy,NA,NA,NA,11,0,22,left,1,1.1185473750083474,sub-61405510
right,right,accuracy,NA,NA,NA,11,1,23,right,1,0.8203871250007069,sub-61405510
right,right,accuracy,NA,NA,NA,12,0,24,right,1,0.8658345419971738,sub-61405510
left,left,accuracy,NA,NA,NA,12,1,25,left,1,1.217326291007339,sub-61405510
left,left,accuracy,NA,NA,NA,13,0,26,left,1,0.9505053750035586,sub-61405510
right,right,accuracy,NA,NA,NA,13,1,27,left,0,1.219101666007191,sub-61405510
left,left,accuracy,NA,NA,NA,14,0,28,left,1,1.1573129589960445,sub-61405510
right,right,accuracy,NA,NA,NA,14,1,29,right,1,1.3029883749986766,sub-61405510
left,left,accuracy,NA,NA,NA,15,0,30,left,1,0.9200929169892332,sub-61405510
right,right,accuracy,NA,NA,NA,15,1,31,right,1,1.3983097080053994,sub-61405510
right,right,accuracy,NA,NA,NA,16,0,32,right,1,0.9123460839909968,sub-61405510
left,left,accuracy,NA,NA,NA,16,1,33,left,1,0.8103342919930583,sub-61405510
right,right,accuracy,NA,NA,NA,17,0,34,right,1,1.0154135000047972,sub-61405510
left,left,accuracy,NA,NA,NA,17,1,35,left,1,0.820829499993124,sub-61405510
left,left,accuracy,NA,NA,NA,18,0,36,right,0,1.4172852079937002,sub-61405510
right,right,accuracy,NA,NA,NA,18,1,37,right,1,1.0924742909992349,sub-61405510
right,right,accuracy,NA,NA,NA,19,0,38,right,1,1.002664041996468,sub-61405510
left,left,accuracy,NA,NA,NA,19,1,39,left,1,0.8657201250025537,sub-61405510
left,left,accuracy,NA,NA,NA,20,0,40,right,0,1.303188832986052,sub-61405510
right,right,accuracy,NA,NA,NA,20,1,41,right,1,1.4395924999989802,sub-61405510
right,right,accuracy,NA,NA,NA,21,0,42,right,1,1.582985708999331,sub-61405510
left,left,accuracy,NA,NA,NA,21,1,43,left,1,2.0155467919976218,sub-61405510
right,right,accuracy,NA,NA,NA,22,0,44,right,1,1.307729209001991,sub-61405510
left,left,accuracy,NA,NA,NA,22,1,45,left,1,2.351209208005457,sub-61405510
right,right,accuracy,NA,NA,NA,23,0,46,right,1,1.0666227500041714,sub-61405510
left,left,accuracy,NA,NA,NA,23,1,47,left,1,1.222683792002499,sub-61405510
right,right,accuracy,NA,NA,NA,24,0,48,right,1,1.4185811249917606,sub-61405510
left,left,accuracy,NA,NA,NA,24,1,49,left,1,0.7999437499966007,sub-61405510
left,left,accuracy,NA,NA,NA,25,0,50,right,0,2.6007511250063544,sub-61405510
right,right,accuracy,NA,NA,NA,25,1,51,right,1,1.081032125002821,sub-61405510
right,right,accuracy,NA,NA,NA,26,0,52,right,1,0.8168231669988018,sub-61405510
left,left,accuracy,NA,NA,NA,26,1,53,right,0,1.0171958330029156,sub-61405510
left,left,accuracy,NA,NA,NA,27,0,54,right,0,1.7990980419999687,sub-61405510
right,right,accuracy,NA,NA,NA,27,1,55,right,1,2.3358675420022337,sub-61405510
right,right,accuracy,NA,NA,NA,28,0,56,left,0,8.252329791997909,sub-61405510
left,left,accuracy,NA,NA,NA,28,1,57,right,0,1.2080412920040544,sub-61405510
left,left,accuracy,NA,NA,NA,29,0,58,right,0,2.2993317079963163,sub-61405510
right,right,accuracy,NA,NA,NA,29,1,59,right,1,1.4479677500057733,sub-61405510
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-61405510
right,right,speed,NA,NA,NA,0,0,0,right,1,0.4493662919994677,sub-61405510
left,left,speed,NA,NA,NA,0,1,1,right,0,0.5832812080043368,sub-61405510
left,left,speed,NA,NA,NA,1,0,2,left,1,0.7575792080024257,sub-61405510
right,right,speed,NA,NA,NA,1,1,3,right,1,1.4174745000054827,sub-61405510
right,right,speed,NA,NA,NA,2,0,4,right,1,1.698748249997152,sub-61405510
left,left,speed,NA,NA,NA,2,1,5,left,1,0.648052499993355,sub-61405510
left,left,speed,NA,NA,NA,3,0,6,right,0,0.6290329999901587,sub-61405510
right,right,speed,NA,NA,NA,3,1,7,left,0,1.4058728749951117,sub-61405510
right,right,speed,NA,NA,NA,4,0,8,left,0,1.3715308749960968,sub-61405510
left,left,speed,NA,NA,NA,4,1,9,left,1,0.7479785420000553,sub-61405510
left,left,speed,NA,NA,NA,5,0,10,left,1,2.3785148750030203,sub-61405510
right,right,speed,NA,NA,NA,5,1,11,right,1,0.8421544999873731,sub-61405510
left,left,speed,NA,NA,NA,6,0,12,left,1,1.200849582994124,sub-61405510
right,right,speed,NA,NA,NA,6,1,13,right,1,1.376807833003113,sub-61405510
left,left,speed,NA,NA,NA,7,0,14,left,1,1.1623621250037104,sub-61405510
right,right,speed,NA,NA,NA,7,1,15,right,1,2.985233833998791,sub-61405510
left,left,speed,NA,NA,NA,8,0,16,left,1,0.5913925829954678,sub-61405510
right,right,speed,NA,NA,NA,8,1,17,right,1,1.0860672910057474,sub-61405510
right,right,speed,NA,NA,NA,9,0,18,right,1,0.9384854579984676,sub-61405510
left,left,speed,NA,NA,NA,9,1,19,left,1,0.6405222920002416,sub-61405510
right,right,speed,NA,NA,NA,10,0,20,right,1,1.3662636670051145,sub-61405510
left,left,speed,NA,NA,NA,10,1,21,left,1,0.603952916993876,sub-61405510
left,left,speed,NA,NA,NA,11,0,22,left,1,0.6511498339968966,sub-61405510
right,right,speed,NA,NA,NA,11,1,23,right,1,0.9554824170045322,sub-61405510
right,right,speed,NA,NA,NA,12,0,24,right,1,0.785623208998004,sub-61405510
