direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-28938294
left,left,NA,0,0,0,NA,NA,NA,right,0,11.5008227,sub-28938294
right,right,NA,0,1,1,NA,NA,NA,right,1,6.7559182,sub-28938294
right,right,NA,1,0,2,NA,NA,NA,left,0,5.7278481,sub-28938294
left,left,NA,1,1,3,NA,NA,NA,left,1,8.1680594,sub-28938294
right,right,NA,2,0,4,NA,NA,NA,right,1,5.8108248,sub-28938294
left,left,NA,2,1,5,NA,NA,NA,left,1,5.4183951,sub-28938294
left,left,NA,3,0,6,NA,NA,NA,left,1,3.2017563,sub-28938294
right,right,NA,3,1,7,NA,NA,NA,left,0,3.6223241,sub-28938294
left,left,NA,4,0,8,NA,NA,NA,right,0,1.7371674,sub-28938294
right,right,NA,4,1,9,NA,NA,NA,left,0,3.7097928,sub-28938294
right,right,NA,5,0,10,NA,NA,NA,right,1,1.6158447,sub-28938294
left,left,NA,5,1,11,NA,NA,NA,right,0,1.2029488,sub-28938294
right,right,NA,6,0,12,NA,NA,NA,left,0,3.7576168,sub-28938294
left,left,NA,6,1,13,NA,NA,NA,left,1,6.0672053,sub-28938294
left,left,NA,7,0,14,NA,NA,NA,right,0,3.6745154,sub-28938294
right,right,NA,7,1,15,NA,NA,NA,left,0,1.1427716,sub-28938294
right,right,NA,8,0,16,NA,NA,NA,left,0,4.5202705,sub-28938294
left,left,NA,8,1,17,NA,NA,NA,right,0,5.8587809,sub-28938294
right,right,NA,9,0,18,NA,NA,NA,right,1,4.5264867,sub-28938294
left,left,NA,9,1,19,NA,NA,NA,left,1,5.0144648,sub-28938294
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-28938294
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-28938294
right,right,speed,NA,NA,NA,0,0,0,right,1,1.7687653,sub-28938294
left,left,speed,NA,NA,NA,0,1,1,left,1,2.2131961000000002,sub-28938294
left,left,speed,NA,NA,NA,1,0,2,left,1,3.6471031,sub-28938294
right,right,speed,NA,NA,NA,1,1,3,right,1,3.6531472,sub-28938294
right,right,speed,NA,NA,NA,2,0,4,right,1,3.3312894,sub-28938294
left,left,speed,NA,NA,NA,2,1,5,left,1,3.6505684,sub-28938294
left,left,speed,NA,NA,NA,3,0,6,left,1,4.0718667,sub-28938294
right,right,speed,NA,NA,NA,3,1,7,left,0,4.012363,sub-28938294
left,left,speed,NA,NA,NA,4,0,8,left,1,4.0724574,sub-28938294
right,right,speed,NA,NA,NA,4,1,9,right,1,2.3111595,sub-28938294
left,left,speed,NA,NA,NA,5,0,10,left,1,4.5071011,sub-28938294
right,right,speed,NA,NA,NA,5,1,11,right,1,3.0244175,sub-28938294
left,left,speed,NA,NA,NA,6,0,12,left,1,5.0804601,sub-28938294
right,right,speed,NA,NA,NA,6,1,13,right,1,2.7516778,sub-28938294
right,right,speed,NA,NA,NA,7,0,14,right,1,5.3821782,sub-28938294
left,left,speed,NA,NA,NA,7,1,15,left,1,3.4700528,sub-28938294
left,left,speed,NA,NA,NA,8,0,16,right,0,2.6323541,sub-28938294
right,right,speed,NA,NA,NA,8,1,17,right,1,3.0269433,sub-28938294
right,right,speed,NA,NA,NA,9,0,18,right,1,4.1277311,sub-28938294
left,left,speed,NA,NA,NA,9,1,19,left,1,2.2395693,sub-28938294
right,right,speed,NA,NA,NA,10,0,20,right,1,4.1497088,sub-28938294
left,left,speed,NA,NA,NA,10,1,21,left,1,3.0806964,sub-28938294
right,right,speed,NA,NA,NA,11,0,22,right,1,3.9878218,sub-28938294
left,left,speed,NA,NA,NA,11,1,23,left,1,3.0958967,sub-28938294
left,left,speed,NA,NA,NA,12,0,24,right,0,3.7058078,sub-28938294
right,right,speed,NA,NA,NA,12,1,25,left,0,5.8849431,sub-28938294
right,right,speed,NA,NA,NA,13,0,26,right,1,2.1398174,sub-28938294
left,left,speed,NA,NA,NA,13,1,27,left,1,3.4267575,sub-28938294
left,left,speed,NA,NA,NA,14,0,28,right,0,2.4166932,sub-28938294
right,right,speed,NA,NA,NA,14,1,29,left,0,5.7214291,sub-28938294
left,left,speed,NA,NA,NA,15,0,30,right,0,4.0056982,sub-28938294
right,right,speed,NA,NA,NA,15,1,31,right,1,4.8667509,sub-28938294
left,left,speed,NA,NA,NA,16,0,32,right,0,4.3476817,sub-28938294
right,right,speed,NA,NA,NA,16,1,33,left,0,3.0133173,sub-28938294
left,left,speed,NA,NA,NA,17,0,34,right,0,1.1818504,sub-28938294
right,right,speed,NA,NA,NA,17,1,35,left,0,5.9463831,sub-28938294
left,left,speed,NA,NA,NA,18,0,36,right,0,3.5274855,sub-28938294
right,right,speed,NA,NA,NA,18,1,37,right,1,4.7138709,sub-28938294
right,right,speed,NA,NA,NA,19,0,38,right,1,4.6689017,sub-28938294
left,left,speed,NA,NA,NA,19,1,39,left,1,3.3710164,sub-28938294
left,left,speed,NA,NA,NA,20,0,40,left,1,5.392448,sub-28938294
right,right,speed,NA,NA,NA,20,1,41,left,0,4.0893061,sub-28938294
left,left,speed,NA,NA,NA,21,0,42,left,1,2.8343571,sub-28938294
right,right,speed,NA,NA,NA,21,1,43,right,1,3.1082049,sub-28938294
left,left,speed,NA,NA,NA,22,0,44,left,1,3.9352228,sub-28938294
right,right,speed,NA,NA,NA,22,1,45,right,1,5.5509976,sub-28938294
right,right,speed,NA,NA,NA,23,0,46,right,1,4.2368892,sub-28938294
left,left,speed,NA,NA,NA,23,1,47,left,1,2.8387985,sub-28938294
left,left,speed,NA,NA,NA,24,0,48,left,1,2.1897224,sub-28938294
right,right,speed,NA,NA,NA,24,1,49,left,0,4.881006,sub-28938294
right,right,speed,NA,NA,NA,25,0,50,right,1,1.8721646,sub-28938294
left,left,speed,NA,NA,NA,25,1,51,left,1,2.4385035,sub-28938294
right,right,speed,NA,NA,NA,26,0,52,right,1,3.4685407,sub-28938294
left,left,speed,NA,NA,NA,26,1,53,left,1,2.2546348,sub-28938294
right,right,speed,NA,NA,NA,27,0,54,right,1,1.4149612,sub-28938294
left,left,speed,NA,NA,NA,27,1,55,left,1,1.6075982,sub-28938294
right,right,speed,NA,NA,NA,28,0,56,right,1,3.7086806,sub-28938294
left,left,speed,NA,NA,NA,28,1,57,left,1,4.1214169,sub-28938294
right,right,speed,NA,NA,NA,29,0,58,right,1,4.4035891,sub-28938294
left,left,speed,NA,NA,NA,29,1,59,left,1,4.3340608,sub-28938294
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-28938294
right,right,accuracy,NA,NA,NA,0,0,0,left,0,8.2594631,sub-28938294
left,left,accuracy,NA,NA,NA,0,1,1,right,0,5.8992482,sub-28938294
left,left,accuracy,NA,NA,NA,1,0,2,left,1,5.8189579,sub-28938294
right,right,accuracy,NA,NA,NA,1,1,3,right,1,0.8807166,sub-28938294
left,left,accuracy,NA,NA,NA,2,0,4,left,1,1.130378,sub-28938294
right,right,accuracy,NA,NA,NA,2,1,5,right,1,3.8234309,sub-28938294
left,left,accuracy,NA,NA,NA,3,0,6,left,1,2.5616445,sub-28938294
right,right,accuracy,NA,NA,NA,3,1,7,right,1,5.6030202,sub-28938294
right,right,accuracy,NA,NA,NA,4,0,8,right,1,4.0365643,sub-28938294
left,left,accuracy,NA,NA,NA,4,1,9,left,1,5.2537566,sub-28938294
left,left,accuracy,NA,NA,NA,5,0,10,left,1,4.6459417,sub-28938294
right,right,accuracy,NA,NA,NA,5,1,11,left,0,5.2767407,sub-28938294
right,right,accuracy,NA,NA,NA,6,0,12,right,1,2.7788062,sub-28938294
left,left,accuracy,NA,NA,NA,6,1,13,left,1,1.628461,sub-28938294
right,right,accuracy,NA,NA,NA,7,0,14,right,1,3.2483093,sub-28938294
