direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-69281231
right,right,NA,0,0,0,NA,NA,NA,right,1,2.9585415999999896,sub-69281231
left,left,NA,0,1,1,NA,NA,NA,left,1,2.1980412000002616,sub-69281231
left,left,NA,1,0,2,NA,NA,NA,left,1,2.2293784000003143,sub-69281231
right,right,NA,1,1,3,NA,NA,NA,right,1,3.5245192000002135,sub-69281231
right,right,NA,2,0,4,NA,NA,NA,right,1,1.918103599999995,sub-69281231
left,left,NA,2,1,5,NA,NA,NA,left,1,2.262264700000742,sub-69281231
left,left,NA,3,0,6,NA,NA,NA,right,0,3.0264415999999983,sub-69281231
right,right,NA,3,1,7,NA,NA,NA,right,1,1.5172929999998814,sub-69281231
left,left,NA,4,0,8,NA,NA,NA,left,1,1.6348779999998442,sub-69281231
right,right,NA,4,1,9,NA,NA,NA,right,1,1.6429208999998082,sub-69281231
right,right,NA,5,0,10,NA,NA,NA,right,1,3.282522599999538,sub-69281231
left,left,NA,5,1,11,NA,NA,NA,left,1,1.9697809999997844,sub-69281231
right,right,NA,6,0,12,NA,NA,NA,right,1,1.4319732000003569,sub-69281231
left,left,NA,6,1,13,NA,NA,NA,left,1,1.769016900000679,sub-69281231
left,left,NA,7,0,14,NA,NA,NA,left,1,2.233109400000103,sub-69281231
right,right,NA,7,1,15,NA,NA,NA,right,1,1.4253994999999122,sub-69281231
left,left,NA,8,0,16,NA,NA,NA,left,1,1.7255665999991834,sub-69281231
right,right,NA,8,1,17,NA,NA,NA,right,1,1.9169950000004976,sub-69281231
right,right,NA,9,0,18,NA,NA,NA,right,1,1.6427032999999938,sub-69281231
left,left,NA,9,1,19,NA,NA,NA,left,1,1.605414199999359,sub-69281231
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-69281231
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-69281231
left,left,accuracy,NA,NA,NA,0,0,0,left,1,1.7325399999999718,sub-69281231
right,right,accuracy,NA,NA,NA,0,1,1,right,1,1.4196795000007114,sub-69281231
left,left,accuracy,NA,NA,NA,1,0,2,left,1,1.1505142000005435,sub-69281231
right,right,accuracy,NA,NA,NA,1,1,3,right,1,1.5360949999994773,sub-69281231
left,left,accuracy,NA,NA,NA,2,0,4,left,1,1.385804300000018,sub-69281231
right,right,accuracy,NA,NA,NA,2,1,5,right,1,1.9185176999999385,sub-69281231
left,left,accuracy,NA,NA,NA,3,0,6,left,1,1.1996987000002264,sub-69281231
right,right,accuracy,NA,NA,NA,3,1,7,right,1,1.1089263000003484,sub-69281231
right,right,accuracy,NA,NA,NA,4,0,8,right,1,2.144120099999782,sub-69281231
left,left,accuracy,NA,NA,NA,4,1,9,left,1,2.6317796000003,sub-69281231
left,left,accuracy,NA,NA,NA,5,0,10,left,1,1.2647587999999814,sub-69281231
right,right,accuracy,NA,NA,NA,5,1,11,right,1,1.3550338000004558,sub-69281231
right,right,accuracy,NA,NA,NA,6,0,12,right,1,2.064817000000403,sub-69281231
left,left,accuracy,NA,NA,NA,6,1,13,left,1,1.5954147000002197,sub-69281231
left,left,accuracy,NA,NA,NA,7,0,14,left,1,1.662867400000323,sub-69281231
right,right,accuracy,NA,NA,NA,7,1,15,right,1,2.3489814000004117,sub-69281231
left,left,accuracy,NA,NA,NA,8,0,16,left,1,1.4139875999999276,sub-69281231
right,right,accuracy,NA,NA,NA,8,1,17,right,1,1.3617044000002352,sub-69281231
right,right,accuracy,NA,NA,NA,9,0,18,right,1,1.8778041000005032,sub-69281231
left,left,accuracy,NA,NA,NA,9,1,19,left,1,1.3276277000004484,sub-69281231
right,right,accuracy,NA,NA,NA,10,0,20,right,1,3.101541900000484,sub-69281231
left,left,accuracy,NA,NA,NA,10,1,21,left,1,1.1306776999999784,sub-69281231
right,right,accuracy,NA,NA,NA,11,0,22,right,1,1.3160681999997903,sub-69281231
left,left,accuracy,NA,NA,NA,11,1,23,left,1,1.147421499999837,sub-69281231
left,left,accuracy,NA,NA,NA,12,0,24,left,1,2.373685800000203,sub-69281231
right,right,accuracy,NA,NA,NA,12,1,25,right,1,1.8618020000003528,sub-69281231
left,left,accuracy,NA,NA,NA,13,0,26,left,1,1.529867700000068,sub-69281231
right,right,accuracy,NA,NA,NA,13,1,27,right,1,1.477291899999727,sub-69281231
right,right,accuracy,NA,NA,NA,14,0,28,right,1,1.8870332999995296,sub-69281231
left,left,accuracy,NA,NA,NA,14,1,29,left,1,1.561306300000069,sub-69281231
left,left,accuracy,NA,NA,NA,15,0,30,left,1,2.859535399999914,sub-69281231
right,right,accuracy,NA,NA,NA,15,1,31,right,1,1.3095799000002444,sub-69281231
left,left,accuracy,NA,NA,NA,16,0,32,left,1,1.1758353999994142,sub-69281231
right,right,accuracy,NA,NA,NA,16,1,33,right,1,1.0676747999996223,sub-69281231
left,left,accuracy,NA,NA,NA,17,0,34,left,1,1.351405299999897,sub-69281231
right,right,accuracy,NA,NA,NA,17,1,35,right,1,1.298826199999894,sub-69281231
right,right,accuracy,NA,NA,NA,18,0,36,right,1,2.9258475000006,sub-69281231
left,left,accuracy,NA,NA,NA,18,1,37,left,1,1.3376036999998178,sub-69281231
left,left,accuracy,NA,NA,NA,19,0,38,left,1,1.0732152999999016,sub-69281231
right,right,accuracy,NA,NA,NA,19,1,39,right,1,1.048485499999515,sub-69281231
right,right,accuracy,NA,NA,NA,20,0,40,right,1,1.5669913000001543,sub-69281231
left,left,accuracy,NA,NA,NA,20,1,41,left,1,1.277886099999705,sub-69281231
right,right,accuracy,NA,NA,NA,21,0,42,right,1,1.0558067000001756,sub-69281231
left,left,accuracy,NA,NA,NA,21,1,43,left,1,0.9800456000002667,sub-69281231
