direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-54331997
left,left,NA,0,0,0,NA,NA,NA,left,1,1.4287187,sub-54331997
right,right,NA,0,1,1,NA,NA,NA,left,0,1.2703101,sub-54331997
left,left,NA,1,0,2,NA,NA,NA,left,1,0.9342006,sub-54331997
right,right,NA,1,1,3,NA,NA,NA,right,1,1.4475403,sub-54331997
left,left,NA,2,0,4,NA,NA,NA,left,1,0.7896812,sub-54331997
right,right,NA,2,1,5,NA,NA,NA,right,1,0.9486436,sub-54331997
left,left,NA,3,0,6,NA,NA,NA,left,1,0.9587853,sub-54331997
right,right,NA,3,1,7,NA,NA,NA,left,0,1.6638055,sub-54331997
right,right,NA,4,0,8,NA,NA,NA,left,0,0.7758686,sub-54331997
left,left,NA,4,1,9,NA,NA,NA,left,1,0.7366674,sub-54331997
left,left,NA,5,0,10,NA,NA,NA,left,1,1.7482575,sub-54331997
right,right,NA,5,1,11,NA,NA,NA,right,1,0.8935259,sub-54331997
left,left,NA,6,0,12,NA,NA,NA,left,1,0.7584299,sub-54331997
right,right,NA,6,1,13,NA,NA,NA,right,1,0.7124111,sub-54331997
left,left,NA,7,0,14,NA,NA,NA,left,1,0.6504894,sub-54331997
right,right,NA,7,1,15,NA,NA,NA,right,1,0.6432108,sub-54331997
right,right,NA,8,0,16,NA,NA,NA,right,1,1.2359295,sub-54331997
left,left,NA,8,1,17,NA,NA,NA,left,1,0.7329146,sub-54331997
left,left,NA,9,0,18,NA,NA,NA,left,1,0.6425602,sub-54331997
right,right,NA,9,1,19,NA,NA,NA,right,1,0.8697376,sub-54331997
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-54331997
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-54331997
right,right,accuracy,NA,NA,NA,0,0,0,right,1,1.0443696,sub-54331997
left,left,accuracy,NA,NA,NA,0,1,1,left,1,0.9936695,sub-54331997
right,right,accuracy,NA,NA,NA,1,0,2,right,1,0.9607611,sub-54331997
left,left,accuracy,NA,NA,NA,1,1,3,right,0,1.9042268,sub-54331997
left,left,accuracy,NA,NA,NA,2,0,4,left,1,0.949993,sub-54331997
right,right,accuracy,NA,NA,NA,2,1,5,right,1,0.7736184,sub-54331997
right,right,accuracy,NA,NA,NA,3,0,6,right,1,1.3460843,sub-54331997
left,left,accuracy,NA,NA,NA,3,1,7,left,1,0.8472181,sub-54331997
left,left,accuracy,NA,NA,NA,4,0,8,left,1,1.1444967,sub-54331997
right,right,accuracy,NA,NA,NA,4,1,9,right,1,1.0687594,sub-54331997
right,right,accuracy,NA,NA,NA,5,0,10,right,1,0.9092126,sub-54331997
left,left,accuracy,NA,NA,NA,5,1,11,left,1,0.8977491,sub-54331997
left,left,accuracy,NA,NA,NA,6,0,12,right,0,1.317115,sub-54331997
right,right,accuracy,NA,NA,NA,6,1,13,right,1,0.8556632,sub-54331997
right,right,accuracy,NA,NA,NA,7,0,14,right,1,0.8714783,sub-54331997
left,left,accuracy,NA,NA,NA,7,1,15,left,1,0.7883268,sub-54331997
right,right,accuracy,NA,NA,NA,8,0,16,right,1,0.8291757,sub-54331997
left,left,accuracy,NA,NA,NA,8,1,17,left,1,0.9390191,sub-54331997
right,right,accuracy,NA,NA,NA,9,0,18,right,1,0.9529293,sub-54331997
left,left,accuracy,NA,NA,NA,9,1,19,left,1,0.8726836,sub-54331997
right,right,accuracy,NA,NA,NA,10,0,20,right,1,0.9852054,sub-54331997
left,left,accuracy,NA,NA,NA,10,1,21,right,0,2.7504208,sub-54331997
right,right,accuracy,NA,NA,NA,11,0,22,right,1,1.1967768,sub-54331997
left,left,accuracy,NA,NA,NA,11,1,23,left,1,1.0450496,sub-54331997
right,right,accuracy,NA,NA,NA,12,0,24,right,1,0.8867752,sub-54331997
left,left,accuracy,NA,NA,NA,12,1,25,left,1,0.8760844,sub-54331997
left,left,accuracy,NA,NA,NA,13,0,26,right,0,0.8115048,sub-54331997
right,right,accuracy,NA,NA,NA,13,1,27,right,1,0.8351938,sub-54331997
left,left,accuracy,NA,NA,NA,14,0,28,left,1,0.817983,sub-54331997
right,right,accuracy,NA,NA,NA,14,1,29,right,1,0.6223374,sub-54331997
left,left,accuracy,NA,NA,NA,15,0,30,left,1,0.7753598,sub-54331997
right,right,accuracy,NA,NA,NA,15,1,31,right,1,0.8809612,sub-54331997
right,right,accuracy,NA,NA,NA,16,0,32,right,1,0.9329817,sub-54331997
left,left,accuracy,NA,NA,NA,16,1,33,left,1,0.8682041,sub-54331997
left,left,accuracy,NA,NA,NA,17,0,34,left,1,0.8407026,sub-54331997
right,right,accuracy,NA,NA,NA,17,1,35,right,1,0.8667189,sub-54331997
right,right,accuracy,NA,NA,NA,18,0,36,right,1,0.9051953,sub-54331997
left,left,accuracy,NA,NA,NA,18,1,37,left,1,0.9028142,sub-54331997
left,left,accuracy,NA,NA,NA,19,0,38,right,0,2.7278795,sub-54331997
right,right,accuracy,NA,NA,NA,19,1,39,right,1,0.9152192,sub-54331997
left,left,accuracy,NA,NA,NA,20,0,40,left,1,1.611391,sub-54331997
right,right,accuracy,NA,NA,NA,20,1,41,right,1,0.7468502,sub-54331997
right,right,accuracy,NA,NA,NA,21,0,42,right,1,1.678875,sub-54331997
left,left,accuracy,NA,NA,NA,21,1,43,left,1,0.7632731,sub-54331997
left,left,accuracy,NA,NA,NA,22,0,44,left,1,0.9917538,sub-54331997
right,right,accuracy,NA,NA,NA,22,1,45,right,1,0.76174,sub-54331997
right,right,accuracy,NA,NA,NA,23,0,46,right,1,0.8111088,sub-54331997
left,left,accuracy,NA,NA,NA,23,1,47,left,1,0.8226315,sub-54331997
right,right,accuracy,NA,NA,NA,24,0,48,right,1,0.9156567,sub-54331997
left,left,accuracy,NA,NA,NA,24,1,49,left,1,0.9950022,sub-54331997
right,right,accuracy,NA,NA,NA,25,0,50,right,1,0.956825,sub-54331997
left,left,accuracy,NA,NA,NA,25,1,51,left,1,1.1592901,sub-54331997
right,right,accuracy,NA,NA,NA,26,0,52,right,1,0.9567816,sub-54331997
left,left,accuracy,NA,NA,NA,26,1,53,left,1,0.9629353,sub-54331997
right,right,accuracy,NA,NA,NA,27,0,54,right,1,0.8494571,sub-54331997
left,left,accuracy,NA,NA,NA,27,1,55,left,1,1.0668977,sub-54331997
right,right,accuracy,NA,NA,NA,28,0,56,right,1,1.036839,sub-54331997
