direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90678986
left,left,NA,0,0,0,NA,NA,NA,right,0,8.545671100029722,sub-90678986
right,right,NA,0,1,1,NA,NA,NA,left,0,8.392785399919376,sub-90678986
left,left,NA,1,0,2,NA,NA,NA,right,0,28.786598100094125,sub-90678986
right,right,NA,1,1,3,NA,NA,NA,left,0,5.879887599963695,sub-90678986
left,left,NA,2,0,4,NA,NA,NA,left,1,6.46169100003317,sub-90678986
right,right,NA,2,1,5,NA,NA,NA,left,0,37.1109672000166,sub-90678986
right,right,NA,3,0,6,NA,NA,NA,left,0,5.989581899950281,sub-90678986
left,left,NA,3,1,7,NA,NA,NA,right,0,3.402712699957192,sub-90678986
right,right,NA,4,0,8,NA,NA,NA,left,0,5.20933929993771,sub-90678986
left,left,NA,4,1,9,NA,NA,NA,left,1,5.932011000113562,sub-90678986
right,right,NA,5,0,10,NA,NA,NA,right,1,2.898039000108838,sub-90678986
left,left,NA,5,1,11,NA,NA,NA,left,1,2.717449299991131,sub-90678986
left,left,NA,6,0,12,NA,NA,NA,left,1,1.3647226998582482,sub-90678986
right,right,NA,6,1,13,NA,NA,NA,right,1,2.1641290998086333,sub-90678986
left,left,NA,7,0,14,NA,NA,NA,left,1,1.1582041999790815,sub-90678986
right,right,NA,7,1,15,NA,NA,NA,right,1,3.370730800088495,sub-90678986
right,right,NA,8,0,16,NA,NA,NA,right,1,1.551545400172472,sub-90678986
left,left,NA,8,1,17,NA,NA,NA,left,1,2.381460000062362,sub-90678986
left,left,NA,9,0,18,NA,NA,NA,left,1,1.134766299976036,sub-90678986
right,right,NA,9,1,19,NA,NA,NA,right,1,2.0721499999053776,sub-90678986
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90678986
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90678986
left,left,accuracy,NA,NA,NA,0,0,0,left,1,1.2131043998524549,sub-90678986
right,right,accuracy,NA,NA,NA,0,1,1,right,1,1.3389057000167668,sub-90678986
left,left,accuracy,NA,NA,NA,1,0,2,left,1,1.3158507999032736,sub-90678986
right,right,accuracy,NA,NA,NA,1,1,3,right,1,1.470087500056252,sub-90678986
right,right,accuracy,NA,NA,NA,2,0,4,left,0,5.8715834999457,sub-90678986
left,left,accuracy,NA,NA,NA,2,1,5,left,1,1.3663640001323074,sub-90678986
right,right,accuracy,NA,NA,NA,3,0,6,right,1,1.6603316999971869,sub-90678986
left,left,accuracy,NA,NA,NA,3,1,7,left,1,2.062972999876365,sub-90678986
right,right,accuracy,NA,NA,NA,4,0,8,right,1,2.5603289999999106,sub-90678986
left,left,accuracy,NA,NA,NA,4,1,9,left,1,3.268459299812094,sub-90678986
right,right,accuracy,NA,NA,NA,5,0,10,right,1,3.4510172000154853,sub-90678986
left,left,accuracy,NA,NA,NA,5,1,11,left,1,1.343325800029561,sub-90678986
left,left,accuracy,NA,NA,NA,6,0,12,left,1,1.301092799985781,sub-90678986
right,right,accuracy,NA,NA,NA,6,1,13,right,1,2.4554798000026494,sub-90678986
right,right,accuracy,NA,NA,NA,7,0,14,right,1,1.6466523001436144,sub-90678986
left,left,accuracy,NA,NA,NA,7,1,15,left,1,1.0391516000963748,sub-90678986
left,left,accuracy,NA,NA,NA,8,0,16,left,1,1.073928799945861,sub-90678986
right,right,accuracy,NA,NA,NA,8,1,17,right,1,1.0188649999909103,sub-90678986
right,right,accuracy,NA,NA,NA,9,0,18,left,0,2.0315566000062972,sub-90678986
left,left,accuracy,NA,NA,NA,9,1,19,left,1,1.064707900164649,sub-90678986
left,left,accuracy,NA,NA,NA,10,0,20,left,1,1.5196849000640211,sub-90678986
right,right,accuracy,NA,NA,NA,10,1,21,right,1,2.7337334998883307,sub-90678986
left,left,accuracy,NA,NA,NA,11,0,22,left,1,0.9061070999596268,sub-90678986
right,right,accuracy,NA,NA,NA,11,1,23,right,1,0.711694500176236,sub-90678986
left,left,accuracy,NA,NA,NA,12,0,24,left,1,0.6403091999236494,sub-90678986
right,right,accuracy,NA,NA,NA,12,1,25,right,1,0.7670444000978023,sub-90678986
left,left,accuracy,NA,NA,NA,13,0,26,left,1,0.7112264998722821,sub-90678986
right,right,accuracy,NA,NA,NA,13,1,27,right,1,0.9654546999372542,sub-90678986
left,left,accuracy,NA,NA,NA,14,0,28,left,1,0.7542791999876499,sub-90678986
right,right,accuracy,NA,NA,NA,14,1,29,right,1,0.8369562001898885,sub-90678986
left,left,accuracy,NA,NA,NA,15,0,30,left,1,0.8760540999937803,sub-90678986
right,right,accuracy,NA,NA,NA,15,1,31,right,1,5.202553099952638,sub-90678986
right,right,accuracy,NA,NA,NA,16,0,32,right,1,1.5156988999806345,sub-90678986
left,left,accuracy,NA,NA,NA,16,1,33,left,1,1.206737799802795,sub-90678986
left,left,accuracy,NA,NA,NA,17,0,34,left,1,1.5089764001313597,sub-90678986
right,right,accuracy,NA,NA,NA,17,1,35,left,0,35.90317050018348,sub-90678986
left,left,accuracy,NA,NA,NA,18,0,36,left,1,1.009800300002098,sub-90678986
right,right,accuracy,NA,NA,NA,18,1,37,right,1,1.1421006999444216,sub-90678986
left,left,accuracy,NA,NA,NA,19,0,38,left,1,0.9453488998115064,sub-90678986
right,right,accuracy,NA,NA,NA,19,1,39,right,1,0.9203399999532847,sub-90678986
right,right,accuracy,NA,NA,NA,20,0,40,right,1,2.6113742999732494,sub-90678986
left,left,accuracy,NA,NA,NA,20,1,41,left,1,0.79117999994196,sub-90678986
left,left,accuracy,NA,NA,NA,21,0,42,right,0,0.8377791999373585,sub-90678986
right,right,accuracy,NA,NA,NA,21,1,43,right,1,1.1365256998687985,sub-90678986
left,left,accuracy,NA,NA,NA,22,0,44,left,1,1.436188500141725,sub-90678986
right,right,accuracy,NA,NA,NA,22,1,45,right,1,6.544280699919909,sub-90678986
left,left,accuracy,NA,NA,NA,23,0,46,left,1,0.7828377999830991,sub-90678986
right,right,accuracy,NA,NA,NA,23,1,47,right,1,0.678855599835515,sub-90678986
left,left,accuracy,NA,NA,NA,24,0,48,left,1,0.885890900157392,sub-90678986
right,right,accuracy,NA,NA,NA,24,1,49,left,0,1.413040699902922,sub-90678986
right,right,accuracy,NA,NA,NA,25,0,50,right,1,1.9379277001135051,sub-90678986
left,left,accuracy,NA,NA,NA,25,1,51,left,1,27.01209730003029,sub-90678986
right,right,accuracy,NA,NA,NA,26,0,52,left,0,1.2098120001610368,sub-90678986
left,left,accuracy,NA,NA,NA,26,1,53,left,1,0.8036461998708546,sub-90678986
right,right,accuracy,NA,NA,NA,27,0,54,left,0,1.6493704000022262,sub-90678986
left,left,accuracy,NA,NA,NA,27,1,55,left,1,0.8488278000149876,sub-90678986
left,left,accuracy,NA,NA,NA,28,0,56,left,1,0.7786890999414027,sub-90678986
right,right,accuracy,NA,NA,NA,28,1,57,right,1,0.8538285000249743,sub-90678986
left,left,accuracy,NA,NA,NA,29,0,58,left,1,1.029089500196278,sub-90678986
right,right,accuracy,NA,NA,NA,29,1,59,left,0,2.882545599946752,sub-90678986
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90678986
right,right,speed,NA,NA,NA,0,0,0,left,0,0.33254530001431704,sub-90678986
left,left,speed,NA,NA,NA,0,1,1,left,1,0.7360129000153393,sub-90678986
left,left,speed,NA,NA,NA,1,0,2,left,1,0.5667497999966145,sub-90678986
right,right,speed,NA,NA,NA,1,1,3,right,1,0.7170981001108885,sub-90678986
left,left,speed,NA,NA,NA,2,0,4,left,1,0.5863183999899775,sub-90678986
right,right,speed,NA,NA,NA,2,1,5,right,1,0.8246887000277638,sub-90678986
left,left,speed,NA,NA,NA,3,0,6,left,1,0.7496654998976737,sub-90678986
right,right,speed,NA,NA,NA,3,1,7,left,0,1.2508412001188844,sub-90678986
right,right,speed,NA,NA,NA,4,0,8,right,1,1.72490969998762,sub-90678986
left,left,speed,NA,NA,NA,4,1,9,left,1,0.7226187000051141,sub-90678986
left,left,speed,NA,NA,NA,5,0,10,left,1,0.7909286001231521,sub-90678986
right,right,speed,NA,NA,NA,5,1,11,right,1,1.3428280998487023,sub-90678986
right,right,speed,NA,NA,NA,6,0,12,left,0,0.985823200084269,sub-90678986
left,left,speed,NA,NA,NA,6,1,13,left,1,0.9212342000100762,sub-90678986
right,right,speed,NA,NA,NA,7,0,14,left,0,1.3061202000826595,sub-90678986
left,left,speed,NA,NA,NA,7,1,15,left,1,0.8627389001194388,sub-90678986
left,left,speed,NA,NA,NA,8,0,16,left,1,1.0739876998122782,sub-90678986
right,right,speed,NA,NA,NA,8,1,17,left,0,2.864095900207758,sub-90678986
left,left,speed,NA,NA,NA,9,0,18,left,1,0.8383818999864161,sub-90678986
right,right,speed,NA,NA,NA,9,1,19,left,0,0.8604445999953896,sub-90678986
right,right,speed,NA,NA,NA,10,0,20,right,1,3.675508900079876,sub-90678986
left,left,speed,NA,NA,NA,10,1,21,left,1,1.4425594001077116,sub-90678986
right,right,speed,NA,NA,NA,11,0,22,left,0,0.8423037000466138,sub-90678986
left,left,speed,NA,NA,NA,11,1,23,left,1,0.7526528998278081,sub-90678986
right,right,speed,NA,NA,NA,12,0,24,right,1,1.130332199856639,sub-90678986
left,left,speed,NA,NA,NA,12,1,25,left,1,0.980239599943161,sub-90678986
right,right,speed,NA,NA,NA,13,0,26,right,1,1.4497684999369085,sub-90678986
left,left,speed,NA,NA,NA,13,1,27,left,1,0.7922670000698417,sub-90678986
left,left,speed,NA,NA,NA,14,0,28,left,1,0.9347435000818224,sub-90678986
right,right,speed,NA,NA,NA,14,1,29,left,0,1.185954699991271,sub-90678986
left,left,speed,NA,NA,NA,15,0,30,left,1,0.91048949980177,sub-90678986
right,right,speed,NA,NA,NA,15,1,31,right,1,2.231616700068116,sub-90678986
left,left,speed,NA,NA,NA,16,0,32,left,1,0.6985275000333786,sub-90678986
right,right,speed,NA,NA,NA,16,1,33,right,1,1.719241000013426,sub-90678986
left,left,speed,NA,NA,NA,17,0,34,left,1,1.91019169986248,sub-90678986
right,right,speed,NA,NA,NA,17,1,35,left,0,1.2665300001390278,sub-90678986
right,right,speed,NA,NA,NA,18,0,36,right,1,1.6125445000361651,sub-90678986
left,left,speed,NA,NA,NA,18,1,37,left,1,0.887857099995017,sub-90678986
right,right,speed,NA,NA,NA,19,0,38,left,0,0.8515433999709785,sub-90678986
left,left,speed,NA,NA,NA,19,1,39,left,1,0.7900194001849741,sub-90678986
right,right,speed,NA,NA,NA,20,0,40,left,0,0.7992393001914024,sub-90678986
left,left,speed,NA,NA,NA,20,1,41,left,1,0.9337840999942272,sub-90678986
right,right,speed,NA,NA,NA,21,0,42,left,0,1.2695673999842256,sub-90678986
left,left,speed,NA,NA,NA,21,1,43,left,1,0.916414799867198,sub-90678986
left,left,speed,NA,NA,NA,22,0,44,left,1,0.8328285999596119,sub-90678986
right,right,speed,NA,NA,NA,22,1,45,right,1,1.452379799913615,sub-90678986
right,right,speed,NA,NA,NA,23,0,46,right,1,0.7248730999417603,sub-90678986
left,left,speed,NA,NA,NA,23,1,47,left,1,0.8210277000907809,sub-90678986
left,left,speed,NA,NA,NA,24,0,48,left,1,0.6891040999908,sub-90678986
right,right,speed,NA,NA,NA,24,1,49,right,1,1.2269892999902368,sub-90678986
right,right,speed,NA,NA,NA,25,0,50,right,1,0.7886152998544276,sub-90678986
left,left,speed,NA,NA,NA,25,1,51,left,1,0.6831434001214802,sub-90678986
right,right,speed,NA,NA,NA,26,0,52,left,0,0.577528900001198,sub-90678986
left,left,speed,NA,NA,NA,26,1,53,left,1,0.6480644999537617,sub-90678986
left,left,speed,NA,NA,NA,27,0,54,left,1,1.3708734000101686,sub-90678986
right,right,speed,NA,NA,NA,27,1,55,right,1,2.8826000997796655,sub-90678986
left,left,speed,NA,NA,NA,28,0,56,left,1,0.7542625998612493,sub-90678986
right,right,speed,NA,NA,NA,28,1,57,right,1,2.3938078000210226,sub-90678986
left,left,speed,NA,NA,NA,29,0,58,left,1,0.8329081998672336,sub-90678986
right,right,speed,NA,NA,NA,29,1,59,right,1,0.7606502000708133,sub-90678986
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90678986
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90678986
