direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-42128512
left,left,NA,0,0,0,NA,NA,NA,left,1,23.36115129,sub-42128512
right,right,NA,0,1,1,NA,NA,NA,right,1,1.620232103,sub-42128512
right,right,NA,1,0,2,NA,NA,NA,left,0,1.102369876,sub-42128512
left,left,NA,1,1,3,NA,NA,NA,left,1,2.297917361,sub-42128512
right,right,NA,2,0,4,NA,NA,NA,right,1,1.039726799,sub-42128512
left,left,NA,2,1,5,NA,NA,NA,right,0,2.418952502,sub-42128512
left,left,NA,3,0,6,NA,NA,NA,left,1,1.8640663,sub-42128512
right,right,NA,3,1,7,NA,NA,NA,right,1,1.084468679,sub-42128512
left,left,NA,4,0,8,NA,NA,NA,left,1,3.678297337,sub-42128512
right,right,NA,4,1,9,NA,NA,NA,right,1,0.926571522,sub-42128512
left,left,NA,5,0,10,NA,NA,NA,left,1,1.279539787,sub-42128512
right,right,NA,5,1,11,NA,NA,NA,right,1,0.934397578,sub-42128512
right,right,NA,6,0,12,NA,NA,NA,left,0,1.032809247,sub-42128512
left,left,NA,6,1,13,NA,NA,NA,left,1,0.741850059,sub-42128512
right,right,NA,7,0,14,NA,NA,NA,right,1,1.381472839,sub-42128512
left,left,NA,7,1,15,NA,NA,NA,left,1,0.925500251,sub-42128512
right,right,NA,8,0,16,NA,NA,NA,right,1,0.707915225,sub-42128512
left,left,NA,8,1,17,NA,NA,NA,left,1,0.903676828,sub-42128512
left,left,NA,9,0,18,NA,NA,NA,right,0,1.277674897,sub-42128512
right,right,NA,9,1,19,NA,NA,NA,right,1,2.595057906,sub-42128512
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-42128512
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-42128512
left,left,accuracy,NA,NA,NA,0,0,0,left,1,0.948516891,sub-42128512
right,right,accuracy,NA,NA,NA,0,1,1,right,1,1.291964294,sub-42128512
left,left,accuracy,NA,NA,NA,1,0,2,right,0,4.014390417,sub-42128512
right,right,accuracy,NA,NA,NA,1,1,3,left,0,2.37714281,sub-42128512
left,left,accuracy,NA,NA,NA,2,0,4,right,0,3.984272949,sub-42128512
right,right,accuracy,NA,NA,NA,2,1,5,left,0,2.464870686,sub-42128512
left,left,accuracy,NA,NA,NA,3,0,6,right,0,1.020261706,sub-42128512
right,right,accuracy,NA,NA,NA,3,1,7,right,1,1.142475678,sub-42128512
left,left,accuracy,NA,NA,NA,4,0,8,left,1,1.112411679,sub-42128512
right,right,accuracy,NA,NA,NA,4,1,9,right,1,1.869609292,sub-42128512
left,left,accuracy,NA,NA,NA,5,0,10,left,1,0.995065682,sub-42128512
right,right,accuracy,NA,NA,NA,5,1,11,right,1,2.618354546,sub-42128512
left,left,accuracy,NA,NA,NA,6,0,12,left,1,1.279688142,sub-42128512
right,right,accuracy,NA,NA,NA,6,1,13,right,1,1.624671412,sub-42128512
right,right,accuracy,NA,NA,NA,7,0,14,right,1,5.414490825,sub-42128512
left,left,accuracy,NA,NA,NA,7,1,15,left,1,1.447492782,sub-42128512
right,right,accuracy,NA,NA,NA,8,0,16,left,0,4.782363778,sub-42128512
left,left,accuracy,NA,NA,NA,8,1,17,left,1,1.011576708,sub-42128512
right,right,accuracy,NA,NA,NA,9,0,18,right,1,0.744248797,sub-42128512
left,left,accuracy,NA,NA,NA,9,1,19,left,1,0.943097049,sub-42128512
left,left,accuracy,NA,NA,NA,10,0,20,right,0,5.369742733,sub-42128512
right,right,accuracy,NA,NA,NA,10,1,21,right,1,0.949488425,sub-42128512
left,left,accuracy,NA,NA,NA,11,0,22,left,1,0.670727642,sub-42128512
right,right,accuracy,NA,NA,NA,11,1,23,right,1,0.642587715,sub-42128512
right,right,accuracy,NA,NA,NA,12,0,24,right,1,1.314541979,sub-42128512
left,left,accuracy,NA,NA,NA,12,1,25,left,1,1.148832209,sub-42128512
right,right,accuracy,NA,NA,NA,13,0,26,right,1,0.894876668,sub-42128512
left,left,accuracy,NA,NA,NA,13,1,27,left,1,7.356775145,sub-42128512
right,right,accuracy,NA,NA,NA,14,0,28,right,1,0.734757116,sub-42128512
left,left,accuracy,NA,NA,NA,14,1,29,left,1,3.497646794,sub-42128512
right,right,accuracy,NA,NA,NA,15,0,30,right,1,0.807786589,sub-42128512
left,left,accuracy,NA,NA,NA,15,1,31,left,1,0.796855977,sub-42128512
left,left,accuracy,NA,NA,NA,16,0,32,left,1,1.891190623,sub-42128512
right,right,accuracy,NA,NA,NA,16,1,33,right,1,2.454450117,sub-42128512
left,left,accuracy,NA,NA,NA,17,0,34,left,1,0.985205493,sub-42128512
right,right,accuracy,NA,NA,NA,17,1,35,right,1,1.387903219,sub-42128512
right,right,accuracy,NA,NA,NA,18,0,36,right,1,1.500761872,sub-42128512
left,left,accuracy,NA,NA,NA,18,1,37,left,1,1.219860958,sub-42128512
left,left,accuracy,NA,NA,NA,19,0,38,left,1,1.22553186,sub-42128512
right,right,accuracy,NA,NA,NA,19,1,39,right,1,0.759263699,sub-42128512
left,left,accuracy,NA,NA,NA,20,0,40,left,1,3.082034086,sub-42128512
right,right,accuracy,NA,NA,NA,20,1,41,right,1,1.100977908,sub-42128512
left,left,accuracy,NA,NA,NA,21,0,42,left,1,1.011511199,sub-42128512
right,right,accuracy,NA,NA,NA,21,1,43,right,1,1.317934632,sub-42128512
left,left,accuracy,NA,NA,NA,22,0,44,left,1,1.686868505,sub-42128512
right,right,accuracy,NA,NA,NA,22,1,45,right,1,1.76539876,sub-42128512
right,right,accuracy,NA,NA,NA,23,0,46,right,1,1.015651614,sub-42128512
left,left,accuracy,NA,NA,NA,23,1,47,left,1,1.228090948,sub-42128512
left,left,accuracy,NA,NA,NA,24,0,48,right,0,1.199288298,sub-42128512
right,right,accuracy,NA,NA,NA,24,1,49,right,1,0.868713498,sub-42128512
right,right,accuracy,NA,NA,NA,25,0,50,right,1,0.802353404,sub-42128512
left,left,accuracy,NA,NA,NA,25,1,51,left,1,0.863511491,sub-42128512
right,right,accuracy,NA,NA,NA,26,0,52,right,1,1.079850321,sub-42128512
left,left,accuracy,NA,NA,NA,26,1,53,left,1,1.132105558,sub-42128512
left,left,accuracy,NA,NA,NA,27,0,54,right,0,3.512432359,sub-42128512
right,right,accuracy,NA,NA,NA,27,1,55,right,1,0.692593257,sub-42128512
left,left,accuracy,NA,NA,NA,28,0,56,left,1,0.867375106,sub-42128512
right,right,accuracy,NA,NA,NA,28,1,57,right,1,0.563751968,sub-42128512
right,right,accuracy,NA,NA,NA,29,0,58,right,1,0.65197935,sub-42128512
left,left,accuracy,NA,NA,NA,29,1,59,left,1,1.045060788,sub-42128512
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-42128512
right,right,speed,NA,NA,NA,0,0,0,right,1,0.479291336,sub-42128512
left,left,speed,NA,NA,NA,0,1,1,left,1,0.527699744,sub-42128512
right,right,speed,NA,NA,NA,1,0,2,right,1,0.46407833,sub-42128512
left,left,speed,NA,NA,NA,1,1,3,left,1,0.444983074,sub-42128512
right,right,speed,NA,NA,NA,2,0,4,right,1,0.4180463,sub-42128512
left,left,speed,NA,NA,NA,2,1,5,left,1,0.528195871,sub-42128512
left,left,speed,NA,NA,NA,3,0,6,right,0,0.523750904,sub-42128512
right,right,speed,NA,NA,NA,3,1,7,right,1,0.482724655,sub-42128512
right,right,speed,NA,NA,NA,4,0,8,right,1,0.477655063,sub-42128512
left,left,speed,NA,NA,NA,4,1,9,left,1,0.449874674,sub-42128512
left,left,speed,NA,NA,NA,5,0,10,right,0,0.577693155,sub-42128512
right,right,speed,NA,NA,NA,5,1,11,right,1,0.475614807,sub-42128512
right,right,speed,NA,NA,NA,6,0,12,left,0,0.577758922,sub-42128512
left,left,speed,NA,NA,NA,6,1,13,left,1,0.467188948,sub-42128512
left,left,speed,NA,NA,NA,7,0,14,left,1,0.711782709,sub-42128512
right,right,speed,NA,NA,NA,7,1,15,right,1,0.477718853,sub-42128512
left,left,speed,NA,NA,NA,8,0,16,left,1,0.482415986,sub-42128512
right,right,speed,NA,NA,NA,8,1,17,right,1,0.759779569,sub-42128512
left,left,speed,NA,NA,NA,9,0,18,right,0,0.505730971,sub-42128512
right,right,speed,NA,NA,NA,9,1,19,left,0,0.649131713,sub-42128512
right,right,speed,NA,NA,NA,10,0,20,right,1,0.613590152,sub-42128512
left,left,speed,NA,NA,NA,10,1,21,left,1,0.550571374,sub-42128512
left,left,speed,NA,NA,NA,11,0,22,left,1,1.938974714,sub-42128512
right,right,speed,NA,NA,NA,11,1,23,right,1,0.53622557,sub-42128512
right,right,speed,NA,NA,NA,12,0,24,right,1,0.459678149,sub-42128512
left,left,speed,NA,NA,NA,12,1,25,left,1,0.577830958,sub-42128512
left,left,speed,NA,NA,NA,13,0,26,left,1,0.812847415,sub-42128512
right,right,speed,NA,NA,NA,13,1,27,right,1,0.834460538,sub-42128512
right,right,speed,NA,NA,NA,14,0,28,right,1,0.702174887,sub-42128512
left,left,speed,NA,NA,NA,14,1,29,left,1,0.595666812,sub-42128512
left,left,speed,NA,NA,NA,15,0,30,left,1,2.009056573,sub-42128512
right,right,speed,NA,NA,NA,15,1,31,right,1,1.093823173,sub-42128512
