direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-38718001
left,left,NA,0,0,0,NA,NA,NA,right,0,16.30223619399999,sub-38718001
right,right,NA,0,1,1,NA,NA,NA,left,0,7.376832949000004,sub-38718001
left,left,NA,1,0,2,NA,NA,NA,right,0,5.423906989999978,sub-38718001
right,right,NA,1,1,3,NA,NA,NA,left,0,5.581550032999985,sub-38718001
left,left,NA,2,0,4,NA,NA,NA,left,1,2.614550458999929,sub-38718001
right,right,NA,2,1,5,NA,NA,NA,right,1,5.578346152999984,sub-38718001
right,right,NA,3,0,6,NA,NA,NA,right,1,4.522399648000032,sub-38718001
left,left,NA,3,1,7,NA,NA,NA,left,1,3.5996306319999576,sub-38718001
left,left,NA,4,0,8,NA,NA,NA,right,0,2.145634687999973,sub-38718001
right,right,NA,4,1,9,NA,NA,NA,left,0,6.365306568999927,sub-38718001
left,left,NA,5,0,10,NA,NA,NA,right,0,5.493906436999964,sub-38718001
right,right,NA,5,1,11,NA,NA,NA,right,1,4.227449278999984,sub-38718001
right,right,NA,6,0,12,NA,NA,NA,right,1,3.353619087999959,sub-38718001
left,left,NA,6,1,13,NA,NA,NA,right,0,3.724868195999989,sub-38718001
left,left,NA,7,0,14,NA,NA,NA,left,1,3.0335967249999385,sub-38718001
right,right,NA,7,1,15,NA,NA,NA,right,1,2.098789570000008,sub-38718001
right,right,NA,8,0,16,NA,NA,NA,left,0,1.123479595000049,sub-38718001
left,left,NA,8,1,17,NA,NA,NA,right,0,0.6301057120000451,sub-38718001
left,left,NA,9,0,18,NA,NA,NA,left,1,1.9562247559999832,sub-38718001
right,right,NA,9,1,19,NA,NA,NA,left,0,1.0601534490000404,sub-38718001
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-38718001
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-38718001
right,right,speed,NA,NA,NA,0,0,0,right,1,0.20656000799999671,sub-38718001
left,left,speed,NA,NA,NA,0,1,1,left,1,0.2244626489999746,sub-38718001
left,left,speed,NA,NA,NA,1,0,2,right,0,0.19364396400010264,sub-38718001
right,right,speed,NA,NA,NA,1,1,3,left,0,0.3792415240000082,sub-38718001
right,right,speed,NA,NA,NA,2,0,4,right,1,0.20439871899998252,sub-38718001
left,left,speed,NA,NA,NA,2,1,5,right,0,0.26390151700002207,sub-38718001
left,left,speed,NA,NA,NA,3,0,6,right,0,0.4189296829999875,sub-38718001
right,right,speed,NA,NA,NA,3,1,7,left,0,0.4425724559999935,sub-38718001
left,left,speed,NA,NA,NA,4,0,8,right,0,0.1912396529999114,sub-38718001
right,right,speed,NA,NA,NA,4,1,9,left,0,0.28186228499998833,sub-38718001
left,left,speed,NA,NA,NA,5,0,10,right,0,0.2424810919999345,sub-38718001
right,right,speed,NA,NA,NA,5,1,11,right,1,0.8349147639999046,sub-38718001
left,left,speed,NA,NA,NA,6,0,12,right,0,0.2035047140000188,sub-38718001
right,right,speed,NA,NA,NA,6,1,13,right,1,0.25576869399992574,sub-38718001
right,right,speed,NA,NA,NA,7,0,14,left,0,0.20336891199985985,sub-38718001
left,left,speed,NA,NA,NA,7,1,15,right,0,0.3598205240000425,sub-38718001
left,left,speed,NA,NA,NA,8,0,16,right,0,0.7732089969999834,sub-38718001
right,right,speed,NA,NA,NA,8,1,17,right,1,0.56462656100006825,sub-38718001
right,right,speed,NA,NA,NA,9,0,18,right,1,0.5704854430000523,sub-38718001
left,left,speed,NA,NA,NA,9,1,19,right,0,0.7682938909999848,sub-38718001
left,left,speed,NA,NA,NA,10,0,20,left,1,0.338960453000027,sub-38718001
right,right,speed,NA,NA,NA,10,1,21,right,1,0.416599898999948,sub-38718001
right,right,speed,NA,NA,NA,11,0,22,right,1,0.39309063299992886,sub-38718001
left,left,speed,NA,NA,NA,11,1,23,right,0,0.3577392619999955,sub-38718001
right,right,speed,NA,NA,NA,12,0,24,right,1,0.5363059730000259,sub-38718001
left,left,speed,NA,NA,NA,12,1,25,left,1,0.7701080580000053,sub-38718001
right,right,speed,NA,NA,NA,13,0,26,right,1,1.2616067189999285,sub-38718001
left,left,speed,NA,NA,NA,13,1,27,right,0,0.4534994040000129,sub-38718001
right,right,speed,NA,NA,NA,14,0,28,left,0,0.34056968699997014,sub-38718001
left,left,speed,NA,NA,NA,14,1,29,left,1,0.6107336850000138,sub-38718001
left,left,speed,NA,NA,NA,15,0,30,left,1,1.1122936849999403,sub-38718001
right,right,speed,NA,NA,NA,15,1,31,left,0,0.48541997999996056,sub-38718001
right,right,speed,NA,NA,NA,16,0,32,left,0,0.3609787519999372,sub-38718001
left,left,speed,NA,NA,NA,16,1,33,left,1,0.2794064760000765,sub-38718001
right,right,speed,NA,NA,NA,17,0,34,left,0,0.876447422999945,sub-38718001
left,left,speed,NA,NA,NA,17,1,35,right,0,0.7994475699999839,sub-38718001
left,left,speed,NA,NA,NA,18,0,36,left,1,0.7444655240001339,sub-38718001
right,right,speed,NA,NA,NA,18,1,37,left,0,0.6547676689999662,sub-38718001
left,left,speed,NA,NA,NA,19,0,38,left,1,0.6644912770000246,sub-38718001
right,right,speed,NA,NA,NA,19,1,39,left,0,0.8425592830001278,sub-38718001
left,left,speed,NA,NA,NA,20,0,40,right,0,0.337069627000119,sub-38718001
right,right,speed,NA,NA,NA,20,1,41,right,1,0.5693425069998739,sub-38718001
right,right,speed,NA,NA,NA,21,0,42,left,0,3.620801881000034,sub-38718001
left,left,speed,NA,NA,NA,21,1,43,left,1,1.3577691550001418,sub-38718001
left,left,speed,NA,NA,NA,22,0,44,left,1,0.8859634240000105,sub-38718001
right,right,speed,NA,NA,NA,22,1,45,left,0,0.6406225739999627,sub-38718001
right,right,speed,NA,NA,NA,23,0,46,right,1,0.774222022999993,sub-38718001
left,left,speed,NA,NA,NA,23,1,47,left,1,0.7056387669999822,sub-38718001
left,left,speed,NA,NA,NA,24,0,48,left,1,0.9067934049999168,sub-38718001
right,right,speed,NA,NA,NA,24,1,49,right,1,0.8423087890000716,sub-38718001
right,right,speed,NA,NA,NA,25,0,50,left,0,0.3111072920000879,sub-38718001
left,left,speed,NA,NA,NA,25,1,51,right,0,0.5877502430000732,sub-38718001
right,right,speed,NA,NA,NA,26,0,52,left,0,0.9750968240000476,sub-38718001
left,left,speed,NA,NA,NA,26,1,53,left,1,0.4882208300000457,sub-38718001
left,left,speed,NA,NA,NA,27,0,54,left,1,0.6518727830000444,sub-38718001
right,right,speed,NA,NA,NA,27,1,55,left,0,0.7347909329998856,sub-38718001
right,right,speed,NA,NA,NA,28,0,56,left,0,0.48651256699986334,sub-38718001
left,left,speed,NA,NA,NA,28,1,57,left,1,0.3962072089998401,sub-38718001
right,right,speed,NA,NA,NA,29,0,58,left,0,0.3633939310000187,sub-38718001
left,left,speed,NA,NA,NA,29,1,59,right,0,0.3351736780000465,sub-38718001
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-38718001
right,right,accuracy,NA,NA,NA,0,0,0,right,1,3.903930025000136,sub-38718001
left,left,accuracy,NA,NA,NA,0,1,1,left,1,2.5825308739999855,sub-38718001
right,right,accuracy,NA,NA,NA,1,0,2,right,1,2.0182960719998846,sub-38718001
left,left,accuracy,NA,NA,NA,1,1,3,left,1,5.93451926900002,sub-38718001
left,left,accuracy,NA,NA,NA,2,0,4,right,0,1.5517901939999774,sub-38718001
right,right,accuracy,NA,NA,NA,2,1,5,left,0,3.1233501350000097,sub-38718001
left,left,accuracy,NA,NA,NA,3,0,6,left,1,2.0108196910000515,sub-38718001
right,right,accuracy,NA,NA,NA,3,1,7,right,1,1.8821003770001423,sub-38718001
right,right,accuracy,NA,NA,NA,4,0,8,right,1,2.289428098000144,sub-38718001
left,left,accuracy,NA,NA,NA,4,1,9,right,0,1.6824006770000324,sub-38718001
left,left,accuracy,NA,NA,NA,5,0,10,right,0,1.39802240899985,sub-38718001
right,right,accuracy,NA,NA,NA,5,1,11,right,1,6.839876464000099,sub-38718001
right,right,accuracy,NA,NA,NA,6,0,12,left,0,0.901067224999906,sub-38718001
