direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-84044996
right,right,NA,0,0,0,NA,NA,NA,right,1,14.524636573987664,sub-84044996
left,left,NA,0,1,1,NA,NA,NA,left,1,27.24776060100703,sub-84044996
left,left,NA,1,0,2,NA,NA,NA,right,0,0.8694379580119858,sub-84044996
right,right,NA,1,1,3,NA,NA,NA,left,0,0.9233844230038812,sub-84044996
right,right,NA,2,0,4,NA,NA,NA,left,0,0.5406995969970012,sub-84044996
left,left,NA,2,1,5,NA,NA,NA,left,1,0.4263850069983164,sub-84044996
left,left,NA,3,0,6,NA,NA,NA,right,0,4.705071021002368,sub-84044996
right,right,NA,3,1,7,NA,NA,NA,left,0,0.654000359994825,sub-84044996
right,right,NA,4,0,8,NA,NA,NA,right,1,0.4493999469996197,sub-84044996
left,left,NA,4,1,9,NA,NA,NA,right,0,0.4248821399960434,sub-84044996
left,left,NA,5,0,10,NA,NA,NA,right,0,0.634889558001305,sub-84044996
right,right,NA,5,1,11,NA,NA,NA,left,0,0.4481271340046078,sub-84044996
left,left,NA,6,0,12,NA,NA,NA,right,0,0.9054565800033744,sub-84044996
right,right,NA,6,1,13,NA,NA,NA,right,1,0.9677757040044526,sub-84044996
left,left,NA,7,0,14,NA,NA,NA,left,1,0.4056051579973427,sub-84044996
right,right,NA,7,1,15,NA,NA,NA,right,1,0.2456688120000763,sub-84044996
left,left,NA,8,0,16,NA,NA,NA,right,0,0.2673695389967179,sub-84044996
right,right,NA,8,1,17,NA,NA,NA,right,1,0.30328599600761663,sub-84044996
left,left,NA,9,0,18,NA,NA,NA,left,1,0.3517439959978219,sub-84044996
right,right,NA,9,1,19,NA,NA,NA,right,1,0.2453213019907707,sub-84044996
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-84044996
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-84044996
left,left,speed,NA,NA,NA,0,0,0,right,0,0.2266396320046624,sub-84044996
right,right,speed,NA,NA,NA,0,1,1,right,1,0.2070140080031706,sub-84044996
right,right,speed,NA,NA,NA,1,0,2,right,1,0.29513650499575306,sub-84044996
left,left,speed,NA,NA,NA,1,1,3,right,0,0.288276646999293,sub-84044996
left,left,speed,NA,NA,NA,2,0,4,right,0,0.2156869220052613,sub-84044996
right,right,speed,NA,NA,NA,2,1,5,left,0,0.28891911898972467,sub-84044996
right,right,speed,NA,NA,NA,3,0,6,right,1,0.4162537440133746,sub-84044996
left,left,speed,NA,NA,NA,3,1,7,left,1,0.2666736179962754,sub-84044996
right,right,speed,NA,NA,NA,4,0,8,left,0,0.21096409700112417,sub-84044996
left,left,speed,NA,NA,NA,4,1,9,left,1,0.21605540200835097,sub-84044996
left,left,speed,NA,NA,NA,5,0,10,right,0,0.2411031570081832,sub-84044996
right,right,speed,NA,NA,NA,5,1,11,left,0,0.6388601150101749,sub-84044996
left,left,speed,NA,NA,NA,6,0,12,left,1,0.626615781991859,sub-84044996
right,right,speed,NA,NA,NA,6,1,13,right,1,0.4801461680035573,sub-84044996
left,left,speed,NA,NA,NA,7,0,14,left,1,0.4897370680118911,sub-84044996
right,right,speed,NA,NA,NA,7,1,15,right,1,0.6320172730047489,sub-84044996
left,left,speed,NA,NA,NA,8,0,16,left,1,0.7887298369896598,sub-84044996
right,right,speed,NA,NA,NA,8,1,17,right,1,0.5261929130065255,sub-84044996
left,left,speed,NA,NA,NA,9,0,18,left,1,0.5671145769883879,sub-84044996
right,right,speed,NA,NA,NA,9,1,19,right,1,0.7773009670054307,sub-84044996
right,right,speed,NA,NA,NA,10,0,20,left,0,0.6897139229986351,sub-84044996
left,left,speed,NA,NA,NA,10,1,21,left,1,3.556464663997758,sub-84044996
left,left,speed,NA,NA,NA,11,0,22,right,0,0.44685562200902496,sub-84044996
right,right,speed,NA,NA,NA,11,1,23,left,0,0.6771019539883127,sub-84044996
right,right,speed,NA,NA,NA,12,0,24,right,1,0.4433277839998482,sub-84044996
left,left,speed,NA,NA,NA,12,1,25,left,1,0.595846046009683,sub-84044996
left,left,speed,NA,NA,NA,13,0,26,left,1,2.0245209139975486,sub-84044996
right,right,speed,NA,NA,NA,13,1,27,left,0,0.3070017789868871,sub-84044996
left,left,speed,NA,NA,NA,14,0,28,left,1,0.5228126090078149,sub-84044996
