direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-55892488
left,left,NA,0,0,0,NA,NA,NA,right,0,23.4788887,sub-55892488
right,right,NA,0,1,1,NA,NA,NA,right,1,2.4133508,sub-55892488
left,left,NA,1,0,2,NA,NA,NA,right,0,2.6410238,sub-55892488
right,right,NA,1,1,3,NA,NA,NA,right,1,1.3336459,sub-55892488
right,right,NA,2,0,4,NA,NA,NA,right,1,2.8287524,sub-55892488
left,left,NA,2,1,5,NA,NA,NA,left,1,1.2361588,sub-55892488
right,right,NA,3,0,6,NA,NA,NA,right,1,1.2752614,sub-55892488
left,left,NA,3,1,7,NA,NA,NA,left,1,0.8172888,sub-55892488
left,left,NA,4,0,8,NA,NA,NA,left,1,1.75099,sub-55892488
right,right,NA,4,1,9,NA,NA,NA,right,1,0.7607621,sub-55892488
left,left,NA,5,0,10,NA,NA,NA,left,1,0.7488392,sub-55892488
right,right,NA,5,1,11,NA,NA,NA,right,1,0.6362669,sub-55892488
left,left,NA,6,0,12,NA,NA,NA,left,1,0.5569236,sub-55892488
right,right,NA,6,1,13,NA,NA,NA,right,1,0.7558147,sub-55892488
left,left,NA,7,0,14,NA,NA,NA,left,1,0.7718799,sub-55892488
right,right,NA,7,1,15,NA,NA,NA,right,1,1.0940743,sub-55892488
left,left,NA,8,0,16,NA,NA,NA,left,1,1.0530362,sub-55892488
right,right,NA,8,1,17,NA,NA,NA,right,1,0.775261,sub-55892488
right,right,NA,9,0,18,NA,NA,NA,left,0,1.4598019,sub-55892488
left,left,NA,9,1,19,NA,NA,NA,left,1,1.022051,sub-55892488
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-55892488
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-55892488
left,left,speed,NA,NA,NA,0,0,0,left,1,0.6367657,sub-55892488
right,right,speed,NA,NA,NA,0,1,1,right,1,0.6290897,sub-55892488
left,left,speed,NA,NA,NA,1,0,2,left,1,0.5716438,sub-55892488
right,right,speed,NA,NA,NA,1,1,3,right,1,0.7600521,sub-55892488
right,right,speed,NA,NA,NA,2,0,4,right,1,0.7920952,sub-55892488
left,left,speed,NA,NA,NA,2,1,5,left,1,1.1396092,sub-55892488
left,left,speed,NA,NA,NA,3,0,6,left,1,0.9864496,sub-55892488
right,right,speed,NA,NA,NA,3,1,7,right,1,0.6154804,sub-55892488
left,left,speed,NA,NA,NA,4,0,8,left,1,0.9573261,sub-55892488
right,right,speed,NA,NA,NA,4,1,9,right,1,0.7582996,sub-55892488
right,right,speed,NA,NA,NA,5,0,10,left,0,0.8383677,sub-55892488
left,left,speed,NA,NA,NA,5,1,11,left,1,1.8143493,sub-55892488
right,right,speed,NA,NA,NA,6,0,12,right,1,0.7150543,sub-55892488
left,left,speed,NA,NA,NA,6,1,13,left,1,0.7128425,sub-55892488
left,left,speed,NA,NA,NA,7,0,14,left,1,1.2054273,sub-55892488
right,right,speed,NA,NA,NA,7,1,15,right,1,0.8669367,sub-55892488
left,left,speed,NA,NA,NA,8,0,16,left,1,1.1862643,sub-55892488
right,right,speed,NA,NA,NA,8,1,17,right,1,1.0395224,sub-55892488
right,right,speed,NA,NA,NA,9,0,18,left,0,2.5386051,sub-55892488
left,left,speed,NA,NA,NA,9,1,19,left,1,0.7338296,sub-55892488
right,right,speed,NA,NA,NA,10,0,20,left,0,3.3782677,sub-55892488
left,left,speed,NA,NA,NA,10,1,21,left,1,0.6698492,sub-55892488
right,right,speed,NA,NA,NA,11,0,22,left,0,0.8252766,sub-55892488
left,left,speed,NA,NA,NA,11,1,23,left,1,1.3306801,sub-55892488
right,right,speed,NA,NA,NA,12,0,24,left,0,1.2496724,sub-55892488
left,left,speed,NA,NA,NA,12,1,25,left,1,1.1956683,sub-55892488
right,right,speed,NA,NA,NA,13,0,26,right,1,0.6976681,sub-55892488
left,left,speed,NA,NA,NA,13,1,27,left,1,1.5734847,sub-55892488
right,right,speed,NA,NA,NA,14,0,28,left,0,1.0742122,sub-55892488
left,left,speed,NA,NA,NA,14,1,29,left,1,1.8892992,sub-55892488
right,right,speed,NA,NA,NA,15,0,30,right,1,1.923067,sub-55892488
left,left,speed,NA,NA,NA,15,1,31,left,1,1.5178823,sub-55892488
right,right,speed,NA,NA,NA,16,0,32,right,1,1.0085539,sub-55892488
left,left,speed,NA,NA,NA,16,1,33,left,1,1.9906364,sub-55892488
right,right,speed,NA,NA,NA,17,0,34,right,1,0.621633,sub-55892488
left,left,speed,NA,NA,NA,17,1,35,left,1,0.7095988,sub-55892488
left,left,speed,NA,NA,NA,18,0,36,right,0,0.7158998,sub-55892488
right,right,speed,NA,NA,NA,18,1,37,right,1,0.8646043,sub-55892488
right,right,speed,NA,NA,NA,19,0,38,right,1,2.5044632,sub-55892488
left,left,speed,NA,NA,NA,19,1,39,left,1,0.6805303,sub-55892488
left,left,speed,NA,NA,NA,20,0,40,left,1,1.8360854,sub-55892488
right,right,speed,NA,NA,NA,20,1,41,right,1,0.6414239,sub-55892488
right,right,speed,NA,NA,NA,21,0,42,right,1,1.8945152,sub-55892488
left,left,speed,NA,NA,NA,21,1,43,left,1,0.5535372,sub-55892488
left,left,speed,NA,NA,NA,22,0,44,left,1,0.6190308,sub-55892488
right,right,speed,NA,NA,NA,22,1,45,right,1,0.5903495,sub-55892488
left,left,speed,NA,NA,NA,23,0,46,left,1,0.8062717,sub-55892488
right,right,speed,NA,NA,NA,23,1,47,left,0,2.2855454,sub-55892488
left,left,speed,NA,NA,NA,24,0,48,left,1,0.857029,sub-55892488
right,right,speed,NA,NA,NA,24,1,49,right,1,2.412908,sub-55892488
left,left,speed,NA,NA,NA,25,0,50,left,1,0.7538446,sub-55892488
right,right,speed,NA,NA,NA,25,1,51,right,1,0.7741886,sub-55892488
right,right,speed,NA,NA,NA,26,0,52,right,1,1.1029524,sub-55892488
left,left,speed,NA,NA,NA,26,1,53,left,1,0.7979814,sub-55892488
left,left,speed,NA,NA,NA,27,0,54,left,1,1.6377572,sub-55892488
right,right,speed,NA,NA,NA,27,1,55,right,1,0.8368051,sub-55892488
left,left,speed,NA,NA,NA,28,0,56,left,1,1.5986469,sub-55892488
right,right,speed,NA,NA,NA,28,1,57,right,1,0.7420212,sub-55892488
left,left,speed,NA,NA,NA,29,0,58,left,1,1.3841082,sub-55892488
right,right,speed,NA,NA,NA,29,1,59,right,1,1.0249962,sub-55892488
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-55892488
right,right,accuracy,NA,NA,NA,0,0,0,right,1,4.6421585,sub-55892488
left,left,accuracy,NA,NA,NA,0,1,1,left,1,2.4061855,sub-55892488
right,right,accuracy,NA,NA,NA,1,0,2,right,1,4.3138822,sub-55892488
left,left,accuracy,NA,NA,NA,1,1,3,left,1,0.8577723,sub-55892488
right,right,accuracy,NA,NA,NA,2,0,4,right,1,1.9345199,sub-55892488
left,left,accuracy,NA,NA,NA,2,1,5,left,1,1.0654999,sub-55892488
left,left,accuracy,NA,NA,NA,3,0,6,left,1,4.4456746,sub-55892488
right,right,accuracy,NA,NA,NA,3,1,7,right,1,0.8285243,sub-55892488
left,left,accuracy,NA,NA,NA,4,0,8,left,1,3.3357558,sub-55892488
right,right,accuracy,NA,NA,NA,4,1,9,right,1,3.54293,sub-55892488
right,right,accuracy,NA,NA,NA,5,0,10,right,1,1.518985,sub-55892488
left,left,accuracy,NA,NA,NA,5,1,11,left,1,1.9137653,sub-55892488
