direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-53203764
right,right,NA,0,0,0,NA,NA,NA,right,1,20.305451853986597,sub-53203764
left,left,NA,0,1,1,NA,NA,NA,left,1,5.624879745999351,sub-53203764
right,right,NA,1,0,2,NA,NA,NA,right,1,4.743846791010583,sub-53203764
left,left,NA,1,1,3,NA,NA,NA,left,1,4.949383463012055,sub-53203764
right,right,NA,2,0,4,NA,NA,NA,left,0,4.488516507000895,sub-53203764
left,left,NA,2,1,5,NA,NA,NA,right,0,5.430714780988637,sub-53203764
right,right,NA,3,0,6,NA,NA,NA,right,1,1.6797898290096782,sub-53203764
left,left,NA,3,1,7,NA,NA,NA,left,1,1.0648223320022223,sub-53203764
right,right,NA,4,0,8,NA,NA,NA,right,1,1.051461497991113,sub-53203764
left,left,NA,4,1,9,NA,NA,NA,left,1,1.363820244994713,sub-53203764
right,right,NA,5,0,10,NA,NA,NA,left,0,2.990987639990635,sub-53203764
left,left,NA,5,1,11,NA,NA,NA,left,1,1.1642586270172617,sub-53203764
left,left,NA,6,0,12,NA,NA,NA,right,0,1.6998959849879611,sub-53203764
right,right,NA,6,1,13,NA,NA,NA,right,1,1.874069310026243,sub-53203764
right,right,NA,7,0,14,NA,NA,NA,right,1,2.925606829987373,sub-53203764
left,left,NA,7,1,15,NA,NA,NA,left,1,3.1805624529952183,sub-53203764
right,right,NA,8,0,16,NA,NA,NA,right,1,3.368696165009169,sub-53203764
left,left,NA,8,1,17,NA,NA,NA,right,0,3.2965327099955175,sub-53203764
right,right,NA,9,0,18,NA,NA,NA,right,1,2.738123775983695,sub-53203764
left,left,NA,9,1,19,NA,NA,NA,left,1,2.650923300010618,sub-53203764
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-53203764
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-53203764
left,left,accuracy,NA,NA,NA,0,0,0,right,0,4.467555447976338,sub-53203764
right,right,accuracy,NA,NA,NA,0,1,1,left,0,5.686096076009562,sub-53203764
right,right,accuracy,NA,NA,NA,1,0,2,right,1,1.657839908002643,sub-53203764
left,left,accuracy,NA,NA,NA,1,1,3,left,1,2.390910140995402,sub-53203764
left,left,accuracy,NA,NA,NA,2,0,4,right,0,3.475946371007012,sub-53203764
right,right,accuracy,NA,NA,NA,2,1,5,right,1,1.5152329599950465,sub-53203764
left,left,accuracy,NA,NA,NA,3,0,6,left,1,3.989012253994588,sub-53203764
right,right,accuracy,NA,NA,NA,3,1,7,left,0,3.633406256994931,sub-53203764
right,right,accuracy,NA,NA,NA,4,0,8,right,1,2.975947669998277,sub-53203764
left,left,accuracy,NA,NA,NA,4,1,9,right,0,2.0774704909999855,sub-53203764
left,left,accuracy,NA,NA,NA,5,0,10,left,1,3.6701431589899585,sub-53203764
right,right,accuracy,NA,NA,NA,5,1,11,left,0,4.742942055978347,sub-53203764
right,right,accuracy,NA,NA,NA,6,0,12,right,1,1.871210801997222,sub-53203764
left,left,accuracy,NA,NA,NA,6,1,13,left,1,1.3242021070036571,sub-53203764
left,left,accuracy,NA,NA,NA,7,0,14,right,0,2.1054601409996394,sub-53203764
right,right,accuracy,NA,NA,NA,7,1,15,right,1,1.4460704580124002,sub-53203764
left,left,accuracy,NA,NA,NA,8,0,16,left,1,1.5548285840195604,sub-53203764
right,right,accuracy,NA,NA,NA,8,1,17,left,0,1.946103899012087,sub-53203764
left,left,accuracy,NA,NA,NA,9,0,18,right,0,3.5252778670110274,sub-53203764
right,right,accuracy,NA,NA,NA,9,1,19,right,1,4.071123477973742,sub-53203764
right,right,accuracy,NA,NA,NA,10,0,20,right,1,3.949010781012475,sub-53203764
left,left,accuracy,NA,NA,NA,10,1,21,left,1,3.362006448005559,sub-53203764
right,right,accuracy,NA,NA,NA,11,0,22,left,0,1.6625986009894405,sub-53203764
left,left,accuracy,NA,NA,NA,11,1,23,right,0,2.8546083620167337,sub-53203764
right,right,accuracy,NA,NA,NA,12,0,24,right,1,3.62360424399958,sub-53203764
left,left,accuracy,NA,NA,NA,12,1,25,left,1,2.0903342319943476,sub-53203764
left,left,accuracy,NA,NA,NA,13,0,26,left,1,2.623099121003179,sub-53203764
right,right,accuracy,NA,NA,NA,13,1,27,right,1,2.916919417999452,sub-53203764
