direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-35324618
left,left,NA,0,0,0,NA,NA,NA,right,0,2.3802599560003728,sub-35324618
right,right,NA,0,1,1,NA,NA,NA,left,0,2.6575080349994096,sub-35324618
left,left,NA,1,0,2,NA,NA,NA,left,1,4.754782239999258,sub-35324618
right,right,NA,1,1,3,NA,NA,NA,right,1,0.9614916880000236,sub-35324618
left,left,NA,2,0,4,NA,NA,NA,left,1,2.593442886000048,sub-35324618
right,right,NA,2,1,5,NA,NA,NA,right,1,5.3339416939998046,sub-35324618
right,right,NA,3,0,6,NA,NA,NA,left,0,3.8135594399991537,sub-35324618
left,left,NA,3,1,7,NA,NA,NA,right,0,2.4330112309999095,sub-35324618
left,left,NA,4,0,8,NA,NA,NA,left,1,5.446496218999528,sub-35324618
right,right,NA,4,1,9,NA,NA,NA,right,1,1.2526080160005222,sub-35324618
left,left,NA,5,0,10,NA,NA,NA,left,1,1.3616210039999714,sub-35324618
right,right,NA,5,1,11,NA,NA,NA,left,0,2.0315603939998255,sub-35324618
left,left,NA,6,0,12,NA,NA,NA,left,1,3.8128751179992832,sub-35324618
right,right,NA,6,1,13,NA,NA,NA,right,1,3.4187409820005996,sub-35324618
right,right,NA,7,0,14,NA,NA,NA,right,1,5.163039430999561,sub-35324618
left,left,NA,7,1,15,NA,NA,NA,left,1,0.9277445779989648,sub-35324618
left,left,NA,8,0,16,NA,NA,NA,right,0,4.428133241000978,sub-35324618
right,right,NA,8,1,17,NA,NA,NA,left,0,2.453796222000165,sub-35324618
right,right,NA,9,0,18,NA,NA,NA,right,1,3.778374691999488,sub-35324618
left,left,NA,9,1,19,NA,NA,NA,right,0,4.916566853000404,sub-35324618
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-35324618
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-35324618
left,left,accuracy,NA,NA,NA,0,0,0,right,0,3.913905806999537,sub-35324618
right,right,accuracy,NA,NA,NA,0,1,1,right,1,2.826985749999949,sub-35324618
right,right,accuracy,NA,NA,NA,1,0,2,right,1,2.7014071210014663,sub-35324618
left,left,accuracy,NA,NA,NA,1,1,3,left,1,2.372125285999573,sub-35324618
right,right,accuracy,NA,NA,NA,2,0,4,right,1,2.139576423998733,sub-35324618
left,left,accuracy,NA,NA,NA,2,1,5,left,1,2.9381241589999263,sub-35324618
right,right,accuracy,NA,NA,NA,3,0,6,right,1,3.178111696999622,sub-35324618
left,left,accuracy,NA,NA,NA,3,1,7,left,1,2.7377089359997626,sub-35324618
right,right,accuracy,NA,NA,NA,4,0,8,right,1,3.728720995999538,sub-35324618
left,left,accuracy,NA,NA,NA,4,1,9,left,1,1.0473887659991306,sub-35324618
left,left,accuracy,NA,NA,NA,5,0,10,left,1,2.00993612000093,sub-35324618
right,right,accuracy,NA,NA,NA,5,1,11,right,1,1.7468087060005928,sub-35324618
left,left,accuracy,NA,NA,NA,6,0,12,right,0,2.791240298998673,sub-35324618
right,right,accuracy,NA,NA,NA,6,1,13,right,1,2.2504309070009185,sub-35324618
right,right,accuracy,NA,NA,NA,7,0,14,right,1,3.625239588000113,sub-35324618
left,left,accuracy,NA,NA,NA,7,1,15,left,1,3.372769227999015,sub-35324618
right,right,accuracy,NA,NA,NA,8,0,16,right,1,0.8367112129999441,sub-35324618
left,left,accuracy,NA,NA,NA,8,1,17,right,0,1.4652720670001145,sub-35324618
right,right,accuracy,NA,NA,NA,9,0,18,left,0,3.941726345999996,sub-35324618
left,left,accuracy,NA,NA,NA,9,1,19,left,1,1.256698029999825,sub-35324618
right,right,accuracy,NA,NA,NA,10,0,20,right,1,3.393160743000408,sub-35324618
left,left,accuracy,NA,NA,NA,10,1,21,left,1,2.2826828739998746,sub-35324618
right,right,accuracy,NA,NA,NA,11,0,22,right,1,1.5087478400000691,sub-35324618
left,left,accuracy,NA,NA,NA,11,1,23,left,1,2.5268074909999996,sub-35324618
right,right,accuracy,NA,NA,NA,12,0,24,right,1,1.6012388070012094,sub-35324618
left,left,accuracy,NA,NA,NA,12,1,25,left,1,1.4082220479995158,sub-35324618
right,right,accuracy,NA,NA,NA,13,0,26,right,1,0.7873415089998161,sub-35324618
left,left,accuracy,NA,NA,NA,13,1,27,left,1,0.8731292080010462,sub-35324618
left,left,accuracy,NA,NA,NA,14,0,28,right,0,0.8939648499999748,sub-35324618
right,right,accuracy,NA,NA,NA,14,1,29,left,0,0.8705891919998976,sub-35324618
left,left,accuracy,NA,NA,NA,15,0,30,right,0,0.9756436690004192,sub-35324618
right,right,accuracy,NA,NA,NA,15,1,31,left,0,0.9031931400004396,sub-35324618
left,left,accuracy,NA,NA,NA,16,0,32,right,0,0.8871998180002265,sub-35324618
right,right,accuracy,NA,NA,NA,16,1,33,right,1,1.196278560999417,sub-35324618
left,left,accuracy,NA,NA,NA,17,0,34,left,1,1.7235045679990435,sub-35324618
right,right,accuracy,NA,NA,NA,17,1,35,right,1,1.9799462240007415,sub-35324618
left,left,accuracy,NA,NA,NA,18,0,36,right,0,4.077527433999421,sub-35324618
right,right,accuracy,NA,NA,NA,18,1,37,left,0,1.9498311780007496,sub-35324618
left,left,accuracy,NA,NA,NA,19,0,38,left,1,2.6577971750011784,sub-35324618
right,right,accuracy,NA,NA,NA,19,1,39,right,1,1.51392327099893,sub-35324618
left,left,accuracy,NA,NA,NA,20,0,40,left,1,2.7658965379996516,sub-35324618
right,right,accuracy,NA,NA,NA,20,1,41,right,1,2.114442621001217,sub-35324618
right,right,accuracy,NA,NA,NA,21,0,42,left,0,2.7508638279996376,sub-35324618
left,left,accuracy,NA,NA,NA,21,1,43,left,1,2.443293790000098,sub-35324618
left,left,accuracy,NA,NA,NA,22,0,44,right,0,1.7037690420002036,sub-35324618
right,right,accuracy,NA,NA,NA,22,1,45,left,0,2.3800503250004112,sub-35324618
left,left,accuracy,NA,NA,NA,23,0,46,right,0,5.454576886000723,sub-35324618
right,right,accuracy,NA,NA,NA,23,1,47,right,1,4.586592177000057,sub-35324618
right,right,accuracy,NA,NA,NA,24,0,48,left,0,0.8095794270011538,sub-35324618
left,left,accuracy,NA,NA,NA,24,1,49,left,1,1.7406399899991811,sub-35324618
left,left,accuracy,NA,NA,NA,25,0,50,right,0,0.8269725130012375,sub-35324618
right,right,accuracy,NA,NA,NA,25,1,51,left,0,1.3800208200009365,sub-35324618
right,right,accuracy,NA,NA,NA,26,0,52,right,1,2.1437699500002054,sub-35324618
left,left,accuracy,NA,NA,NA,26,1,53,left,1,2.0623286760001065,sub-35324618
left,left,accuracy,NA,NA,NA,27,0,54,right,0,0.8039526980010123,sub-35324618
right,right,accuracy,NA,NA,NA,27,1,55,left,0,1.4216885269997874,sub-35324618
left,left,accuracy,NA,NA,NA,28,0,56,left,1,1.220092105000731,sub-35324618
right,right,accuracy,NA,NA,NA,28,1,57,right,1,0.7704276459990069,sub-35324618
right,right,accuracy,NA,NA,NA,29,0,58,left,0,1.674957893001192,sub-35324618
left,left,accuracy,NA,NA,NA,29,1,59,right,0,0.9005534450006962,sub-35324618
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-35324618
left,left,speed,NA,NA,NA,0,0,0,left,1,0.9207210639997356,sub-35324618
right,right,speed,NA,NA,NA,0,1,1,right,1,0.5094473410008504,sub-35324618
