direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-1408686
left,left,NA,0,0,0,NA,NA,NA,left,1,17.9905233,sub-1408686
right,right,NA,0,1,1,NA,NA,NA,right,1,20.1549526,sub-1408686
right,right,NA,1,0,2,NA,NA,NA,left,0,9.2288535,sub-1408686
left,left,NA,1,1,3,NA,NA,NA,left,1,12.3254392,sub-1408686
left,left,NA,2,0,4,NA,NA,NA,left,1,6.4894299,sub-1408686
right,right,NA,2,1,5,NA,NA,NA,right,1,6.2108693,sub-1408686
right,right,NA,3,0,6,NA,NA,NA,right,1,7.3118666,sub-1408686
left,left,NA,3,1,7,NA,NA,NA,left,1,6.1453702,sub-1408686
left,left,NA,4,0,8,NA,NA,NA,left,1,5.8853279,sub-1408686
right,right,NA,4,1,9,NA,NA,NA,right,1,5.8762177,sub-1408686
right,right,NA,5,0,10,NA,NA,NA,right,1,6.6918509,sub-1408686
left,left,NA,5,1,11,NA,NA,NA,left,1,6.1608888,sub-1408686
right,right,NA,6,0,12,NA,NA,NA,right,1,1.9274393,sub-1408686
left,left,NA,6,1,13,NA,NA,NA,left,1,2.5913367,sub-1408686
left,left,NA,7,0,14,NA,NA,NA,left,1,2.8500532,sub-1408686
right,right,NA,7,1,15,NA,NA,NA,left,0,6.0918752,sub-1408686
left,left,NA,8,0,16,NA,NA,NA,left,1,1.1460029,sub-1408686
right,right,NA,8,1,17,NA,NA,NA,right,1,1.2057944,sub-1408686
right,right,NA,9,0,18,NA,NA,NA,right,1,1.1211519,sub-1408686
left,left,NA,9,1,19,NA,NA,NA,left,1,0.7960635,sub-1408686
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-1408686
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-1408686
right,right,accuracy,NA,NA,NA,0,0,0,right,1,3.7130454,sub-1408686
left,left,accuracy,NA,NA,NA,0,1,1,left,1,2.0464879,sub-1408686
right,right,accuracy,NA,NA,NA,1,0,2,right,1,0.8109512,sub-1408686
left,left,accuracy,NA,NA,NA,1,1,3,left,1,0.7631365,sub-1408686
left,left,accuracy,NA,NA,NA,2,0,4,left,1,1.0407207,sub-1408686
right,right,accuracy,NA,NA,NA,2,1,5,right,1,0.9330287,sub-1408686
right,right,accuracy,NA,NA,NA,3,0,6,right,1,6.1522817,sub-1408686
left,left,accuracy,NA,NA,NA,3,1,7,left,1,0.6474806,sub-1408686
left,left,accuracy,NA,NA,NA,4,0,8,left,1,0.8082825,sub-1408686
right,right,accuracy,NA,NA,NA,4,1,9,right,1,0.683222,sub-1408686
left,left,accuracy,NA,NA,NA,5,0,10,left,1,0.7288352,sub-1408686
right,right,accuracy,NA,NA,NA,5,1,11,right,1,0.7015023,sub-1408686
right,right,accuracy,NA,NA,NA,6,0,12,right,1,0.9299863,sub-1408686
left,left,accuracy,NA,NA,NA,6,1,13,left,1,0.9415754,sub-1408686
right,right,accuracy,NA,NA,NA,7,0,14,right,1,0.6106803,sub-1408686
left,left,accuracy,NA,NA,NA,7,1,15,left,1,0.5744798,sub-1408686
right,right,accuracy,NA,NA,NA,8,0,16,right,1,0.6505077,sub-1408686
left,left,accuracy,NA,NA,NA,8,1,17,left,1,0.6562835,sub-1408686
left,left,accuracy,NA,NA,NA,9,0,18,left,1,2.0414332,sub-1408686
right,right,accuracy,NA,NA,NA,9,1,19,right,1,0.7041863,sub-1408686
left,left,accuracy,NA,NA,NA,10,0,20,left,1,0.6731619,sub-1408686
right,right,accuracy,NA,NA,NA,10,1,21,right,1,0.8118677,sub-1408686
left,left,accuracy,NA,NA,NA,11,0,22,left,1,0.6382255,sub-1408686
right,right,accuracy,NA,NA,NA,11,1,23,right,1,1.7349467,sub-1408686
right,right,accuracy,NA,NA,NA,12,0,24,right,1,2.455762,sub-1408686
left,left,accuracy,NA,NA,NA,12,1,25,left,1,0.7047807,sub-1408686
right,right,accuracy,NA,NA,NA,13,0,26,right,1,0.5269812,sub-1408686
left,left,accuracy,NA,NA,NA,13,1,27,left,1,0.6792314,sub-1408686
right,right,accuracy,NA,NA,NA,14,0,28,right,1,1.3674104,sub-1408686
left,left,accuracy,NA,NA,NA,14,1,29,left,1,1.5305625,sub-1408686
right,right,accuracy,NA,NA,NA,15,0,30,right,1,2.2263514,sub-1408686
left,left,accuracy,NA,NA,NA,15,1,31,left,1,0.826137,sub-1408686
right,right,accuracy,NA,NA,NA,16,0,32,right,1,4.875695,sub-1408686
left,left,accuracy,NA,NA,NA,16,1,33,left,1,0.5563929,sub-1408686
right,right,accuracy,NA,NA,NA,17,0,34,right,1,1.4077891,sub-1408686
left,left,accuracy,NA,NA,NA,17,1,35,left,1,1.362302,sub-1408686
right,right,accuracy,NA,NA,NA,18,0,36,right,1,1.6731469,sub-1408686
left,left,accuracy,NA,NA,NA,18,1,37,left,1,0.6765931,sub-1408686
right,right,accuracy,NA,NA,NA,19,0,38,right,1,1.8039037,sub-1408686
left,left,accuracy,NA,NA,NA,19,1,39,left,1,0.584611,sub-1408686
left,left,accuracy,NA,NA,NA,20,0,40,left,1,0.630111,sub-1408686
right,right,accuracy,NA,NA,NA,20,1,41,right,1,1.457144,sub-1408686
right,right,accuracy,NA,NA,NA,21,0,42,right,1,1.4585578,sub-1408686
left,left,accuracy,NA,NA,NA,21,1,43,left,1,0.6423564,sub-1408686
left,left,accuracy,NA,NA,NA,22,0,44,left,1,1.1506673,sub-1408686
right,right,accuracy,NA,NA,NA,22,1,45,right,1,0.902903,sub-1408686
left,left,accuracy,NA,NA,NA,23,0,46,left,1,0.5370869,sub-1408686
right,right,accuracy,NA,NA,NA,23,1,47,right,1,0.5404496,sub-1408686
left,left,accuracy,NA,NA,NA,24,0,48,left,1,0.4942381,sub-1408686
right,right,accuracy,NA,NA,NA,24,1,49,right,1,0.5664717,sub-1408686
right,right,accuracy,NA,NA,NA,25,0,50,right,1,0.7003147,sub-1408686
left,left,accuracy,NA,NA,NA,25,1,51,left,1,0.5966456,sub-1408686
right,right,accuracy,NA,NA,NA,26,0,52,right,1,0.6354012,sub-1408686
left,left,accuracy,NA,NA,NA,26,1,53,left,1,0.6373742,sub-1408686
left,left,accuracy,NA,NA,NA,27,0,54,left,1,0.8148574,sub-1408686
right,right,accuracy,NA,NA,NA,27,1,55,right,1,0.9382299,sub-1408686
right,right,accuracy,NA,NA,NA,28,0,56,right,1,0.4656279,sub-1408686
left,left,accuracy,NA,NA,NA,28,1,57,left,1,0.6503632,sub-1408686
right,right,accuracy,NA,NA,NA,29,0,58,right,1,0.661285,sub-1408686
left,left,accuracy,NA,NA,NA,29,1,59,left,1,0.8227122,sub-1408686
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-1408686
left,left,speed,NA,NA,NA,0,0,0,left,1,0.5801015,sub-1408686
right,right,speed,NA,NA,NA,0,1,1,right,1,0.7338462,sub-1408686
right,right,speed,NA,NA,NA,1,0,2,right,1,0.7815216,sub-1408686
left,left,speed,NA,NA,NA,1,1,3,left,1,0.3923612,sub-1408686
left,left,speed,NA,NA,NA,2,0,4,left,1,0.5867737,sub-1408686
right,right,speed,NA,NA,NA,2,1,5,right,1,0.4074362,sub-1408686
right,right,speed,NA,NA,NA,3,0,6,left,0,0.4063082,sub-1408686
left,left,speed,NA,NA,NA,3,1,7,left,1,0.5711892,sub-1408686
right,right,speed,NA,NA,NA,4,0,8,right,1,0.6453271,sub-1408686
left,left,speed,NA,NA,NA,4,1,9,left,1,0.5851474,sub-1408686
right,right,speed,NA,NA,NA,5,0,10,right,1,0.958846,sub-1408686
left,left,speed,NA,NA,NA,5,1,11,left,1,0.6750862,sub-1408686
right,right,speed,NA,NA,NA,6,0,12,right,1,2.775305,sub-1408686
left,left,speed,NA,NA,NA,6,1,13,left,1,0.8163217,sub-1408686
right,right,speed,NA,NA,NA,7,0,14,right,1,0.9596321,sub-1408686
left,left,speed,NA,NA,NA,7,1,15,left,1,0.7121457,sub-1408686
right,right,speed,NA,NA,NA,8,0,16,right,1,0.6129609,sub-1408686
left,left,speed,NA,NA,NA,8,1,17,left,1,0.5734337,sub-1408686
right,right,speed,NA,NA,NA,9,0,18,right,1,0.7895378,sub-1408686
left,left,speed,NA,NA,NA,9,1,19,left,1,0.6414181,sub-1408686
right,right,speed,NA,NA,NA,10,0,20,left,0,0.394271,sub-1408686
