direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-76584830
right,right,NA,0,0,0,NA,NA,NA,left,0,13.73039511800016,sub-76584830
left,left,NA,0,1,1,NA,NA,NA,right,0,5.625159404997248,sub-76584830
left,left,NA,1,0,2,NA,NA,NA,left,1,4.715455236997514,sub-76584830
right,right,NA,1,1,3,NA,NA,NA,left,0,2.4037267269959557,sub-76584830
right,right,NA,2,0,4,NA,NA,NA,right,1,4.2121851470001275,sub-76584830
left,left,NA,2,1,5,NA,NA,NA,left,1,2.6261402840027586,sub-76584830
left,left,NA,3,0,6,NA,NA,NA,left,1,4.446491189999506,sub-76584830
right,right,NA,3,1,7,NA,NA,NA,right,1,3.4428116399940336,sub-76584830
left,left,NA,4,0,8,NA,NA,NA,left,1,2.45162428200274,sub-76584830
right,right,NA,4,1,9,NA,NA,NA,right,1,3.15469559700432,sub-76584830
left,left,NA,5,0,10,NA,NA,NA,right,0,2.763754940999206,sub-76584830
right,right,NA,5,1,11,NA,NA,NA,right,1,1.5349385059962517,sub-76584830
left,left,NA,6,0,12,NA,NA,NA,left,1,0.823447719005344,sub-76584830
right,right,NA,6,1,13,NA,NA,NA,right,1,0.3092526300024474,sub-76584830
left,left,NA,7,0,14,NA,NA,NA,left,1,0.24813541599723976,sub-76584830
right,right,NA,7,1,15,NA,NA,NA,right,1,0.285569701998611,sub-76584830
right,right,NA,8,0,16,NA,NA,NA,left,0,0.3008421670019743,sub-76584830
left,left,NA,8,1,17,NA,NA,NA,left,1,0.526861097998335,sub-76584830
left,left,NA,9,0,18,NA,NA,NA,right,0,0.520480357001361,sub-76584830
right,right,NA,9,1,19,NA,NA,NA,right,1,2.1718085579996114,sub-76584830
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-76584830
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-76584830
right,right,speed,NA,NA,NA,0,0,0,left,0,2.7579080310024437,sub-76584830
left,left,speed,NA,NA,NA,0,1,1,right,0,0.8436997449971386,sub-76584830
right,right,speed,NA,NA,NA,1,0,2,left,0,2.257455947998096,sub-76584830
