direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30441177
left,left,NA,0,0,0,NA,NA,NA,left,1,6.054992499994114,sub-30441177
right,right,NA,0,1,1,NA,NA,NA,left,0,3.692374124890194,sub-30441177
left,left,NA,1,0,2,NA,NA,NA,right,0,4.663392124930397,sub-30441177
right,right,NA,1,1,3,NA,NA,NA,left,0,5.482223958009854,sub-30441177
left,left,NA,2,0,4,NA,NA,NA,right,0,5.754926541121677,sub-30441177
right,right,NA,2,1,5,NA,NA,NA,left,0,4.6043378750327975,sub-30441177
right,right,NA,3,0,6,NA,NA,NA,right,1,3.0085175409913063,sub-30441177
left,left,NA,3,1,7,NA,NA,NA,right,0,2.176638833945617,sub-30441177
left,left,NA,4,0,8,NA,NA,NA,left,1,5.567353416001424,sub-30441177
right,right,NA,4,1,9,NA,NA,NA,right,1,2.491200625197962,sub-30441177
right,right,NA,5,0,10,NA,NA,NA,right,1,1.1874827921856197,sub-30441177
left,left,NA,5,1,11,NA,NA,NA,left,1,1.242246667155996,sub-30441177
left,left,NA,6,0,12,NA,NA,NA,right,0,0.7903565000742674,sub-30441177
right,right,NA,6,1,13,NA,NA,NA,right,1,2.886365625075996,sub-30441177
right,right,NA,7,0,14,NA,NA,NA,left,0,5.552800999954343,sub-30441177
left,left,NA,7,1,15,NA,NA,NA,left,1,4.320821332978085,sub-30441177
right,right,NA,8,0,16,NA,NA,NA,right,1,3.416491667041555,sub-30441177
left,left,NA,8,1,17,NA,NA,NA,left,1,2.588594458065927,sub-30441177
left,left,NA,9,0,18,NA,NA,NA,left,1,3.534564791014418,sub-30441177
right,right,NA,9,1,19,NA,NA,NA,left,0,1.523333374876529,sub-30441177
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30441177
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30441177
right,right,accuracy,NA,NA,NA,0,0,0,left,0,4.62775545893237,sub-30441177
left,left,accuracy,NA,NA,NA,0,1,1,left,1,3.3853232089895755,sub-30441177
right,right,accuracy,NA,NA,NA,1,0,2,right,1,2.526174708036706,sub-30441177
left,left,accuracy,NA,NA,NA,1,1,3,right,0,4.882715041050687,sub-30441177
left,left,accuracy,NA,NA,NA,2,0,4,right,0,5.666449042037129,sub-30441177
right,right,accuracy,NA,NA,NA,2,1,5,right,1,5.275363625027239,sub-30441177
right,right,accuracy,NA,NA,NA,3,0,6,left,0,2.697558291023597,sub-30441177
left,left,accuracy,NA,NA,NA,3,1,7,left,1,5.586066332878545,sub-30441177
right,right,accuracy,NA,NA,NA,4,0,8,left,0,3.4777815830893815,sub-30441177
left,left,accuracy,NA,NA,NA,4,1,9,right,0,5.132147958036512,sub-30441177
right,right,accuracy,NA,NA,NA,5,0,10,left,0,4.46281462511979,sub-30441177
left,left,accuracy,NA,NA,NA,5,1,11,right,0,5.4166833341587335,sub-30441177
right,right,accuracy,NA,NA,NA,6,0,12,left,0,5.703525583958253,sub-30441177
left,left,accuracy,NA,NA,NA,6,1,13,right,0,4.749395332997665,sub-30441177
left,left,accuracy,NA,NA,NA,7,0,14,left,1,1.5858994170557708,sub-30441177
right,right,accuracy,NA,NA,NA,7,1,15,right,1,4.8000018750317395,sub-30441177
left,left,accuracy,NA,NA,NA,8,0,16,left,1,4.978375166887417,sub-30441177
right,right,accuracy,NA,NA,NA,8,1,17,left,0,4.765379999997094,sub-30441177
right,right,accuracy,NA,NA,NA,9,0,18,left,0,5.292437124997377,sub-30441177
left,left,accuracy,NA,NA,NA,9,1,19,right,0,5.3240113749634475,sub-30441177
left,left,accuracy,NA,NA,NA,10,0,20,right,0,5.645444332854822,sub-30441177
right,right,accuracy,NA,NA,NA,10,1,21,right,1,3.9072545839007944,sub-30441177
left,left,accuracy,NA,NA,NA,11,0,22,right,0,3.982645999873057,sub-30441177
right,right,accuracy,NA,NA,NA,11,1,23,right,1,5.9459945829585195,sub-30441177
left,left,accuracy,NA,NA,NA,12,0,24,left,1,5.4081890841480345,sub-30441177
right,right,accuracy,NA,NA,NA,12,1,25,left,0,4.2316642079968005,sub-30441177
right,right,accuracy,NA,NA,NA,13,0,26,right,1,4.392901625018567,sub-30441177
left,left,accuracy,NA,NA,NA,13,1,27,left,1,5.6750467089004815,sub-30441177
right,right,accuracy,NA,NA,NA,14,0,28,right,1,2.767986166058108,sub-30441177
left,left,accuracy,NA,NA,NA,14,1,29,left,1,5.309016166022047,sub-30441177
left,left,accuracy,NA,NA,NA,15,0,30,right,0,2.2150544580072165,sub-30441177
right,right,accuracy,NA,NA,NA,15,1,31,right,1,1.1278179581277072,sub-30441177
right,right,accuracy,NA,NA,NA,16,0,32,right,1,1.0394598750863224,sub-30441177
left,left,accuracy,NA,NA,NA,16,1,33,left,1,5.299398333067074,sub-30441177
left,left,accuracy,NA,NA,NA,17,0,34,left,1,5.49324120907113,sub-30441177
right,right,accuracy,NA,NA,NA,17,1,35,right,1,5.961296542081982,sub-30441177
left,left,accuracy,NA,NA,NA,18,0,36,left,1,5.393991749966517,sub-30441177
right,right,accuracy,NA,NA,NA,18,1,37,left,0,5.370669667143375,sub-30441177
right,right,accuracy,NA,NA,NA,19,0,38,right,1,3.4002824588678777,sub-30441177
left,left,accuracy,NA,NA,NA,19,1,39,left,1,4.323736584046856,sub-30441177
left,left,accuracy,NA,NA,NA,20,0,40,left,1,2.737904875073582,sub-30441177
right,right,accuracy,NA,NA,NA,20,1,41,right,1,4.000965167069808,sub-30441177
right,right,accuracy,NA,NA,NA,21,0,42,right,1,5.897995291044936,sub-30441177
left,left,accuracy,NA,NA,NA,21,1,43,left,1,2.5802646670490503,sub-30441177
left,left,accuracy,NA,NA,NA,22,0,44,right,0,5.210429708007723,sub-30441177
right,right,accuracy,NA,NA,NA,22,1,45,left,0,4.8158721250947565,sub-30441177
left,left,accuracy,NA,NA,NA,23,0,46,right,0,3.753997083054855,sub-30441177
right,right,accuracy,NA,NA,NA,23,1,47,left,0,3.545027459040284,sub-30441177
left,left,accuracy,NA,NA,NA,24,0,48,right,0,5.423812916036695,sub-30441177
right,right,accuracy,NA,NA,NA,24,1,49,right,1,1.6735060829669235,sub-30441177
right,right,accuracy,NA,NA,NA,25,0,50,right,1,3.674623833037913,sub-30441177
left,left,accuracy,NA,NA,NA,25,1,51,left,1,3.6632194169797,sub-30441177
right,right,accuracy,NA,NA,NA,26,0,52,left,0,2.368199583142996,sub-30441177
left,left,accuracy,NA,NA,NA,26,1,53,left,1,1.4285381250083449,sub-30441177
right,right,accuracy,NA,NA,NA,27,0,54,left,0,2.3218806670047343,sub-30441177
left,left,accuracy,NA,NA,NA,27,1,55,left,1,4.851779334014282,sub-30441177
right,right,accuracy,NA,NA,NA,28,0,56,right,1,5.38774083298631,sub-30441177
left,left,accuracy,NA,NA,NA,28,1,57,right,0,5.4566803749185055,sub-30441177
right,right,accuracy,NA,NA,NA,29,0,58,right,1,5.432801957940683,sub-30441177
left,left,accuracy,NA,NA,NA,29,1,59,left,1,5.459397915983573,sub-30441177
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30441177
right,right,speed,NA,NA,NA,0,0,0,right,1,1.6329302079975605,sub-30441177
left,left,speed,NA,NA,NA,0,1,1,right,0,1.4071328330319377,sub-30441177
right,right,speed,NA,NA,NA,1,0,2,left,0,2.129932082956657,sub-30441177
left,left,speed,NA,NA,NA,1,1,3,right,0,2.0396812921389937,sub-30441177
right,right,speed,NA,NA,NA,2,0,4,right,1,1.662974915932864,sub-30441177
left,left,speed,NA,NA,NA,2,1,5,left,1,1.148582042194903,sub-30441177
right,right,speed,NA,NA,NA,3,0,6,right,1,1.5654564159922302,sub-30441177
left,left,speed,NA,NA,NA,3,1,7,left,1,1.490045625017956,sub-30441177
right,right,speed,NA,NA,NA,4,0,8,left,0,3.551396292168647,sub-30441177
left,left,speed,NA,NA,NA,4,1,9,left,1,1.5239672500174493,sub-30441177
left,left,speed,NA,NA,NA,5,0,10,left,1,2.336972292046994,sub-30441177
right,right,speed,NA,NA,NA,5,1,11,right,1,2.3492325840052217,sub-30441177
left,left,speed,NA,NA,NA,6,0,12,left,1,4.249565999954939,sub-30441177
right,right,speed,NA,NA,NA,6,1,13,right,1,4.278636542148888,sub-30441177
right,right,speed,NA,NA,NA,7,0,14,right,1,1.6240312079899013,sub-30441177
left,left,speed,NA,NA,NA,7,1,15,left,1,1.382253374904394,sub-30441177
left,left,speed,NA,NA,NA,8,0,16,right,0,2.126151166856289,sub-30441177
right,right,speed,NA,NA,NA,8,1,17,right,1,2.833830791991204,sub-30441177
right,right,speed,NA,NA,NA,9,0,18,right,1,3.303607000038028,sub-30441177
left,left,speed,NA,NA,NA,9,1,19,left,1,1.4793852081056684,sub-30441177
left,left,speed,NA,NA,NA,10,0,20,left,1,1.3863229579292238,sub-30441177
right,right,speed,NA,NA,NA,10,1,21,right,1,3.3853780410718173,sub-30441177
left,left,speed,NA,NA,NA,11,0,22,right,0,3.927685374859721,sub-30441177
right,right,speed,NA,NA,NA,11,1,23,right,1,1.3869151670951396,sub-30441177
right,right,speed,NA,NA,NA,12,0,24,right,1,1.298954209079966,sub-30441177
left,left,speed,NA,NA,NA,12,1,25,left,1,3.2661574999801815,sub-30441177
right,right,speed,NA,NA,NA,13,0,26,left,0,4.836363625014201,sub-30441177
left,left,speed,NA,NA,NA,13,1,27,left,1,1.2163122920319438,sub-30441177
left,left,speed,NA,NA,NA,14,0,28,left,1,4.049969332991168,sub-30441177
right,right,speed,NA,NA,NA,14,1,29,right,1,0.958365041995421,sub-30441177
right,right,speed,NA,NA,NA,15,0,30,left,0,0.8998681658413261,sub-30441177
left,left,speed,NA,NA,NA,15,1,31,right,0,3.1571073341183364,sub-30441177
left,left,speed,NA,NA,NA,16,0,32,right,0,1.032852207776159,sub-30441177
right,right,speed,NA,NA,NA,16,1,33,right,1,3.741714457981288,sub-30441177
right,right,speed,NA,NA,NA,17,0,34,right,1,3.408220457844436,sub-30441177
left,left,speed,NA,NA,NA,17,1,35,left,1,4.17653441708535,sub-30441177
right,right,speed,NA,NA,NA,18,0,36,right,1,1.0525433751754465,sub-30441177
left,left,speed,NA,NA,NA,18,1,37,left,1,2.2430433339904994,sub-30441177
left,left,speed,NA,NA,NA,19,0,38,left,1,0.9328641251195222,sub-30441177
right,right,speed,NA,NA,NA,19,1,39,right,1,1.103699625004083,sub-30441177
right,right,speed,NA,NA,NA,20,0,40,right,1,1.9602393750101328,sub-30441177
left,left,speed,NA,NA,NA,20,1,41,right,0,0.91393879102543,sub-30441177
right,right,speed,NA,NA,NA,21,0,42,left,0,4.759600207908079,sub-30441177
left,left,speed,NA,NA,NA,21,1,43,right,0,1.1584487080108374,sub-30441177
left,left,speed,NA,NA,NA,22,0,44,left,1,5.621522624976933,sub-30441177
right,right,speed,NA,NA,NA,22,1,45,right,1,1.4712950829416511,sub-30441177
left,left,speed,NA,NA,NA,23,0,46,right,0,0.933332750108093,sub-30441177
right,right,speed,NA,NA,NA,23,1,47,right,1,1.949589041993022,sub-30441177
right,right,speed,NA,NA,NA,24,0,48,right,1,4.890399041119963,sub-30441177
left,left,speed,NA,NA,NA,24,1,49,left,1,5.662749124923721,sub-30441177
right,right,speed,NA,NA,NA,25,0,50,left,0,2.917902208864689,sub-30441177
left,left,speed,NA,NA,NA,25,1,51,left,1,1.791742583969608,sub-30441177
left,left,speed,NA,NA,NA,26,0,52,left,1,1.3751472919248044,sub-30441177
right,right,speed,NA,NA,NA,26,1,53,left,0,3.0084214999806136,sub-30441177
right,right,speed,NA,NA,NA,27,0,54,right,1,1.3260848328936845,sub-30441177
left,left,speed,NA,NA,NA,27,1,55,left,1,1.023628040915355,sub-30441177
right,right,speed,NA,NA,NA,28,0,56,left,0,1.3965620000381025,sub-30441177
left,left,speed,NA,NA,NA,28,1,57,right,0,1.1898957500234246,sub-30441177
right,right,speed,NA,NA,NA,29,0,58,left,0,1.606996125075966,sub-30441177
left,left,speed,NA,NA,NA,29,1,59,right,0,3.473115124972537,sub-30441177
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30441177
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30441177
