direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30510620
left,left,NA,0,0,0,NA,NA,NA,left,1,10.56214909299888,sub-30510620
right,right,NA,0,1,1,NA,NA,NA,right,1,9.15988867300257,sub-30510620
left,left,NA,1,0,2,NA,NA,NA,left,1,6.194484610001382,sub-30510620
right,right,NA,1,1,3,NA,NA,NA,right,1,4.328433734997816,sub-30510620
left,left,NA,2,0,4,NA,NA,NA,left,1,5.892606325000088,sub-30510620
right,right,NA,2,1,5,NA,NA,NA,right,1,5.741254739001306,sub-30510620
right,right,NA,3,0,6,NA,NA,NA,right,1,5.883282628001325,sub-30510620
left,left,NA,3,1,7,NA,NA,NA,right,0,5.716604881999956,sub-30510620
right,right,NA,4,0,8,NA,NA,NA,right,1,3.235955322001246,sub-30510620
left,left,NA,4,1,9,NA,NA,NA,left,1,1.2027052080011345,sub-30510620
left,left,NA,5,0,10,NA,NA,NA,right,0,3.5964481429982698,sub-30510620
right,right,NA,5,1,11,NA,NA,NA,left,0,4.789517321001767,sub-30510620
left,left,NA,6,0,12,NA,NA,NA,right,0,5.5622244290025264,sub-30510620
right,right,NA,6,1,13,NA,NA,NA,left,0,5.690862006002135,sub-30510620
left,left,NA,7,0,14,NA,NA,NA,right,0,5.741286290998687,sub-30510620
right,right,NA,7,1,15,NA,NA,NA,left,0,5.539690315999906,sub-30510620
right,right,NA,8,0,16,NA,NA,NA,right,1,5.633515028999682,sub-30510620
left,left,NA,8,1,17,NA,NA,NA,right,0,5.7097403750012745,sub-30510620
left,left,NA,9,0,18,NA,NA,NA,left,1,5.7183360750022985,sub-30510620
right,right,NA,9,1,19,NA,NA,NA,right,1,5.51615321799909,sub-30510620
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30510620
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30510620
left,left,speed,NA,NA,NA,0,0,0,right,0,1.10876744000052,sub-30510620
right,right,speed,NA,NA,NA,0,1,1,right,1,2.2052413599994907,sub-30510620
left,left,speed,NA,NA,NA,1,0,2,left,1,1.6769709679974767,sub-30510620
right,right,speed,NA,NA,NA,1,1,3,right,1,1.4245487620028143,sub-30510620
right,right,speed,NA,NA,NA,2,0,4,left,0,5.042404823998368,sub-30510620
left,left,speed,NA,NA,NA,2,1,5,right,0,2.9996186870012025,sub-30510620
left,left,speed,NA,NA,NA,3,0,6,left,1,5.697297970000363,sub-30510620
right,right,speed,NA,NA,NA,3,1,7,right,1,3.191331011999864,sub-30510620
left,left,speed,NA,NA,NA,4,0,8,right,0,1.8470799210008408,sub-30510620
right,right,speed,NA,NA,NA,4,1,9,left,0,2.0843394349976734,sub-30510620
right,right,speed,NA,NA,NA,5,0,10,right,1,5.682063875003223,sub-30510620
left,left,speed,NA,NA,NA,5,1,11,left,1,1.3287921239971183,sub-30510620
left,left,speed,NA,NA,NA,6,0,12,right,0,4.068499684999551,sub-30510620
right,right,speed,NA,NA,NA,6,1,13,left,0,5.521355707998737,sub-30510620
left,left,speed,NA,NA,NA,7,0,14,left,1,4.15119417599999,sub-30510620
right,right,speed,NA,NA,NA,7,1,15,left,0,5.0313430429996515,sub-30510620
left,left,speed,NA,NA,NA,8,0,16,left,1,4.467845374001627,sub-30510620
right,right,speed,NA,NA,NA,8,1,17,right,1,5.902438647997769,sub-30510620
left,left,speed,NA,NA,NA,9,0,18,right,0,5.398963180999999,sub-30510620
right,right,speed,NA,NA,NA,9,1,19,left,0,3.3313180149998516,sub-30510620
left,left,speed,NA,NA,NA,10,0,20,right,0,5.644390723999095,sub-30510620
right,right,speed,NA,NA,NA,10,1,21,left,0,5.837200081998162,sub-30510620
right,right,speed,NA,NA,NA,11,0,22,right,1,1.6588059160021658,sub-30510620
left,left,speed,NA,NA,NA,11,1,23,left,1,0.8698648530007631,sub-30510620
right,right,speed,NA,NA,NA,12,0,24,right,1,2.0531152869989455,sub-30510620
left,left,speed,NA,NA,NA,12,1,25,left,1,3.4799128500017105,sub-30510620
right,right,speed,NA,NA,NA,13,0,26,right,1,3.5975103140008287,sub-30510620
left,left,speed,NA,NA,NA,13,1,27,left,1,5.680809661997046,sub-30510620
right,right,speed,NA,NA,NA,14,0,28,right,1,5.612772107000637,sub-30510620
left,left,speed,NA,NA,NA,14,1,29,left,1,1.0871292129995709,sub-30510620
left,left,speed,NA,NA,NA,15,0,30,left,1,4.904929609998362,sub-30510620
right,right,speed,NA,NA,NA,15,1,31,right,1,2.7245923439986655,sub-30510620
left,left,speed,NA,NA,NA,16,0,32,right,0,4.3145400430003065,sub-30510620
right,right,speed,NA,NA,NA,16,1,33,right,1,1.2786208329998772,sub-30510620
left,left,speed,NA,NA,NA,17,0,34,left,1,1.7975540349980292,sub-30510620
right,right,speed,NA,NA,NA,17,1,35,right,1,2.5960404600009497,sub-30510620
right,right,speed,NA,NA,NA,18,0,36,left,0,2.030697271999088,sub-30510620
left,left,speed,NA,NA,NA,18,1,37,left,1,1.7609236390017031,sub-30510620
left,left,speed,NA,NA,NA,19,0,38,right,0,5.461274666999088,sub-30510620
right,right,speed,NA,NA,NA,19,1,39,left,0,5.690255975001492,sub-30510620
left,left,speed,NA,NA,NA,20,0,40,left,1,5.573463960998197,sub-30510620
right,right,speed,NA,NA,NA,20,1,41,left,0,4.1800330330006545,sub-30510620
left,left,speed,NA,NA,NA,21,0,42,right,0,3.885906466999586,sub-30510620
right,right,speed,NA,NA,NA,21,1,43,right,1,5.524356816000363,sub-30510620
left,left,speed,NA,NA,NA,22,0,44,left,1,5.599156858999777,sub-30510620
right,right,speed,NA,NA,NA,22,1,45,left,0,5.326082023002527,sub-30510620
left,left,speed,NA,NA,NA,23,0,46,left,1,1.5196774850010115,sub-30510620
right,right,speed,NA,NA,NA,23,1,47,right,1,1.4344048620005196,sub-30510620
right,right,speed,NA,NA,NA,24,0,48,right,1,2.6768823739985237,sub-30510620
left,left,speed,NA,NA,NA,24,1,49,left,1,2.037135760001547,sub-30510620
right,right,speed,NA,NA,NA,25,0,50,right,1,1.8066420710019884,sub-30510620
left,left,speed,NA,NA,NA,25,1,51,left,1,1.2107400050008437,sub-30510620
left,left,speed,NA,NA,NA,26,0,52,right,0,4.753533052000421,sub-30510620
right,right,speed,NA,NA,NA,26,1,53,right,1,2.075423910999234,sub-30510620
right,right,speed,NA,NA,NA,27,0,54,right,1,3.116958540998894,sub-30510620
left,left,speed,NA,NA,NA,27,1,55,left,1,1.5907544549991144,sub-30510620
left,left,speed,NA,NA,NA,28,0,56,left,1,1.1240100279974286,sub-30510620
right,right,speed,NA,NA,NA,28,1,57,right,1,2.359823842998594,sub-30510620
right,right,speed,NA,NA,NA,29,0,58,left,0,5.208095631998731,sub-30510620
left,left,speed,NA,NA,NA,29,1,59,left,1,3.9808470950010815,sub-30510620
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30510620
right,right,accuracy,NA,NA,NA,0,0,0,right,1,1.4637713789998088,sub-30510620
left,left,accuracy,NA,NA,NA,0,1,1,left,1,5.7065393359989685,sub-30510620
right,right,accuracy,NA,NA,NA,1,0,2,right,1,2.343220401999133,sub-30510620
left,left,accuracy,NA,NA,NA,1,1,3,left,1,4.564721871000074,sub-30510620
right,right,accuracy,NA,NA,NA,2,0,4,right,1,2.455446763997315,sub-30510620
left,left,accuracy,NA,NA,NA,2,1,5,left,1,4.517261349999899,sub-30510620
right,right,accuracy,NA,NA,NA,3,0,6,right,1,1.160722466000152,sub-30510620
left,left,accuracy,NA,NA,NA,3,1,7,right,0,5.913620688999799,sub-30510620
right,right,accuracy,NA,NA,NA,4,0,8,right,1,2.968367361001583,sub-30510620
left,left,accuracy,NA,NA,NA,4,1,9,left,1,0.8724166930005595,sub-30510620
right,right,accuracy,NA,NA,NA,5,0,10,left,0,3.810152483998536,sub-30510620
left,left,accuracy,NA,NA,NA,5,1,11,left,1,2.9452326129976427,sub-30510620
left,left,accuracy,NA,NA,NA,6,0,12,left,1,3.2643117789993994,sub-30510620
right,right,accuracy,NA,NA,NA,6,1,13,right,1,1.4292967159999534,sub-30510620
left,left,accuracy,NA,NA,NA,7,0,14,right,0,5.649825010001223,sub-30510620
right,right,accuracy,NA,NA,NA,7,1,15,right,1,4.801733968997723,sub-30510620
right,right,accuracy,NA,NA,NA,8,0,16,left,0,3.797250472998712,sub-30510620
left,left,accuracy,NA,NA,NA,8,1,17,left,1,2.23657593399912,sub-30510620
left,left,accuracy,NA,NA,NA,9,0,18,left,1,3.1065627869975287,sub-30510620
right,right,accuracy,NA,NA,NA,9,1,19,right,1,1.3651009470013378,sub-30510620
right,right,accuracy,NA,NA,NA,10,0,20,right,1,3.2284998260001885,sub-30510620
left,left,accuracy,NA,NA,NA,10,1,21,left,1,3.785645096002554,sub-30510620
left,left,accuracy,NA,NA,NA,11,0,22,left,1,5.535642318001919,sub-30510620
right,right,accuracy,NA,NA,NA,11,1,23,right,1,1.13980757200261,sub-30510620
left,left,accuracy,NA,NA,NA,12,0,24,left,1,2.598584623003262,sub-30510620
right,right,accuracy,NA,NA,NA,12,1,25,right,1,3.801440113998978,sub-30510620
right,right,accuracy,NA,NA,NA,13,0,26,right,1,5.683076932000404,sub-30510620
left,left,accuracy,NA,NA,NA,13,1,27,left,1,3.884221284999512,sub-30510620
left,left,accuracy,NA,NA,NA,14,0,28,right,0,5.722710300000472,sub-30510620
right,right,accuracy,NA,NA,NA,14,1,29,left,0,0.89615387899903,sub-30510620
right,right,accuracy,NA,NA,NA,15,0,30,left,0,5.4970515229979355,sub-30510620
left,left,accuracy,NA,NA,NA,15,1,31,left,1,1.5801841799984686,sub-30510620
left,left,accuracy,NA,NA,NA,16,0,32,right,0,5.551809958000376,sub-30510620
right,right,accuracy,NA,NA,NA,16,1,33,right,1,0.9307962780003436,sub-30510620
right,right,accuracy,NA,NA,NA,17,0,34,right,1,2.363805917000718,sub-30510620
left,left,accuracy,NA,NA,NA,17,1,35,left,1,1.1162346220007748,sub-30510620
left,left,accuracy,NA,NA,NA,18,0,36,right,0,5.565580841997871,sub-30510620
right,right,accuracy,NA,NA,NA,18,1,37,left,0,5.451650320999761,sub-30510620
right,right,accuracy,NA,NA,NA,19,0,38,left,0,1.912223120998533,sub-30510620
left,left,accuracy,NA,NA,NA,19,1,39,right,0,2.0213399330023094,sub-30510620
left,left,accuracy,NA,NA,NA,20,0,40,right,0,4.063799371000641,sub-30510620
right,right,accuracy,NA,NA,NA,20,1,41,right,1,3.978523506000783,sub-30510620
right,right,accuracy,NA,NA,NA,21,0,42,right,1,5.6015606179971655,sub-30510620
left,left,accuracy,NA,NA,NA,21,1,43,left,1,2.1235965970008692,sub-30510620
left,left,accuracy,NA,NA,NA,22,0,44,left,1,0.8791126099968096,sub-30510620
right,right,accuracy,NA,NA,NA,22,1,45,left,0,5.588342450999335,sub-30510620
right,right,accuracy,NA,NA,NA,23,0,46,right,1,4.199740277999808,sub-30510620
left,left,accuracy,NA,NA,NA,23,1,47,right,0,5.6033589339967875,sub-30510620
right,right,accuracy,NA,NA,NA,24,0,48,left,0,5.366406567998638,sub-30510620
left,left,accuracy,NA,NA,NA,24,1,49,right,0,3.5304181540013815,sub-30510620
right,right,accuracy,NA,NA,NA,25,0,50,right,1,0.9963517750002212,sub-30510620
left,left,accuracy,NA,NA,NA,25,1,51,left,1,1.8986708260017624,sub-30510620
left,left,accuracy,NA,NA,NA,26,0,52,left,1,1.7228290679995553,sub-30510620
right,right,accuracy,NA,NA,NA,26,1,53,right,1,3.182263505001174,sub-30510620
left,left,accuracy,NA,NA,NA,27,0,54,left,1,5.566377382001519,sub-30510620
right,right,accuracy,NA,NA,NA,27,1,55,right,1,5.6171575319967815,sub-30510620
right,right,accuracy,NA,NA,NA,28,0,56,right,1,1.878070425002079,sub-30510620
left,left,accuracy,NA,NA,NA,28,1,57,left,1,0.9115309410008194,sub-30510620
right,right,accuracy,NA,NA,NA,29,0,58,right,1,3.007836672000849,sub-30510620
left,left,accuracy,NA,NA,NA,29,1,59,left,1,5.508153340997524,sub-30510620
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30510620
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-30510620
