wordCTK;colorCTK;corrAnsCTK;congruentCTK;wordPractice;colorPractice;corrAnsPractice;congruentPractice;word;color;corrAns;congruent;trials_CTK.thisRepN;trials_CTK.thisTrialN;trials_CTK.thisN;trials_CTK.thisIndex;trials_practice.thisRepN;trials_practice.thisTrialN;trials_practice.thisN;trials_practice.thisIndex;trials_test.thisRepN;trials_test.thisTrialN;trials_test.thisN;trials_test.thisIndex;thisRow.t;notes;instruction.started;instr_text.started;instr_image.started;instr_resp.started;instruction.stopped;instr_resp.keys;instr_resp.rt;instr_resp.duration;instr_color_to_key.started;instr_ctk.started;resp_ctk.started;instr_color_to_key.stopped;resp_ctk.keys;resp_ctk.rt;resp_ctk.duration;ITI.started;fixcross.started;fixcross.stopped;ITI.stopped;color_to_key_run.started;stimulus_CTK.started;keyResp_CTK.started;color_to_key_run.stopped;keyResp_CTK.keys;keyResp_CTK.corr;keyResp_CTK.rt;keyResp_CTK.duration;instr_practice.started;instr_practice_text.started;instr_practice_resp.started;instr_practice.stopped;instr_practice_resp.keys;instr_practice_resp.rt;instr_practice_resp.duration;practice_run.started;stimulus_practice.started;respPractice.started;practice_run.stopped;respPractice.keys;respPractice.corr;respPractice.rt;respPractice.duration;feedback.started;textFeedback.started;feedback.stopped;textFeedback.stopped;instr_test.started;instr_test_text.started;instr_test_resp.started;instr_test.stopped;instr_test_resp.keys;instr_test_resp.rt;instr_test_resp.duration;test_run.started;stimulus_test_run.started;keyResp_test_run.started;test_run.stopped;keyResp_test_run.keys;keyResp_test_run.corr;keyResp_test_run.rt;keyResp_test_run.duration;goodbye.started;textGoodbye.started;goodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;expStart
;;;;;;;;blau;red;r;0;;;;;;;;;3;3;39;4;187.4204916;;;;;;;;;;;;;;;;;187.4064417;188.6203312;189.4199868;189.404201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;189.404236;189.4199868;189.4199868;189.8042934;r;1;0.3697234;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;3;4;40;5;189.8200444;;;;;;;;;;;;;;;;;189.8055373;190.1700419;190.9698405;190.9538117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190.9538437;190.9698405;190.9698405;191.4538072;b;1;0.4682838;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;3;5;41;1;191.4698555;;;;;;;;;;;;;;;;;191.4549308;191.5697769;192.3696372;192.3533493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;192.3533788;192.3696372;192.3696372;193.0038133;r;1;0.6213701;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;yellow;g;0;;;;;;;;;3;6;42;7;193.0192648;;;;;;;;;;;;;;;;;193.0049618;193.3694498;194.1691764;194.1532362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;194.153281;194.1691764;194.1691764;194.5370239;g;1;0.361921;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;red;r;0;;;;;;;;;3;7;43;8;194.5520935;;;;;;;;;;;;;;;;;194.5381941;194.9021158;195.7019172;195.6863759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;195.6864078;195.7019172;195.7019172;196.253746;r;1;0.5456167;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;yellow;g;0;;;;;;;;;3;8;44;3;196.2686029;;;;;;;;;;;;;;;;;196.255634;196.6188679;197.4185764;197.4023565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197.4023873;197.4185764;197.4185764;197.9195862;g;1;0.4871539;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;3;9;45;11;197.9348315;;;;;;;;;;;;;;;;;197.9207484;198.0350921;198.8350333;198.8192258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198.8192643;198.8350333;198.8350333;199.5693491;g;1;0.7246569;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;3;10;46;6;199.5846614;;;;;;;;;;;;;;;;;199.5705906;199.9345547;200.7345831;200.7186787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200.7187112;200.7345831;200.7345831;201.2021762;b;1;0.4588815;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;blue;b;0;;;;;;;;;3;11;47;9;201.2175944;;;;;;;;;;;;;;;;;201.2033913;202.0175256;202.8174364;202.8014878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202.8015198;202.8174364;202.8174364;203.285547;b;1;0.4665198;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;4;0;48;5;203.3001235;;;;;;;;;;;;;;;;;203.2867284;204.5002057;205.2997791;205.2842675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;205.2843005;205.2997791;205.2997791;205.851094;b;1;0.5367871;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;4;1;49;10;205.8665376;;;;;;;;;;;;;;;;;205.8522665;206.6665329;207.4663018;207.4503061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;207.4503377;207.4663018;207.4663018;208.0679632;g;1;0.600206;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;yellow;g;0;;;;;;;;;4;2;50;3;208.0825573;;;;;;;;;;;;;;;;;208.0691616;208.4330224;209.2326477;209.2168586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;209.2168916;209.2326477;209.2326477;209.7171983;b;0;0.4729467;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;4;3;51;6;209.7322829;;;;;;;;;;;;;;;;;209.7183511;210.0824101;210.8821575;210.866451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210.8664826;210.8821575;210.8821575;211.3499968;b;1;0.4566337;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;4;4;52;1;211.3653658;;;;;;;;;;;;;;;;;211.351149;212.5654564;213.3650488;213.3487384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;213.3487666;213.3650488;213.3650488;213.8164036;r;1;0.437979;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;blue;b;0;;;;;;;;;4;5;53;9;213.8314943;;;;;;;;;;;;;;;;;213.8175785;213.9315705;214.731484;214.715705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;214.7157364;214.731484;214.731484;215.2826907;b;1;0.5344098;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;4;6;54;11;215.297892;;;;;;;;;;;;;;;;;215.2838284;215.6476997;216.4476;216.4319669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;216.4319985;216.4476;216.4476;216.865613;g;1;0.4066746;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;red;r;0;;;;;;;;;4;7;55;8;216.8810057;;;;;;;;;;;;;;;;;216.8667575;218.080836;218.8806151;218.8647601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;218.8647911;218.8806151;218.8806151;219.2651511;r;1;0.368341;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;blue;b;0;;;;;;;;;4;8;56;2;219.2803796;;;;;;;;;;;;;;;;;219.2662968;220.4801239;221.2800175;221.264238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;221.2642694;221.2800175;221.2800175;221.8645865;b;1;0.5793643;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;4;9;57;0;221.8799077;;;;;;;;;;;;;;;;;221.8657646;222.2298308;223.0298357;223.0139279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;223.0139571;223.0298357;223.0298357;223.6146185;r;1;0.5737731;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;red;r;0;;;;;;;;;4;10;58;4;223.6296865;;;;;;;;;;;;;;;;;223.6158609;224.4292769;225.2291563;225.2136868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;225.2137283;225.2291563;225.2291563;225.9802803;r;1;0.7336559;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;yellow;g;0;;;;;;;;;4;11;59;7;225.9956547;;;;;;;;;;;;;;;;;225.9814254;226.795535;227.5950413;227.5795176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;227.5795586;227.5950413;227.5950413;228.0798695;g;1;0.4675066;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;5;0;60;5;228.0950683;;;;;;;;;;;;;;;;;228.081054;228.8948268;229.6947303;229.6794645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;229.6795025;229.6947303;229.6947303;230.0959988;b;1;0.3966332;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;blue;b;0;;;;;;;;;5;1;61;9;230.1116014;;;;;;;;;;;;;;;;;230.0972576;231.3112923;232.1111357;232.0950285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;232.0950604;232.1111357;232.1111357;232.6455046;b;1;0.520025;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;red;r;0;;;;;;;;;5;2;62;4;232.660962;;;;;;;;;;;;;;;;;232.6466542;232.7608536;233.5609022;233.5449302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;233.5449723;233.5609022;233.5609022;234.0453462;r;1;0.4789125;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;blue;b;0;;;;;;;;;5;3;63;2;234.0607678;;;;;;;;;;;;;;;;;234.0465215;234.1606803;234.960458;234.9448758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;234.9449109;234.960458;234.960458;235.4283866;b;1;0.4564007;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;red;r;0;;;;;;;;;5;4;64;8;235.443376;;;;;;;;;;;;;;;;;235.4299364;236.6432478;237.4431858;237.4274906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;237.4275225;237.4431858;237.4431858;237.8611629;r;1;0.4128884;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;yellow;g;0;;;;;;;;;5;5;65;7;237.876499;;;;;;;;;;;;;;;;;237.8622434;237.9764746;238.7763085;238.760545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238.7605765;238.7763085;238.7763085;239.2612758;g;1;0.4789015;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;yellow;g;0;;;;;;;;;5;6;66;3;239.2762962;;;;;;;;;;;;;;;;;239.2625357;239.3763751;240.1761455;240.1602273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240.1602571;240.1761455;240.1761455;240.6440627;g;1;0.4620525;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;5;7;67;0;240.6598292;;;;;;;;;;;;;;;;;240.645914;241.859013;242.6589531;242.6429563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;242.6429895;242.6589531;242.6589531;243.2934757;r;1;0.6246818;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;5;8;68;11;243.3086823;;;;;;;;;;;;;;;;;243.2947423;244.1086327;244.9083142;244.8922635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;244.8922948;244.9083142;244.9083142;245.3597079;g;1;0.4437904;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;5;9;69;1;245.3750612;;;;;;;;;;;;;;;;;245.3608678;246.1748091;246.9746895;246.9587491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;246.9587805;246.9746895;246.9746895;247.475657;r;1;0.4921945;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;5;10;70;10;247.4909452;;;;;;;;;;;;;;;;;247.4768797;247.5744347;248.3744014;248.3583457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;248.3583769;248.3744014;248.3744014;248.7760088;g;1;0.400012;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;5;11;71;6;248.7906514;;;;;;;;;;;;;;;;;248.7770408;248.8908806;249.6905998;249.6748958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;249.6749284;249.6905998;249.6905998;250.1419204;b;1;0.4409627;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;red;r;0;;;;;;;;;6;0;72;4;250.1572104;;;;;;;;;;;;;;;;;250.1430625;250.5072727;251.3070622;251.2911964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;251.291228;251.3070622;251.3070622;251.7915853;r;1;0.473373;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;red;r;0;;;;;;;;;6;1;73;8;251.8067648;;;;;;;;;;;;;;;;;251.7928806;253.0066327;253.806531;253.790514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;253.790546;253.806531;253.806531;254.1744916;r;1;0.3632845;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;yellow;g;0;;;;;;;;;6;2;74;3;254.1895833;;;;;;;;;;;;;;;;;254.1756715;255.3892615;256.189097;256.1737384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;256.1737734;256.189097;256.189097;256.5403683;g;1;0.3408414;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;6;3;75;11;256.5559782;;;;;;;;;;;;;;;;;256.5415239;256.9059;257.7056886;257.6895023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;257.6895334;257.7056886;257.7056886;258.1403935;g;1;0.4172569;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;blue;b;0;;;;;;;;;6;4;76;9;258.1556684;;;;;;;;;;;;;;;;;258.1414847;258.9554713;259.7552795;259.7391227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;259.7391538;259.7552795;259.7552795;260.1231904;b;1;0.3570837;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;6;5;77;10;260.1383577;;;;;;;;;;;;;;;;;260.1244701;260.2382616;261.0379677;261.0223065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;261.0223362;261.0379677;261.0379677;261.5393792;g;1;0.4966534;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;6;6;78;6;261.5548294;;;;;;;;;;;;;;;;;261.5405402;261.6548684;262.4546395;262.4389549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;262.4389914;262.4546395;262.4546395;262.9388486;b;1;0.4777371;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;blue;b;0;;;;;;;;;6;7;79;2;262.9547099;;;;;;;;;;;;;;;;;262.9400664;264.1541822;264.9541246;264.9381735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;264.9382119;264.9541246;264.9541246;265.5384637;b;1;0.5680715;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;yellow;g;0;;;;;;;;;6;8;80;7;265.5538894;;;;;;;;;;;;;;;;;265.5396779;266.7538819;267.5536687;267.5375503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;267.5375819;267.5536687;267.5536687;267.9379327;g;1;0.36809;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;6;9;81;1;267.9533971;;;;;;;;;;;;;;;;;267.939062;268.0536179;268.8530647;268.8372354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;268.8372757;268.8530647;268.8530647;269.2210845;r;1;0.3624228;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;6;10;82;0;269.2364747;;;;;;;;;;;;;;;;;269.2222423;270.0361128;270.8359594;270.8203174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;270.8203488;270.8359594;270.8359594;271.437403;r;1;0.5992012;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;6;11;83;5;271.4528044;;;;;;;;;;;;;;;;;271.438536;272.2526373;273.0525272;273.0367454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;273.036781;273.0525272;273.0525272;273.5202262;b;1;0.4611282;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;blue;b;0;;;;;;;;;7;0;84;9;273.5354782;;;;;;;;;;;;;;;;;273.5213692;274.7351787;275.5350366;275.5192616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;275.5192911;275.5350366;275.5350366;275.9524263;b;1;0.403194;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;red;r;0;;;;;;;;;7;1;85;4;275.9682497;;;;;;;;;;;;;;;;;275.953226;277.1681429;277.9679508;277.9521557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;277.952187;277.9679508;277.9679508;278.5358481;r;1;0.5556064;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;7;2;86;10;278.5511596;;;;;;;;;;;;;;;;;278.5370199;279.3510326;280.1507001;280.134788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;280.1348199;280.1507001;280.1507001;280.5526139;g;1;0.3885931;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;7;3;87;1;280.5676912;;;;;;;;;;;;;;;;;280.5537344;280.9174496;281.7171962;281.7013583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;281.7013905;281.7171962;281.7171962;282.1850209;r;1;0.4641849;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;7;4;88;5;282.2004532;;;;;;;;;;;;;;;;;282.1861773;283.400272;284.2001641;284.1836049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;284.1836361;284.2001641;284.2001641;284.6847894;b;1;0.4711985;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;yellow;g;0;;;;;;;;;7;5;89;7;284.6998812;;;;;;;;;;;;;;;;;284.6864245;284.7998982;285.5997457;285.5838591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;285.5839053;285.5997457;285.5997457;286.3675453;g;1;0.759861;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;blue;b;0;;;;;;;;;7;6;90;2;286.3826933;;;;;;;;;;;;;;;;;286.3687078;287.5823378;288.3822823;288.3664886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;288.3665167;288.3822823;288.3822823;288.9003863;b;1;0.5166679;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;red;r;1;;;;;;;;;7;7;91;0;288.9157634;;;;;;;;;;;;;;;;;288.901505;290.1154925;290.9152664;290.8993947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;290.8994256;290.9152664;290.9152664;291.3996762;r;1;0.4785314;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;7;8;92;6;291.4150991;;;;;;;;;;;;;;;;;291.4008596;292.2150977;293.0148562;292.998934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;292.998965;293.0148562;293.0148562;293.3826235;b;1;0.3590946;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;7;9;93;11;293.3981378;;;;;;;;;;;;;;;;;293.3839549;293.4980925;294.2979069;294.2818212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;294.2818515;294.2979069;294.2979069;294.7326816;g;1;0.4281419;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;red;r;0;;;;;;;;;7;10;94;8;294.7476944;;;;;;;;;;;;;;;;;294.7339459;295.0975779;295.8974591;295.881545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;295.8815776;295.8974591;295.8974591;296.315636;r;1;0.4127963;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;rot;yellow;g;0;;;;;;;;;7;11;95;3;296.3305087;;;;;;;;;;;;;;;;;296.3169257;296.6803809;297.4804071;297.4647292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;297.4647609;297.4804071;297.4804071;297.9318259;g;1;0.4418644;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;8;0;96;5;297.9471507;;;;;;;;;;;;;;;;;297.9329483;299.1468576;299.9468148;299.9304943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;299.9305275;299.9468148;299.9468148;300.2811949;b;1;0.3307153;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;blue;b;1;;;;;;;;;8;1;97;6;300.2965549;;;;;;;;;;;;;;;;;300.2828937;300.3965429;301.1963561;301.1807461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;301.1807785;301.1963561;301.1963561;301.6314583;b;1;0.4333247;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;gelb;yellow;g;1;;;;;;;;;8;2;98;10;301.6461381;;;;;;;;;;;;;;;;;301.6332409;302.8460102;303.6457849;303.6298407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;303.6298715;303.6457849;303.6457849;304.2970367;g;1;0.649032;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
;;;;;;;;blau;yellow;g;0;;;;;;;;;8;3;99;7;304.3124684;;;;;;;;;;;;;;;;;304.2981978;305.1121793;305.9120065;305.8962815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;305.896314;305.9120065;305.9120065;306.3134901;g;1;0.3978716;None;;;;sub-871355;1;2024-03-11_13h23.52.182;stroop_test;03.02.2023;59.9509242;2024-03-11 13h23.59.360344 +0100
