direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-75026196
right,right,NA,0,0,0,NA,NA,NA,left,0,2.3914308600360528,sub-75026196
left,left,NA,0,1,1,NA,NA,NA,right,0,4.590301402029581,sub-75026196
left,left,NA,1,0,2,NA,NA,NA,left,1,2.964406779035926,sub-75026196
right,right,NA,1,1,3,NA,NA,NA,right,1,2.174196459003724,sub-75026196
right,right,NA,2,0,4,NA,NA,NA,right,1,2.355312450963538,sub-75026196
left,left,NA,2,1,5,NA,NA,NA,right,0,1.0683542370097712,sub-75026196
left,left,NA,3,0,6,NA,NA,NA,right,0,3.2023874780279584,sub-75026196
right,right,NA,3,1,7,NA,NA,NA,right,1,2.3883644900051877,sub-75026196
left,left,NA,4,0,8,NA,NA,NA,right,0,3.8238965070340782,sub-75026196
right,right,NA,4,1,9,NA,NA,NA,right,1,3.448652950988617,sub-75026196
right,right,NA,5,0,10,NA,NA,NA,right,1,1.1987644680193623,sub-75026196
left,left,NA,5,1,11,NA,NA,NA,right,0,1.641492796014063,sub-75026196
left,left,NA,6,0,12,NA,NA,NA,left,1,3.600729570025578,sub-75026196
right,right,NA,6,1,13,NA,NA,NA,right,1,2.0925070269731805,sub-75026196
right,right,NA,7,0,14,NA,NA,NA,right,1,1.621062605001498,sub-75026196
left,left,NA,7,1,15,NA,NA,NA,left,1,1.4672903730534017,sub-75026196
left,left,NA,8,0,16,NA,NA,NA,right,0,1.393460103950929,sub-75026196
right,right,NA,8,1,17,NA,NA,NA,right,1,3.938740982965101,sub-75026196
right,right,NA,9,0,18,NA,NA,NA,right,1,2.658985530026257,sub-75026196
left,left,NA,9,1,19,NA,NA,NA,left,1,1.7434609119663946,sub-75026196
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-75026196
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-75026196
left,left,accuracy,NA,NA,NA,0,0,0,left,1,2.101235229987651,sub-75026196
right,right,accuracy,NA,NA,NA,0,1,1,right,1,2.2777376089943573,sub-75026196
left,left,accuracy,NA,NA,NA,1,0,2,left,1,1.1934804319753312,sub-75026196
right,right,accuracy,NA,NA,NA,1,1,3,right,1,1.5225468759890646,sub-75026196
right,right,accuracy,NA,NA,NA,2,0,4,right,1,1.6735421789926477,sub-75026196
left,left,accuracy,NA,NA,NA,2,1,5,left,1,2.4768265670281835,sub-75026196
left,left,accuracy,NA,NA,NA,3,0,6,left,1,3.8968652249895968,sub-75026196
right,right,accuracy,NA,NA,NA,3,1,7,right,1,1.4627210890175777,sub-75026196
left,left,accuracy,NA,NA,NA,4,0,8,right,0,3.649870565976016,sub-75026196
right,right,accuracy,NA,NA,NA,4,1,9,right,1,3.4345056569436565,sub-75026196
left,left,accuracy,NA,NA,NA,5,0,10,left,1,2.30761972500477,sub-75026196
right,right,accuracy,NA,NA,NA,5,1,11,right,1,4.965133473975584,sub-75026196
