direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-3341884
left,left,NA,0,0,0,NA,NA,NA,left,1,1.300520199991297,sub-3341884
right,right,NA,0,1,1,NA,NA,NA,right,1,1.2929878999711946,sub-3341884
left,left,NA,1,0,2,NA,NA,NA,left,1,1.3567860000184735,sub-3341884
right,right,NA,1,1,3,NA,NA,NA,left,0,1.4370049000135623,sub-3341884
left,left,NA,2,0,4,NA,NA,NA,left,1,1.7158679999993185,sub-3341884
right,right,NA,2,1,5,NA,NA,NA,right,1,3.914087300014217,sub-3341884
left,left,NA,3,0,6,NA,NA,NA,left,1,2.817145499982871,sub-3341884
right,right,NA,3,1,7,NA,NA,NA,right,1,1.5778818000108004,sub-3341884
right,right,NA,4,0,8,NA,NA,NA,left,0,1.6483533999999054,sub-3341884
left,left,NA,4,1,9,NA,NA,NA,left,1,1.571951900026761,sub-3341884
right,right,NA,5,0,10,NA,NA,NA,right,1,1.2010731999762356,sub-3341884
left,left,NA,5,1,11,NA,NA,NA,left,1,1.1158578000031412,sub-3341884
left,left,NA,6,0,12,NA,NA,NA,left,1,0.92366910004057,sub-3341884
right,right,NA,6,1,13,NA,NA,NA,right,1,1.5845470000058413,sub-3341884
right,right,NA,7,0,14,NA,NA,NA,left,0,0.6968662000144832,sub-3341884
left,left,NA,7,1,15,NA,NA,NA,left,1,0.7933746000053361,sub-3341884
right,right,NA,8,0,16,NA,NA,NA,right,1,1.173502699995879,sub-3341884
left,left,NA,8,1,17,NA,NA,NA,left,1,0.7682637000107206,sub-3341884
right,right,NA,9,0,18,NA,NA,NA,right,1,1.028552399948239,sub-3341884
left,left,NA,9,1,19,NA,NA,NA,left,1,0.7597721000202,sub-3341884
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-3341884
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-3341884
right,right,speed,NA,NA,NA,0,0,0,right,1,0.8398770000203513,sub-3341884
left,left,speed,NA,NA,NA,0,1,1,left,1,0.616306199983228,sub-3341884
right,right,speed,NA,NA,NA,1,0,2,right,1,0.6068803000380285,sub-3341884
left,left,speed,NA,NA,NA,1,1,3,left,1,0.7161124999984168,sub-3341884
left,left,speed,NA,NA,NA,2,0,4,left,1,0.5792828000267036,sub-3341884
right,right,speed,NA,NA,NA,2,1,5,right,1,0.8480139999883249,sub-3341884
