direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-13435493
right,right,NA,0,0,0,NA,NA,NA,left,0,25.86980859999312,sub-13435493
left,left,NA,0,1,1,NA,NA,NA,left,1,7.626694300008239,sub-13435493
left,left,NA,1,0,2,NA,NA,NA,right,0,7.41008800000418,sub-13435493
right,right,NA,1,1,3,NA,NA,NA,right,1,7.639704300003359,sub-13435493
left,left,NA,2,0,4,NA,NA,NA,left,1,8.70680829999037,sub-13435493
right,right,NA,2,1,5,NA,NA,NA,left,0,5.813765400002012,sub-13435493
left,left,NA,3,0,6,NA,NA,NA,right,0,7.954462800000329,sub-13435493
right,right,NA,3,1,7,NA,NA,NA,right,1,9.68076079999446,sub-13435493
left,left,NA,4,0,8,NA,NA,NA,right,0,5.661616199999116,sub-13435493
right,right,NA,4,1,9,NA,NA,NA,right,1,6.203554299980169,sub-13435493
right,right,NA,5,0,10,NA,NA,NA,right,1,1.441030000016326,sub-13435493
left,left,NA,5,1,11,NA,NA,NA,right,0,0.6831899000098929,sub-13435493
left,left,NA,6,0,12,NA,NA,NA,left,1,0.6902980000013486,sub-13435493
right,right,NA,6,1,13,NA,NA,NA,right,1,0.7718880999891553,sub-13435493
left,left,NA,7,0,14,NA,NA,NA,right,0,0.8506468999839853,sub-13435493
right,right,NA,7,1,15,NA,NA,NA,left,0,0.7323222999984864,sub-13435493
right,right,NA,8,0,16,NA,NA,NA,left,0,5.741187400009949,sub-13435493
left,left,NA,8,1,17,NA,NA,NA,left,1,1.0495664000045508,sub-13435493
left,left,NA,9,0,18,NA,NA,NA,left,1,1.5093361999897752,sub-13435493
right,right,NA,9,1,19,NA,NA,NA,right,1,5.8329879000084475,sub-13435493
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-13435493
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-13435493
right,right,accuracy,NA,NA,NA,0,0,0,left,0,6.090310000028694,sub-13435493
left,left,accuracy,NA,NA,NA,0,1,1,right,0,4.187326100014616,sub-13435493
left,left,accuracy,NA,NA,NA,1,0,2,left,1,5.818287800007965,sub-13435493
right,right,accuracy,NA,NA,NA,1,1,3,right,1,3.208997300011106,sub-13435493
left,left,accuracy,NA,NA,NA,2,0,4,right,0,3.3531369999982417,sub-13435493
right,right,accuracy,NA,NA,NA,2,1,5,right,1,5.495319199981168,sub-13435493
left,left,accuracy,NA,NA,NA,3,0,6,left,1,3.4454560999874957,sub-13435493
right,right,accuracy,NA,NA,NA,3,1,7,left,0,6.17411289998563,sub-13435493
left,left,accuracy,NA,NA,NA,4,0,8,right,0,2.798210900014965,sub-13435493
right,right,accuracy,NA,NA,NA,4,1,9,right,1,5.2097316999861505,sub-13435493
right,right,accuracy,NA,NA,NA,5,0,10,right,1,1.8114557999942915,sub-13435493
left,left,accuracy,NA,NA,NA,5,1,11,left,1,1.5854771999875084,sub-13435493
left,left,accuracy,NA,NA,NA,6,0,12,left,1,1.6740376999950968,sub-13435493
right,right,accuracy,NA,NA,NA,6,1,13,left,0,5.952622499986319,sub-13435493
left,left,accuracy,NA,NA,NA,7,0,14,right,0,1.6804950000077952,sub-13435493
right,right,accuracy,NA,NA,NA,7,1,15,left,0,3.549352600006386,sub-13435493
right,right,accuracy,NA,NA,NA,8,0,16,right,1,7.559589499986032,sub-13435493
left,left,accuracy,NA,NA,NA,8,1,17,left,1,5.521061700012069,sub-13435493
right,right,accuracy,NA,NA,NA,9,0,18,right,1,3.612375500000781,sub-13435493
left,left,accuracy,NA,NA,NA,9,1,19,left,1,5.995248499995796,sub-13435493
right,right,accuracy,NA,NA,NA,10,0,20,right,1,3.843004499998642,sub-13435493
left,left,accuracy,NA,NA,NA,10,1,21,right,0,6.212552599987248,sub-13435493
left,left,accuracy,NA,NA,NA,11,0,22,right,0,3.664023499994073,sub-13435493
right,right,accuracy,NA,NA,NA,11,1,23,left,0,2.9561355999903753,sub-13435493
right,right,accuracy,NA,NA,NA,12,0,24,right,1,3.3604318000143394,sub-13435493
left,left,accuracy,NA,NA,NA,12,1,25,right,0,1.0348999999987427,sub-13435493
right,right,accuracy,NA,NA,NA,13,0,26,right,1,2.275295900006313,sub-13435493
left,left,accuracy,NA,NA,NA,13,1,27,left,1,5.322146700025769,sub-13435493
right,right,accuracy,NA,NA,NA,14,0,28,left,0,3.7889807000174183,sub-13435493
left,left,accuracy,NA,NA,NA,14,1,29,right,0,6.366995299991686,sub-13435493
right,right,accuracy,NA,NA,NA,15,0,30,left,0,3.179303200013237,sub-13435493
left,left,accuracy,NA,NA,NA,15,1,31,left,1,5.4261958000133745,sub-13435493
left,left,accuracy,NA,NA,NA,16,0,32,left,1,3.481911899987608,sub-13435493
right,right,accuracy,NA,NA,NA,16,1,33,right,1,1.9289232000010088,sub-13435493
left,left,accuracy,NA,NA,NA,17,0,34,left,1,4.52589839999564,sub-13435493
right,right,accuracy,NA,NA,NA,17,1,35,right,1,3.7917339999985415,sub-13435493
right,right,accuracy,NA,NA,NA,18,0,36,left,0,3.0204315000155475,sub-13435493
left,left,accuracy,NA,NA,NA,18,1,37,left,1,3.0006970000104047,sub-13435493
right,right,accuracy,NA,NA,NA,19,0,38,right,1,2.189311900001485,sub-13435493
left,left,accuracy,NA,NA,NA,19,1,39,left,1,5.20234360001632,sub-13435493
right,right,accuracy,NA,NA,NA,20,0,40,right,1,1.3107597999915015,sub-13435493
left,left,accuracy,NA,NA,NA,20,1,41,right,0,2.324433700006921,sub-13435493
left,left,accuracy,NA,NA,NA,21,0,42,left,1,2.952908599982038,sub-13435493
right,right,accuracy,NA,NA,NA,21,1,43,right,1,3.8555911000003102,sub-13435493
right,right,accuracy,NA,NA,NA,22,0,44,right,1,4.0587618999998085,sub-13435493
left,left,accuracy,NA,NA,NA,22,1,45,left,1,2.652934699988691,sub-13435493
left,left,accuracy,NA,NA,NA,23,0,46,left,1,4.055870799988043,sub-13435493
right,right,accuracy,NA,NA,NA,23,1,47,right,1,1.20805700001074,sub-13435493
right,right,accuracy,NA,NA,NA,24,0,48,right,1,1.8238683000090532,sub-13435493
left,left,accuracy,NA,NA,NA,24,1,49,left,1,1.520975699997507,sub-13435493
right,right,accuracy,NA,NA,NA,25,0,50,right,1,1.2600594999967143,sub-13435493
left,left,accuracy,NA,NA,NA,25,1,51,left,1,1.9740808999922592,sub-13435493
left,left,accuracy,NA,NA,NA,26,0,52,left,1,1.0519190999912098,sub-13435493
right,right,accuracy,NA,NA,NA,26,1,53,right,1,3.207538199989358,sub-13435493
left,left,accuracy,NA,NA,NA,27,0,54,left,1,3.2307379999838304,sub-13435493
right,right,accuracy,NA,NA,NA,27,1,55,right,1,3.426162900024792,sub-13435493
left,left,accuracy,NA,NA,NA,28,0,56,right,0,3.14438969999901,sub-13435493
right,right,accuracy,NA,NA,NA,28,1,57,right,1,3.114563500013901,sub-13435493
