direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-53111670
left,left,NA,0,0,0,NA,NA,NA,left,1,1.2074945000349544,sub-53111670
right,right,NA,0,1,1,NA,NA,NA,right,1,1.500485199969262,sub-53111670
left,left,NA,1,0,2,NA,NA,NA,right,0,1.2101863999851048,sub-53111670
right,right,NA,1,1,3,NA,NA,NA,right,1,0.9259014999843204,sub-53111670
left,left,NA,2,0,4,NA,NA,NA,left,1,1.5307323000160975,sub-53111670
right,right,NA,2,1,5,NA,NA,NA,right,1,1.362146000028588,sub-53111670
left,left,NA,3,0,6,NA,NA,NA,left,1,1.437818700040225,sub-53111670
right,right,NA,3,1,7,NA,NA,NA,right,1,1.221334100002423,sub-53111670
left,left,NA,4,0,8,NA,NA,NA,left,1,1.2003043000004254,sub-53111670
right,right,NA,4,1,9,NA,NA,NA,right,1,1.5154276000102982,sub-53111670
right,right,NA,5,0,10,NA,NA,NA,right,1,1.1655039000324905,sub-53111670
left,left,NA,5,1,11,NA,NA,NA,left,1,1.0131053000222892,sub-53111670
right,right,NA,6,0,12,NA,NA,NA,left,0,1.8787311000050977,sub-53111670
left,left,NA,6,1,13,NA,NA,NA,left,1,1.7341904999921098,sub-53111670
right,right,NA,7,0,14,NA,NA,NA,right,1,0.7503566999803297,sub-53111670
left,left,NA,7,1,15,NA,NA,NA,left,1,2.3778356999973767,sub-53111670
right,right,NA,8,0,16,NA,NA,NA,right,1,1.1307832999737002,sub-53111670
left,left,NA,8,1,17,NA,NA,NA,left,1,1.642270100011956,sub-53111670
right,right,NA,9,0,18,NA,NA,NA,left,0,2.245927000010852,sub-53111670
left,left,NA,9,1,19,NA,NA,NA,left,1,1.4822574999998324,sub-53111670
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-53111670
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-53111670
right,right,speed,NA,NA,NA,0,0,0,left,0,0.4564439000096172,sub-53111670
left,left,speed,NA,NA,NA,0,1,1,right,0,0.309149399981834,sub-53111670
left,left,speed,NA,NA,NA,1,0,2,left,1,0.6102138999849558,sub-53111670
right,right,speed,NA,NA,NA,1,1,3,left,0,0.5762909000040963,sub-53111670
right,right,speed,NA,NA,NA,2,0,4,left,0,0.5780697000445798,sub-53111670
left,left,speed,NA,NA,NA,2,1,5,right,0,0.509443899965845,sub-53111670
left,left,speed,NA,NA,NA,3,0,6,right,0,0.6488923000288196,sub-53111670
right,right,speed,NA,NA,NA,3,1,7,right,1,0.7447197999572381,sub-53111670
left,left,speed,NA,NA,NA,4,0,8,left,1,0.4640237999847159,sub-53111670
right,right,speed,NA,NA,NA,4,1,9,left,0,0.9636320999707096,sub-53111670
left,left,speed,NA,NA,NA,5,0,10,left,1,0.848118899972178,sub-53111670
right,right,speed,NA,NA,NA,5,1,11,right,1,1.2604952999972738,sub-53111670
left,left,speed,NA,NA,NA,6,0,12,left,1,1.95211220002966,sub-53111670
right,right,speed,NA,NA,NA,6,1,13,right,1,0.8094124000053853,sub-53111670
left,left,speed,NA,NA,NA,7,0,14,left,1,0.7138363999547437,sub-53111670
right,right,speed,NA,NA,NA,7,1,15,right,1,1.211328000004869,sub-53111670
left,left,speed,NA,NA,NA,8,0,16,left,1,1.1540916000376455,sub-53111670
right,right,speed,NA,NA,NA,8,1,17,right,1,0.7964553000056185,sub-53111670
right,right,speed,NA,NA,NA,9,0,18,left,0,0.9034409999730996,sub-53111670
left,left,speed,NA,NA,NA,9,1,19,left,1,1.3160438999766484,sub-53111670
left,left,speed,NA,NA,NA,10,0,20,left,1,1.2439591999864206,sub-53111670
right,right,speed,NA,NA,NA,10,1,21,left,0,1.219326300022658,sub-53111670
left,left,speed,NA,NA,NA,11,0,22,left,1,0.8478885000222363,sub-53111670
right,right,speed,NA,NA,NA,11,1,23,right,1,0.7901992000406608,sub-53111670
right,right,speed,NA,NA,NA,12,0,24,left,0,0.7033074999926612,sub-53111670
left,left,speed,NA,NA,NA,12,1,25,left,1,0.8422021999722347,sub-53111670
right,right,speed,NA,NA,NA,13,0,26,right,1,1.3329451000317931,sub-53111670
left,left,speed,NA,NA,NA,13,1,27,left,1,1.0440901999827474,sub-53111670
right,right,speed,NA,NA,NA,14,0,28,right,1,1.3591052999836393,sub-53111670
left,left,speed,NA,NA,NA,14,1,29,left,1,0.7788091999827884,sub-53111670
