direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-54670375
left,left,NA,0,0,0,NA,NA,NA,left,1,1.4628009999869391,sub-54670375
right,right,NA,0,1,1,NA,NA,NA,right,1,0.8056040999945253,sub-54670375
left,left,NA,1,0,2,NA,NA,NA,left,1,1.907615700009046,sub-54670375
right,right,NA,1,1,3,NA,NA,NA,right,1,2.172565399989253,sub-54670375
left,left,NA,2,0,4,NA,NA,NA,left,1,1.8107509999972535,sub-54670375
right,right,NA,2,1,5,NA,NA,NA,right,1,0.7809998000011547,sub-54670375
right,right,NA,3,0,6,NA,NA,NA,right,1,2.080561900002067,sub-54670375
left,left,NA,3,1,7,NA,NA,NA,left,1,2.6324597999919206,sub-54670375
right,right,NA,4,0,8,NA,NA,NA,right,1,1.62348340000608,sub-54670375
left,left,NA,4,1,9,NA,NA,NA,left,1,0.6682240000081947,sub-54670375
left,left,NA,5,0,10,NA,NA,NA,left,1,0.8541512999945553,sub-54670375
right,right,NA,5,1,11,NA,NA,NA,right,1,1.5479042999941155,sub-54670375
left,left,NA,6,0,12,NA,NA,NA,left,1,1.8329901000106472,sub-54670375
right,right,NA,6,1,13,NA,NA,NA,right,1,1.5031631000019845,sub-54670375
right,right,NA,7,0,14,NA,NA,NA,right,1,2.0408967999974266,sub-54670375
left,left,NA,7,1,15,NA,NA,NA,left,1,1.445206299991696,sub-54670375
left,left,NA,8,0,16,NA,NA,NA,left,1,1.624149300012505,sub-54670375
right,right,NA,8,1,17,NA,NA,NA,right,1,0.8141520999924978,sub-54670375
left,left,NA,9,0,18,NA,NA,NA,left,1,1.688756600007764,sub-54670375
right,right,NA,9,1,19,NA,NA,NA,right,1,1.7248322999948869,sub-54670375
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-54670375
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-54670375
left,left,accuracy,NA,NA,NA,0,0,0,left,1,1.5979851000010967,sub-54670375
right,right,accuracy,NA,NA,NA,0,1,1,right,1,1.385601100002532,sub-54670375
left,left,accuracy,NA,NA,NA,1,0,2,left,1,1.5256586999894353,sub-54670375
right,right,accuracy,NA,NA,NA,1,1,3,right,1,1.7286105000093812,sub-54670375
left,left,accuracy,NA,NA,NA,2,0,4,left,1,1.8801731999992624,sub-54670375
right,right,accuracy,NA,NA,NA,2,1,5,right,1,1.773880000007921,sub-54670375
right,right,accuracy,NA,NA,NA,3,0,6,left,0,2.0854235000006156,sub-54670375
left,left,accuracy,NA,NA,NA,3,1,7,left,1,1.905657600000268,sub-54670375
left,left,accuracy,NA,NA,NA,4,0,8,left,1,2.0531287000048906,sub-54670375
right,right,accuracy,NA,NA,NA,4,1,9,right,1,1.9266977999941448,sub-54670375
right,right,accuracy,NA,NA,NA,5,0,10,left,0,1.9768919000052847,sub-54670375
left,left,accuracy,NA,NA,NA,5,1,11,left,1,1.8212629000045129,sub-54670375
right,right,accuracy,NA,NA,NA,6,0,12,right,1,1.6091464999917662,sub-54670375
left,left,accuracy,NA,NA,NA,6,1,13,left,1,1.7586038000008557,sub-54670375
right,right,accuracy,NA,NA,NA,7,0,14,right,1,1.7068710000021383,sub-54670375
left,left,accuracy,NA,NA,NA,7,1,15,left,1,1.7091159999981755,sub-54670375
left,left,accuracy,NA,NA,NA,8,0,16,left,1,1.313053799996851,sub-54670375
right,right,accuracy,NA,NA,NA,8,1,17,right,1,1.416138200002024,sub-54670375
right,right,accuracy,NA,NA,NA,9,0,18,right,1,2.979159399998025,sub-54670375
left,left,accuracy,NA,NA,NA,9,1,19,left,1,0.7799620000005234,sub-54670375
left,left,accuracy,NA,NA,NA,10,0,20,left,1,1.5435192000004463,sub-54670375
right,right,accuracy,NA,NA,NA,10,1,21,right,1,1.6922659999981988,sub-54670375
right,right,accuracy,NA,NA,NA,11,0,22,left,0,1.4752461000025503,sub-54670375
left,left,accuracy,NA,NA,NA,11,1,23,left,1,2.204079699993599,sub-54670375
left,left,accuracy,NA,NA,NA,12,0,24,right,0,1.8959216000075685,sub-54670375
right,right,accuracy,NA,NA,NA,12,1,25,right,1,2.228342399990652,sub-54670375
left,left,accuracy,NA,NA,NA,13,0,26,left,1,1.087091399997007,sub-54670375
right,right,accuracy,NA,NA,NA,13,1,27,right,1,2.2617874999996275,sub-54670375
right,right,accuracy,NA,NA,NA,14,0,28,left,0,1.664023300007102,sub-54670375
left,left,accuracy,NA,NA,NA,14,1,29,left,1,2.079352500004461,sub-54670375
left,left,accuracy,NA,NA,NA,15,0,30,left,1,1.283624300005613,sub-54670375
right,right,accuracy,NA,NA,NA,15,1,31,right,1,0.929829200002132,sub-54670375
left,left,accuracy,NA,NA,NA,16,0,32,left,1,1.6892714999994496,sub-54670375
right,right,accuracy,NA,NA,NA,16,1,33,right,1,1.9441153000079792,sub-54670375
right,right,accuracy,NA,NA,NA,17,0,34,right,1,3.365307900006883,sub-54670375
left,left,accuracy,NA,NA,NA,17,1,35,left,1,0.9851931000011972,sub-54670375
