direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-47641105
left,left,NA,0,0,0,NA,NA,NA,right,0,15.808189500006849,sub-47641105
right,right,NA,0,1,1,NA,NA,NA,right,1,13.143936900072733,sub-47641105
right,right,NA,1,0,2,NA,NA,NA,right,1,5.945777699933387,sub-47641105
left,left,NA,1,1,3,NA,NA,NA,left,1,8.787328299949877,sub-47641105
left,left,NA,2,0,4,NA,NA,NA,right,0,6.223185100010596,sub-47641105
right,right,NA,2,1,5,NA,NA,NA,right,1,8.446003500022925,sub-47641105
left,left,NA,3,0,6,NA,NA,NA,right,0,6.194867799989879,sub-47641105
right,right,NA,3,1,7,NA,NA,NA,right,1,9.549308000016026,sub-47641105
left,left,NA,4,0,8,NA,NA,NA,left,1,6.840225299936719,sub-47641105
right,right,NA,4,1,9,NA,NA,NA,right,1,5.362707199994475,sub-47641105
right,right,NA,5,0,10,NA,NA,NA,right,1,5.851348500000313,sub-47641105
left,left,NA,5,1,11,NA,NA,NA,left,1,5.830178700038232,sub-47641105
right,right,NA,6,0,12,NA,NA,NA,right,1,5.298931599943899,sub-47641105
left,left,NA,6,1,13,NA,NA,NA,left,1,5.382627599989064,sub-47641105
left,left,NA,7,0,14,NA,NA,NA,right,0,4.7284616000251845,sub-47641105
right,right,NA,7,1,15,NA,NA,NA,right,1,5.302005899953656,sub-47641105
right,right,NA,8,0,16,NA,NA,NA,left,0,6.287188099930063,sub-47641105
left,left,NA,8,1,17,NA,NA,NA,left,1,5.3862345000961795,sub-47641105
right,right,NA,9,0,18,NA,NA,NA,left,0,6.394205400021747,sub-47641105
left,left,NA,9,1,19,NA,NA,NA,left,1,5.965044799959287,sub-47641105
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-47641105
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-47641105
left,left,speed,NA,NA,NA,0,0,0,left,1,4.213940800051205,sub-47641105
right,right,speed,NA,NA,NA,0,1,1,right,1,3.6742347999243066,sub-47641105
left,left,speed,NA,NA,NA,1,0,2,left,1,1.5260441999416798,sub-47641105
right,right,speed,NA,NA,NA,1,1,3,left,0,2.238750100019388,sub-47641105
right,right,speed,NA,NA,NA,2,0,4,right,1,1.4631047999719158,sub-47641105
left,left,speed,NA,NA,NA,2,1,5,right,0,2.081825100001879,sub-47641105
right,right,speed,NA,NA,NA,3,0,6,left,0,2.6291461000218987,sub-47641105
left,left,speed,NA,NA,NA,3,1,7,right,0,4.787730699987151,sub-47641105
left,left,speed,NA,NA,NA,4,0,8,left,1,3.0080584000097588,sub-47641105
right,right,speed,NA,NA,NA,4,1,9,right,1,1.7647677001077682,sub-47641105
right,right,speed,NA,NA,NA,5,0,10,right,1,1.7159764000680298,sub-47641105
left,left,speed,NA,NA,NA,5,1,11,left,1,4.550902500050142,sub-47641105
left,left,speed,NA,NA,NA,6,0,12,right,0,2.5674789999611676,sub-47641105
right,right,speed,NA,NA,NA,6,1,13,right,1,1.7491618000203744,sub-47641105
right,right,speed,NA,NA,NA,7,0,14,right,1,2.633421300095506,sub-47641105
left,left,speed,NA,NA,NA,7,1,15,left,1,2.010001799906604,sub-47641105
right,right,speed,NA,NA,NA,8,0,16,right,1,2.2558621999341995,sub-47641105
left,left,speed,NA,NA,NA,8,1,17,right,0,3.0415212999796495,sub-47641105
left,left,speed,NA,NA,NA,9,0,18,right,0,4.237845600000583,sub-47641105
right,right,speed,NA,NA,NA,9,1,19,right,1,4.006459999945946,sub-47641105
right,right,speed,NA,NA,NA,10,0,20,right,1,2.9428892999421805,sub-47641105
left,left,speed,NA,NA,NA,10,1,21,left,1,2.667641400010325,sub-47641105
left,left,speed,NA,NA,NA,11,0,22,left,1,1.6007358999922872,sub-47641105
right,right,speed,NA,NA,NA,11,1,23,right,1,2.5086179999634624,sub-47641105
left,left,speed,NA,NA,NA,12,0,24,left,1,2.4640165000455454,sub-47641105
right,right,speed,NA,NA,NA,12,1,25,right,1,1.547014000010677,sub-47641105
left,left,speed,NA,NA,NA,13,0,26,left,1,2.9872795999981463,sub-47641105
right,right,speed,NA,NA,NA,13,1,27,right,1,2.886209400021471,sub-47641105
right,right,speed,NA,NA,NA,14,0,28,left,0,1.68110330007039,sub-47641105
left,left,speed,NA,NA,NA,14,1,29,left,1,1.5503260999685151,sub-47641105
right,right,speed,NA,NA,NA,15,0,30,left,0,1.600190700031817,sub-47641105
left,left,speed,NA,NA,NA,15,1,31,left,1,2.6932024999987334,sub-47641105
right,right,speed,NA,NA,NA,16,0,32,right,1,1.158540299977176,sub-47641105
left,left,speed,NA,NA,NA,16,1,33,left,1,3.199834299972281,sub-47641105
left,left,speed,NA,NA,NA,17,0,34,right,0,3.4324981999816373,sub-47641105
right,right,speed,NA,NA,NA,17,1,35,right,1,4.19950569991488,sub-47641105
left,left,speed,NA,NA,NA,18,0,36,left,1,2.3143967000069097,sub-47641105
right,right,speed,NA,NA,NA,18,1,37,right,1,3.231965299928561,sub-47641105
right,right,speed,NA,NA,NA,19,0,38,right,1,3.356021099956706,sub-47641105
left,left,speed,NA,NA,NA,19,1,39,left,1,1.2493282000068575,sub-47641105
right,right,speed,NA,NA,NA,20,0,40,right,1,1.556457299971953,sub-47641105
left,left,speed,NA,NA,NA,20,1,41,left,1,1.1359318000031635,sub-47641105
left,left,speed,NA,NA,NA,21,0,42,left,1,1.48628519999329,sub-47641105
right,right,speed,NA,NA,NA,21,1,43,right,1,1.0287131000077352,sub-47641105
right,right,speed,NA,NA,NA,22,0,44,left,0,1.893423300003633,sub-47641105
left,left,speed,NA,NA,NA,22,1,45,left,1,1.3535804999992251,sub-47641105
right,right,speed,NA,NA,NA,23,0,46,right,1,0.9746888999361544,sub-47641105
left,left,speed,NA,NA,NA,23,1,47,left,1,1.036379500059411,sub-47641105
left,left,speed,NA,NA,NA,24,0,48,left,1,1.2270797999808565,sub-47641105
right,right,speed,NA,NA,NA,24,1,49,right,1,1.4798701000399888,sub-47641105
left,left,speed,NA,NA,NA,25,0,50,left,1,1.066077099996619,sub-47641105
right,right,speed,NA,NA,NA,25,1,51,right,1,1.0961062998976558,sub-47641105
right,right,speed,NA,NA,NA,26,0,52,right,1,1.6195221000816673,sub-47641105
left,left,speed,NA,NA,NA,26,1,53,left,1,0.9273219000315294,sub-47641105
left,left,speed,NA,NA,NA,27,0,54,left,1,1.2108200000366196,sub-47641105
right,right,speed,NA,NA,NA,27,1,55,right,1,1.423602299997583,sub-47641105
right,right,speed,NA,NA,NA,28,0,56,left,0,1.9854385999497024,sub-47641105
left,left,speed,NA,NA,NA,28,1,57,left,1,1.697915900032967,sub-47641105
right,right,speed,NA,NA,NA,29,0,58,right,1,1.8219945000018924,sub-47641105
left,left,speed,NA,NA,NA,29,1,59,left,1,1.325550299952738,sub-47641105
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-47641105
left,left,accuracy,NA,NA,NA,0,0,0,left,1,1.1544003000017256,sub-47641105
right,right,accuracy,NA,NA,NA,0,1,1,right,1,2.226138300029561,sub-47641105
right,right,accuracy,NA,NA,NA,1,0,2,left,0,1.5641215000068769,sub-47641105
left,left,accuracy,NA,NA,NA,1,1,3,left,1,1.8310197999235245,sub-47641105
left,left,accuracy,NA,NA,NA,2,0,4,left,1,2.947573099983856,sub-47641105
right,right,accuracy,NA,NA,NA,2,1,5,left,0,6.0236354999942705,sub-47641105
right,right,accuracy,NA,NA,NA,3,0,6,right,1,1.9432938999962064,sub-47641105
left,left,accuracy,NA,NA,NA,3,1,7,left,1,1.0495899999514222,sub-47641105
left,left,accuracy,NA,NA,NA,4,0,8,left,1,2.6676658999640495,sub-47641105
right,right,accuracy,NA,NA,NA,4,1,9,right,1,1.36169700010214,sub-47641105
left,left,accuracy,NA,NA,NA,5,0,10,left,1,2.042192400083877,sub-47641105
right,right,accuracy,NA,NA,NA,5,1,11,right,1,2.9977647999767214,sub-47641105
right,right,accuracy,NA,NA,NA,6,0,12,left,0,2.0254986999789253,sub-47641105
left,left,accuracy,NA,NA,NA,6,1,13,left,1,1.867272299947217,sub-47641105
right,right,accuracy,NA,NA,NA,7,0,14,right,1,2.0545986000215635,sub-47641105
left,left,accuracy,NA,NA,NA,7,1,15,left,1,1.1729105999693274,sub-47641105
left,left,accuracy,NA,NA,NA,8,0,16,left,1,2.001571199973114,sub-47641105
right,right,accuracy,NA,NA,NA,8,1,17,right,1,2.1018357999855652,sub-47641105
left,left,accuracy,NA,NA,NA,9,0,18,left,1,1.6542425999650732,sub-47641105
right,right,accuracy,NA,NA,NA,9,1,19,right,1,3.0429703999543563,sub-47641105
left,left,accuracy,NA,NA,NA,10,0,20,left,1,1.6084937000414357,sub-47641105
right,right,accuracy,NA,NA,NA,10,1,21,right,1,1.699462900054641,sub-47641105
left,left,accuracy,NA,NA,NA,11,0,22,left,1,1.83895050000865,sub-47641105
right,right,accuracy,NA,NA,NA,11,1,23,right,1,1.383194199996069,sub-47641105
left,left,accuracy,NA,NA,NA,12,0,24,left,1,1.6512345999944955,sub-47641105
right,right,accuracy,NA,NA,NA,12,1,25,right,1,1.4208856000332162,sub-47641105
left,left,accuracy,NA,NA,NA,13,0,26,left,1,3.5181163999950513,sub-47641105
right,right,accuracy,NA,NA,NA,13,1,27,right,1,1.921766799991019,sub-47641105
left,left,accuracy,NA,NA,NA,14,0,28,left,1,1.099443000042811,sub-47641105
