direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-40276959
right,right,NA,0,0,0,NA,NA,NA,left,0,24.007977291941643,sub-40276959
left,left,NA,0,1,1,NA,NA,NA,right,0,3.446824833052233,sub-40276959
left,left,NA,1,0,2,NA,NA,NA,right,0,4.16641533409711,sub-40276959
right,right,NA,1,1,3,NA,NA,NA,right,1,4.735031874966808,sub-40276959
left,left,NA,2,0,4,NA,NA,NA,left,1,1.3434602909255773,sub-40276959
right,right,NA,2,1,5,NA,NA,NA,right,1,1.4494795419741422,sub-40276959
right,right,NA,3,0,6,NA,NA,NA,left,0,3.4777669169707224,sub-40276959
left,left,NA,3,1,7,NA,NA,NA,right,0,1.544660208048299,sub-40276959
right,right,NA,4,0,8,NA,NA,NA,right,1,3.549884249921888,sub-40276959
left,left,NA,4,1,9,NA,NA,NA,right,0,1.7497344999574125,sub-40276959
left,left,NA,5,0,10,NA,NA,NA,right,0,4.535678374930285,sub-40276959
right,right,NA,5,1,11,NA,NA,NA,left,0,3.8356513750040904,sub-40276959
left,left,NA,6,0,12,NA,NA,NA,left,1,2.3770382090006024,sub-40276959
right,right,NA,6,1,13,NA,NA,NA,right,1,1.2800076249986887,sub-40276959
right,right,NA,7,0,14,NA,NA,NA,right,1,2.078998874989338,sub-40276959
left,left,NA,7,1,15,NA,NA,NA,left,1,1.7018149580108002,sub-40276959
right,right,NA,8,0,16,NA,NA,NA,left,0,3.4393696249462664,sub-40276959
left,left,NA,8,1,17,NA,NA,NA,right,0,3.011833500000648,sub-40276959
left,left,NA,9,0,18,NA,NA,NA,left,1,3.4924272909993306,sub-40276959
right,right,NA,9,1,19,NA,NA,NA,left,0,2.6362363749649376,sub-40276959
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-40276959
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-40276959
left,left,speed,NA,NA,NA,0,0,0,left,1,0.8679571250686422,sub-40276959
right,right,speed,NA,NA,NA,0,1,1,left,0,0.983379542012699,sub-40276959
left,left,speed,NA,NA,NA,1,0,2,left,1,1.2554867909057066,sub-40276959
right,right,speed,NA,NA,NA,1,1,3,right,1,1.8227707920596004,sub-40276959
left,left,speed,NA,NA,NA,2,0,4,right,0,2.2630184589652345,sub-40276959
right,right,speed,NA,NA,NA,2,1,5,right,1,3.4605652920436114,sub-40276959
left,left,speed,NA,NA,NA,3,0,6,left,1,2.3771127079380676,sub-40276959
right,right,speed,NA,NA,NA,3,1,7,left,0,1.4786173339234665,sub-40276959
right,right,speed,NA,NA,NA,4,0,8,left,0,1.1356394999893382,sub-40276959
left,left,speed,NA,NA,NA,4,1,9,right,0,1.3296250420389697,sub-40276959
left,left,speed,NA,NA,NA,5,0,10,right,0,1.665108083980158,sub-40276959
right,right,speed,NA,NA,NA,5,1,11,left,0,1.5169930420815945,sub-40276959
left,left,speed,NA,NA,NA,6,0,12,left,1,2.150646834052168,sub-40276959
right,right,speed,NA,NA,NA,6,1,13,right,1,3.639019833062775,sub-40276959
left,left,speed,NA,NA,NA,7,0,14,left,1,1.9606149579631165,sub-40276959
right,right,speed,NA,NA,NA,7,1,15,left,0,3.430676416028291,sub-40276959
left,left,speed,NA,NA,NA,8,0,16,right,0,1.075555375078693,sub-40276959
right,right,speed,NA,NA,NA,8,1,17,right,1,1.7990260000806302,sub-40276959
left,left,speed,NA,NA,NA,9,0,18,right,0,2.965034957975149,sub-40276959
right,right,speed,NA,NA,NA,9,1,19,right,1,1.6541259170044214,sub-40276959
right,right,speed,NA,NA,NA,10,0,20,left,0,2.541553125018254,sub-40276959
left,left,speed,NA,NA,NA,10,1,21,left,1,1.9185457499697804,sub-40276959
right,right,speed,NA,NA,NA,11,0,22,right,1,3.3600897500291467,sub-40276959
left,left,speed,NA,NA,NA,11,1,23,right,0,4.944380291970447,sub-40276959
right,right,speed,NA,NA,NA,12,0,24,left,0,5.427010542014614,sub-40276959
left,left,speed,NA,NA,NA,12,1,25,right,0,3.774737250059843,sub-40276959
right,right,speed,NA,NA,NA,13,0,26,left,0,1.939098082948476,sub-40276959
left,left,speed,NA,NA,NA,13,1,27,left,1,2.040268207900226,sub-40276959
left,left,speed,NA,NA,NA,14,0,28,left,1,3.14216787496116,sub-40276959
right,right,speed,NA,NA,NA,14,1,29,right,1,2.7174221250461414,sub-40276959
right,right,speed,NA,NA,NA,15,0,30,right,1,2.596925792051479,sub-40276959
left,left,speed,NA,NA,NA,15,1,31,left,1,2.401784499990754,sub-40276959
right,right,speed,NA,NA,NA,16,0,32,left,0,3.9603400829946622,sub-40276959
left,left,speed,NA,NA,NA,16,1,33,right,0,3.0155803330708295,sub-40276959
right,right,speed,NA,NA,NA,17,0,34,left,0,1.1571673330618069,sub-40276959
left,left,speed,NA,NA,NA,17,1,35,left,1,1.042728625005111,sub-40276959
right,right,speed,NA,NA,NA,18,0,36,right,1,1.755890125059523,sub-40276959
left,left,speed,NA,NA,NA,18,1,37,right,0,1.8145710419630632,sub-40276959
left,left,speed,NA,NA,NA,19,0,38,left,1,0.801055165939033,sub-40276959
right,right,speed,NA,NA,NA,19,1,39,left,0,3.137942041037604,sub-40276959
left,left,speed,NA,NA,NA,20,0,40,right,0,1.84383499994874,sub-40276959
right,right,speed,NA,NA,NA,20,1,41,left,0,5.081778083927929,sub-40276959
left,left,speed,NA,NA,NA,21,0,42,right,0,0.923744541942142,sub-40276959
right,right,speed,NA,NA,NA,21,1,43,left,0,4.29449137498159,sub-40276959
left,left,speed,NA,NA,NA,22,0,44,right,0,1.0919872500235217,sub-40276959
right,right,speed,NA,NA,NA,22,1,45,left,0,2.9395730840042233,sub-40276959
right,right,speed,NA,NA,NA,23,0,46,left,0,1.4080724579980597,sub-40276959
left,left,speed,NA,NA,NA,23,1,47,right,0,0.6272227090084925,sub-40276959
right,right,speed,NA,NA,NA,24,0,48,right,1,4.2175071249948815,sub-40276959
left,left,speed,NA,NA,NA,24,1,49,left,1,0.7602121670497581,sub-40276959
right,right,speed,NA,NA,NA,25,0,50,left,0,1.5941882909974083,sub-40276959
left,left,speed,NA,NA,NA,25,1,51,right,0,0.7475675840396434,sub-40276959
left,left,speed,NA,NA,NA,26,0,52,right,0,1.976410917006433,sub-40276959
right,right,speed,NA,NA,NA,26,1,53,left,0,2.2867179170716554,sub-40276959
right,right,speed,NA,NA,NA,27,0,54,left,0,2.383161167032086,sub-40276959
left,left,speed,NA,NA,NA,27,1,55,right,0,1.0153700829250738,sub-40276959
right,right,speed,NA,NA,NA,28,0,56,right,1,4.531441624974832,sub-40276959
left,left,speed,NA,NA,NA,28,1,57,left,1,0.9160825830185786,sub-40276959
right,right,speed,NA,NA,NA,29,0,58,left,0,1.0924303339561448,sub-40276959
left,left,speed,NA,NA,NA,29,1,59,left,1,0.7660048750694841,sub-40276959
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-40276959
right,right,accuracy,NA,NA,NA,0,0,0,left,0,4.098056541988626,sub-40276959
left,left,accuracy,NA,NA,NA,0,1,1,right,0,2.426267041941174,sub-40276959
right,right,accuracy,NA,NA,NA,1,0,2,left,0,3.306632916093804,sub-40276959
left,left,accuracy,NA,NA,NA,1,1,3,left,1,2.676081999903545,sub-40276959
right,right,accuracy,NA,NA,NA,2,0,4,left,0,1.8952432090882212,sub-40276959
left,left,accuracy,NA,NA,NA,2,1,5,left,1,4.4675319999223575,sub-40276959
right,right,accuracy,NA,NA,NA,3,0,6,right,1,0.8899808339774609,sub-40276959
left,left,accuracy,NA,NA,NA,3,1,7,right,0,0.667686834000051,sub-40276959
