direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-46202994
right,right,NA,0,0,0,NA,NA,NA,left,0,5.150988375000452,sub-46202994
left,left,NA,0,1,1,NA,NA,NA,right,0,2.7128523750006934,sub-46202994
left,left,NA,1,0,2,NA,NA,NA,right,0,4.352459332999388,sub-46202994
right,right,NA,1,1,3,NA,NA,NA,right,1,2.3411742499993125,sub-46202994
right,right,NA,2,0,4,NA,NA,NA,right,1,1.5440201659994273,sub-46202994
left,left,NA,2,1,5,NA,NA,NA,left,1,1.7917985829999452,sub-46202994
right,right,NA,3,0,6,NA,NA,NA,left,0,4.603861167000105,sub-46202994
left,left,NA,3,1,7,NA,NA,NA,right,0,3.649697957999706,sub-46202994
right,right,NA,4,0,8,NA,NA,NA,right,1,2.5993625829996745,sub-46202994
left,left,NA,4,1,9,NA,NA,NA,left,1,1.3293128339992109,sub-46202994
right,right,NA,5,0,10,NA,NA,NA,right,1,1.1905435409998972,sub-46202994
left,left,NA,5,1,11,NA,NA,NA,left,1,0.6898946659994181,sub-46202994
right,right,NA,6,0,12,NA,NA,NA,right,1,0.5840251250001529,sub-46202994
left,left,NA,6,1,13,NA,NA,NA,right,0,1.39018704099999,sub-46202994
left,left,NA,7,0,14,NA,NA,NA,right,0,1.439653499999622,sub-46202994
right,right,NA,7,1,15,NA,NA,NA,left,0,2.3082457079999585,sub-46202994
left,left,NA,8,0,16,NA,NA,NA,left,1,3.690773915999671,sub-46202994
right,right,NA,8,1,17,NA,NA,NA,right,1,0.5665641250006956,sub-46202994
left,left,NA,9,0,18,NA,NA,NA,left,1,0.7623873339998681,sub-46202994
right,right,NA,9,1,19,NA,NA,NA,right,1,0.6489747089999582,sub-46202994
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-46202994
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-46202994
right,right,accuracy,NA,NA,NA,0,0,0,right,1,1.9401900409993689,sub-46202994
left,left,accuracy,NA,NA,NA,0,1,1,left,1,4.408784332999858,sub-46202994
right,right,accuracy,NA,NA,NA,1,0,2,right,1,1.1346235829996658,sub-46202994
left,left,accuracy,NA,NA,NA,1,1,3,left,1,1.9674038749999456,sub-46202994
right,right,accuracy,NA,NA,NA,2,0,4,left,0,4.502301250000528,sub-46202994
left,left,accuracy,NA,NA,NA,2,1,5,right,0,4.583952916999806,sub-46202994
right,right,accuracy,NA,NA,NA,3,0,6,right,1,0.8883655409999847,sub-46202994
left,left,accuracy,NA,NA,NA,3,1,7,left,1,0.6083931659995869,sub-46202994
right,right,accuracy,NA,NA,NA,4,0,8,right,1,1.3171282079993034,sub-46202994
