direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-1592798
left,left,NA,0,0,0,NA,NA,NA,left,1,1.6675127,sub-1592798
right,right,NA,0,1,1,NA,NA,NA,right,1,0.8915008,sub-1592798
right,right,NA,1,0,2,NA,NA,NA,left,0,0.8441497,sub-1592798
left,left,NA,1,1,3,NA,NA,NA,left,1,1.3200726,sub-1592798
left,left,NA,2,0,4,NA,NA,NA,left,1,1.3202995,sub-1592798
right,right,NA,2,1,5,NA,NA,NA,right,1,0.8566394,sub-1592798
right,right,NA,3,0,6,NA,NA,NA,left,0,1.2155455,sub-1592798
left,left,NA,3,1,7,NA,NA,NA,left,1,0.8625742,sub-1592798
right,right,NA,4,0,8,NA,NA,NA,right,1,0.7803753,sub-1592798
left,left,NA,4,1,9,NA,NA,NA,left,1,0.6479012,sub-1592798
right,right,NA,5,0,10,NA,NA,NA,right,1,0.7524502,sub-1592798
left,left,NA,5,1,11,NA,NA,NA,left,1,0.6079237,sub-1592798
right,right,NA,6,0,12,NA,NA,NA,left,0,0.8919137,sub-1592798
left,left,NA,6,1,13,NA,NA,NA,left,1,0.782956,sub-1592798
right,right,NA,7,0,14,NA,NA,NA,right,1,0.7535486,sub-1592798
left,left,NA,7,1,15,NA,NA,NA,left,1,0.6847417,sub-1592798
left,left,NA,8,0,16,NA,NA,NA,left,1,1.033972,sub-1592798
right,right,NA,8,1,17,NA,NA,NA,right,1,0.9870024,sub-1592798
left,left,NA,9,0,18,NA,NA,NA,left,1,0.8895468,sub-1592798
right,right,NA,9,1,19,NA,NA,NA,right,1,0.7251785,sub-1592798
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-1592798
