direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-39929954
right,right,NA,0,0,0,NA,NA,NA,right,1,4.418914031,sub-39929954
left,left,NA,0,1,1,NA,NA,NA,left,1,2.225846279,sub-39929954
left,left,NA,1,0,2,NA,NA,NA,right,0,2.986095381,sub-39929954
right,right,NA,1,1,3,NA,NA,NA,right,1,1.896162315,sub-39929954
right,right,NA,2,0,4,NA,NA,NA,left,0,1.573545213,sub-39929954
left,left,NA,2,1,5,NA,NA,NA,right,0,2.745744919,sub-39929954
right,right,NA,3,0,6,NA,NA,NA,right,1,2.862531794,sub-39929954
left,left,NA,3,1,7,NA,NA,NA,left,1,4.393542936,sub-39929954
left,left,NA,4,0,8,NA,NA,NA,left,1,2.784087821,sub-39929954
right,right,NA,4,1,9,NA,NA,NA,right,1,1.231134417,sub-39929954
right,right,NA,5,0,10,NA,NA,NA,right,1,1.144032372,sub-39929954
left,left,NA,5,1,11,NA,NA,NA,left,1,2.20871058,sub-39929954
right,right,NA,6,0,12,NA,NA,NA,right,1,1.977607021,sub-39929954
left,left,NA,6,1,13,NA,NA,NA,left,1,1.910152928,sub-39929954
right,right,NA,7,0,14,NA,NA,NA,right,1,1.019646741,sub-39929954
left,left,NA,7,1,15,NA,NA,NA,left,1,1.369229121,sub-39929954
left,left,NA,8,0,16,NA,NA,NA,right,0,0.946263794,sub-39929954
right,right,NA,8,1,17,NA,NA,NA,right,1,1.34878521,sub-39929954
left,left,NA,9,0,18,NA,NA,NA,right,0,1.272472101,sub-39929954
right,right,NA,9,1,19,NA,NA,NA,right,1,1.323480312,sub-39929954
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-39929954
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-39929954
right,right,speed,NA,NA,NA,0,0,0,right,1,0.965938893,sub-39929954
left,left,speed,NA,NA,NA,0,1,1,left,1,2.174748388,sub-39929954
left,left,speed,NA,NA,NA,1,0,2,right,0,0.936043283,sub-39929954
right,right,speed,NA,NA,NA,1,1,3,right,1,0.773983159,sub-39929954
left,left,speed,NA,NA,NA,2,0,4,left,1,1.04288308,sub-39929954
right,right,speed,NA,NA,NA,2,1,5,right,1,1.423218572,sub-39929954
right,right,speed,NA,NA,NA,3,0,6,right,1,0.864305056,sub-39929954
left,left,speed,NA,NA,NA,3,1,7,right,0,1.630431462,sub-39929954
left,left,speed,NA,NA,NA,4,0,8,left,1,0.711550528,sub-39929954
right,right,speed,NA,NA,NA,4,1,9,right,1,0.89544949,sub-39929954
right,right,speed,NA,NA,NA,5,0,10,left,0,1.504517162,sub-39929954
left,left,speed,NA,NA,NA,5,1,11,left,1,1.16588602,sub-39929954
left,left,speed,NA,NA,NA,6,0,12,right,0,0.648306093,sub-39929954
right,right,speed,NA,NA,NA,6,1,13,right,1,1.396355914,sub-39929954
right,right,speed,NA,NA,NA,7,0,14,left,0,1.094175913,sub-39929954
left,left,speed,NA,NA,NA,7,1,15,left,1,1.921751901,sub-39929954
right,right,speed,NA,NA,NA,8,0,16,right,1,0.926364948,sub-39929954
left,left,speed,NA,NA,NA,8,1,17,left,1,0.970519261,sub-39929954
left,left,speed,NA,NA,NA,9,0,18,right,0,0.652763595,sub-39929954
right,right,speed,NA,NA,NA,9,1,19,left,0,0.924058494,sub-39929954
right,right,speed,NA,NA,NA,10,0,20,right,1,0.750089762,sub-39929954
left,left,speed,NA,NA,NA,10,1,21,right,0,1.194650676,sub-39929954
right,right,speed,NA,NA,NA,11,0,22,right,1,1.118593857,sub-39929954
left,left,speed,NA,NA,NA,11,1,23,left,1,0.7619115,sub-39929954
left,left,speed,NA,NA,NA,12,0,24,left,1,1.190807218,sub-39929954
right,right,speed,NA,NA,NA,12,1,25,right,1,0.644531885,sub-39929954
left,left,speed,NA,NA,NA,13,0,26,left,1,0.744439125,sub-39929954
right,right,speed,NA,NA,NA,13,1,27,right,1,0.97508084,sub-39929954
left,left,speed,NA,NA,NA,14,0,28,left,1,0.816705956,sub-39929954
right,right,speed,NA,NA,NA,14,1,29,right,1,1.099217343,sub-39929954
right,right,speed,NA,NA,NA,15,0,30,left,0,0.789056937,sub-39929954
left,left,speed,NA,NA,NA,15,1,31,right,0,0.622904235,sub-39929954
right,right,speed,NA,NA,NA,16,0,32,left,0,0.62509372,sub-39929954
left,left,speed,NA,NA,NA,16,1,33,right,0,0.786895562,sub-39929954
