direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90583773
right,right,NA,0,0,0,NA,NA,NA,right,1,10.618128142999922,sub-90583773
left,left,NA,0,1,1,NA,NA,NA,left,1,7.197210348000226,sub-90583773
left,left,NA,1,0,2,NA,NA,NA,right,0,6.90326843099956,sub-90583773
right,right,NA,1,1,3,NA,NA,NA,right,1,9.63418989999991,sub-90583773
right,right,NA,2,0,4,NA,NA,NA,right,1,8.360248611000316,sub-90583773
left,left,NA,2,1,5,NA,NA,NA,left,1,7.183094724000512,sub-90583773
left,left,NA,3,0,6,NA,NA,NA,left,1,5.952108015999329,sub-90583773
right,right,NA,3,1,7,NA,NA,NA,right,1,5.888529333999941,sub-90583773
right,right,NA,4,0,8,NA,NA,NA,left,0,6.318705778000549,sub-90583773
left,left,NA,4,1,9,NA,NA,NA,left,1,5.861951521999799,sub-90583773
left,left,NA,5,0,10,NA,NA,NA,right,0,6.783046174000447,sub-90583773
right,right,NA,5,1,11,NA,NA,NA,left,0,11.074017651999384,sub-90583773
right,right,NA,6,0,12,NA,NA,NA,right,1,6.448217977999775,sub-90583773
left,left,NA,6,1,13,NA,NA,NA,left,1,6.04671201400015,sub-90583773
left,left,NA,7,0,14,NA,NA,NA,right,0,6.82282514400049,sub-90583773
right,right,NA,7,1,15,NA,NA,NA,right,1,6.020463927000492,sub-90583773
left,left,NA,8,0,16,NA,NA,NA,right,0,5.572134785999879,sub-90583773
right,right,NA,8,1,17,NA,NA,NA,left,0,8.809573763000117,sub-90583773
right,right,NA,9,0,18,NA,NA,NA,right,1,6.711922311000308,sub-90583773
left,left,NA,9,1,19,NA,NA,NA,right,0,6.202464913999393,sub-90583773
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90583773
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90583773
left,left,speed,NA,NA,NA,0,0,0,left,1,5.907465481000145,sub-90583773
right,right,speed,NA,NA,NA,0,1,1,right,1,5.909096972000043,sub-90583773
left,left,speed,NA,NA,NA,1,0,2,right,0,5.832062864999898,sub-90583773
right,right,speed,NA,NA,NA,1,1,3,left,0,5.308334023000498,sub-90583773
left,left,speed,NA,NA,NA,2,0,4,right,0,5.392218212000444,sub-90583773
right,right,speed,NA,NA,NA,2,1,5,right,1,5.342630936000205,sub-90583773
left,left,speed,NA,NA,NA,3,0,6,right,0,5.692290341000444,sub-90583773
right,right,speed,NA,NA,NA,3,1,7,right,1,5.430149006999272,sub-90583773
right,right,speed,NA,NA,NA,4,0,8,left,0,5.619515819999833,sub-90583773
left,left,speed,NA,NA,NA,4,1,9,left,1,5.372718464000172,sub-90583773
left,left,speed,NA,NA,NA,5,0,10,right,0,5.582045404000382,sub-90583773
right,right,speed,NA,NA,NA,5,1,11,right,1,5.700701423999817,sub-90583773
left,left,speed,NA,NA,NA,6,0,12,left,1,5.551657664999766,sub-90583773
right,right,speed,NA,NA,NA,6,1,13,right,1,5.491402731000562,sub-90583773
left,left,speed,NA,NA,NA,7,0,14,left,1,5.555097153999668,sub-90583773
right,right,speed,NA,NA,NA,7,1,15,right,1,5.610127910000301,sub-90583773
left,left,speed,NA,NA,NA,8,0,16,left,1,6.102009029000328,sub-90583773
right,right,speed,NA,NA,NA,8,1,17,right,1,5.914260605999516,sub-90583773
right,right,speed,NA,NA,NA,9,0,18,right,1,2.5320323140003893,sub-90583773
left,left,speed,NA,NA,NA,9,1,19,left,1,1.9238944759999868,sub-90583773
right,right,speed,NA,NA,NA,10,0,20,right,1,1.838118910999583,sub-90583773
left,left,speed,NA,NA,NA,10,1,21,left,1,2.9186935689995153,sub-90583773
left,left,speed,NA,NA,NA,11,0,22,right,0,3.7061798709992217,sub-90583773
right,right,speed,NA,NA,NA,11,1,23,left,0,5.140675585000281,sub-90583773
right,right,speed,NA,NA,NA,12,0,24,right,1,3.715281775999756,sub-90583773
left,left,speed,NA,NA,NA,12,1,25,right,0,3.5212869520000822,sub-90583773
right,right,speed,NA,NA,NA,13,0,26,right,1,4.676916053000241,sub-90583773
left,left,speed,NA,NA,NA,13,1,27,left,1,5.895491678999861,sub-90583773
left,left,speed,NA,NA,NA,14,0,28,right,0,5.40586834899932,sub-90583773
right,right,speed,NA,NA,NA,14,1,29,right,1,5.35888629999954,sub-90583773
right,right,speed,NA,NA,NA,15,0,30,left,0,5.442672318000405,sub-90583773
left,left,speed,NA,NA,NA,15,1,31,left,1,5.505647381000017,sub-90583773
left,left,speed,NA,NA,NA,16,0,32,right,0,5.558625958000448,sub-90583773
right,right,speed,NA,NA,NA,16,1,33,left,0,9.113019411000096,sub-90583773
right,right,speed,NA,NA,NA,17,0,34,right,1,5.312374600000112,sub-90583773
left,left,speed,NA,NA,NA,17,1,35,right,0,4.469538728999396,sub-90583773
right,right,speed,NA,NA,NA,18,0,36,left,0,2.621624614999746,sub-90583773
left,left,speed,NA,NA,NA,18,1,37,left,1,4.369670744999894,sub-90583773
left,left,speed,NA,NA,NA,19,0,38,right,0,4.090971339999669,sub-90583773
right,right,speed,NA,NA,NA,19,1,39,right,1,3.660815389000163,sub-90583773
left,left,speed,NA,NA,NA,20,0,40,right,0,4.826607375000094,sub-90583773
right,right,speed,NA,NA,NA,20,1,41,right,1,5.4215697050003655,sub-90583773
right,right,speed,NA,NA,NA,21,0,42,left,0,9.15911642300034,sub-90583773
left,left,speed,NA,NA,NA,21,1,43,right,0,5.587318369000059,sub-90583773
right,right,speed,NA,NA,NA,22,0,44,left,0,5.097640899999533,sub-90583773
left,left,speed,NA,NA,NA,22,1,45,right,0,3.8878249580002375,sub-90583773
left,left,speed,NA,NA,NA,23,0,46,right,0,2.011914605000129,sub-90583773
right,right,speed,NA,NA,NA,23,1,47,left,0,3.785695329000191,sub-90583773
left,left,speed,NA,NA,NA,24,0,48,left,1,4.636550893000276,sub-90583773
right,right,speed,NA,NA,NA,24,1,49,right,1,4.871971776999999,sub-90583773
left,left,speed,NA,NA,NA,25,0,50,left,1,3.654421387000184,sub-90583773
right,right,speed,NA,NA,NA,25,1,51,right,1,8.038624220999736,sub-90583773
left,left,speed,NA,NA,NA,26,0,52,right,0,5.382908600000519,sub-90583773
right,right,speed,NA,NA,NA,26,1,53,right,1,1.619229686999461,sub-90583773
right,right,speed,NA,NA,NA,27,0,54,right,1,2.8789810980006223,sub-90583773
left,left,speed,NA,NA,NA,27,1,55,left,1,3.5169001829999615,sub-90583773
right,right,speed,NA,NA,NA,28,0,56,left,0,7.23400470300021,sub-90583773
left,left,speed,NA,NA,NA,28,1,57,right,0,5.747853713999575,sub-90583773
left,left,speed,NA,NA,NA,29,0,58,left,1,3.439621305999935,sub-90583773
right,right,speed,NA,NA,NA,29,1,59,right,1,5.193392624999433,sub-90583773
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-90583773
left,left,accuracy,NA,NA,NA,0,0,0,right,0,6.846335158001239,sub-90583773
right,right,accuracy,NA,NA,NA,0,1,1,left,0,8.49568774799991,sub-90583773
right,right,accuracy,NA,NA,NA,1,0,2,left,0,6.483826969999427,sub-90583773
left,left,accuracy,NA,NA,NA,1,1,3,right,0,6.7918273380000755,sub-90583773
right,right,accuracy,NA,NA,NA,2,0,4,right,1,5.792585179000525,sub-90583773
left,left,accuracy,NA,NA,NA,2,1,5,left,1,6.122370602999581,sub-90583773
left,left,accuracy,NA,NA,NA,3,0,6,right,0,6.171657187000164,sub-90583773
right,right,accuracy,NA,NA,NA,3,1,7,right,1,5.80470497800161,sub-90583773
left,left,accuracy,NA,NA,NA,4,0,8,right,0,5.5810395590015105,sub-90583773
right,right,accuracy,NA,NA,NA,4,1,9,right,1,7.335690162999526,sub-90583773
right,right,accuracy,NA,NA,NA,5,0,10,left,0,7.569813401998545,sub-90583773
left,left,accuracy,NA,NA,NA,5,1,11,left,1,6.291863275000651,sub-90583773
right,right,accuracy,NA,NA,NA,6,0,12,right,1,6.32450892900124,sub-90583773
left,left,accuracy,NA,NA,NA,6,1,13,right,0,6.122704642999452,sub-90583773
right,right,accuracy,NA,NA,NA,7,0,14,left,0,5.90188967100039,sub-90583773
left,left,accuracy,NA,NA,NA,7,1,15,right,0,6.207142884000859,sub-90583773
left,left,accuracy,NA,NA,NA,8,0,16,right,0,6.066381791999447,sub-90583773
right,right,accuracy,NA,NA,NA,8,1,17,right,1,5.673410961999252,sub-90583773
right,right,accuracy,NA,NA,NA,9,0,18,left,0,5.442220093000287,sub-90583773
left,left,accuracy,NA,NA,NA,9,1,19,left,1,8.484737091999705,sub-90583773
left,left,accuracy,NA,NA,NA,10,0,20,right,0,7.999235838000459,sub-90583773
right,right,accuracy,NA,NA,NA,10,1,21,left,0,8.17336180699931,sub-90583773
right,right,accuracy,NA,NA,NA,11,0,22,right,1,5.3983934719999525,sub-90583773
