direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-87761798
left,left,NA,0,0,0,NA,NA,NA,right,0,NA,sub-87761798
right,right,NA,0,1,1,NA,NA,NA,left,0,NA,sub-87761798
right,right,NA,1,0,2,NA,NA,NA,left,0,NA,sub-87761798
left,left,NA,1,1,3,NA,NA,NA,left,1,NA,sub-87761798
left,left,NA,2,0,4,NA,NA,NA,right,0,NA,sub-87761798
right,right,NA,2,1,5,NA,NA,NA,right,1,NA,sub-87761798
right,right,NA,3,0,6,NA,NA,NA,left,0,NA,sub-87761798
left,left,NA,3,1,7,NA,NA,NA,right,0,NA,sub-87761798
left,left,NA,4,0,8,NA,NA,NA,left,1,NA,sub-87761798
right,right,NA,4,1,9,NA,NA,NA,right,1,NA,sub-87761798
right,right,NA,5,0,10,NA,NA,NA,right,1,NA,sub-87761798
left,left,NA,5,1,11,NA,NA,NA,right,0,NA,sub-87761798
right,right,NA,6,0,12,NA,NA,NA,left,0,NA,sub-87761798
left,left,NA,6,1,13,NA,NA,NA,right,0,NA,sub-87761798
left,left,NA,7,0,14,NA,NA,NA,left,1,NA,sub-87761798
right,right,NA,7,1,15,NA,NA,NA,right,1,0.7471798001788557,sub-87761798
left,left,NA,8,0,16,NA,NA,NA,right,0,NA,sub-87761798
right,right,NA,8,1,17,NA,NA,NA,right,1,NA,sub-87761798
right,right,NA,9,0,18,NA,NA,NA,right,1,NA,sub-87761798
left,left,NA,9,1,19,NA,NA,NA,left,1,NA,sub-87761798
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-87761798
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-87761798
left,left,speed,NA,NA,NA,0,0,0,right,0,NA,sub-87761798
right,right,speed,NA,NA,NA,0,1,1,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,1,0,2,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,1,1,3,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,2,0,4,right,0,NA,sub-87761798
right,right,speed,NA,NA,NA,2,1,5,right,1,NA,sub-87761798
right,right,speed,NA,NA,NA,3,0,6,left,0,NA,sub-87761798
left,left,speed,NA,NA,NA,3,1,7,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,4,0,8,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,4,1,9,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,5,0,10,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,5,1,11,left,1,NA,sub-87761798
left,left,speed,NA,NA,NA,6,0,12,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,6,1,13,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,7,0,14,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,7,1,15,right,1,NA,sub-87761798
right,right,speed,NA,NA,NA,8,0,16,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,8,1,17,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,9,0,18,right,1,0.7579894997179508,sub-87761798
left,left,speed,NA,NA,NA,9,1,19,left,1,NA,sub-87761798
left,left,speed,NA,NA,NA,10,0,20,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,10,1,21,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,11,0,22,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,11,1,23,right,1,NA,sub-87761798
right,right,speed,NA,NA,NA,12,0,24,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,12,1,25,left,1,NA,sub-87761798
left,left,speed,NA,NA,NA,13,0,26,right,0,NA,sub-87761798
right,right,speed,NA,NA,NA,13,1,27,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,14,0,28,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,14,1,29,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,15,0,30,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,15,1,31,right,1,NA,sub-87761798
right,right,speed,NA,NA,NA,16,0,32,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,16,1,33,left,1,0.8732269997708499,sub-87761798
right,right,speed,NA,NA,NA,17,0,34,left,0,0.9496375001035632,sub-87761798
left,left,speed,NA,NA,NA,17,1,35,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,18,0,36,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,18,1,37,left,1,0.9675970003008842,sub-87761798
right,right,speed,NA,NA,NA,19,0,38,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,19,1,39,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,20,0,40,right,1,0.9667303003370762,sub-87761798
left,left,speed,NA,NA,NA,20,1,41,left,1,NA,sub-87761798
left,left,speed,NA,NA,NA,21,0,42,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,21,1,43,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,22,0,44,left,1,0.985878299921751,sub-87761798
right,right,speed,NA,NA,NA,22,1,45,right,1,NA,sub-87761798
right,right,speed,NA,NA,NA,23,0,46,left,0,NA,sub-87761798
left,left,speed,NA,NA,NA,23,1,47,left,1,0.8136046999134123,sub-87761798
left,left,speed,NA,NA,NA,24,0,48,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,24,1,49,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,25,0,50,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,25,1,51,right,1,NA,sub-87761798
right,right,speed,NA,NA,NA,26,0,52,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,26,1,53,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,27,0,54,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,27,1,55,left,1,0.967272900044918,sub-87761798
right,right,speed,NA,NA,NA,28,0,56,right,1,NA,sub-87761798
left,left,speed,NA,NA,NA,28,1,57,left,1,NA,sub-87761798
left,left,speed,NA,NA,NA,29,0,58,left,1,NA,sub-87761798
right,right,speed,NA,NA,NA,29,1,59,right,1,NA,sub-87761798
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-87761798
right,right,accuracy,NA,NA,NA,0,0,0,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,0,1,1,left,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,1,0,2,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,1,1,3,right,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,2,0,4,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,2,1,5,left,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,3,0,6,right,0,NA,sub-87761798
right,right,accuracy,NA,NA,NA,3,1,7,right,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,4,0,8,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,4,1,9,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,5,0,10,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,5,1,11,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,6,0,12,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,6,1,13,left,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,7,0,14,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,7,1,15,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,8,0,16,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,8,1,17,right,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,9,0,18,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,9,1,19,left,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,10,0,20,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,10,1,21,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,11,0,22,right,0,NA,sub-87761798
right,right,accuracy,NA,NA,NA,11,1,23,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,12,0,24,right,0,NA,sub-87761798
right,right,accuracy,NA,NA,NA,12,1,25,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,13,0,26,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,13,1,27,right,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,14,0,28,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,14,1,29,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,15,0,30,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,15,1,31,left,1,0.9639239003881812,sub-87761798
left,left,accuracy,NA,NA,NA,16,0,32,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,16,1,33,right,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,17,0,34,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,17,1,35,left,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,18,0,36,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,18,1,37,right,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,19,0,38,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,19,1,39,left,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,20,0,40,right,0,NA,sub-87761798
right,right,accuracy,NA,NA,NA,20,1,41,right,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,21,0,42,right,1,0.7807909003458917,sub-87761798
left,left,accuracy,NA,NA,NA,21,1,43,right,0,NA,sub-87761798
right,right,accuracy,NA,NA,NA,22,0,44,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,22,1,45,left,1,0.7790895998477936,sub-87761798
right,right,accuracy,NA,NA,NA,23,0,46,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,23,1,47,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,24,0,48,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,24,1,49,left,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,25,0,50,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,25,1,51,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,26,0,52,left,1,0.9154106001369656,sub-87761798
right,right,accuracy,NA,NA,NA,26,1,53,right,1,NA,sub-87761798
left,left,accuracy,NA,NA,NA,27,0,54,left,1,0.8708469998091459,sub-87761798
right,right,accuracy,NA,NA,NA,27,1,55,left,0,NA,sub-87761798
right,right,accuracy,NA,NA,NA,28,0,56,right,1,0.8780478001572192,sub-87761798
left,left,accuracy,NA,NA,NA,28,1,57,left,1,NA,sub-87761798
right,right,accuracy,NA,NA,NA,29,0,58,right,1,0.9428464001975954,sub-87761798
left,left,accuracy,NA,NA,NA,29,1,59,left,1,NA,sub-87761798
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-87761798
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-87761798
