direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-85142230
right,right,NA,0,0,0,NA,NA,NA,right,1,16.10308469994925,sub-85142230
left,left,NA,0,1,1,NA,NA,NA,left,1,8.39947080006823,sub-85142230
right,right,NA,1,0,2,NA,NA,NA,right,1,9.909336699987762,sub-85142230
left,left,NA,1,1,3,NA,NA,NA,right,0,15.883704099920578,sub-85142230
left,left,NA,2,0,4,NA,NA,NA,left,1,7.158929000026546,sub-85142230
right,right,NA,2,1,5,NA,NA,NA,left,0,11.736351499916054,sub-85142230
left,left,NA,3,0,6,NA,NA,NA,left,1,5.032046900014393,sub-85142230
right,right,NA,3,1,7,NA,NA,NA,left,0,3.5156278999056667,sub-85142230
right,right,NA,4,0,8,NA,NA,NA,right,1,4.2259665000019595,sub-85142230
left,left,NA,4,1,9,NA,NA,NA,left,1,5.962633099989034,sub-85142230
right,right,NA,5,0,10,NA,NA,NA,left,0,8.059389799949713,sub-85142230
left,left,NA,5,1,11,NA,NA,NA,left,1,4.978646699921228,sub-85142230
left,left,NA,6,0,12,NA,NA,NA,left,1,3.1988235000753775,sub-85142230
right,right,NA,6,1,13,NA,NA,NA,left,0,1.9460360000375656,sub-85142230
left,left,NA,7,0,14,NA,NA,NA,left,1,3.382699599955231,sub-85142230
right,right,NA,7,1,15,NA,NA,NA,right,1,1.8188527000602337,sub-85142230
left,left,NA,8,0,16,NA,NA,NA,left,1,2.1383727999636903,sub-85142230
right,right,NA,8,1,17,NA,NA,NA,right,1,1.840995299979113,sub-85142230
left,left,NA,9,0,18,NA,NA,NA,right,0,4.293602399993688,sub-85142230
right,right,NA,9,1,19,NA,NA,NA,right,1,1.9623712999746203,sub-85142230
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-85142230
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-85142230
right,right,accuracy,NA,NA,NA,0,0,0,right,1,4.885495600057766,sub-85142230
left,left,accuracy,NA,NA,NA,0,1,1,left,1,2.8732066000811756,sub-85142230
left,left,accuracy,NA,NA,NA,1,0,2,left,1,4.270074000000022,sub-85142230
right,right,accuracy,NA,NA,NA,1,1,3,right,1,5.816149600083008,sub-85142230
left,left,accuracy,NA,NA,NA,2,0,4,left,1,3.912838999996893,sub-85142230
right,right,accuracy,NA,NA,NA,2,1,5,left,0,3.524983200011775,sub-85142230
right,right,accuracy,NA,NA,NA,3,0,6,right,1,5.728770300047472,sub-85142230
left,left,accuracy,NA,NA,NA,3,1,7,left,1,3.799294599913992,sub-85142230
right,right,accuracy,NA,NA,NA,4,0,8,right,1,5.7307881999295205,sub-85142230
left,left,accuracy,NA,NA,NA,4,1,9,left,1,2.949016699916683,sub-85142230
right,right,accuracy,NA,NA,NA,5,0,10,right,1,5.235394300078042,sub-85142230
left,left,accuracy,NA,NA,NA,5,1,11,left,1,3.688032200094312,sub-85142230
