direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-31399458
left,left,NA,0,0,0,NA,NA,NA,left,1,9.863055374997202,sub-31399458
right,right,NA,0,1,1,NA,NA,NA,right,1,1.5209019999892917,sub-31399458
right,right,NA,1,0,2,NA,NA,NA,right,1,1.6313821249932516,sub-31399458
left,left,NA,1,1,3,NA,NA,NA,left,1,1.7854174580133986,sub-31399458
left,left,NA,2,0,4,NA,NA,NA,left,1,1.1685691669990774,sub-31399458
right,right,NA,2,1,5,NA,NA,NA,right,1,1.0512471249967348,sub-31399458
left,left,NA,3,0,6,NA,NA,NA,right,0,1.0941063330101315,sub-31399458
right,right,NA,3,1,7,NA,NA,NA,right,1,1.948436957987724,sub-31399458
right,right,NA,4,0,8,NA,NA,NA,right,1,2.89560179199907,sub-31399458
left,left,NA,4,1,9,NA,NA,NA,left,1,1.5365714590006974,sub-31399458
right,right,NA,5,0,10,NA,NA,NA,right,1,1.6998752919898834,sub-31399458
left,left,NA,5,1,11,NA,NA,NA,right,0,2.528641207987675,sub-31399458
left,left,NA,6,0,12,NA,NA,NA,left,1,1.0834665000147652,sub-31399458
right,right,NA,6,1,13,NA,NA,NA,right,1,1.0652687090041582,sub-31399458
right,right,NA,7,0,14,NA,NA,NA,right,1,0.9618649999902118,sub-31399458
left,left,NA,7,1,15,NA,NA,NA,left,1,1.4405118339927867,sub-31399458
right,right,NA,8,0,16,NA,NA,NA,right,1,2.060124875017209,sub-31399458
left,left,NA,8,1,17,NA,NA,NA,right,0,4.875771708000684,sub-31399458
left,left,NA,9,0,18,NA,NA,NA,right,0,2.776474457990844,sub-31399458
right,right,NA,9,1,19,NA,NA,NA,right,1,1.6154681250045542,sub-31399458
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-31399458
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-31399458
right,right,accuracy,NA,NA,NA,0,0,0,right,1,3.7957907499803696,sub-31399458
left,left,accuracy,NA,NA,NA,0,1,1,left,1,2.8201232090068515,sub-31399458
left,left,accuracy,NA,NA,NA,1,0,2,left,1,4.514876000001095,sub-31399458
right,right,accuracy,NA,NA,NA,1,1,3,right,1,4.1360701250087,sub-31399458
left,left,accuracy,NA,NA,NA,2,0,4,left,1,5.893872624990763,sub-31399458
right,right,accuracy,NA,NA,NA,2,1,5,right,1,4.875305875000777,sub-31399458
left,left,accuracy,NA,NA,NA,3,0,6,left,1,6.131705458014039,sub-31399458
right,right,accuracy,NA,NA,NA,3,1,7,right,1,3.3085647500120103,sub-31399458
