direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-78720357
right,right,NA,0,0,0,NA,NA,NA,right,1,12.85765044800064,sub-78720357
left,left,NA,0,1,1,NA,NA,NA,left,1,6.201972693001153,sub-78720357
right,right,NA,1,0,2,NA,NA,NA,right,1,6.443127107006148,sub-78720357
left,left,NA,1,1,3,NA,NA,NA,left,1,6.075985916002537,sub-78720357
right,right,NA,2,0,4,NA,NA,NA,left,0,6.034477642009733,sub-78720357
left,left,NA,2,1,5,NA,NA,NA,right,0,5.892778389999876,sub-78720357
left,left,NA,3,0,6,NA,NA,NA,left,1,6.28255811901181,sub-78720357
right,right,NA,3,1,7,NA,NA,NA,right,1,5.852555208010017,sub-78720357
left,left,NA,4,0,8,NA,NA,NA,left,1,6.317156031000195,sub-78720357
right,right,NA,4,1,9,NA,NA,NA,left,0,5.813606979005272,sub-78720357
left,left,NA,5,0,10,NA,NA,NA,left,1,5.855618689995026,sub-78720357
right,right,NA,5,1,11,NA,NA,NA,right,1,5.814006827000412,sub-78720357
right,right,NA,6,0,12,NA,NA,NA,right,1,5.762706094988971,sub-78720357
left,left,NA,6,1,13,NA,NA,NA,left,1,5.961664839007426,sub-78720357
right,right,NA,7,0,14,NA,NA,NA,right,1,5.757978772002389,sub-78720357
left,left,NA,7,1,15,NA,NA,NA,right,0,5.947911943992949,sub-78720357
left,left,NA,8,0,16,NA,NA,NA,right,0,5.828251508995891,sub-78720357
right,right,NA,8,1,17,NA,NA,NA,left,0,5.843097449003835,sub-78720357
left,left,NA,9,0,18,NA,NA,NA,right,0,5.920747513999231,sub-78720357
right,right,NA,9,1,19,NA,NA,NA,left,0,5.98012323200237,sub-78720357
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-78720357
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-78720357
left,left,speed,NA,NA,NA,0,0,0,right,0,5.711309706995962,sub-78720357
right,right,speed,NA,NA,NA,0,1,1,right,1,5.62645293699461,sub-78720357
right,right,speed,NA,NA,NA,1,0,2,left,0,5.7620065190130845,sub-78720357
left,left,speed,NA,NA,NA,1,1,3,right,0,5.6931969550059875,sub-78720357
left,left,speed,NA,NA,NA,2,0,4,left,1,5.733242488000542,sub-78720357
right,right,speed,NA,NA,NA,2,1,5,right,1,5.54539352300344,sub-78720357
right,right,speed,NA,NA,NA,3,0,6,right,1,5.629711153000244,sub-78720357
left,left,speed,NA,NA,NA,3,1,7,left,1,5.7811269520025235,sub-78720357
right,right,speed,NA,NA,NA,4,0,8,right,1,5.73856237900327,sub-78720357
left,left,speed,NA,NA,NA,4,1,9,left,1,5.771742358003394,sub-78720357
right,right,speed,NA,NA,NA,5,0,10,right,1,5.685855182993691,sub-78720357
left,left,speed,NA,NA,NA,5,1,11,right,0,5.852048490996822,sub-78720357
left,left,speed,NA,NA,NA,6,0,12,left,1,5.878961131995311,sub-78720357
right,right,speed,NA,NA,NA,6,1,13,right,1,5.606109223008389,sub-78720357
right,right,speed,NA,NA,NA,7,0,14,right,1,5.623640170990257,sub-78720357
left,left,speed,NA,NA,NA,7,1,15,left,1,5.758005434006918,sub-78720357
left,left,speed,NA,NA,NA,8,0,16,right,0,5.639734156007762,sub-78720357
right,right,speed,NA,NA,NA,8,1,17,right,1,5.841560245011351,sub-78720357
right,right,speed,NA,NA,NA,9,0,18,right,1,5.713659610992181,sub-78720357
left,left,speed,NA,NA,NA,9,1,19,left,1,5.447176084009698,sub-78720357
right,right,speed,NA,NA,NA,10,0,20,left,0,5.720946594999987,sub-78720357
left,left,speed,NA,NA,NA,10,1,21,left,1,5.7463745860004565,sub-78720357
right,right,speed,NA,NA,NA,11,0,22,left,0,5.87920642500103,sub-78720357
left,left,speed,NA,NA,NA,11,1,23,right,0,5.709820992007735,sub-78720357
left,left,speed,NA,NA,NA,12,0,24,right,0,5.578264733994729,sub-78720357
right,right,speed,NA,NA,NA,12,1,25,right,1,5.603479477009387,sub-78720357
right,right,speed,NA,NA,NA,13,0,26,right,1,5.861881304997951,sub-78720357
left,left,speed,NA,NA,NA,13,1,27,left,1,5.436059460000251,sub-78720357
left,left,speed,NA,NA,NA,14,0,28,left,1,5.808726073009893,sub-78720357
right,right,speed,NA,NA,NA,14,1,29,right,1,5.685938234004425,sub-78720357
left,left,speed,NA,NA,NA,15,0,30,right,0,5.599217038005008,sub-78720357
right,right,speed,NA,NA,NA,15,1,31,right,1,5.448593356995843,sub-78720357
right,right,speed,NA,NA,NA,16,0,32,right,1,5.778563664003741,sub-78720357
left,left,speed,NA,NA,NA,16,1,33,left,1,5.777843178002513,sub-78720357
right,right,speed,NA,NA,NA,17,0,34,right,1,5.645277411007555,sub-78720357
left,left,speed,NA,NA,NA,17,1,35,right,0,5.829081260002567,sub-78720357
right,right,speed,NA,NA,NA,18,0,36,left,0,6.132921688011265,sub-78720357
left,left,speed,NA,NA,NA,18,1,37,left,1,5.733291096999892,sub-78720357
left,left,speed,NA,NA,NA,19,0,38,right,0,5.589086816005874,sub-78720357
right,right,speed,NA,NA,NA,19,1,39,right,1,5.781670472002588,sub-78720357
right,right,speed,NA,NA,NA,20,0,40,right,1,5.377132137000444,sub-78720357
left,left,speed,NA,NA,NA,20,1,41,right,0,5.426487493998138,sub-78720357
left,left,speed,NA,NA,NA,21,0,42,right,0,5.876872324995929,sub-78720357
right,right,speed,NA,NA,NA,21,1,43,left,0,5.99540826799057,sub-78720357
right,right,speed,NA,NA,NA,22,0,44,right,1,5.849373841992929,sub-78720357
left,left,speed,NA,NA,NA,22,1,45,left,1,5.467687932992703,sub-78720357
left,left,speed,NA,NA,NA,23,0,46,right,0,6.812478570005624,sub-78720357
right,right,speed,NA,NA,NA,23,1,47,right,1,5.744910419001826,sub-78720357
left,left,speed,NA,NA,NA,24,0,48,right,0,5.464200030997745,sub-78720357
right,right,speed,NA,NA,NA,24,1,49,left,0,5.475950295993243,sub-78720357
right,right,speed,NA,NA,NA,25,0,50,left,0,5.789592095010448,sub-78720357
left,left,speed,NA,NA,NA,25,1,51,right,0,6.037765212007798,sub-78720357
left,left,speed,NA,NA,NA,26,0,52,left,1,5.901055153997731,sub-78720357
right,right,speed,NA,NA,NA,26,1,53,right,1,6.414811512993765,sub-78720357
left,left,speed,NA,NA,NA,27,0,54,right,0,7.076753912988352,sub-78720357
right,right,speed,NA,NA,NA,27,1,55,left,0,5.902810583007522,sub-78720357
left,left,speed,NA,NA,NA,28,0,56,right,0,5.983258731008391,sub-78720357
right,right,speed,NA,NA,NA,28,1,57,right,1,5.79199343000073,sub-78720357
right,right,speed,NA,NA,NA,29,0,58,left,0,5.894747150989133,sub-78720357
left,left,speed,NA,NA,NA,29,1,59,right,0,5.761031347996322,sub-78720357
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-78720357
left,left,accuracy,NA,NA,NA,0,0,0,left,1,5.415292853998835,sub-78720357
right,right,accuracy,NA,NA,NA,0,1,1,right,1,1.6029794470086929,sub-78720357
left,left,accuracy,NA,NA,NA,1,0,2,left,1,1.5037840830045752,sub-78720357
right,right,accuracy,NA,NA,NA,1,1,3,left,0,2.2860964219871676,sub-78720357
left,left,accuracy,NA,NA,NA,2,0,4,left,1,2.1298584780015517,sub-78720357
right,right,accuracy,NA,NA,NA,2,1,5,right,1,1.4577027850027662,sub-78720357
left,left,accuracy,NA,NA,NA,3,0,6,left,1,1.4467536140000448,sub-78720357
right,right,accuracy,NA,NA,NA,3,1,7,right,1,1.0154477979958756,sub-78720357
left,left,accuracy,NA,NA,NA,4,0,8,left,1,1.1486121570051182,sub-78720357
right,right,accuracy,NA,NA,NA,4,1,9,right,1,1.4478995840036075,sub-78720357
right,right,accuracy,NA,NA,NA,5,0,10,left,0,2.691607209999347,sub-78720357
left,left,accuracy,NA,NA,NA,5,1,11,left,1,2.4706257970101433,sub-78720357
left,left,accuracy,NA,NA,NA,6,0,12,left,1,2.2512107079965062,sub-78720357
right,right,accuracy,NA,NA,NA,6,1,13,left,0,4.014111145006609,sub-78720357
left,left,accuracy,NA,NA,NA,7,0,14,left,1,2.8503991089964984,sub-78720357
right,right,accuracy,NA,NA,NA,7,1,15,left,0,4.114068655006122,sub-78720357
right,right,accuracy,NA,NA,NA,8,0,16,right,1,5.32340527800261,sub-78720357
left,left,accuracy,NA,NA,NA,8,1,17,left,1,2.4907476759981364,sub-78720357
right,right,accuracy,NA,NA,NA,9,0,18,left,0,3.0333247240050696,sub-78720357
left,left,accuracy,NA,NA,NA,9,1,19,right,0,3.5657255679980153,sub-78720357
left,left,accuracy,NA,NA,NA,10,0,20,left,1,2.3803107010025997,sub-78720357
right,right,accuracy,NA,NA,NA,10,1,21,left,0,2.392776098000468,sub-78720357
left,left,accuracy,NA,NA,NA,11,0,22,right,0,1.5485667869943427,sub-78720357
right,right,accuracy,NA,NA,NA,11,1,23,left,0,1.8528718759916956,sub-78720357
