direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-68314204
left,left,NA,0,0,0,NA,NA,NA,right,0,7.726863082963973,sub-68314204
right,right,NA,0,1,1,NA,NA,NA,right,1,5.449873666046187,sub-68314204
left,left,NA,1,0,2,NA,NA,NA,left,1,1.165853165904991,sub-68314204
right,right,NA,1,1,3,NA,NA,NA,right,1,1.2622773330658674,sub-68314204
left,left,NA,2,0,4,NA,NA,NA,right,0,2.126024957979098,sub-68314204
right,right,NA,2,1,5,NA,NA,NA,left,0,1.8203439579810947,sub-68314204
left,left,NA,3,0,6,NA,NA,NA,right,0,0.7736171249998733,sub-68314204
right,right,NA,3,1,7,NA,NA,NA,right,1,2.197400917066261,sub-68314204
left,left,NA,4,0,8,NA,NA,NA,right,0,0.7652497079689056,sub-68314204
right,right,NA,4,1,9,NA,NA,NA,right,1,0.7838644159492105,sub-68314204
left,left,NA,5,0,10,NA,NA,NA,right,0,1.065706708934158,sub-68314204
right,right,NA,5,1,11,NA,NA,NA,left,0,0.8282062079524621,sub-68314204
right,right,NA,6,0,12,NA,NA,NA,right,1,0.9980077500222252,sub-68314204
left,left,NA,6,1,13,NA,NA,NA,left,1,0.8060272909933701,sub-68314204
right,right,NA,7,0,14,NA,NA,NA,right,1,0.4940461659571156,sub-68314204
left,left,NA,7,1,15,NA,NA,NA,left,1,0.4023948750691488,sub-68314204
right,right,NA,8,0,16,NA,NA,NA,right,1,0.6323931249789894,sub-68314204
left,left,NA,8,1,17,NA,NA,NA,left,1,0.5886017499724403,sub-68314204
right,right,NA,9,0,18,NA,NA,NA,left,0,0.5102917079348117,sub-68314204
left,left,NA,9,1,19,NA,NA,NA,left,1,0.7271986659616232,sub-68314204
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-68314204
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-68314204
right,right,speed,NA,NA,NA,0,0,0,right,1,0.7096028330270201,sub-68314204
left,left,speed,NA,NA,NA,0,1,1,right,0,0.5799041660502553,sub-68314204
right,right,speed,NA,NA,NA,1,0,2,left,0,0.6297799589810893,sub-68314204
left,left,speed,NA,NA,NA,1,1,3,left,1,0.591847375035286,sub-68314204
right,right,speed,NA,NA,NA,2,0,4,left,0,0.854646208928898,sub-68314204
left,left,speed,NA,NA,NA,2,1,5,right,0,0.5811093749944121,sub-68314204
left,left,speed,NA,NA,NA,3,0,6,left,1,1.062853416078724,sub-68314204
right,right,speed,NA,NA,NA,3,1,7,left,0,0.800692250020802,sub-68314204
left,left,speed,NA,NA,NA,4,0,8,right,0,0.4856002499582246,sub-68314204
right,right,speed,NA,NA,NA,4,1,9,left,0,0.6172658749856055,sub-68314204
right,right,speed,NA,NA,NA,5,0,10,right,1,0.99815658305306,sub-68314204
left,left,speed,NA,NA,NA,5,1,11,right,0,0.5741986250504851,sub-68314204
left,left,speed,NA,NA,NA,6,0,12,left,1,0.5599909579614177,sub-68314204
right,right,speed,NA,NA,NA,6,1,13,right,1,0.5947511249687523,sub-68314204
left,left,speed,NA,NA,NA,7,0,14,right,0,0.8653303750324994,sub-68314204
right,right,speed,NA,NA,NA,7,1,15,left,0,0.6607837079791352,sub-68314204
right,right,speed,NA,NA,NA,8,0,16,left,0,0.7788377500837669,sub-68314204
left,left,speed,NA,NA,NA,8,1,17,right,0,0.5203022080240771,sub-68314204
right,right,speed,NA,NA,NA,9,0,18,left,0,0.8581420000409707,sub-68314204
left,left,speed,NA,NA,NA,9,1,19,right,0,0.5530093749985099,sub-68314204
right,right,speed,NA,NA,NA,10,0,20,right,1,1.1616737080039456,sub-68314204
left,left,speed,NA,NA,NA,10,1,21,left,1,0.5488788340007886,sub-68314204
left,left,speed,NA,NA,NA,11,0,22,right,0,1.036337292054668,sub-68314204
right,right,speed,NA,NA,NA,11,1,23,right,1,0.6989426669897512,sub-68314204
right,right,speed,NA,NA,NA,12,0,24,left,0,0.4273424169514328,sub-68314204
left,left,speed,NA,NA,NA,12,1,25,right,0,0.6088740829145536,sub-68314204
right,right,speed,NA,NA,NA,13,0,26,right,1,0.8216482910793275,sub-68314204
left,left,speed,NA,NA,NA,13,1,27,right,0,0.6394910840317607,sub-68314204
left,left,speed,NA,NA,NA,14,0,28,right,0,0.6989509590202942,sub-68314204
right,right,speed,NA,NA,NA,14,1,29,left,0,0.5712565830908716,sub-68314204
right,right,speed,NA,NA,NA,15,0,30,right,1,0.4940229579806328,sub-68314204
left,left,speed,NA,NA,NA,15,1,31,left,1,0.6532378749689087,sub-68314204
right,right,speed,NA,NA,NA,16,0,32,right,1,0.6529577920446172,sub-68314204
left,left,speed,NA,NA,NA,16,1,33,right,0,0.5909260830376297,sub-68314204
left,left,speed,NA,NA,NA,17,0,34,left,1,0.5456212090793997,sub-68314204
right,right,speed,NA,NA,NA,17,1,35,left,0,0.4971289170207456,sub-68314204
right,right,speed,NA,NA,NA,18,0,36,left,0,0.4434724169550464,sub-68314204
left,left,speed,NA,NA,NA,18,1,37,right,0,0.7256497910711914,sub-68314204
right,right,speed,NA,NA,NA,19,0,38,left,0,0.6744311670772731,sub-68314204
left,left,speed,NA,NA,NA,19,1,39,right,0,0.7529545420547947,sub-68314204
left,left,speed,NA,NA,NA,20,0,40,left,1,0.6195580000057817,sub-68314204
right,right,speed,NA,NA,NA,20,1,41,right,1,0.5263484580209479,sub-68314204
right,right,speed,NA,NA,NA,21,0,42,left,0,0.6587014999240637,sub-68314204
left,left,speed,NA,NA,NA,21,1,43,right,0,0.7132453749654815,sub-68314204
right,right,speed,NA,NA,NA,22,0,44,left,0,0.8942419580416754,sub-68314204
left,left,speed,NA,NA,NA,22,1,45,right,0,0.7253687920747325,sub-68314204
right,right,speed,NA,NA,NA,23,0,46,left,0,0.9808582089608536,sub-68314204
left,left,speed,NA,NA,NA,23,1,47,left,1,0.492595124989748,sub-68314204
left,left,speed,NA,NA,NA,24,0,48,right,0,1.1082612921018151,sub-68314204
right,right,speed,NA,NA,NA,24,1,49,right,1,0.7067122500156984,sub-68314204
right,right,speed,NA,NA,NA,25,0,50,left,0,0.6744234169600531,sub-68314204
left,left,speed,NA,NA,NA,25,1,51,right,0,1.6097303749993443,sub-68314204
right,right,speed,NA,NA,NA,26,0,52,right,1,0.934014750062488,sub-68314204
left,left,speed,NA,NA,NA,26,1,53,right,0,1.494680832955055,sub-68314204
left,left,speed,NA,NA,NA,27,0,54,left,1,0.6661367500200868,sub-68314204
right,right,speed,NA,NA,NA,27,1,55,right,1,0.5830966660287231,sub-68314204
left,left,speed,NA,NA,NA,28,0,56,right,0,0.7005285420455039,sub-68314204
right,right,speed,NA,NA,NA,28,1,57,right,1,0.7235760829644278,sub-68314204
right,right,speed,NA,NA,NA,29,0,58,right,1,0.8847855839412659,sub-68314204
left,left,speed,NA,NA,NA,29,1,59,left,1,0.3992409170605242,sub-68314204
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-68314204
right,right,accuracy,NA,NA,NA,0,0,0,right,1,0.7702657920308411,sub-68314204
left,left,accuracy,NA,NA,NA,0,1,1,right,0,0.7430986249819398,sub-68314204
right,right,accuracy,NA,NA,NA,1,0,2,right,1,0.8136811660369858,sub-68314204
left,left,accuracy,NA,NA,NA,1,1,3,right,0,0.8088148750830442,sub-68314204
right,right,accuracy,NA,NA,NA,2,0,4,right,1,0.7840452910168096,sub-68314204
left,left,accuracy,NA,NA,NA,2,1,5,right,0,1.415544000105001,sub-68314204
left,left,accuracy,NA,NA,NA,3,0,6,left,1,0.6866152500733733,sub-68314204
right,right,accuracy,NA,NA,NA,3,1,7,left,0,0.6784671669593081,sub-68314204
left,left,accuracy,NA,NA,NA,4,0,8,left,1,0.9117137920111418,sub-68314204
right,right,accuracy,NA,NA,NA,4,1,9,right,1,0.6347813749453053,sub-68314204
left,left,accuracy,NA,NA,NA,5,0,10,left,1,1.2255974159343168,sub-68314204
right,right,accuracy,NA,NA,NA,5,1,11,right,1,0.673530500032939,sub-68314204
left,left,accuracy,NA,NA,NA,6,0,12,right,0,0.6197156249545515,sub-68314204
right,right,accuracy,NA,NA,NA,6,1,13,right,1,1.8979807089781389,sub-68314204
right,right,accuracy,NA,NA,NA,7,0,14,right,1,0.5913946250220761,sub-68314204
left,left,accuracy,NA,NA,NA,7,1,15,left,1,0.7787452500779182,sub-68314204
left,left,accuracy,NA,NA,NA,8,0,16,right,0,1.0240084159886464,sub-68314204
right,right,accuracy,NA,NA,NA,8,1,17,left,0,0.6571585000492632,sub-68314204
right,right,accuracy,NA,NA,NA,9,0,18,right,1,1.3470712079433724,sub-68314204
left,left,accuracy,NA,NA,NA,9,1,19,left,1,1.1336380409775302,sub-68314204
right,right,accuracy,NA,NA,NA,10,0,20,right,1,0.6444611250190064,sub-68314204
left,left,accuracy,NA,NA,NA,10,1,21,right,0,0.7208869999740273,sub-68314204
left,left,accuracy,NA,NA,NA,11,0,22,right,0,1.4160319580696523,sub-68314204
right,right,accuracy,NA,NA,NA,11,1,23,right,1,0.778331583016552,sub-68314204
right,right,accuracy,NA,NA,NA,12,0,24,right,1,1.246915541938506,sub-68314204
