direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-76042947
right,right,NA,0,0,0,NA,NA,NA,right,1,2.3991671000258066,sub-76042947
left,left,NA,0,1,1,NA,NA,NA,left,1,1.626890999963507,sub-76042947
right,right,NA,1,0,2,NA,NA,NA,left,0,2.309723300044425,sub-76042947
left,left,NA,1,1,3,NA,NA,NA,left,1,1.1537976000108756,sub-76042947
right,right,NA,2,0,4,NA,NA,NA,left,0,2.179012299980968,sub-76042947
left,left,NA,2,1,5,NA,NA,NA,right,0,2.732809399953112,sub-76042947
left,left,NA,3,0,6,NA,NA,NA,right,0,2.640418099996168,sub-76042947
right,right,NA,3,1,7,NA,NA,NA,right,1,1.2146675999974832,sub-76042947
right,right,NA,4,0,8,NA,NA,NA,right,1,1.465438399987761,sub-76042947
left,left,NA,4,1,9,NA,NA,NA,left,1,2.525045700022019,sub-76042947
left,left,NA,5,0,10,NA,NA,NA,left,1,3.87019720004173,sub-76042947
right,right,NA,5,1,11,NA,NA,NA,right,1,2.143219900026452,sub-76042947
left,left,NA,6,0,12,NA,NA,NA,left,1,1.8305448000319304,sub-76042947
right,right,NA,6,1,13,NA,NA,NA,right,1,0.7558854999952018,sub-76042947
left,left,NA,7,0,14,NA,NA,NA,left,1,0.9961014000000432,sub-76042947
right,right,NA,7,1,15,NA,NA,NA,right,1,0.858516700041946,sub-76042947
left,left,NA,8,0,16,NA,NA,NA,left,1,1.0037813000380993,sub-76042947
right,right,NA,8,1,17,NA,NA,NA,right,1,1.2981707999715582,sub-76042947
left,left,NA,9,0,18,NA,NA,NA,right,0,2.6481287000351585,sub-76042947
right,right,NA,9,1,19,NA,NA,NA,right,1,1.6917090999777429,sub-76042947
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-76042947
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-76042947
left,left,accuracy,NA,NA,NA,0,0,0,right,0,1.3266170000424609,sub-76042947
right,right,accuracy,NA,NA,NA,0,1,1,right,1,1.4032125000376254,sub-76042947
right,right,accuracy,NA,NA,NA,1,0,2,left,0,8.496031499991659,sub-76042947
left,left,accuracy,NA,NA,NA,1,1,3,right,0,1.9325578000280077,sub-76042947
right,right,accuracy,NA,NA,NA,2,0,4,right,1,0.8696142000262626,sub-76042947
left,left,accuracy,NA,NA,NA,2,1,5,right,0,0.8713371000485495,sub-76042947
right,right,accuracy,NA,NA,NA,3,0,6,right,1,5.662283300014678,sub-76042947
left,left,accuracy,NA,NA,NA,3,1,7,left,1,3.2825970000121742,sub-76042947
right,right,accuracy,NA,NA,NA,4,0,8,left,0,3.9449250000179745,sub-76042947
left,left,accuracy,NA,NA,NA,4,1,9,right,0,3.4007490999647416,sub-76042947
right,right,accuracy,NA,NA,NA,5,0,10,left,0,1.1029077999992296,sub-76042947
left,left,accuracy,NA,NA,NA,5,1,11,left,1,0.9612402999773622,sub-76042947
right,right,accuracy,NA,NA,NA,6,0,12,left,0,1.7003173000412062,sub-76042947
left,left,accuracy,NA,NA,NA,6,1,13,left,1,0.7188443000195548,sub-76042947
right,right,accuracy,NA,NA,NA,7,0,14,left,0,5.74646809999831,sub-76042947
left,left,accuracy,NA,NA,NA,7,1,15,left,1,3.3280761999776587,sub-76042947
right,right,accuracy,NA,NA,NA,8,0,16,right,1,3.673254099965561,sub-76042947
left,left,accuracy,NA,NA,NA,8,1,17,right,0,4.650614700047299,sub-76042947
left,left,accuracy,NA,NA,NA,9,0,18,left,1,1.055218200024683,sub-76042947
right,right,accuracy,NA,NA,NA,9,1,19,right,1,0.9485881000291556,sub-76042947
right,right,accuracy,NA,NA,NA,10,0,20,right,1,2.2596781000029296,sub-76042947
left,left,accuracy,NA,NA,NA,10,1,21,left,1,4.034369800006971,sub-76042947
right,right,accuracy,NA,NA,NA,11,0,22,right,1,3.3578765999991447,sub-76042947
left,left,accuracy,NA,NA,NA,11,1,23,left,1,3.4007476000115275,sub-76042947
right,right,accuracy,NA,NA,NA,12,0,24,right,1,3.75492320000194,sub-76042947
left,left,accuracy,NA,NA,NA,12,1,25,left,1,1.6420598000404425,sub-76042947
right,right,accuracy,NA,NA,NA,13,0,26,right,1,0.7722493999754079,sub-76042947
left,left,accuracy,NA,NA,NA,13,1,27,left,1,2.4613539000274613,sub-76042947
left,left,accuracy,NA,NA,NA,14,0,28,right,0,5.614203500037547,sub-76042947
right,right,accuracy,NA,NA,NA,14,1,29,right,1,2.3145920999813825,sub-76042947
right,right,accuracy,NA,NA,NA,15,0,30,right,1,2.5430701000150293,sub-76042947
left,left,accuracy,NA,NA,NA,15,1,31,left,1,2.110028399969451,sub-76042947
left,left,accuracy,NA,NA,NA,16,0,32,left,1,1.366595999978017,sub-76042947
right,right,accuracy,NA,NA,NA,16,1,33,left,0,3.9271835000254214,sub-76042947
left,left,accuracy,NA,NA,NA,17,0,34,left,1,3.9510459000011906,sub-76042947
right,right,accuracy,NA,NA,NA,17,1,35,right,1,0.9911523000337183,sub-76042947
right,right,accuracy,NA,NA,NA,18,0,36,right,1,3.8151550999609753,sub-76042947
left,left,accuracy,NA,NA,NA,18,1,37,left,1,2.389058100001421,sub-76042947
left,left,accuracy,NA,NA,NA,19,0,38,left,1,1.828539300011471,sub-76042947
right,right,accuracy,NA,NA,NA,19,1,39,left,0,5.559175400005188,sub-76042947
left,left,accuracy,NA,NA,NA,20,0,40,left,1,5.880570900044404,sub-76042947
right,right,accuracy,NA,NA,NA,20,1,41,right,1,1.3155477000400424,sub-76042947
left,left,accuracy,NA,NA,NA,21,0,42,left,1,2.6835921999881975,sub-76042947
right,right,accuracy,NA,NA,NA,21,1,43,right,1,3.3855063000228256,sub-76042947
left,left,accuracy,NA,NA,NA,22,0,44,left,1,3.6552689999807626,sub-76042947
right,right,accuracy,NA,NA,NA,22,1,45,left,0,6.164640599978156,sub-76042947
left,left,accuracy,NA,NA,NA,23,0,46,left,1,1.039441099972464,sub-76042947
right,right,accuracy,NA,NA,NA,23,1,47,right,1,1.7672827999922447,sub-76042947
left,left,accuracy,NA,NA,NA,24,0,48,left,1,0.7440846000099555,sub-76042947
right,right,accuracy,NA,NA,NA,24,1,49,left,0,1.74677020002855,sub-76042947
right,right,accuracy,NA,NA,NA,25,0,50,right,1,2.135801399999764,sub-76042947
left,left,accuracy,NA,NA,NA,25,1,51,left,1,0.8364318999811076,sub-76042947
right,right,accuracy,NA,NA,NA,26,0,52,right,1,1.4156027000281028,sub-76042947
left,left,accuracy,NA,NA,NA,26,1,53,left,1,0.6675673000281677,sub-76042947
right,right,accuracy,NA,NA,NA,27,0,54,right,1,1.601890399993863,sub-76042947
