direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-43882201
right,right,NA,0,0,0,NA,NA,NA,right,1,7.736199300008593,sub-43882201
left,left,NA,0,1,1,NA,NA,NA,right,0,6.064754399994854,sub-43882201
right,right,NA,1,0,2,NA,NA,NA,right,1,5.72018350000144,sub-43882201
left,left,NA,1,1,3,NA,NA,NA,left,1,2.2273500000010245,sub-43882201
left,left,NA,2,0,4,NA,NA,NA,right,0,1.1494602000020675,sub-43882201
right,right,NA,2,1,5,NA,NA,NA,left,0,6.410414500001934,sub-43882201
left,left,NA,3,0,6,NA,NA,NA,right,0,10.261526899994353,sub-43882201
right,right,NA,3,1,7,NA,NA,NA,right,1,5.691983299999265,sub-43882201
left,left,NA,4,0,8,NA,NA,NA,left,1,5.966425999999046,sub-43882201
right,right,NA,4,1,9,NA,NA,NA,right,1,5.645857099996647,sub-43882201
right,right,NA,5,0,10,NA,NA,NA,right,1,6.120176500000525,sub-43882201
left,left,NA,5,1,11,NA,NA,NA,left,1,5.902398300007917,sub-43882201
left,left,NA,6,0,12,NA,NA,NA,left,1,5.5816563999978825,sub-43882201
right,right,NA,6,1,13,NA,NA,NA,right,1,2.1468304000009084,sub-43882201
left,left,NA,7,0,14,NA,NA,NA,left,1,5.123187999997754,sub-43882201
right,right,NA,7,1,15,NA,NA,NA,right,1,0.8803739999857498,sub-43882201
right,right,NA,8,0,16,NA,NA,NA,right,1,5.581978599991999,sub-43882201
left,left,NA,8,1,17,NA,NA,NA,left,1,5.431198599995696,sub-43882201
left,left,NA,9,0,18,NA,NA,NA,right,0,5.598114000007627,sub-43882201
right,right,NA,9,1,19,NA,NA,NA,right,1,2.698994699996547,sub-43882201
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-43882201
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-43882201
left,left,speed,NA,NA,NA,0,0,0,left,1,3.7648561999958474,sub-43882201
right,right,speed,NA,NA,NA,0,1,1,right,1,1.199437699993723,sub-43882201
left,left,speed,NA,NA,NA,1,0,2,left,1,3.2598077000002377,sub-43882201
right,right,speed,NA,NA,NA,1,1,3,right,1,0.9479370000044582,sub-43882201
left,left,speed,NA,NA,NA,2,0,4,left,1,5.1300415999867255,sub-43882201
