direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-37442833
right,right,NA,0,0,0,NA,NA,NA,right,1,1.2790133700000297,sub-37442833
left,left,NA,0,1,1,NA,NA,NA,left,1,1.3015161549992629,sub-37442833
right,right,NA,1,0,2,NA,NA,NA,right,1,2.025804376999986,sub-37442833
left,left,NA,1,1,3,NA,NA,NA,right,0,1.51375901999927,sub-37442833
left,left,NA,2,0,4,NA,NA,NA,left,1,1.4288889459994607,sub-37442833
right,right,NA,2,1,5,NA,NA,NA,right,1,1.680403206999472,sub-37442833
right,right,NA,3,0,6,NA,NA,NA,right,1,1.682694373999766,sub-37442833
left,left,NA,3,1,7,NA,NA,NA,left,1,1.2311519529994257,sub-37442833
right,right,NA,4,0,8,NA,NA,NA,right,1,1.5276120570006242,sub-37442833
left,left,NA,4,1,9,NA,NA,NA,left,1,1.1422773520007468,sub-37442833
left,left,NA,5,0,10,NA,NA,NA,left,1,0.8298099229996296,sub-37442833
right,right,NA,5,1,11,NA,NA,NA,right,1,0.7266884460004803,sub-37442833
left,left,NA,6,0,12,NA,NA,NA,right,0,1.576467387999401,sub-37442833
right,right,NA,6,1,13,NA,NA,NA,left,0,1.1490640639995036,sub-37442833
right,right,NA,7,0,14,NA,NA,NA,right,1,1.350078370000119,sub-37442833
left,left,NA,7,1,15,NA,NA,NA,left,1,0.8324548860000505,sub-37442833
left,left,NA,8,0,16,NA,NA,NA,left,1,0.8263740550000875,sub-37442833
right,right,NA,8,1,17,NA,NA,NA,right,1,1.2129220150000035,sub-37442833
left,left,NA,9,0,18,NA,NA,NA,left,1,0.7769995500002551,sub-37442833
right,right,NA,9,1,19,NA,NA,NA,right,1,0.8061274060000869,sub-37442833
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-37442833
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-37442833
right,right,speed,NA,NA,NA,0,0,0,right,1,0.6133939130004364,sub-37442833
left,left,speed,NA,NA,NA,0,1,1,left,1,0.5642807700005505,sub-37442833
right,right,speed,NA,NA,NA,1,0,2,right,1,0.575456958000359,sub-37442833
left,left,speed,NA,NA,NA,1,1,3,right,0,2.21644054600074,sub-37442833
left,left,speed,NA,NA,NA,2,0,4,left,1,0.7932105639993097,sub-37442833
right,right,speed,NA,NA,NA,2,1,5,right,1,0.6127395049998086,sub-37442833
left,left,speed,NA,NA,NA,3,0,6,right,0,0.7432570659993871,sub-37442833
right,right,speed,NA,NA,NA,3,1,7,right,1,0.6795443779992638,sub-37442833
right,right,speed,NA,NA,NA,4,0,8,right,1,1.0858760330002042,sub-37442833
left,left,speed,NA,NA,NA,4,1,9,left,1,1.004046615000334,sub-37442833
right,right,speed,NA,NA,NA,5,0,10,right,1,1.40120459299942,sub-37442833
left,left,speed,NA,NA,NA,5,1,11,left,1,0.669401445999938,sub-37442833
left,left,speed,NA,NA,NA,6,0,12,left,1,1.2651137020002352,sub-37442833
right,right,speed,NA,NA,NA,6,1,13,right,1,0.8422354839995023,sub-37442833
left,left,speed,NA,NA,NA,7,0,14,left,1,0.7037000199998147,sub-37442833
right,right,speed,NA,NA,NA,7,1,15,right,1,0.6564564600002996,sub-37442833
right,right,speed,NA,NA,NA,8,0,16,left,0,0.7854348580003716,sub-37442833
left,left,speed,NA,NA,NA,8,1,17,left,1,0.8089973410005769,sub-37442833
right,right,speed,NA,NA,NA,9,0,18,right,1,0.6790782719999697,sub-37442833
left,left,speed,NA,NA,NA,9,1,19,left,1,0.6940690979999999,sub-37442833
left,left,speed,NA,NA,NA,10,0,20,left,1,0.6511294790007014,sub-37442833
right,right,speed,NA,NA,NA,10,1,21,right,1,0.5512438160003512,sub-37442833
left,left,speed,NA,NA,NA,11,0,22,left,1,0.7939095920000909,sub-37442833
right,right,speed,NA,NA,NA,11,1,23,right,1,0.5214812370004438,sub-37442833
left,left,speed,NA,NA,NA,12,0,24,left,1,0.6305054940003174,sub-37442833
right,right,speed,NA,NA,NA,12,1,25,right,1,0.5681983499998751,sub-37442833
left,left,speed,NA,NA,NA,13,0,26,left,1,0.7333013740008028,sub-37442833
right,right,speed,NA,NA,NA,13,1,27,right,1,0.5525616630002332,sub-37442833
left,left,speed,NA,NA,NA,14,0,28,right,0,0.5919763800002329,sub-37442833
right,right,speed,NA,NA,NA,14,1,29,right,1,0.5401135020001675,sub-37442833
left,left,speed,NA,NA,NA,15,0,30,left,1,0.514210434999768,sub-37442833
right,right,speed,NA,NA,NA,15,1,31,right,1,0.5013626559994009,sub-37442833
right,right,speed,NA,NA,NA,16,0,32,right,1,0.7004650080007195,sub-37442833
left,left,speed,NA,NA,NA,16,1,33,left,1,0.5624507090005864,sub-37442833
right,right,speed,NA,NA,NA,17,0,34,right,1,0.8195724610004618,sub-37442833
left,left,speed,NA,NA,NA,17,1,35,left,1,0.526827191000848,sub-37442833
right,right,speed,NA,NA,NA,18,0,36,right,1,0.6280741540003874,sub-37442833
left,left,speed,NA,NA,NA,18,1,37,left,1,0.7932935159997214,sub-37442833
right,right,speed,NA,NA,NA,19,0,38,right,1,0.6336662690000594,sub-37442833
left,left,speed,NA,NA,NA,19,1,39,left,1,0.6353669459995217,sub-37442833
right,right,speed,NA,NA,NA,20,0,40,right,1,0.49649544499970943,sub-37442833
left,left,speed,NA,NA,NA,20,1,41,left,1,0.5412902319994828,sub-37442833
left,left,speed,NA,NA,NA,21,0,42,left,1,0.7858950859999823,sub-37442833
right,right,speed,NA,NA,NA,21,1,43,right,1,0.5977414829994814,sub-37442833
right,right,speed,NA,NA,NA,22,0,44,right,1,0.7817771950003589,sub-37442833
left,left,speed,NA,NA,NA,22,1,45,left,1,0.5179701839997506,sub-37442833
left,left,speed,NA,NA,NA,23,0,46,right,0,0.6345525290007572,sub-37442833
right,right,speed,NA,NA,NA,23,1,47,right,1,0.641609131000223,sub-37442833
right,right,speed,NA,NA,NA,24,0,48,right,1,0.7205914030000713,sub-37442833
left,left,speed,NA,NA,NA,24,1,49,left,1,0.5077981320000617,sub-37442833
right,right,speed,NA,NA,NA,25,0,50,right,1,0.5745931250003196,sub-37442833
left,left,speed,NA,NA,NA,25,1,51,left,1,0.5396582439998383,sub-37442833
right,right,speed,NA,NA,NA,26,0,52,left,0,0.5947958750002726,sub-37442833
left,left,speed,NA,NA,NA,26,1,53,right,0,0.5383525550005288,sub-37442833
left,left,speed,NA,NA,NA,27,0,54,left,1,0.7494970400002785,sub-37442833
right,right,speed,NA,NA,NA,27,1,55,right,1,0.45564966999972967,sub-37442833
left,left,speed,NA,NA,NA,28,0,56,left,1,0.5029017899996688,sub-37442833
right,right,speed,NA,NA,NA,28,1,57,right,1,0.5314227809994918,sub-37442833
left,left,speed,NA,NA,NA,29,0,58,left,1,0.5841083380000782,sub-37442833
right,right,speed,NA,NA,NA,29,1,59,right,1,0.4991180430006352,sub-37442833
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-37442833
right,right,accuracy,NA,NA,NA,0,0,0,right,1,0.5062585730001956,sub-37442833
left,left,accuracy,NA,NA,NA,0,1,1,left,1,1.5654015379996054,sub-37442833
right,right,accuracy,NA,NA,NA,1,0,2,right,1,0.7860348660005911,sub-37442833
left,left,accuracy,NA,NA,NA,1,1,3,left,1,0.9373739829998158,sub-37442833
left,left,accuracy,NA,NA,NA,2,0,4,right,0,0.644889060999958,sub-37442833
right,right,accuracy,NA,NA,NA,2,1,5,right,1,0.917562624999846,sub-37442833
left,left,accuracy,NA,NA,NA,3,0,6,left,1,2.3844230079994304,sub-37442833
right,right,accuracy,NA,NA,NA,3,1,7,right,1,1.0680730540007062,sub-37442833
left,left,accuracy,NA,NA,NA,4,0,8,left,1,0.8322408739995808,sub-37442833
right,right,accuracy,NA,NA,NA,4,1,9,right,1,1.5597189039999648,sub-37442833
right,right,accuracy,NA,NA,NA,5,0,10,right,1,1.6845155920000252,sub-37442833
left,left,accuracy,NA,NA,NA,5,1,11,left,1,0.7987652320007328,sub-37442833
right,right,accuracy,NA,NA,NA,6,0,12,right,1,0.575168450000092,sub-37442833
left,left,accuracy,NA,NA,NA,6,1,13,left,1,0.5653972239997529,sub-37442833
right,right,accuracy,NA,NA,NA,7,0,14,right,1,0.6789656949995333,sub-37442833
left,left,accuracy,NA,NA,NA,7,1,15,left,1,0.7531614440003978,sub-37442833
right,right,accuracy,NA,NA,NA,8,0,16,right,1,0.7825932209998427,sub-37442833
left,left,accuracy,NA,NA,NA,8,1,17,left,1,2.378350345000399,sub-37442833
left,left,accuracy,NA,NA,NA,9,0,18,left,1,0.8016182709998247,sub-37442833
right,right,accuracy,NA,NA,NA,9,1,19,right,1,0.774907668999731,sub-37442833
right,right,accuracy,NA,NA,NA,10,0,20,right,1,0.8458813829993233,sub-37442833
left,left,accuracy,NA,NA,NA,10,1,21,left,1,0.6483177939999223,sub-37442833
right,right,accuracy,NA,NA,NA,11,0,22,right,1,0.5924358569991455,sub-37442833
left,left,accuracy,NA,NA,NA,11,1,23,left,1,0.7689372899994851,sub-37442833
left,left,accuracy,NA,NA,NA,12,0,24,left,1,0.780984919999355,sub-37442833
right,right,accuracy,NA,NA,NA,12,1,25,right,1,0.6964690269996936,sub-37442833
right,right,accuracy,NA,NA,NA,13,0,26,right,1,0.7261160349999045,sub-37442833
left,left,accuracy,NA,NA,NA,13,1,27,left,1,0.949550511999405,sub-37442833
left,left,accuracy,NA,NA,NA,14,0,28,left,1,4.230569688000287,sub-37442833
right,right,accuracy,NA,NA,NA,14,1,29,right,1,1.257686964999266,sub-37442833
right,right,accuracy,NA,NA,NA,15,0,30,right,1,1.8156201100000544,sub-37442833
left,left,accuracy,NA,NA,NA,15,1,31,left,1,0.945168418999856,sub-37442833
right,right,accuracy,NA,NA,NA,16,0,32,right,1,0.7975688420001461,sub-37442833
left,left,accuracy,NA,NA,NA,16,1,33,left,1,0.807837598000333,sub-37442833
right,right,accuracy,NA,NA,NA,17,0,34,right,1,0.7041942849991756,sub-37442833
left,left,accuracy,NA,NA,NA,17,1,35,left,1,0.70116880400019,sub-37442833
right,right,accuracy,NA,NA,NA,18,0,36,right,1,1.00571448699975,sub-37442833
left,left,accuracy,NA,NA,NA,18,1,37,left,1,0.6505954459998975,sub-37442833
left,left,accuracy,NA,NA,NA,19,0,38,left,1,0.6486953839994385,sub-37442833
right,right,accuracy,NA,NA,NA,19,1,39,right,1,0.6095454950000203,sub-37442833
right,right,accuracy,NA,NA,NA,20,0,40,right,1,0.5998258569998143,sub-37442833
left,left,accuracy,NA,NA,NA,20,1,41,left,1,0.6031262160004189,sub-37442833
left,left,accuracy,NA,NA,NA,21,0,42,left,1,0.7091597329999786,sub-37442833
right,right,accuracy,NA,NA,NA,21,1,43,right,1,0.5754620170000635,sub-37442833
right,right,accuracy,NA,NA,NA,22,0,44,right,1,0.5628877489998558,sub-37442833
left,left,accuracy,NA,NA,NA,22,1,45,left,1,0.8632194089996119,sub-37442833
right,right,accuracy,NA,NA,NA,23,0,46,right,1,0.7096740990000399,sub-37442833
left,left,accuracy,NA,NA,NA,23,1,47,left,1,0.6035491760003424,sub-37442833
right,right,accuracy,NA,NA,NA,24,0,48,right,1,0.531156337999164,sub-37442833
left,left,accuracy,NA,NA,NA,24,1,49,left,1,0.5478351150004528,sub-37442833
left,left,accuracy,NA,NA,NA,25,0,50,left,1,0.6345299529994008,sub-37442833
right,right,accuracy,NA,NA,NA,25,1,51,right,1,0.48758549000012863,sub-37442833
left,left,accuracy,NA,NA,NA,26,0,52,left,1,0.5502205330003562,sub-37442833
right,right,accuracy,NA,NA,NA,26,1,53,right,1,0.829349466000167,sub-37442833
left,left,accuracy,NA,NA,NA,27,0,54,left,1,0.5642859080007838,sub-37442833
right,right,accuracy,NA,NA,NA,27,1,55,right,1,0.5768740530002106,sub-37442833
right,right,accuracy,NA,NA,NA,28,0,56,right,1,0.5766892290002943,sub-37442833
left,left,accuracy,NA,NA,NA,28,1,57,left,1,0.9166385640000954,sub-37442833
right,right,accuracy,NA,NA,NA,29,0,58,right,1,0.950970984000378,sub-37442833
left,left,accuracy,NA,NA,NA,29,1,59,left,1,1.3987659120002718,sub-37442833
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-37442833
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-37442833
