direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-43650372
left,left,NA,0,0,0,NA,NA,NA,left,1,1.881953459000215,sub-43650372
right,right,NA,0,1,1,NA,NA,NA,right,1,1.682205792050809,sub-43650372
right,right,NA,1,0,2,NA,NA,NA,right,1,1.3828437499469146,sub-43650372
left,left,NA,1,1,3,NA,NA,NA,left,1,1.1190946249989793,sub-43650372
right,right,NA,2,0,4,NA,NA,NA,right,1,0.823650541016832,sub-43650372
left,left,NA,2,1,5,NA,NA,NA,left,1,1.0143410000018775,sub-43650372
right,right,NA,3,0,6,NA,NA,NA,right,1,0.713463457999751,sub-43650372
left,left,NA,3,1,7,NA,NA,NA,left,1,1.188921874971129,sub-43650372
left,left,NA,4,0,8,NA,NA,NA,left,1,1.7457752079935744,sub-43650372
right,right,NA,4,1,9,NA,NA,NA,right,1,0.7956582909682766,sub-43650372
right,right,NA,5,0,10,NA,NA,NA,left,0,1.5343934580450878,sub-43650372
left,left,NA,5,1,11,NA,NA,NA,left,1,1.3539331660140306,sub-43650372
left,left,NA,6,0,12,NA,NA,NA,right,0,1.0148202499840409,sub-43650372
right,right,NA,6,1,13,NA,NA,NA,right,1,2.948307958082296,sub-43650372
left,left,NA,7,0,14,NA,NA,NA,left,1,0.8409514169907197,sub-43650372
right,right,NA,7,1,15,NA,NA,NA,right,1,0.9559824579628184,sub-43650372
right,right,NA,8,0,16,NA,NA,NA,right,1,1.728426249930635,sub-43650372
left,left,NA,8,1,17,NA,NA,NA,right,0,1.9309920830419287,sub-43650372
left,left,NA,9,0,18,NA,NA,NA,left,1,0.7511790420394391,sub-43650372
right,right,NA,9,1,19,NA,NA,NA,right,1,1.1072716250782833,sub-43650372
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-43650372
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-43650372
left,left,accuracy,NA,NA,NA,0,0,0,left,1,1.5642052500043064,sub-43650372
right,right,accuracy,NA,NA,NA,0,1,1,right,1,1.6504519170848653,sub-43650372
left,left,accuracy,NA,NA,NA,1,0,2,right,0,3.171231542015448,sub-43650372
right,right,accuracy,NA,NA,NA,1,1,3,left,0,1.4529710839269685,sub-43650372
left,left,accuracy,NA,NA,NA,2,0,4,right,0,1.6611060000723228,sub-43650372
right,right,accuracy,NA,NA,NA,2,1,5,right,1,1.9805234160739928,sub-43650372
right,right,accuracy,NA,NA,NA,3,0,6,right,1,2.572460582945496,sub-43650372
left,left,accuracy,NA,NA,NA,3,1,7,left,1,1.3636935419635847,sub-43650372
right,right,accuracy,NA,NA,NA,4,0,8,left,0,5.267855708021671,sub-43650372
left,left,accuracy,NA,NA,NA,4,1,9,right,0,0.9141969999764116,sub-43650372
left,left,accuracy,NA,NA,NA,5,0,10,left,1,2.196636499953456,sub-43650372
right,right,accuracy,NA,NA,NA,5,1,11,left,0,1.0620040419744328,sub-43650372
left,left,accuracy,NA,NA,NA,6,0,12,left,1,0.79078291694168,sub-43650372
right,right,accuracy,NA,NA,NA,6,1,13,right,1,2.898715083952993,sub-43650372
left,left,accuracy,NA,NA,NA,7,0,14,left,1,2.117993541993201,sub-43650372
right,right,accuracy,NA,NA,NA,7,1,15,right,1,1.8525932079646736,sub-43650372
right,right,accuracy,NA,NA,NA,8,0,16,left,0,0.8568688330706209,sub-43650372
left,left,accuracy,NA,NA,NA,8,1,17,left,1,0.9641258749179542,sub-43650372
left,left,accuracy,NA,NA,NA,9,0,18,left,1,1.69973770796787,sub-43650372
right,right,accuracy,NA,NA,NA,9,1,19,left,0,1.8443294579628855,sub-43650372
