direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-38572447
left,left,NA,0,0,0,NA,NA,NA,right,0,20.9429142,sub-38572447
right,right,NA,0,1,1,NA,NA,NA,left,0,5.481104201,sub-38572447
right,right,NA,1,0,2,NA,NA,NA,right,1,9.9466263,sub-38572447
left,left,NA,1,1,3,NA,NA,NA,left,1,6.3221984,sub-38572447
left,left,NA,2,0,4,NA,NA,NA,left,1,6.435101699,sub-38572447
right,right,NA,2,1,5,NA,NA,NA,right,1,3.460707,sub-38572447
left,left,NA,3,0,6,NA,NA,NA,left,1,5.400080599,sub-38572447
right,right,NA,3,1,7,NA,NA,NA,left,0,6.520992601,sub-38572447
left,left,NA,4,0,8,NA,NA,NA,right,0,2.213383202,sub-38572447
right,right,NA,4,1,9,NA,NA,NA,right,1,5.836742399,sub-38572447
right,right,NA,5,0,10,NA,NA,NA,right,1,3.3217932,sub-38572447
left,left,NA,5,1,11,NA,NA,NA,right,0,4.4462584,sub-38572447
right,right,NA,6,0,12,NA,NA,NA,right,1,6.055898,sub-38572447
left,left,NA,6,1,13,NA,NA,NA,left,1,2.9875727,sub-38572447
left,left,NA,7,0,14,NA,NA,NA,left,1,3.1280283,sub-38572447
right,right,NA,7,1,15,NA,NA,NA,right,1,3.614833901,sub-38572447
right,right,NA,8,0,16,NA,NA,NA,left,0,5.677662801,sub-38572447
left,left,NA,8,1,17,NA,NA,NA,left,1,2.7117119,sub-38572447
right,right,NA,9,0,18,NA,NA,NA,left,0,4.825091999,sub-38572447
left,left,NA,9,1,19,NA,NA,NA,right,0,3.3992937,sub-38572447
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-38572447
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-38572447
left,left,accuracy,NA,NA,NA,0,0,0,left,1,3.510606099,sub-38572447
right,right,accuracy,NA,NA,NA,0,1,1,right,1,6.034834899,sub-38572447
left,left,accuracy,NA,NA,NA,1,0,2,left,1,5.1194367,sub-38572447
right,right,accuracy,NA,NA,NA,1,1,3,right,1,5.1621917,sub-38572447
right,right,accuracy,NA,NA,NA,2,0,4,left,0,3.0739427,sub-38572447
left,left,accuracy,NA,NA,NA,2,1,5,left,1,5.3716153,sub-38572447
