direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-19038497
right,right,NA,0,0,0,NA,NA,NA,left,0,2.2128077,sub-19038497
left,left,NA,0,1,1,NA,NA,NA,left,1,4.0446554,sub-19038497
left,left,NA,1,0,2,NA,NA,NA,right,0,3.2655633,sub-19038497
right,right,NA,1,1,3,NA,NA,NA,right,1,3.9256039,sub-19038497
left,left,NA,2,0,4,NA,NA,NA,left,1,2.2439185,sub-19038497
right,right,NA,2,1,5,NA,NA,NA,right,1,1.6244895,sub-19038497
right,right,NA,3,0,6,NA,NA,NA,right,1,4.2244121,sub-19038497
left,left,NA,3,1,7,NA,NA,NA,left,1,1.6929168,sub-19038497
right,right,NA,4,0,8,NA,NA,NA,right,1,2.2397655,sub-19038497
left,left,NA,4,1,9,NA,NA,NA,left,1,2.1296923,sub-19038497
right,right,NA,5,0,10,NA,NA,NA,right,1,1.3714629,sub-19038497
left,left,NA,5,1,11,NA,NA,NA,left,1,2.1809343,sub-19038497
left,left,NA,6,0,12,NA,NA,NA,left,1,1.3073479,sub-19038497
right,right,NA,6,1,13,NA,NA,NA,right,1,1.1460278,sub-19038497
left,left,NA,7,0,14,NA,NA,NA,left,1,1.3199322,sub-19038497
right,right,NA,7,1,15,NA,NA,NA,right,1,1.3926483,sub-19038497
right,right,NA,8,0,16,NA,NA,NA,left,0,1.2186103,sub-19038497
left,left,NA,8,1,17,NA,NA,NA,left,1,1.1074702,sub-19038497
left,left,NA,9,0,18,NA,NA,NA,right,0,3.5081786,sub-19038497
right,right,NA,9,1,19,NA,NA,NA,right,1,4.4737593,sub-19038497
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-19038497
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-19038497
right,right,speed,NA,NA,NA,0,0,0,right,1,1.0089262,sub-19038497
left,left,speed,NA,NA,NA,0,1,1,left,1,0.9488254,sub-19038497
left,left,speed,NA,NA,NA,1,0,2,left,1,2.7243439,sub-19038497
right,right,speed,NA,NA,NA,1,1,3,right,1,1.2029749,sub-19038497
left,left,speed,NA,NA,NA,2,0,4,left,1,1.0689848,sub-19038497
right,right,speed,NA,NA,NA,2,1,5,right,1,2.3358776,sub-19038497
right,right,speed,NA,NA,NA,3,0,6,right,1,3.4652437,sub-19038497
left,left,speed,NA,NA,NA,3,1,7,left,1,1.1312084,sub-19038497
right,right,speed,NA,NA,NA,4,0,8,right,1,0.9750469,sub-19038497
left,left,speed,NA,NA,NA,4,1,9,left,1,0.8010722,sub-19038497
right,right,speed,NA,NA,NA,5,0,10,right,1,0.8035741,sub-19038497
left,left,speed,NA,NA,NA,5,1,11,left,1,3.4461986,sub-19038497
left,left,speed,NA,NA,NA,6,0,12,left,1,1.5175308,sub-19038497
right,right,speed,NA,NA,NA,6,1,13,right,1,1.4729749,sub-19038497
right,right,speed,NA,NA,NA,7,0,14,right,1,2.0056337,sub-19038497
left,left,speed,NA,NA,NA,7,1,15,left,1,0.9061301,sub-19038497
right,right,speed,NA,NA,NA,8,0,16,right,1,1.2611863,sub-19038497
left,left,speed,NA,NA,NA,8,1,17,left,1,0.6645864,sub-19038497
right,right,speed,NA,NA,NA,9,0,18,right,1,0.9473655,sub-19038497
left,left,speed,NA,NA,NA,9,1,19,left,1,0.7514745,sub-19038497
left,left,speed,NA,NA,NA,10,0,20,right,0,0.6650226,sub-19038497
right,right,speed,NA,NA,NA,10,1,21,right,1,0.7178106,sub-19038497
right,right,speed,NA,NA,NA,11,0,22,right,1,0.7801469,sub-19038497
left,left,speed,NA,NA,NA,11,1,23,left,1,0.6451142,sub-19038497
right,right,speed,NA,NA,NA,12,0,24,right,1,0.7047787,sub-19038497
left,left,speed,NA,NA,NA,12,1,25,right,0,0.7478038,sub-19038497
left,left,speed,NA,NA,NA,13,0,26,left,1,3.1455266,sub-19038497
right,right,speed,NA,NA,NA,13,1,27,right,1,0.7168392,sub-19038497
right,right,speed,NA,NA,NA,14,0,28,right,1,0.8341246,sub-19038497
left,left,speed,NA,NA,NA,14,1,29,left,1,0.7516966,sub-19038497
right,right,speed,NA,NA,NA,15,0,30,right,1,0.6438894,sub-19038497
left,left,speed,NA,NA,NA,15,1,31,left,1,0.5480413,sub-19038497
left,left,speed,NA,NA,NA,16,0,32,left,1,0.8865753,sub-19038497
right,right,speed,NA,NA,NA,16,1,33,right,1,0.7702199,sub-19038497
right,right,speed,NA,NA,NA,17,0,34,right,1,0.9628012,sub-19038497
left,left,speed,NA,NA,NA,17,1,35,left,1,2.9875618,sub-19038497
left,left,speed,NA,NA,NA,18,0,36,right,0,3.9293913,sub-19038497
right,right,speed,NA,NA,NA,18,1,37,right,1,0.7370265,sub-19038497
left,left,speed,NA,NA,NA,19,0,38,left,1,0.8120447,sub-19038497
right,right,speed,NA,NA,NA,19,1,39,right,1,1.0686052,sub-19038497
left,left,speed,NA,NA,NA,20,0,40,left,1,0.8584667,sub-19038497
right,right,speed,NA,NA,NA,20,1,41,right,1,0.6588512,sub-19038497
left,left,speed,NA,NA,NA,21,0,42,left,1,1.0642223,sub-19038497
right,right,speed,NA,NA,NA,21,1,43,right,1,0.6344861,sub-19038497
right,right,speed,NA,NA,NA,22,0,44,right,1,0.5986239,sub-19038497
left,left,speed,NA,NA,NA,22,1,45,right,0,0.7182074,sub-19038497
left,left,speed,NA,NA,NA,23,0,46,left,1,1.2182913,sub-19038497
right,right,speed,NA,NA,NA,23,1,47,right,1,0.7563841,sub-19038497
left,left,speed,NA,NA,NA,24,0,48,left,1,1.0962247,sub-19038497
right,right,speed,NA,NA,NA,24,1,49,right,1,0.9166111,sub-19038497
left,left,speed,NA,NA,NA,25,0,50,left,1,0.9291812,sub-19038497
right,right,speed,NA,NA,NA,25,1,51,right,1,1.2784769,sub-19038497
left,left,speed,NA,NA,NA,26,0,52,left,1,1.0158605,sub-19038497
right,right,speed,NA,NA,NA,26,1,53,right,1,1.0939579,sub-19038497
right,right,speed,NA,NA,NA,27,0,54,right,1,1.3569536,sub-19038497
left,left,speed,NA,NA,NA,27,1,55,left,1,0.6422757,sub-19038497
right,right,speed,NA,NA,NA,28,0,56,right,1,0.5378952,sub-19038497
left,left,speed,NA,NA,NA,28,1,57,left,1,0.712399,sub-19038497
right,right,speed,NA,NA,NA,29,0,58,right,1,0.6183505,sub-19038497
left,left,speed,NA,NA,NA,29,1,59,left,1,0.595284,sub-19038497
NA,NA,speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-19038497
right,right,accuracy,NA,NA,NA,0,0,0,right,1,9.5329314,sub-19038497
left,left,accuracy,NA,NA,NA,0,1,1,left,1,0.8296575,sub-19038497
left,left,accuracy,NA,NA,NA,1,0,2,left,1,0.8641324,sub-19038497
