direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-53745577
left,left,NA,0,0,0,NA,NA,NA,left,1,12.6323653,sub-53745577
right,right,NA,0,1,1,NA,NA,NA,right,1,9.869906,sub-53745577
left,left,NA,1,0,2,NA,NA,NA,left,1,5.597989,sub-53745577
right,right,NA,1,1,3,NA,NA,NA,left,0,5.444856,sub-53745577
left,left,NA,2,0,4,NA,NA,NA,left,1,5.4102637,sub-53745577
right,right,NA,2,1,5,NA,NA,NA,right,1,5.3268412,sub-53745577
left,left,NA,3,0,6,NA,NA,NA,right,0,5.4725733,sub-53745577
right,right,NA,3,1,7,NA,NA,NA,left,0,5.7257372,sub-53745577
left,left,NA,4,0,8,NA,NA,NA,left,1,5.4559851,sub-53745577
right,right,NA,4,1,9,NA,NA,NA,right,1,5.6937637,sub-53745577
right,right,NA,5,0,10,NA,NA,NA,right,1,5.8988336,sub-53745577
left,left,NA,5,1,11,NA,NA,NA,left,1,5.3387782,sub-53745577
right,right,NA,6,0,12,NA,NA,NA,right,1,5.3236183,sub-53745577
left,left,NA,6,1,13,NA,NA,NA,left,1,5.35128,sub-53745577
left,left,NA,7,0,14,NA,NA,NA,left,1,5.3512254,sub-53745577
right,right,NA,7,1,15,NA,NA,NA,right,1,5.4842963,sub-53745577
right,right,NA,8,0,16,NA,NA,NA,right,1,5.3894626,sub-53745577
left,left,NA,8,1,17,NA,NA,NA,left,1,5.4827524,sub-53745577
left,left,NA,9,0,18,NA,NA,NA,left,1,5.4229456,sub-53745577
right,right,NA,9,1,19,NA,NA,NA,right,1,5.6382528,sub-53745577
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-53745577
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-53745577
right,right,speed,NA,NA,NA,0,0,0,right,1,3.5779192,sub-53745577
left,left,speed,NA,NA,NA,0,1,1,left,1,4.1518498,sub-53745577
right,right,speed,NA,NA,NA,1,0,2,right,1,1.4266199,sub-53745577
left,left,speed,NA,NA,NA,1,1,3,left,1,1.8085885,sub-53745577
right,right,speed,NA,NA,NA,2,0,4,right,1,1.0206171,sub-53745577
left,left,speed,NA,NA,NA,2,1,5,left,1,3.6854152,sub-53745577
left,left,speed,NA,NA,NA,3,0,6,left,1,1.3993576,sub-53745577
right,right,speed,NA,NA,NA,3,1,7,right,1,0.7968871,sub-53745577
left,left,speed,NA,NA,NA,4,0,8,left,1,1.056923,sub-53745577
right,right,speed,NA,NA,NA,4,1,9,right,1,0.8018446,sub-53745577
left,left,speed,NA,NA,NA,5,0,10,left,1,1.1220487,sub-53745577
right,right,speed,NA,NA,NA,5,1,11,right,1,0.9264505,sub-53745577
right,right,speed,NA,NA,NA,6,0,12,right,1,1.0098321,sub-53745577
left,left,speed,NA,NA,NA,6,1,13,left,1,0.9309089,sub-53745577
right,right,speed,NA,NA,NA,7,0,14,right,1,1.1611053,sub-53745577
left,left,speed,NA,NA,NA,7,1,15,left,1,1.2210716,sub-53745577
right,right,speed,NA,NA,NA,8,0,16,right,1,1.243054,sub-53745577
left,left,speed,NA,NA,NA,8,1,17,left,1,3.9380854,sub-53745577
left,left,speed,NA,NA,NA,9,0,18,left,1,1.4196563,sub-53745577
right,right,speed,NA,NA,NA,9,1,19,right,1,1.0577411,sub-53745577
right,right,speed,NA,NA,NA,10,0,20,right,1,1.0499316,sub-53745577
left,left,speed,NA,NA,NA,10,1,21,left,1,6.4277392,sub-53745577
right,right,speed,NA,NA,NA,11,0,22,right,1,0.8090391,sub-53745577
left,left,speed,NA,NA,NA,11,1,23,left,1,0.8732144,sub-53745577
left,left,speed,NA,NA,NA,12,0,24,left,1,1.3701314,sub-53745577
right,right,speed,NA,NA,NA,12,1,25,right,1,1.5775648,sub-53745577
right,right,speed,NA,NA,NA,13,0,26,right,1,2.2774755,sub-53745577
left,left,speed,NA,NA,NA,13,1,27,left,1,1.7542694,sub-53745577
left,left,speed,NA,NA,NA,14,0,28,left,1,4.0327214,sub-53745577
right,right,speed,NA,NA,NA,14,1,29,right,1,1.4234178,sub-53745577
left,left,speed,NA,NA,NA,15,0,30,left,1,2.270472,sub-53745577
right,right,speed,NA,NA,NA,15,1,31,right,1,2.6478642,sub-53745577
right,right,speed,NA,NA,NA,16,0,32,right,1,1.8516506,sub-53745577
left,left,speed,NA,NA,NA,16,1,33,left,1,3.090465,sub-53745577
right,right,speed,NA,NA,NA,17,0,34,right,1,1.2761556,sub-53745577
left,left,speed,NA,NA,NA,17,1,35,left,1,2.7882962,sub-53745577
right,right,speed,NA,NA,NA,18,0,36,right,1,1.2379706,sub-53745577
left,left,speed,NA,NA,NA,18,1,37,left,1,2.204454,sub-53745577
left,left,speed,NA,NA,NA,19,0,38,left,1,1.4231646,sub-53745577
right,right,speed,NA,NA,NA,19,1,39,right,1,5.3385339,sub-53745577
right,right,speed,NA,NA,NA,20,0,40,right,1,1.6925261,sub-53745577
left,left,speed,NA,NA,NA,20,1,41,left,1,1.0584149,sub-53745577
left,left,speed,NA,NA,NA,21,0,42,left,1,1.0901046,sub-53745577
right,right,speed,NA,NA,NA,21,1,43,right,1,0.8227133,sub-53745577
left,left,speed,NA,NA,NA,22,0,44,left,1,0.8392818,sub-53745577
right,right,speed,NA,NA,NA,22,1,45,right,1,3.5299468,sub-53745577
right,right,speed,NA,NA,NA,23,0,46,right,1,4.5007672,sub-53745577
left,left,speed,NA,NA,NA,23,1,47,left,1,0.9216153,sub-53745577
left,left,speed,NA,NA,NA,24,0,48,left,1,1.1028998,sub-53745577
