direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-20412253
right,right,NA,0,0,0,NA,NA,NA,right,1,9.626000099990051,sub-20412253
left,left,NA,0,1,1,NA,NA,NA,left,1,1.3214752999920163,sub-20412253
right,right,NA,1,0,2,NA,NA,NA,right,1,0.7699184000084642,sub-20412253
left,left,NA,1,1,3,NA,NA,NA,left,1,0.7295230999880005,sub-20412253
right,right,NA,2,0,4,NA,NA,NA,right,1,0.7282555999991018,sub-20412253
left,left,NA,2,1,5,NA,NA,NA,left,1,0.9282551999931457,sub-20412253
left,left,NA,3,0,6,NA,NA,NA,left,1,0.8826440999982879,sub-20412253
right,right,NA,3,1,7,NA,NA,NA,right,1,0.6830006000091089,sub-20412253
right,right,NA,4,0,8,NA,NA,NA,right,1,0.8367138999892632,sub-20412253
left,left,NA,4,1,9,NA,NA,NA,left,1,0.6871511999925133,sub-20412253
right,right,NA,5,0,10,NA,NA,NA,left,0,1.1231197000015527,sub-20412253
left,left,NA,5,1,11,NA,NA,NA,left,1,0.8524437000014586,sub-20412253
left,left,NA,6,0,12,NA,NA,NA,left,1,1.1824758000002475,sub-20412253
right,right,NA,6,1,13,NA,NA,NA,left,0,1.8317900999973065,sub-20412253
right,right,NA,7,0,14,NA,NA,NA,right,1,1.923935500002699,sub-20412253
left,left,NA,7,1,15,NA,NA,NA,left,1,0.92579829999886,sub-20412253
right,right,NA,8,0,16,NA,NA,NA,right,1,0.7595444999897154,sub-20412253
left,left,NA,8,1,17,NA,NA,NA,left,1,1.4473506000067573,sub-20412253
left,left,NA,9,0,18,NA,NA,NA,left,1,1.4362143000034848,sub-20412253
right,right,NA,9,1,19,NA,NA,NA,right,1,0.8918962999887299,sub-20412253
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-20412253
